task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.111,1.15,11.1,94.75,107.0,9.8,9.84,96.13,1.1,1.0,10.93,99.98,103.06,9.63,9.86,103.83,1.12
T3,0.844,1.12,10.83,94.32,113.16,9.61,11.57,95.32,0.97,1.04,10.81,107.68,109.91,10.92,11.47,102.46,1.02
T3,0.937,1.03,10.49,99.6,103.3,10.95,10.35,101.65,0.97,1.14,10.13,100.42,100.34,10.8,11.01,97.57,0.98
T4,0.979,1.07,11.71,109.39,101.92,10.72,10.66,105.72,1.08,1.13,10.03,96.48,110.72,10.05,10.33,95.4,1.01
T4,1.074,1.09,10.67,103.59,103.97,10.21,9.83,99.74,1.04,0.99,11.01,107.34,105.23,10.16,9.24,106.11,0.99
T1,1.084,1.03,10.11,107.49,108.18,9.33,9.5,108.04,1.01,0.98,10.61,102.14,113.76,9.87,10.68,100.41,1.0
T4,1.464,1.08,10.5,101.98,110.86,10.52,9.21,108.0,1.02,1.08,11.13,96.57,96.36,10.91,10.78,95.06,1.07
T3,1.97,0.98,11.17,92.36,111.96,10.06,11.55,106.26,1.11,0.99,9.73,96.89,103.82,9.52,10.61,106.45,1.09
T1,2.372,0.95,9.78,99.51,105.72,9.3,10.06,99.47,1.09,1.01,11.33,105.81,112.64,10.57,10.07,107.04,1.08
T4,2.702,1.02,10.02,97.97,109.0,10.75,9.88,99.95,1.06,1.12,10.8,111.33,111.98,9.72,9.57,106.1,1.03
T1,2.853,0.96,11.06,99.99,102.86,9.52,10.96,99.48,1.06,0.96,11.17,100.61,100.67,9.39,9.65,103.99,0.95
T4,2.876,1.11,11.08,102.52,108.44,9.7,10.17,110.56,1.12,1.13,9.91,102.09,100.65,10.37,10.35,109.59,1.01
T3,2.929,1.12,11.16,104.84,112.77,10.79,10.04,108.05,1.04,1.04,9.49,99.75,111.3,10.91,10.45,100.89,1.08
T2,3.021,0.96,11.53,100.34,101.2,10.24,10.28,106.46,0.99,0.99,9.77,107.52,106.73,10.9,10.01,96.06,1.11
T3,3.113,1.0,9.5,94.39,117.68,10.2,10.26,105.96,1.05,1.11,11.13,92.45,108.76,10.52,11.18,106.64,1.13
T2,3.147,0.96,10.05,97.02,106.71,11.26,10.73,95.7,1.0,1.09,10.05,101.2,114.7,10.26,10.8,94.12,1.07
T2,3.246,1.08,11.43,97.18,102.65,11.17,10.42,94.42,0.95,0.99,11.1,99.91,99.22,10.02,10.49,94.71,1.1
T2,4.132,0.97,11.38,100.59,115.16,10.6,10.56,108.68,1.09,1.1,11.2,98.78,100.8,9.99,11.33,97.46,1.11
T2,4.224,1.07,10.04,97.34,99.91,10.95,10.7,103.85,1.03,0.99,10.92,104.86,99.59,10.13,11.35,106.67,1.11
T1,4.358,1.1,10.73,107.12,107.14,10.03,10.5,110.16,0.99,1.11,10.51,96.33,100.63,10.32,10.51,105.67,0.96
T4,4.456,1.04,10.34,110.01,98.36,9.82,9.57,107.87,1.08,1.08,11.18,102.58,106.32,10.38,10.75,102.71,1.02
