task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.409,8.05,1.254,6.145,1.584
2,0.629,3.969,1.093,1.81,3.343
2,2.2,4.705,0.941,4.634,0.607
2,2.334,2.765,2.199,1.899,0.855
2,2.505,6.41,2.669,2.241,0.981
1,2.572,2.044,0.871,2.027,1.244
1,3.162,1.403,1.123,1.816,0.937
1,3.832,1.415,1.377,1.25,1.248
1,4.062,1.414,0.642,1.267,0.787
2,4.422,8.233,1.179,3.787,0.775
2,4.711,4.529,2.006,10.999,1.504
2,5.049,8.715,0.781,5.649,1.135
1,6.085,1.408,0.922,1.518,0.653
1,6.249,1.035,0.863,1.035,0.617
2,6.48,2.767,1.485,8.507,0.476
2,6.551,5.786,0.884,9.082,1.924
2,7.28,2.765,0.675,4.055,2.669
1,7.579,1.42,1.129,1.219,0.617
1,8.209,1.013,1.183,1.247,0.628
1,8.569,1.202,1.393,1.423,1.539
2,9.174,4.456,1.32,8.101,0.909
2,9.552,10.636,2.899,4.429,1.345
1,9.904,1.239,0.92,1.25,1.174
2,10.057,9.789,0.533,5.487,0.918
2,10.183,5.298,0.796,6.82,3.105
1,10.518,1.437,0.918,1.255,1.457
1,10.914,1.265,1.124,2.179,1.191
2,11.889,7.326,0.833,12.106,1.091
1,12.142,1.41,0.954,2.001,1.171
1,12.194,1.349,0.735,1.426,1.332
1,12.47,1.237,0.732,1.306,1.233
1,12.913,1.065,0.898,1.111,0.898
2,13.208,5.141,0.89,9.897,1.403
2,13.559,10.061,3.137,1.44,1.273
2,13.775,13.021,1.455,8.906,1.09
1,13.965,1.241,0.872,1.293,0.993
2,14.903,2.738,1.329,7.372,3.112
1,15.611,1.543,0.893,2.116,1.4
1,15.907,1.228,0.858,1.21,0.847
1,16.35,1.08,1.348,1.757,1.457
1,16.667,1.852,1.12,1.123,0.911
2,17.169,2.286,3.015,9.84,0.89
1,17.6,1.737,1.234,2.176,1.12
2,17.965,5.263,1.231,3.297,1.389
2,18.006,7.156,2.265,3.47,2.292
2,18.156,2.939,2.229,4.041,2.412
2,18.51,11.381,1.667,4.781,0.89
2,18.673,3.485,1.444,2.742,0.72
2,18.986,2.195,0.703,3.851,2.992
1,18.999,0.944,1.178,2.126,1.458
2,19.411,11.134,1.934,10.532,0.614
2,19.804,6.635,0.656,3.858,1.943
1,19.96,1.885,0.869,2.305,1.245
2,20.612,3.907,1.257,5.653,1.662
2,21.107,9.321,0.741,6.63,3.169
2,21.239,3.054,0.929,13.219,1.535
1,21.476,1.774,1.141,1.257,0.9
1,21.611,1.201,0.934,1.501,0.993
1,22.104,1.29,0.779,2.119,0.925
1,22.699,0.955,1.161,1.489,0.627
2,25.616,13.011,1.594,6.979,1.08
2,25.784,5.814,2.903,11.905,1.163
1,25.786,1.301,1.189,1.243,0.939
1,26.665,1.512,0.926,1.422,0.94
2,26.891,12.106,2.298,2.31,0.877
1,26.969,1.987,0.897,1.065,0.781
1,27.154,1.019,0.88,1.185,0.617
2,27.379,4.76,0.944,3.188,0.974
1,27.492,2.193,0.937,1.295,0.646
2,27.691,2.939,1.604,12.172,1.399
2,28.349,1.594,1.688,2.365,1.363
2,29.168,5.311,2.291,2.248,1.813
1,29.248,1.308,1.178,1.255,0.688
1,29.379,1.091,0.928,1.289,1.342
2,29.788,4.074,0.731,4.684,1.256
2,29.983,1.848,3.486,5.165,1.667
2,30.174,12.385,1.584,5.624,1.728
2,30.59,5.69,1.499,4.488,0.557
1,30.646,2.073,1.323,2.04,0.874
1,30.7,1.257,0.897,1.251,0.823
2,30.936,3.134,2.139,3.88,1.675
1,31.054,1.326,1.002,2.446,1.173
1,31.433,1.211,0.873,2.159,1.178
2,31.808,4.922,3.23,6.086,0.669
2,31.823,3.382,0.9,11.641,0.877
2,32.913,4.612,1.998,2.135,1.363
2,32.919,4.174,1.956,4.555,2.221
1,34.187,1.77,1.451,1.23,1.216
2,34.551,12.023,3.084,4.516,1.958
1,35.326,1.817,0.623,0.961,1.135
1,35.623,1.784,0.922,1.075,1.231
1,35.793,1.425,1.143,1.935,1.082
2,36.33,7.39,1.373,3.787,1.366
1,38.18,1.984,0.911,2.424,0.926
2,38.289,2.304,1.275,5.146,1.694
2,38.828,2.055,1.548,2.449,1.555
1,39.042,1.318,0.63,1.346,0.892
2,39.718,2.873,0.745,5.736,1.14
2,39.843,4.083,1.401,6.047,2.601
1,39.882,2.099,0.876,1.186,0.986
2,39.977,5.585,1.601,11.905,0.955
1,40.047,1.93,0.93,1.294,0.911
2,40.09,8.478,2.507,8.05,1.319
2,40.665,3.911,0.686,6.228,1.641
2,41.227,12.385,1.158,10.532,1.061
2,41.396,12.444,1.242,5.327,2.385
1,41.97,2.441,1.457,2.019,0.864
2,42.565,2.689,0.699,6.309,1.924
1,43.259,1.247,0.919,1.274,0.717
2,44.038,13.942,1.658,4.161,1.261
2,44.079,2.346,0.912,10.636,0.924
2,44.542,7.011,1.668,13.011,1.189
1,45.013,1.088,0.884,1.79,0.872
1,45.611,1.104,0.875,1.452,0.625
2,46.361,4.42,0.952,4.76,3.425
2,46.407,9.692,2.669,2.689,0.824
1,46.704,0.954,0.931,1.233,1.44
2,47.359,2.878,0.667,3.368,1.089
2,47.565,12.463,1.04,5.47,1.671
1,49.21,1.48,0.885,1.223,0.884
1,50.441,1.497,0.866,1.556,0.903
1,51.806,2.025,0.939,1.204,0.884
2,52.195,5.708,0.753,11.941,0.975
1,52.322,1.41,0.878,1.334,0.626
2,52.356,2.043,0.738,12.106,2.142
2,52.642,11.077,1.061,1.807,1.435
1,52.942,1.278,0.616,0.999,0.924
1,53.821,1.932,0.862,1.295,0.729
2,53.934,4.312,1.213,4.132,1.604
2,54.03,11.458,2.755,10.171,3.279
1,54.134,1.017,0.875,2.018,0.847
1,55.388,0.961,0.79,1.293,0.621
1,55.697,1.237,0.611,1.794,0.817
2,56.026,7.431,2.525,1.48,0.622
1,56.618,1.288,1.164,1.009,0.875
2,57.53,2.923,1.606,5.311,1.169
1,57.558,1.293,0.93,2.37,0.948
2,57.625,6.63,0.967,7.178,0.715
1,58.12,2.056,1.027,1.108,1.449
2,58.182,13.751,1.175,7.031,1.641
1,58.515,1.774,0.961,1.019,0.883
2,58.975,4.24,0.954,6.287,0.943
2,59.246,5.915,2.507,13.942,2.546
1,59.86,1.522,1.26,1.277,0.903
2,59.995,6.195,2.908,2.024,1.172
1,60.101,1.035,0.939,1.096,0.869
1,60.251,1.217,1.177,1.244,0.929
2,61.566,3.781,1.057,6.215,1.17
1,63.048,1.756,0.884,1.961,0.861
1,63.118,0.969,1.117,1.205,0.871
1,63.296,0.933,0.896,1.102,0.93
1,63.636,1.256,0.93,2.097,1.111
2,64.102,4.083,2.989,5.814,3.43
1,64.538,1.218,1.074,1.223,0.617
1,64.593,1.117,0.88,2.416,0.948
2,64.847,5.715,1.872,2.952,2.265
2,66.162,3.649,3.041,13.097,1.212
1,66.479,1.102,1.1,2.091,0.942
2,66.639,13.219,0.656,3.299,1.849
1,67.0,1.852,0.911,0.956,1.426
2,67.431,7.588,2.396,5.607,1.53
2,67.854,6.932,1.236,1.679,0.622
2,67.904,3.379,0.617,1.872,2.589
1,68.035,1.104,0.666,2.105,1.293
1,68.196,1.491,0.873,1.841,0.889
1,68.533,2.023,0.965,1.263,0.936
1,68.807,1.966,0.998,2.087,1.219
2,68.995,4.098,1.598,7.67,2.002
2,69.372,6.477,0.912,2.156,1.232
2,69.592,2.45,1.646,4.555,2.908
1,70.986,1.778,0.621,1.448,1.086
1,71.269,1.523,0.849,1.543,1.246
1,72.121,2.05,1.113,1.518,1.199
1,72.305,1.791,1.187,1.944,0.958
2,72.777,6.769,2.034,2.131,1.89
2,72.873,3.176,2.705,7.011,3.142
2,72.943,2.446,0.68,8.69,1.296
1,75.466,1.784,0.924,2.13,0.944
2,75.862,3.748,2.26,5.814,1.813
1,75.868,1.004,0.903,1.029,0.952
2,75.95,4.735,1.25,6.447,2.632
1,75.951,2.436,0.952,2.279,0.919
1,76.051,1.237,0.857,0.962,1.143
2,76.324,3.654,1.953,4.718,1.37
1,77.024,2.186,1.093,1.438,0.994
2,77.644,4.555,0.929,3.501,0.988
1,78.54,1.389,1.426,1.486,0.869
2,79.261,3.443,1.04,10.576,1.553
2,79.663,11.077,0.699,2.184,1.09
2,79.664,10.841,0.815,5.165,2.985
2,79.692,3.036,0.918,11.202,1.671
2,80.914,1.993,1.242,2.086,1.667
1,81.288,1.524,0.977,1.381,0.918
2,82.44,7.24,0.988,1.76,1.484
2,82.47,3.165,1.366,4.845,2.579
1,83.076,1.301,0.949,1.249,1.233
1,83.268,1.286,0.616,1.134,1.128
2,83.39,6.764,3.11,3.743,1.553
2,83.53,9.818,3.343,8.233,1.791
2,83.884,5.064,3.336,3.284,1.159
1,84.542,1.429,0.908,1.274,0.928
1,84.624,1.335,0.811,1.212,1.214
2,85.601,4.781,2.405,2.632,3.225
2,85.917,4.858,2.601,3.176,1.173
2,86.67,9.651,1.169,5.068,0.73
2,87.457,2.024,3.457,4.341,1.562
2,87.745,2.434,0.533,1.918,3.085
2,88.601,7.084,0.703,5.736,1.915
2,89.36,4.041,2.007,5.141,0.919
1,90.187,1.491,1.113,2.204,0.874
1,90.729,1.256,1.459,1.467,1.174
1,90.864,1.437,0.617,0.956,1.444
2,90.954,5.624,0.9,3.054,0.811
1,91.363,2.099,1.346,1.22,0.952
2,91.611,3.752,1.694,3.485,1.21
2,93.066,2.015,1.317,2.03,0.944
1,93.329,1.438,0.87,2.027,0.89
1,93.336,2.371,1.217,0.937,0.895
2,93.377,2.638,1.446,4.107,1.403
2,93.602,2.767,0.955,1.495,3.276
1,93.683,1.5,0.612,1.123,0.959
1,94.273,1.749,1.177,2.04,1.196
1,94.91,1.799,0.753,1.514,1.008
2,95.187,1.579,2.265,3.527,1.213
1,95.509,1.772,0.933,1.292,1.22
1,95.525,1.274,1.394,1.172,1.141
2,95.623,3.134,1.646,13.751,1.822
1,95.79,1.293,0.619,1.25,0.876
1,96.057,1.288,0.934,2.162,0.615
2,96.594,5.335,0.741,2.395,2.167
2,97.18,4.041,1.32,1.899,1.018
2,97.214,7.706,0.992,2.808,1.76
1,97.512,1.957,1.346,1.82,0.948
1,97.595,1.219,1.134,2.091,0.871
1,97.709,1.437,0.869,1.894,0.646
2,98.079,12.475,1.587,4.845,2.822
2,98.888,3.943,0.669,2.696,2.221
1,99.219,1.134,0.781,1.062,1.451
2,99.28,1.794,1.849,6.309,0.853
2,99.573,1.73,2.774,6.41,0.697
2,100.636,10.361,1.692,2.544,2.825
2,100.755,6.215,1.388,12.185,1.124
1,101.023,1.308,1.516,1.329,0.661
2,101.23,1.872,2.05,1.191,0.541
2,101.257,12.982,1.072,6.82,0.959
1,101.347,2.036,0.963,2.024,1.113
1,101.507,2.162,0.864,1.414,1.597
1,102.224,1.516,1.224,1.784,0.985
1,102.359,1.273,0.875,1.436,0.592
2,102.454,3.162,1.256,4.051,2.899
1,102.77,1.766,0.913,2.47,0.624
1,102.918,1.799,0.953,1.765,1.09
1,102.963,1.237,0.756,1.261,0.899
1,103.358,0.996,0.9,0.961,0.924
1,103.512,1.541,0.619,1.248,0.635
1,103.586,1.241,0.919,1.238,0.875
2,103.627,5.61,2.776,2.449,0.96
2,103.854,2.939,0.934,3.766,1.197
1,104.621,2.014,0.746,1.511,0.958
2,104.723,2.472,0.667,8.906,0.959
1,105.16,1.265,1.095,1.053,1.25
1,105.463,1.506,0.878,1.764,0.612
2,106.273,4.612,1.688,3.626,1.849
2,106.965,1.98,1.32,6.215,2.265
1,107.545,1.318,1.457,1.389,0.904
1,107.647,1.102,0.997,1.514,0.847
2,108.563,11.941,0.608,6.287,1.466
2,108.676,5.594,1.522,8.69,1.21
2,108.682,10.557,2.002,10.367,1.838
2,108.696,2.578,2.091,1.579,1.562
1,109.396,1.239,0.872,0.94,1.401
1,109.629,1.82,1.244,1.091,0.914
1,109.705,1.455,1.041,1.533,0.988
2,109.743,3.649,0.614,7.207,2.989
1,110.821,1.275,0.905,1.258,0.588
1,111.089,1.255,0.872,1.772,0.734
2,111.614,2.296,1.324,5.43,0.687
2,111.748,11.812,1.926,12.35,1.156
2,112.146,4.524,3.425,5.062,0.992
2,113.465,5.491,2.943,1.591,2.455
1,113.979,1.339,1.583,0.936,1.218
1,114.932,2.279,1.254,2.333,0.784
1,115.526,1.195,1.24,1.541,1.235
1,115.622,2.016,0.813,1.328,1.192
1,115.665,1.224,0.869,2.038,0.874
2,115.852,4.548,1.857,3.492,1.961
2,116.046,5.386,2.213,5.089,1.135
2,116.34,4.537,2.525,1.191,1.061
1,116.963,1.77,0.843,2.162,0.858
1,117.603,2.13,1.143,1.154,1.143
1,117.772,1.389,1.342,1.248,0.951
2,118.421,2.143,0.852,5.653,1.08
1,118.717,1.336,0.884,2.006,0.918
2,118.901,11.202,0.601,4.16,3.084
2,119.097,4.327,2.039,7.853,0.89
2,119.116,9.016,1.74,6.145,0.774
2,119.383,2.199,1.675,2.43,1.403
1,119.938,1.202,1.246,0.943,1.444
1,122.263,1.885,1.078,1.543,0.674
2,122.82,4.023,3.465,3.688,0.988
1,122.822,1.237,0.613,1.185,0.913
1,123.662,1.272,0.903,1.417,1.555
2,124.605,11.71,1.636,1.591,0.697
1,125.097,1.253,1.237,1.261,1.123
2,125.393,3.169,1.662,2.567,0.791
2,125.43,6.979,2.139,7.178,1.663
2,126.008,13.409,1.943,11.94,0.68
2,126.621,3.029,1.648,4.107,0.754
1,126.947,0.985,0.858,1.213,1.09
2,127.728,3.165,1.01,4.79,1.057
1,127.732,2.05,1.123,2.176,1.252
2,128.742,4.445,0.791,2.684,2.014
1,129.049,0.964,1.215,1.233,1.401
1,130.094,2.186,0.873,1.321,0.875
1,130.3,1.408,0.942,1.248,1.337
2,130.851,3.527,1.555,1.807,1.212
2,131.068,10.171,1.53,2.457,1.853
2,132.321,4.718,1.086,6.601,2.092
2,132.461,5.094,0.93,7.084,0.865
2,133.829,2.638,0.852,5.814,1.924
2,133.904,6.475,0.615,6.132,1.255
2,134.101,3.929,1.703,2.135,0.877
1,134.189,1.327,0.73,1.505,0.619
2,134.195,10.779,0.774,3.1,0.959
1,134.394,2.261,0.935,1.78,1.246
1,134.658,1.815,0.638,0.993,0.86
2,134.994,6.04,3.488,2.457,1.452
2,135.599,1.95,2.81,8.101,1.853
2,135.675,4.554,0.699,5.298,0.941
1,136.887,1.556,0.898,1.204,1.392
2,137.519,3.282,1.825,11.813,1.164
1,137.603,1.275,1.236,1.442,0.983
2,137.779,6.047,1.35,6.047,1.432
1,138.088,1.247,0.677,1.436,0.956
1,138.922,1.334,1.166,1.407,0.96
2,139.015,3.134,0.905,4.389,1.229
2,139.286,13.779,1.783,8.946,1.891
2,139.924,10.636,0.564,7.429,0.564
1,140.008,1.389,0.867,1.765,0.641
1,140.123,2.091,0.928,1.219,0.884
1,140.389,0.986,0.972,1.304,0.62
2,140.899,5.146,2.81,3.786,2.507
1,141.252,2.06,1.384,2.074,0.929
1,141.32,1.417,1.245,1.447,0.832
2,141.41,1.603,1.215,4.972,0.929
2,141.554,12.424,1.098,1.962,1.011
1,141.576,1.208,0.917,1.26,0.889
2,141.613,4.16,1.061,3.21,1.093
1,141.812,1.244,0.994,1.08,0.913
2,142.165,11.869,0.863,1.818,2.139
2,142.825,2.206,2.385,2.015,2.998
1,143.446,1.556,0.924,1.308,0.85
2,144.159,11.821,1.9,7.584,1.703
1,144.672,1.298,0.797,1.756,0.928
1,144.997,1.195,1.264,1.316,1.214
2,145.166,7.102,0.947,8.852,1.818
2,145.426,8.852,1.822,2.131,1.018
1,146.291,1.403,0.947,1.407,1.196
1,146.371,1.294,0.611,1.435,0.993
2,146.385,5.973,0.993,2.296,0.855
2,146.704,10.464,1.178,13.827,0.743
2,146.721,6.047,1.553,3.032,1.154
1,147.664,1.803,0.866,1.203,0.864
2,148.792,2.46,0.973,6.134,0.759
1,149.485,1.311,0.903,1.198,0.848
1,150.03,1.26,1.394,1.512,0.643
1,150.321,1.096,0.951,0.956,0.813
2,150.608,3.074,0.6,1.81,1.154
2,151.513,1.408,1.535,2.156,0.754
2,151.531,9.789,0.853,4.379,0.621
2,152.537,5.47,1.103,2.207,1.015
2,152.963,3.858,1.541,2.941,0.731
1,153.198,1.932,0.976,1.407,0.63
1,153.637,1.227,1.527,1.318,0.942
1,153.659,1.04,1.241,1.752,1.401
1,154.008,1.03,1.082,1.03,0.611
2,155.148,4.161,0.993,2.402,0.9
1,155.322,2.043,1.181,0.939,0.62
2,155.365,4.554,1.891,10.576,1.527
2,155.547,3.851,0.941,9.069,1.119
2,156.959,11.132,2.845,2.881,3.276
1,156.993,1.341,1.135,1.926,0.937
2,157.477,11.928,2.016,5.69,1.432
1,158.049,1.216,0.834,1.272,0.825
1,158.534,1.934,0.732,2.019,0.897
1,159.375,2.074,1.174,1.25,0.729
2,159.421,6.764,0.542,3.209,0.656
2,159.447,4.922,0.894,4.456,1.11
2,159.873,1.848,0.996,3.742,2.007
2,160.012,4.341,0.588,2.977,0.726
1,160.106,1.821,0.951,1.983,1.223
1,160.37,1.277,0.996,1.784,1.228
2,160.543,6.772,2.26,4.013,1.231
2,160.566,2.248,0.916,2.737,1.662
2,160.919,11.765,1.707,5.089,1.116
1,161.139,0.955,0.903,1.425,1.255
1,161.269,1.243,0.898,1.749,0.817
1,161.31,1.252,1.229,2.228,0.983
2,161.415,5.487,0.832,11.869,2.508
2,161.58,8.652,0.686,2.411,2.782
