task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.343,3.213,1.601,6.225,1.924
2,1.795,5.653,1.867,5.302,1.176
2,2.759,2.796,3.037,6.04,2.751
2,3.661,7.338,0.891,3.12,1.456
2,3.719,2.587,1.849,4.016,1.663
1,4.249,1.429,1.242,1.525,0.834
1,4.458,2.252,0.813,1.86,0.972
1,5.411,1.273,0.613,2.151,0.627
1,5.474,1.923,0.837,1.246,0.925
1,5.916,0.987,0.837,1.046,0.788
2,6.32,8.036,2.912,3.074,3.112
2,6.6,8.233,2.265,8.652,1.131
1,6.812,1.78,1.109,1.207,0.624
2,7.436,3.209,0.837,10.361,0.661
1,8.063,1.78,0.967,1.097,1.236
2,8.685,10.731,2.291,4.99,1.001
1,8.751,1.288,0.855,1.537,1.385
2,8.942,2.757,1.771,4.422,0.667
2,9.1,10.021,1.337,4.841,0.874
1,9.137,1.289,1.191,1.257,0.621
1,9.335,2.155,0.87,2.412,0.788
2,9.689,5.298,1.154,2.421,1.273
2,10.557,3.038,0.704,11.718,3.457
1,10.772,1.126,1.549,1.233,0.959
2,10.784,2.207,1.74,1.743,1.552
1,10.977,1.218,0.985,1.841,0.958
2,11.121,5.219,1.301,1.616,0.699
1,11.18,1.803,0.821,1.102,0.621
2,11.393,1.962,1.124,6.844,1.19
1,11.548,1.257,0.994,1.308,0.902
2,11.796,4.779,0.814,2.796,1.031
2,12.12,2.831,1.976,4.16,1.031
1,12.17,2.043,0.883,1.407,1.401
2,12.23,5.195,1.452,4.111,3.488
1,12.26,1.024,0.983,1.235,0.734
2,12.279,5.212,1.162,6.979,1.694
1,13.57,1.523,0.91,1.227,1.217
1,14.258,1.218,0.828,1.213,0.914
1,14.268,1.292,0.998,2.056,0.804
2,14.452,1.683,2.899,1.408,1.179
1,14.523,1.066,0.919,1.204,0.922
1,14.545,1.228,0.734,1.239,0.889
2,14.982,1.602,1.085,5.7,1.69
1,15.189,1.442,1.158,1.091,0.887
2,15.498,5.594,1.363,4.389,1.206
1,15.508,1.987,0.918,1.756,1.115
2,15.613,11.794,1.518,5.973,1.924
1,15.871,0.95,0.825,2.048,0.934
2,16.048,11.284,1.401,11.333,0.8
1,16.189,1.799,0.991,1.252,0.895
