task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.505,7.573,2.579,2.365,0.553
1,0.963,1.541,0.884,0.969,0.902
1,1.077,1.304,1.332,1.008,1.231
2,1.334,4.598,1.694,2.687,1.101
1,1.457,1.065,0.967,2.382,1.228
1,1.502,1.24,0.895,1.252,1.228
1,1.786,1.309,1.257,1.499,1.405
2,1.868,6.228,1.301,1.812,0.929
2,2.448,2.227,1.695,6.764,1.241
2,2.558,6.317,2.939,8.946,1.548
1,2.64,1.812,0.887,1.55,0.942
1,2.907,2.023,1.383,1.282,0.853
2,4.232,1.939,0.674,3.791,0.89
1,5.096,1.294,0.968,0.953,0.96
2,5.813,6.791,2.291,3.774,1.018
2,6.047,8.906,2.412,2.573,1.255
1,6.448,1.28,0.597,1.871,0.936
2,6.488,8.055,1.446,2.804,1.236
1,6.624,1.522,1.268,1.094,1.248
2,6.872,4.013,1.179,1.918,2.445
2,6.919,3.219,1.133,3.88,1.124
2,7.872,1.874,0.727,12.87,1.637
1,8.538,1.925,1.182,2.382,0.869
1,8.563,2.056,0.968,1.221,0.964
1,8.638,1.779,0.914,1.234,1.189
1,8.788,2.105,0.834,1.237,0.764
2,8.843,1.703,0.533,2.085,1.891
1,9.822,0.999,0.96,1.543,1.348
1,10.711,1.185,0.922,1.294,1.115
1,11.307,1.466,1.24,1.091,0.789
2,11.555,4.922,1.425,6.145,1.256
2,12.671,4.612,1.536,5.059,2.286
2,14.171,3.923,2.182,12.341,1.14
1,14.464,1.384,0.882,1.412,0.905
1,15.111,1.203,1.082,1.094,0.895
1,15.143,1.232,0.912,1.263,0.725
1,15.456,1.211,1.074,1.213,0.935
2,15.566,11.928,1.891,9.829,1.212
1,15.629,1.259,1.444,1.204,1.215
2,16.323,6.764,2.229,5.064,1.085
2,17.461,7.735,0.805,2.0,0.824
2,17.789,8.055,1.242,1.191,0.699
2,17.801,4.612,1.133,9.082,0.677
2,18.422,8.71,3.203,7.542,2.609
2,18.821,13.868,3.238,2.881,1.613
2,18.918,13.868,0.9,7.338,3.132
2,19.111,12.87,2.838,9.789,2.392
1,19.311,1.001,1.12,0.944,0.927
1,20.668,1.821,0.756,2.189,0.929
2,20.995,3.855,1.693,2.553,1.631
1,22.209,1.501,0.73,1.019,0.655
2,22.359,7.266,2.048,1.603,1.707
2,22.695,8.101,3.142,8.766,1.401
1,23.873,1.29,0.995,1.218,0.857
2,23.987,9.016,1.926,2.195,3.012
1,24.052,0.939,0.967,1.423,0.828
2,24.085,6.317,0.766,7.605,1.728
2,24.447,3.907,2.199,2.064,0.588
2,24.54,4.041,1.976,2.684,1.212
2,25.146,7.605,3.141,8.464,0.916
2,25.345,4.195,1.512,2.688,0.741
2,25.875,6.134,0.971,3.161,2.405
1,26.25,1.062,0.884,1.272,1.027
2,26.27,6.873,0.667,13.409,0.771
2,26.465,5.986,1.194,4.779,1.145
1,26.672,1.019,0.93,1.407,1.441
1,27.15,1.108,1.128,1.454,1.078
2,27.798,1.526,0.737,8.1,1.648
1,28.697,1.051,0.873,1.753,0.654
2,29.04,3.821,2.447,2.864,1.216
1,29.364,1.518,1.12,2.147,0.623
2,29.502,2.873,0.683,8.515,1.066
1,29.82,1.233,0.879,1.262,0.947
2,29.944,2.486,1.76,10.171,1.452
1,30.123,1.098,0.812,1.001,0.923
2,30.881,1.862,0.909,3.209,2.899
1,31.826,1.825,1.143,2.087,0.849
1,32.508,1.437,0.867,1.455,0.613
2,33.455,7.543,1.695,3.054,1.667
2,33.956,5.195,2.525,6.195,1.961
1,34.219,1.073,1.458,1.439,1.189
2,34.277,2.086,3.169,7.031,2.811
1,34.345,1.455,0.907,0.987,0.907
2,35.211,3.279,0.729,2.313,1.754
1,35.629,2.048,1.095,1.106,0.903
2,36.269,4.389,0.625,1.591,0.905
2,36.544,11.772,1.438,3.622,0.673
1,36.62,1.104,0.903,1.398,0.896
2,36.77,3.445,1.061,2.268,1.694
1,37.533,1.343,0.964,2.05,0.873
1,39.539,1.096,0.91,0.94,0.994
1,39.558,1.267,0.789,1.288,0.899
1,39.764,1.785,1.401,1.019,1.522
1,40.018,2.016,0.954,1.351,0.939
2,40.24,13.097,2.561,3.357,1.25
1,40.497,1.313,1.231,1.537,1.261
2,40.64,7.091,0.542,5.538,1.447
2,41.19,6.873,1.701,5.512,1.522
1,41.574,1.923,1.252,1.239,0.855
2,41.688,1.679,0.677,7.605,1.279
1,41.751,1.789,0.62,2.279,0.914
2,43.123,4.776,3.165,12.216,2.335
2,43.413,3.445,0.905,12.424,2.774
2,43.463,3.645,0.968,5.105,2.007
2,43.671,5.97,0.737,5.915,1.216
1,45.113,1.308,1.257,1.437,0.976
1,45.242,1.278,0.824,1.227,0.752
1,46.049,1.245,1.227,1.994,0.869
1,46.32,1.324,0.627,2.371,1.057
2,47.034,2.637,1.851,4.779,1.849
2,47.39,5.698,1.085,5.68,0.903
2,47.493,6.873,0.981,8.478,2.27
2,48.412,5.214,0.832,3.654,0.812
2,48.468,3.223,0.759,10.367,1.19
1,48.51,1.403,0.964,1.277,0.627
2,48.857,3.652,1.236,4.174,3.373
2,49.08,2.742,0.607,3.279,2.213
1,49.243,1.055,0.929,1.073,0.981
1,49.281,1.248,0.934,2.025,0.911
2,49.508,3.757,1.443,5.089,1.69
2,49.822,8.715,0.601,10.397,1.215
1,49.837,1.239,1.002,1.224,0.997
2,50.385,1.874,1.429,13.097,0.543
2,50.936,7.178,1.535,4.312,0.996
