task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.517,1.255,1.135,1.437,0.952
2,1.224,2.687,1.466,11.548,0.877
2,1.347,2.346,3.112,11.794,1.919
1,3.889,1.249,0.873,1.321,0.905
1,4.139,1.275,0.825,1.994,0.618
1,4.331,1.523,0.983,2.158,0.617
1,4.404,2.059,0.903,1.791,1.282
1,4.543,2.116,0.946,1.28,0.935
2,4.768,8.024,2.092,12.424,3.279
1,5.122,2.114,0.904,2.067,0.9
1,5.373,1.096,0.918,1.266,1.346
2,5.427,6.791,0.842,10.841,0.541
1,5.945,1.227,0.873,1.51,0.611
2,6.043,3.92,1.641,5.214,3.425
2,6.381,2.206,3.084,9.02,1.133
2,6.58,2.127,1.646,3.155,0.814
2,6.603,4.083,0.818,2.779,0.901
1,6.607,1.468,1.252,1.219,0.905
2,6.628,5.97,0.832,11.941,1.452
2,7.466,5.059,1.54,4.841,1.399
1,7.783,0.994,0.869,1.327,1.228
2,7.789,6.873,0.601,2.286,2.048
2,8.265,3.121,0.805,3.169,0.774
2,8.51,4.379,1.924,5.986,0.865
2,9.346,7.178,2.579,7.338,0.726
1,9.553,1.273,0.844,1.501,0.867
1,10.199,2.151,0.619,1.786,0.611
1,10.326,1.096,0.847,1.058,0.923
2,10.513,2.567,2.139,8.13,1.414
1,11.082,2.191,1.002,1.239,0.924
2,11.152,2.135,0.855,3.337,0.863
2,11.248,2.153,1.275,3.162,2.091
1,11.278,1.541,1.11,1.213,0.678
2,12.492,3.688,1.229,3.105,2.705
1,12.578,1.403,0.884,1.437,0.903
1,12.942,1.311,1.105,1.265,0.879
1,13.519,2.008,1.235,1.351,1.213
2,13.751,11.529,1.275,12.422,0.822
1,14.333,1.224,0.85,1.318,0.63
1,14.342,0.978,1.268,1.255,1.234
2,14.378,1.899,1.552,3.73,3.563
1,14.447,1.249,0.859,1.263,1.041
2,14.605,6.348,1.428,12.565,2.632
2,15.08,5.734,1.604,2.638,1.028
1,15.622,1.289,1.184,2.079,0.746
1,15.756,1.414,0.621,1.03,1.191
2,15.849,11.765,0.677,3.176,2.27
2,15.979,6.143,1.989,6.047,1.072
2,16.222,4.792,1.548,1.532,0.907
1,16.253,1.29,0.935,1.298,0.623
1,16.726,1.001,0.834,2.014,1.084
2,16.857,2.03,0.656,2.153,2.067
2,16.937,10.576,1.373,5.18,0.924
2,19.385,1.862,1.028,4.013,0.47
1,19.428,1.196,0.951,1.053,0.649
2,19.448,4.327,3.138,6.287,1.638
1,19.513,1.44,0.895,1.812,0.914
1,19.78,1.005,1.093,1.201,0.857
2,20.011,6.145,1.335,9.144,2.002
1,20.128,1.005,1.13,1.5,1.401
1,20.175,1.363,0.891,1.15,1.143
2,20.24,3.774,1.22,6.047,3.424
2,20.252,3.698,3.465,5.327,1.694
2,20.286,5.488,1.37,3.357,0.667
2,20.655,1.73,0.528,10.237,2.632
1,20.885,0.981,0.951,1.766,0.958
2,21.29,3.787,0.733,6.63,0.804
1,21.474,0.981,0.935,1.501,0.926
1,21.802,0.954,1.08,1.035,0.907
2,22.394,1.526,1.156,3.787,1.176
2,22.656,4.07,0.965,1.969,2.96
1,22.801,1.418,1.235,2.01,0.908
2,22.934,5.512,0.611,5.068,0.74
2,23.241,2.143,0.805,1.962,0.827
2,23.758,2.258,1.194,2.838,1.324
1,25.004,1.244,0.688,1.242,0.677
1,25.126,0.933,1.213,1.337,1.154
1,25.14,1.327,0.977,1.747,0.794
2,25.997,3.748,1.093,4.524,0.952
