task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
1,0.003,1.889,1.771,3.609,0.635,2.381,1.842,4.553,0.778
1,0.022,2.531,1.702,4.175,0.72,2.227,1.418,4.456,0.794
1,0.103,2.023,1.859,4.746,0.789,2.419,1.59,4.072,0.668
3,0.143,1.873,1.685,4.569,0.776,2.061,1.563,4.467,0.752
3,0.24,2.221,1.71,5.881,0.82,2.435,1.387,4.424,0.75
3,0.301,2.309,1.677,4.415,1.008,2.041,1.399,5.574,0.883
2,0.399,2.027,1.705,4.522,1.011,2.0,1.602,4.087,0.726
2,0.432,1.946,1.546,4.972,0.956,2.635,1.591,4.527,0.73
2,0.479,2.135,1.7,4.201,0.821,2.537,1.52,4.275,1.006
3,0.665,2.028,1.783,4.957,0.782,2.016,1.655,4.234,1.009
2,0.715,2.447,1.588,5.068,0.784,2.592,1.801,5.022,0.933
3,0.73,2.398,1.52,4.415,0.886,2.013,1.505,5.083,0.865
4,0.767,2.257,1.376,4.109,0.994,2.388,1.519,3.66,1.005
4,0.894,2.273,1.493,4.543,0.987,2.195,1.754,4.341,0.989
4,1.02,2.158,1.776,5.139,1.038,1.846,1.511,3.752,0.972
4,1.046,2.037,1.858,4.924,0.905,2.186,1.356,4.753,0.776
1,1.076,1.963,1.518,3.724,0.837,1.997,1.715,3.607,0.759
3,1.092,2.007,1.431,5.92,0.783,1.799,1.521,5.115,0.799
1,1.109,1.915,1.874,4.782,0.831,1.986,1.826,3.863,0.763
1,1.11,1.88,1.405,3.908,0.837,2.078,1.406,3.989,0.703
2,1.144,2.345,1.861,4.541,0.87,1.99,1.53,4.962,0.785
1,1.154,2.602,1.46,4.608,0.689,2.12,1.515,5.097,0.759
1,1.243,2.571,1.452,4.223,0.709,2.443,1.579,4.902,0.801
4,1.244,1.925,1.437,4.01,0.978,1.78,1.888,4.518,0.812
3,1.312,2.146,1.373,5.357,0.839,1.955,1.548,4.921,0.794
