task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
3,0.001,2.43,1.526,4.374,1.015,2.389,1.618,4.459,0.949
2,0.024,2.645,1.841,4.905,0.866,2.259,1.514,4.335,0.885
3,0.055,2.201,1.639,4.816,0.766,2.149,1.388,4.665,0.859
3,0.132,2.103,1.288,4.862,0.744,2.0,1.601,4.234,0.942
3,0.161,2.019,1.27,4.488,0.826,2.378,1.544,4.768,0.734
2,0.219,2.022,1.618,4.919,0.881,1.943,1.662,3.63,0.799
4,0.22,1.981,1.789,4.502,0.866,2.056,1.827,3.757,0.998
3,0.232,1.837,1.777,4.803,0.834,2.03,1.763,5.728,0.766
1,0.299,1.918,1.422,4.611,0.637,2.244,1.932,3.895,0.857
4,0.373,1.91,1.764,4.595,0.833,2.056,1.776,3.794,1.068
4,0.401,1.772,1.837,4.68,0.775,2.176,1.729,4.911,1.038
3,0.421,1.995,1.545,5.965,0.851,2.25,1.342,5.171,0.951
4,0.425,2.234,1.713,4.211,1.024,2.25,1.343,4.996,0.965
2,0.51,1.943,1.52,4.474,0.946,2.226,1.584,4.957,0.892
2,0.661,2.394,1.799,3.886,0.993,2.479,1.732,5.121,0.799
1,0.692,1.852,1.896,3.726,0.751,2.25,1.548,4.803,0.653
3,0.707,2.24,1.46,4.314,0.718,1.908,1.588,4.565,0.808
2,0.724,2.222,1.695,3.772,0.778,2.295,1.836,5.032,0.936
4,0.774,1.807,1.531,4.447,0.866,2.065,1.776,3.891,0.759
1,0.792,2.444,1.479,3.667,0.717,2.429,1.826,4.941,0.74
2,0.838,2.443,1.803,4.162,0.934,2.616,1.826,4.057,0.916
4,0.854,2.093,1.858,3.917,0.974,1.915,1.74,4.765,1.05
1,0.934,1.953,1.597,4.567,0.688,2.318,1.516,3.814,0.656
2,0.954,1.961,1.975,4.308,0.74,1.873,1.752,4.146,0.88
3,1.013,1.872,1.318,4.744,0.86,1.824,1.6,4.776,0.945
3,1.076,2.234,1.682,5.044,0.741,1.902,1.441,4.791,0.766
1,1.135,1.95,1.424,4.134,0.722,1.954,1.603,4.176,0.818
2,1.208,2.368,2.04,4.65,0.813,2.555,1.533,4.125,0.905
2,1.288,2.305,1.862,3.804,0.731,2.224,1.902,3.936,0.841
2,1.353,2.234,1.582,4.112,0.763,2.426,2.02,5.074,0.763
4,1.437,2.236,1.771,4.795,0.786,1.924,1.786,5.059,0.906
4,1.477,1.876,1.761,4.967,0.941,2.093,1.822,4.77,0.946
2,1.478,2.318,1.914,3.973,0.999,2.343,1.739,4.15,0.968
2,1.479,2.003,1.892,5.083,0.931,2.312,1.578,5.116,0.886
4,1.576,2.102,1.66,4.312,0.774,2.123,1.726,4.219,0.811
2,1.584,2.643,1.588,4.081,0.865,2.495,2.091,4.175,0.818
3,1.679,1.792,1.297,4.7,0.733,2.074,1.604,4.93,1.008
4,1.69,2.353,1.759,5.124,0.775,2.103,1.437,3.726,1.065
3,1.764,2.4,1.416,4.957,0.805,2.399,1.343,5.464,0.914
4,1.801,1.934,1.401,4.582,0.757,1.975,1.653,5.135,1.042
3,1.883,1.963,1.76,5.765,0.805,1.936,1.686,4.819,0.979
1,1.916,2.074,1.473,4.31,0.702,1.94,1.682,4.203,0.818
3,1.971,2.263,1.67,5.967,0.795,2.094,1.517,4.548,0.76
4,2.045,2.268,1.872,4.242,1.009,2.032,1.688,5.036,0.916
3,2.118,1.762,1.334,4.738,0.871,1.873,1.406,4.614,0.719
2,2.151,1.891,2.104,3.778,0.733,1.879,1.964,3.737,0.894
4,2.256,2.056,1.473,5.082,0.859,2.038,1.748,4.712,0.894
2,2.292,2.09,1.866,5.029,0.733,2.392,1.723,4.177,0.769
1,2.333,2.621,1.567,4.449,0.803,1.901,1.962,3.654,0.841
3,2.381,2.025,1.334,4.38,0.749,2.049,1.621,5.569,0.818
4,2.428,2.037,1.853,3.682,1.044,2.275,1.784,4.67,1.041
4,2.464,1.89,1.358,4.691,1.018,1.803,1.728,3.765,0.851
3,2.516,1.824,1.464,5.937,0.945,2.183,1.749,4.428,0.793
1,2.604,2.407,1.421,3.904,0.811,2.24,1.418,3.724,0.729
1,2.626,2.169,1.585,4.177,0.714,2.6,1.737,4.354,0.668
3,2.791,2.095,1.554,5.0,0.923,2.188,1.694,5.282,0.968
4,2.793,2.428,1.807,4.512,0.996,1.973,1.759,4.986,0.955
1,2.951,1.919,1.952,4.891,0.781,1.872,1.534,4.809,0.639
2,3.039,2.116,2.029,4.983,0.771,2.446,1.908,4.37,0.724
2,3.049,2.642,2.144,4.406,0.727,2.556,2.074,3.873,0.911
2,3.11,1.979,1.846,4.894,0.999,2.565,1.967,3.777,0.881
1,3.294,2.464,1.603,3.871,0.788,2.62,1.682,3.797,0.762
3,3.454,1.78,1.682,5.218,1.011,1.876,1.737,5.943,0.883
