task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.098,100.664,1.056,105.909,107.221,1.019,110.698,110.78,95.469,1.002,98.326,97.785,1.044,110.223,99.913
2,0.125,110.42,100.112,10.697,103.536,113.469,102.519,102.313,96.784,103.17,10.765,102.322,107.663,108.065,102.632
4,0.346,110.13,103.373,113.695,118.546,113.431,99.416,111.491,104.106,103.395,116.166,112.97,104.291,99.682,113.797
3,1.135,110.05,101.469,111.938,107.68,11.692,98.014,94.848,96.281,105.005,98.586,113.906,11.433,106.341,98.156
2,1.314,106.469,103.866,10.015,99.946,108.853,118.2,106.689,107.51,103.94,9.503,99.934,112.557,115.24,100.212
3,1.43,104.723,92.279,114.179,101.892,11.579,101.661,99.633,107.097,98.67,110.049,117.706,10.784,102.54,98.156
1,1.565,102.742,1.067,108.388,98.328,0.979,101.085,106.795,100.22,1.054,97.689,99.696,0.923,107.117,103.677
3,1.841,102.728,94.667,100.938,108.853,10.453,93.666,96.882,103.559,97.104,99.325,111.753,10.643,101.243,93.501
3,2.121,110.865,95.493,99.684,111.516,11.585,98.152,92.226,97.861,107.603,111.086,116.28,10.182,93.132,104.175
4,2.15,114.883,99.879,112.186,110.372,114.862,104.675,103.789,103.474,95.997,108.003,113.766,103.809,103.625,106.524
4,2.203,111.482,104.94,113.661,116.267,103.64,96.964,102.898,114.538,104.033,110.966,106.503,102.536,95.936,104.016
4,2.34,100.998,97.146,117.052,114.917,108.997,106.089,103.772,100.089,111.145,110.525,116.103,106.872,112.533,102.825
2,2.404,107.552,113.132,9.718,106.789,115.658,118.916,101.902,105.308,115.798,10.1,99.473,115.814,102.191,94.44
4,2.663,100.089,112.014,111.676,103.266,101.6,107.914,99.814,118.363,109.666,99.475,105.24,113.863,99.36,114.202
3,2.84,94.516,97.004,109.996,105.173,10.031,97.376,104.142,104.748,96.086,98.092,111.753,11.496,101.39,101.221
3,2.906,105.176,102.612,101.863,108.364,10.198,103.566,100.95,96.208,96.293,102.164,116.338,10.297,98.014,105.272
1,3.05,103.946,1.05,103.442,99.975,0.92,104.319,107.446,108.461,0.989,103.792,99.12,1.025,100.769,97.252
4,3.181,100.094,109.324,106.824,111.597,102.306,98.496,115.056,101.083,106.118,104.98,111.117,101.649,100.495,117.212
2,3.255,103.761,102.425,10.658,110.877,106.788,117.405,102.3,111.542,114.364,9.288,107.775,102.588,113.425,107.401
1,3.368,95.421,1.131,111.793,108.656,1.081,106.509,113.106,98.339,1.142,105.492,107.344,0.923,114.93,99.531
4,3.574,101.611,105.054,107.392,113.452,112.802,107.391,101.092,101.63,105.125,105.327,101.686,105.311,112.439,100.255
4,3.941,108.993,107.901,110.095,103.685,99.886,111.997,101.204,118.368,104.033,105.222,118.159,112.113,104.158,118.39
3,4.164,109.484,108.847,102.501,114.058,10.935,97.626,92.32,102.6,92.617,101.027,113.575,11.594,101.659,96.269
4,4.226,116.405,106.669,110.105,103.534,105.612,95.352,102.544,102.036,106.769,113.642,116.342,107.996,111.335,110.575
4,4.242,105.249,107.44,114.036,105.608,101.873,100.699,107.856,109.772,105.772,106.439,101.832,109.563,98.02,106.397
1,4.658,99.005,0.973,97.928,112.592,0.99,101.078,102.948,101.614,1.026,102.773,104.798,0.93,112.23,107.927
1,4.711,99.406,0.987,98.859,110.365,0.934,99.756,113.89,103.351,1.039,111.384,105.691,0.953,102.201,101.881
2,4.747,103.81,116.838,10.369,109.84,117.259,115.709,94.343,105.226,111.319,10.588,103.363,105.489,103.421,96.925
3,4.825,108.349,97.776,106.746,100.215,11.11,99.623,99.027,103.014,108.756,97.232,116.477,11.679,100.327,100.966
4,5.311,118.008,110.647,111.859,108.045,107.838,102.278,104.467,113.401,104.18,103.587,109.986,100.199,100.846,117.585
4,5.626,106.387,98.12,109.945,113.182,98.448,111.691,114.529,101.63,110.873,106.909,105.28,101.284,95.519,117.268
4,5.646,117.595,98.161,99.652,108.189,110.944,107.844,108.682,117.41,106.076,100.107,106.904,105.882,96.133,102.392
4,5.806,109.404,103.428,110.002,108.551,110.267,101.048,108.137,108.341,103.29,111.264,110.436,108.924,109.463,114.931
1,5.885,93.296,1.02,97.286,109.982,1.069,110.013,108.199,104.853,1.079,106.852,105.515,0.93,113.504,101.084
1,6.004,95.013,0.979,96.592,104.138,1.012,110.728,113.601,97.405,1.109,102.461,100.605,0.939,115.891,105.524
1,6.068,104.582,0.977,109.874,105.735,0.997,107.899,102.695,109.036,1.079,110.02,111.866,0.941,104.095,115.1
3,6.295,110.744,108.667,105.388,106.353,10.464,105.477,94.536,105.074,106.153,110.613,108.805,10.975,100.101,99.423
2,6.38,109.476,109.282,10.453,104.173,117.209,103.49,103.076,103.994,105.729,10.002,114.529,111.988,109.423,93.054
2,6.69,100.98,109.731,10.664,113.741,109.949,119.129,106.975,99.989,113.235,9.656,111.749,99.873,108.86,109.731
4,6.808,117.175,96.715,99.475,104.374,107.784,106.788,105.859,116.099,110.536,116.731,112.411,115.511,97.585,105.727
3,7.072,108.724,94.255,115.045,112.333,10.799,95.169,109.507,97.931,97.661,98.946,111.001,10.531,94.32,99.424
1,7.077,102.836,1.124,108.388,109.906,1.005,117.611,107.745,103.245,1.044,97.755,113.077,0.959,104.827,105.427
2,7.139,99.785,108.632,10.803,108.82,113.068,111.971,106.185,113.053,104.145,10.547,102.568,99.837,103.511,101.425
2,7.383,109.15,114.813,10.81,106.267,101.701,112.134,109.181,108.914,106.274,10.522,111.969,109.405,106.656,101.511
4,7.617,116.793,100.787,108.49,112.62,112.775,96.072,105.062,104.996,96.34,101.552,118.041,98.091,102.447,113.983
2,8.043,103.074,100.824,9.678,110.612,113.937,112.603,100.238,106.844,115.894,9.728,103.685,108.435,100.364,93.224
1,8.072,95.419,0.974,96.245,115.004,0.955,104.319,107.764,109.238,1.045,103.672,112.961,0.997,101.548,105.927
4,8.085,115.224,102.73,115.747,114.15,108.03,105.82,108.773,110.226,101.766,115.137,117.733,114.128,106.518,114.927
1,8.945,99.953,1.139,111.414,97.723,0.989,106.332,111.613,106.218,0.974,109.035,107.167,1.056,113.085,103.848
1,9.036,98.153,1.124,109.261,112.651,0.939,113.308,108.36,107.601,1.022,98.744,111.044,1.015,103.191,101.805
4,9.226,117.595,95.793,109.695,118.545,106.349,95.778,105.171,101.561,97.956,105.591,114.228,112.34,108.105,107.504
2,9.344,109.94,114.905,10.013,102.435,114.918,100.761,98.748,110.852,116.15,9.388,111.691,111.02,116.098,92.912
3,9.518,96.371,106.02,101.518,102.63,11.044,98.315,107.929,110.275,101.403,98.885,115.83,10.17,94.347,104.519
2,9.578,99.724,108.452,9.678,107.473,103.045,116.11,109.355,100.733,112.051,9.503,102.435,103.175,104.552,107.1
3,9.816,105.565,98.394,102.911,112.134,11.289,109.352,108.233,96.271,93.071,102.555,101.811,10.505,105.042,96.776
3,10.455,103.268,98.144,110.403,101.343,10.13,99.912,95.957,93.892,98.649,100.083,116.587,11.02,97.756,109.503
4,10.798,100.846,100.297,106.394,100.035,98.569,95.519,104.368,113.219,108.976,115.389,117.939,114.912,99.121,101.471
1,10.823,96.092,1.105,95.979,115.33,1.029,112.003,106.588,97.673,1.011,111.793,98.13,1.057,103.098,100.606
2,10.897,109.081,109.104,10.021,105.864,111.518,105.649,95.24,110.074,115.19,10.273,100.815,115.658,117.762,100.529
3,11.234,110.046,105.335,110.207,102.597,10.57,103.963,94.272,98.442,109.322,111.161,100.442,10.101,95.945,94.569
4,11.234,106.275,98.416,110.947,105.003,111.894,107.399,108.413,116.285,106.138,100.207,109.546,113.217,105.583,105.632
1,11.275,97.575,1.036,108.507,108.344,1.069,107.728,114.778,100.262,0.983,99.025,100.588,0.973,105.464,98.764
3,11.556,109.248,100.762,111.46,105.425,11.548,97.71,101.515,108.067,103.221,103.95,117.659,11.425,106.467,108.286
2,11.571,102.255,113.625,10.108,105.109,116.441,112.697,96.954,99.989,117.647,10.218,103.405,111.576,112.945,102.507
2,11.598,101.005,114.488,9.962,99.367,112.589,111.394,95.974,99.463,109.564,10.725,110.049,114.118,116.571,98.394
4,11.639,105.86,96.828,98.824,116.821,107.779,104.547,116.485,108.818,101.002,112.47,112.09,97.59,99.879,103.385
4,11.648,104.643,101.604,103.095,109.006,112.551,97.056,102.607,109.626,112.104,116.073,112.388,107.998,96.231,116.488
1,11.677,103.563,1.067,102.146,106.901,1.084,113.357,111.167,104.823,0.994,108.013,98.741,1.079,111.696,97.152
1,11.728,102.757,1.049,101.482,108.165,0.955,107.912,107.781,93.399,1.009,96.181,112.295,0.995,105.212,111.186
3,11.89,103.628,104.782,103.141,110.835,10.646,103.251,104.914,99.012,99.396,109.061,112.198,10.378,102.397,107.636
2,11.902,101.355,109.695,9.465,113.135,106.171,107.893,100.675,103.839,100.343,9.488,104.173,104.733,115.858,103.346
2,12.013,97.502,110.585,10.164,115.301,102.604,105.193,95.353,109.929,101.801,9.206,101.944,114.947,105.244,96.411
4,12.152,114.982,99.527,101.924,111.903,112.867,105.659,109.132,108.15,102.182,113.756,112.772,114.912,105.793,115.678
1,12.152,99.254,1.043,106.011,108.064,1.039,113.957,101.704,106.806,1.126,98.28,113.426,0.987,105.907,105.023
2,12.378,99.116,100.345,9.781,102.489,117.797,118.361,96.08,99.693,103.16,10.797,104.071,105.055,105.788,109.643
4,12.442,115.777,106.734,102.249,115.146,99.098,111.335,108.854,103.086,100.211,101.119,106.855,106.821,96.072,117.119
3,12.598,94.044,97.381,113.956,109.82,10.019,99.008,108.881,99.605,98.53,100.765,99.667,11.215,106.841,99.502
4,12.714,100.703,106.076,115.745,101.804,98.185,96.606,106.27,100.855,99.372,109.967,106.297,113.903,97.877,106.589
4,12.846,102.016,111.066,105.29,112.602,112.736,107.492,103.976,110.878,102.892,99.818,115.609,103.64,102.712,117.129
2,13.106,96.993,99.917,9.54,102.511,108.151,112.781,107.033,97.502,99.199,10.064,108.579,114.168,104.158,100.046
4,13.198,117.489,105.535,103.488,110.711,103.416,111.864,110.362,114.538,99.077,106.695,100.573,111.569,101.22,114.805
2,13.327,97.258,99.625,10.439,103.201,108.715,106.736,100.549,103.584,108.667,9.23,99.503,102.273,101.647,95.941
4,13.346,108.762,98.188,117.342,115.371,108.501,103.552,113.972,107.353,100.685,103.033,107.462,100.778,101.514,102.722
4,13.403,109.465,97.986,99.613,111.479,108.352,109.527,118.107,100.93,109.259,104.726,101.216,107.45,99.121,114.474
2,13.57,109.896,111.702,9.714,108.721,114.998,102.519,92.37,100.921,104.844,9.508,105.407,117.913,110.217,99.205
3,13.851,111.245,106.746,102.751,113.406,10.521,101.462,102.114,107.533,99.453,110.207,117.452,10.784,99.852,95.367
3,13.978,94.387,97.213,100.207,112.134,11.814,97.125,108.582,106.219,103.539,111.042,107.058,11.398,98.035,108.989
2,14.21,104.28,117.031,9.558,103.363,114.784,102.135,109.537,105.599,101.975,10.674,114.091,108.604,105.063,93.699
4,14.532,113.723,108.27,102.711,114.385,109.114,107.408,105.773,108.263,97.394,110.095,102.842,104.202,100.14,116.759
4,14.572,102.696,100.632,111.458,112.508,98.293,108.058,99.842,101.853,109.324,111.147,112.167,112.0,105.373,118.426
4,14.62,103.439,104.299,99.505,111.056,98.067,107.06,106.589,103.987,101.894,110.716,100.035,102.212,101.49,110.426
1,14.675,100.329,1.141,104.858,108.553,1.01,103.973,114.868,102.774,1.133,96.956,104.003,1.049,116.59,107.322
3,14.924,107.474,91.981,101.656,107.058,11.273,105.823,105.705,100.503,92.465,102.555,100.789,10.977,99.912,106.161
1,14.935,93.78,1.089,99.601,105.278,0.968,108.648,115.044,109.895,1.026,108.736,98.281,0.922,102.821,109.661
3,14.95,96.655,103.492,104.774,100.442,11.67,97.064,98.801,97.472,95.663,103.358,103.991,11.425,110.247,108.836
2,15.05,98.065,106.498,9.319,114.489,107.021,106.551,105.537,103.632,108.791,9.791,113.309,114.65,101.491,101.338
4,15.07,108.961,100.444,115.194,118.545,108.62,95.224,101.135,104.723,96.826,106.492,116.431,107.918,104.386,99.783
4,15.099,112.847,104.917,115.784,101.361,115.067,109.444,109.901,102.638,100.966,110.105,110.251,98.665,95.887,111.76
2,15.218,112.03,106.876,9.374,109.477,118.084,105.081,103.219,111.918,101.256,9.63,103.321,110.795,110.964,105.233
4,15.429,116.771,106.669,106.388,107.16,100.416,98.443,101.008,103.789,104.082,106.436,107.944,107.772,101.273,108.993
1,15.431,103.394,1.006,107.649,108.357,1.039,110.035,106.32,100.664,1.056,100.253,100.911,1.063,115.627,107.093
3,15.479,109.46,107.691,112.959,113.31,10.959,106.329,108.794,105.842,97.004,98.709,113.458,11.131,101.379,106.349
3,15.505,96.627,100.202,109.597,111.683,10.512,94.32,106.733,106.886,108.296,102.481,110.577,10.573,100.092,102.939
1,15.724,95.025,1.135,97.755,101.498,0.956,115.367,109.094,93.202,1.095,109.752,100.991,1.073,102.916,105.927
1,15.839,93.685,1.065,95.687,108.553,1.012,113.544,107.446,97.425,1.118,102.738,107.208,0.987,113.269,111.167
4,15.84,111.321,94.618,113.156,110.251,103.551,108.037,117.894,107.593,109.424,108.144,100.035,112.497,106.927,103.545
3,15.866,101.785,92.893,111.921,107.183,11.136,104.406,104.898,97.515,100.075,114.226,111.786,10.102,98.654,106.287
1,15.969,93.575,1.083,102.065,98.102,1.008,112.326,108.184,103.645,0.972,101.604,105.182,0.929,112.507,97.073
3,16.334,110.262,103.568,110.162,105.934,11.011,104.357,99.709,104.145,92.914,102.458,109.82,11.046,98.676,92.299
3,16.435,107.244,106.817,105.325,104.207,10.686,94.709,93.893,103.138,103.687,110.617,115.513,10.694,109.491,102.383
2,16.812,105.508,101.82,10.314,113.345,116.67,114.759,109.167,107.637,104.375,9.385,108.897,105.042,105.424,107.547
2,16.939,106.317,115.767,10.774,103.363,114.111,103.511,101.346,108.504,112.9,9.942,116.61,110.541,118.085,108.838
2,17.171,107.502,102.86,9.977,107.343,107.274,110.921,102.023,106.204,100.445,10.494,114.456,113.068,115.865,93.07
1,17.195,109.403,1.088,99.631,104.392,0.987,113.01,100.46,93.578,1.03,106.695,112.739,1.091,117.663,101.289
4,17.264,108.263,103.195,108.507,114.759,102.49,98.532,116.269,115.494,100.211,101.375,107.105,103.809,104.778,108.83
2,17.338,107.613,113.133,10.296,102.003,111.417,104.552,105.32,105.181,114.813,9.369,107.634,108.602,109.826,108.214
3,17.381,102.209,107.847,103.988,105.934,11.143,104.88,92.944,107.554,108.214,114.437,109.82,10.909,94.177,103.509
3,17.568,98.95,109.105,106.568,108.444,11.307,100.291,98.09,104.662,102.178,103.169,111.317,10.434,108.819,96.443
4,17.602,101.211,102.163,108.169,103.735,106.209,95.816,101.577,108.188,98.162,102.901,104.958,108.765,107.015,104.124
3,17.806,99.439,92.181,97.601,114.007,10.899,94.731,93.228,104.95,104.076,115.379,113.745,11.4,98.256,97.65
4,17.831,100.359,103.624,102.387,101.817,98.081,108.835,111.543,108.181,104.491,108.281,118.469,112.0,97.269,112.804
3,17.835,95.706,104.66,100.336,116.671,11.02,101.659,106.613,95.442,93.093,115.008,116.849,10.359,108.683,97.278
2,18.263,100.735,112.092,9.892,103.915,110.75,108.299,100.554,111.427,104.188,10.322,107.359,106.904,107.419,106.444
3,18.384,96.752,96.962,110.506,104.833,10.777,103.566,102.506,110.393,100.45,101.507,116.801,10.031,100.041,97.843
4,18.496,118.368,107.966,112.546,118.646,100.482,96.606,111.101,100.741,107.063,99.502,110.871,114.622,102.986,108.102
4,18.523,108.95,110.045,111.089,115.44,98.681,103.852,117.12,105.375,105.638,102.033,114.421,114.372,107.29,111.012
3,18.803,95.292,93.093,108.167,105.425,11.384,99.922,109.507,111.219,108.343,101.226,111.337,10.277,103.055,97.342
2,18.815,108.484,102.325,10.257,101.915,111.697,106.689,105.694,103.464,112.405,9.911,114.007,105.694,113.759,103.085
2,18.955,100.411,105.065,9.168,109.826,100.484,105.829,93.889,97.211,104.703,10.151,112.646,111.004,105.633,105.189
3,19.088,99.722,99.185,106.426,101.824,10.841,101.28,99.391,106.923,92.034,111.736,112.691,11.221,106.16,96.748
1,19.129,102.772,0.987,104.688,107.371,0.944,104.462,99.339,103.649,1.108,109.488,98.895,1.013,115.909,99.722
1,19.31,100.418,0.974,104.747,108.975,0.987,103.271,115.123,93.086,0.973,98.433,108.993,0.956,113.862,109.413
1,19.368,100.799,1.072,109.485,99.657,1.087,112.578,108.897,105.873,1.105,97.984,98.348,0.964,102.556,100.06
3,19.888,109.484,96.532,105.441,110.551,10.36,101.73,101.391,108.318,102.687,100.3,105.232,11.45,105.631,106.539
2,20.085,105.798,99.181,10.104,101.447,115.04,114.09,101.954,111.656,106.899,10.252,101.923,114.556,117.223,99.294
2,20.136,101.3,105.679,10.698,103.931,116.395,118.47,95.513,99.067,103.037,10.868,101.405,101.689,117.169,92.301
1,20.425,96.212,0.968,101.297,107.865,1.013,108.927,100.46,101.067,1.053,97.701,100.035,1.07,102.0,101.214
3,20.77,95.187,104.793,98.221,103.605,11.645,94.663,100.966,106.355,101.368,104.124,108.13,11.056,98.854,106.952
4,21.024,108.9,97.022,115.107,113.207,103.256,110.894,104.958,105.255,97.07,105.324,101.267,115.252,106.169,111.902
