#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,195.0,2.047,5.168,1.44,1.44,6.946,1.108,0.873
2,2,134.0,6.262,5.909,1.297,1.297,5.569,1.183,0.895
3,2,237.0,7.457,5.991,1.014,1.014,6.812,1.369,0.807
4,2,117.0,9.845,6.814,1.091,1.091,6.14,1.313,0.857
5,2,59.0,19.32,5.582,1.426,1.426,6.461,1.175,1.199
6,2,77.0,19.658,6.073,1.023,1.023,5.098,1.087,0.844
7,2,100.0,20.524,5.81,1.45,1.45,5.783,1.315,1.051
8,1,126.0,22.91,2.97,0.106,0.106,2.975,0.143,0.144
9,2,179.0,24.067,5.091,1.099,1.099,6.518,1.379,0.87
10,2,187.0,24.439,5.057,1.405,1.405,5.428,1.156,0.938
11,2,185.0,25.959,6.328,1.135,1.135,5.736,1.119,0.946
12,2,211.0,28.173,5.259,1.207,1.207,5.676,1.475,0.907
13,2,150.0,30.078,6.967,1.125,1.125,5.868,1.207,0.904
14,2,73.0,31.758,6.988,1.129,1.129,6.281,1.306,0.854
15,2,276.0,39.126,5.631,1.419,1.419,5.795,1.337,0.818
16,2,100.0,40.839,6.173,1.3,1.3,6.836,1.007,0.974
17,1,7.0,43.373,1.074,0.469,0.469,1.535,0.331,0.122
18,2,106.0,43.71,5.901,1.018,1.018,6.323,1.492,0.974
19,1,379.0,44.82,1.345,0.393,0.393,2.303,0.286,0.157
20,2,248.0,45.343,6.563,1.253,1.253,5.307,1.489,0.835
21,2,120.0,46.287,5.155,1.49,1.49,5.875,1.431,1.199
22,2,80.0,46.3,5.325,1.205,1.205,6.012,1.359,0.805
23,1,387.0,48.083,1.412,0.231,0.231,1.034,0.471,0.151
24,1,498.0,56.202,1.915,0.171,0.171,2.013,0.462,0.114
25,2,110.0,56.806,6.708,1.16,1.16,5.875,1.303,0.841
26,2,174.0,62.398,6.77,1.174,1.174,5.302,1.01,0.931
27,1,90.0,66.033,2.084,0.133,0.133,2.658,0.443,0.177
28,1,379.0,66.966,2.755,0.293,0.293,1.567,0.112,0.185
29,1,6.0,68.232,1.891,0.295,0.295,2.742,0.425,0.11
30,2,223.0,69.375,5.56,1.246,1.246,6.772,1.1,0.974
31,2,79.0,69.926,5.721,1.298,1.298,6.674,1.432,1.113
32,2,369.0,74.791,5.487,1.433,1.433,5.517,1.417,0.88
33,1,126.0,74.833,2.968,0.415,0.415,2.597,0.327,0.133
34,2,197.0,74.952,5.942,1.142,1.142,5.134,1.317,0.883
35,2,190.0,75.625,6.056,1.468,1.468,5.815,1.065,0.893
36,1,7.0,85.28,2.706,0.33,0.33,2.562,0.387,0.198
37,1,6.0,90.062,2.26,0.277,0.277,2.109,0.13,0.157
38,2,242.0,91.425,6.069,1.452,1.452,6.836,1.114,0.935
39,2,213.0,91.64,5.093,1.028,1.028,5.176,1.301,0.942
40,2,194.0,92.972,5.607,1.452,1.452,5.696,1.259,1.137
41,1,126.0,98.03,2.691,0.473,0.473,1.712,0.354,0.142
42,2,265.0,99.146,5.494,1.058,1.058,5.494,1.126,1.114
43,1,95.0,101.613,1.917,0.3,0.3,2.294,0.199,0.092
44,2,226.0,102.822,6.708,1.186,1.186,6.685,1.261,1.147
45,1,146.0,102.85,1.958,0.223,0.223,2.514,0.187,0.111
46,1,387.0,111.366,1.371,0.492,0.492,2.581,0.438,0.166
47,1,7.0,111.466,1.253,0.473,0.473,2.0,0.236,0.103
48,1,169.0,112.949,1.92,0.211,0.211,1.498,0.363,0.097
49,1,169.0,118.371,2.785,0.334,0.334,2.818,0.377,0.098
50,1,44.0,119.643,1.891,0.169,0.169,2.52,0.173,0.193
51,2,60.0,119.676,6.827,1.451,1.451,6.237,1.093,0.911
52,1,13.0,120.493,2.417,0.297,0.297,1.027,0.106,0.199
53,1,146.0,120.517,1.632,0.183,0.183,2.073,0.294,0.19
54,1,214.0,122.613,1.412,0.27,0.27,2.202,0.473,0.143
55,1,103.0,122.677,2.204,0.29,0.29,1.891,0.218,0.164
56,1,6.0,123.183,1.857,0.419,0.419,2.144,0.304,0.118
57,2,266.0,123.785,6.016,1.067,1.067,6.599,1.159,1.148
58,2,219.0,124.009,5.075,1.44,1.44,6.76,1.007,0.849
59,2,125.0,124.153,6.462,1.006,1.006,5.803,1.056,0.82
60,1,103.0,124.493,2.649,0.419,0.419,2.206,0.128,0.084
61,1,214.0,125.303,2.68,0.356,0.356,2.317,0.366,0.181
62,2,147.0,125.915,6.238,1.048,1.048,6.647,1.487,0.955
63,2,109.0,126.256,5.555,1.457,1.457,6.375,1.074,0.85
64,2,296.0,126.414,6.46,1.299,1.299,6.439,1.334,1.038
65,1,16.0,127.564,1.448,0.132,0.132,1.535,0.3,0.113
66,1,95.0,128.326,1.701,0.431,0.431,2.884,0.337,0.128
67,1,6.0,128.875,2.135,0.281,0.281,1.863,0.213,0.199
68,1,10.0,129.196,2.266,0.113,0.113,1.071,0.33,0.195
69,1,126.0,134.255,2.779,0.145,0.145,2.079,0.471,0.145
70,1,6.0,135.111,1.285,0.168,0.168,2.149,0.492,0.173
71,2,192.0,136.428,5.8,1.421,1.421,6.197,1.334,1.07
72,1,16.0,137.177,1.498,0.317,0.317,2.719,0.297,0.104
73,2,121.0,137.392,5.428,1.23,1.23,5.233,1.31,1.13
74,1,387.0,139.021,1.655,0.334,0.334,2.362,0.484,0.112
75,1,59.0,139.212,2.363,0.341,0.341,1.465,0.121,0.11
76,1,447.0,140.949,1.568,0.15,0.15,1.628,0.481,0.138
77,1,6.0,141.436,2.112,0.184,0.184,1.889,0.288,0.131
78,2,93.0,141.45,6.965,1.212,1.212,5.795,1.313,0.943
79,1,126.0,143.669,1.633,0.326,0.326,1.215,0.452,0.114
80,2,169.0,143.903,6.174,1.206,1.206,6.222,1.449,0.864
81,1,59.0,143.996,2.651,0.267,0.267,1.808,0.409,0.146
82,1,7.0,144.029,1.92,0.415,0.415,2.202,0.281,0.137
83,1,157.0,144.142,2.357,0.118,0.118,2.149,0.369,0.163
84,2,81.0,145.963,6.022,1.259,1.259,5.455,1.008,1.078
85,1,95.0,146.289,1.182,0.421,0.421,2.857,0.416,0.124
86,2,70.0,147.709,6.02,1.056,1.056,5.37,1.042,0.85
87,1,157.0,148.677,2.199,0.349,0.349,2.399,0.104,0.088
88,2,66.0,148.857,5.838,1.311,1.311,6.999,1.222,1.168
89,1,10.0,151.568,2.067,0.389,0.389,1.204,0.217,0.103
90,1,7.0,151.806,1.151,0.209,0.209,2.535,0.484,0.138
91,1,146.0,151.979,2.39,0.215,0.215,1.19,0.302,0.106
92,1,6.0,152.977,2.214,0.457,0.457,1.808,0.196,0.091
93,1,214.0,154.411,1.671,0.264,0.264,2.799,0.454,0.158
94,1,120.0,154.439,2.098,0.447,0.447,2.642,0.184,0.115
95,2,144.0,154.847,6.904,1.322,1.322,5.487,1.142,1.084
96,1,120.0,157.35,1.345,0.181,0.181,1.808,0.306,0.195
97,1,13.0,159.065,1.464,0.3,0.3,1.399,0.128,0.143
98,2,52.0,160.096,5.396,1.116,1.116,6.788,1.108,1.033
99,1,103.0,160.451,2.183,0.44,0.44,2.78,0.332,0.14
100,1,126.0,162.468,2.748,0.169,0.169,2.76,0.127,0.134
101,2,94.0,162.772,5.866,1.31,1.31,6.997,1.367,0.923
102,2,98.0,162.981,5.487,1.077,1.077,5.868,1.113,0.936
103,2,86.0,163.272,6.38,1.191,1.191,5.057,1.33,1.005
104,2,209.0,163.349,5.307,1.38,1.38,5.863,1.303,0.918
105,2,84.0,163.999,6.233,1.14,1.14,6.335,1.139,0.902
106,1,6.0,165.53,2.101,0.286,0.286,2.475,0.187,0.089
107,1,10.0,166.93,2.052,0.34,0.34,1.824,0.381,0.191
108,2,97.0,167.11,6.777,1.154,1.154,6.237,1.03,0.873
109,1,6.0,167.388,1.327,0.294,0.294,2.185,0.26,0.194
110,1,146.0,168.387,1.799,0.323,0.323,2.088,0.222,0.177
111,1,157.0,168.652,2.535,0.365,0.365,1.202,0.48,0.115
112,1,59.0,168.775,1.793,0.164,0.164,1.232,0.471,0.138
113,1,49.0,168.913,1.421,0.189,0.189,2.267,0.381,0.12
114,2,90.0,169.243,5.093,1.267,1.267,5.729,1.476,1.032
115,1,447.0,169.88,2.792,0.236,0.236,1.116,0.224,0.13
116,1,6.0,169.997,2.475,0.247,0.247,1.648,0.36,0.138
117,1,6.0,170.983,1.289,0.357,0.357,2.751,0.403,0.123
118,2,277.0,171.946,5.328,1.13,1.13,6.842,1.127,1.108
119,1,44.0,172.337,2.13,0.47,0.47,1.571,0.377,0.081
120,1,103.0,173.557,1.835,0.381,0.381,2.713,0.307,0.117
121,1,10.0,175.48,1.492,0.112,0.112,1.261,0.465,0.159
122,1,126.0,175.781,2.564,0.224,0.224,2.202,0.173,0.176
123,2,285.0,175.943,5.494,1.049,1.049,6.128,1.024,0.874
124,1,103.0,176.112,2.381,0.3,0.3,1.193,0.363,0.108
125,1,498.0,179.634,1.62,0.107,0.107,1.568,0.337,0.134
126,2,77.0,179.639,5.203,1.005,1.005,5.929,1.099,0.848
127,1,44.0,180.262,2.287,0.428,0.428,1.763,0.486,0.155
128,1,169.0,181.095,2.179,0.141,0.141,2.76,0.381,0.14
129,1,90.0,181.15,1.353,0.465,0.465,1.025,0.326,0.186
130,1,16.0,182.896,1.421,0.324,0.324,2.594,0.358,0.103
131,1,559.0,183.362,2.649,0.406,0.406,1.38,0.286,0.186
132,1,30.0,184.069,2.107,0.271,0.271,2.713,0.302,0.144
133,2,150.0,184.837,6.337,1.499,1.499,6.877,1.187,1.175
134,2,202.0,185.647,5.202,1.107,1.107,5.611,1.191,0.861
135,1,28.0,186.725,1.752,0.39,0.39,1.573,0.184,0.198
136,1,387.0,186.88,1.89,0.449,0.449,2.3,0.353,0.121
137,1,90.0,187.067,2.709,0.337,0.337,2.837,0.191,0.13
138,1,90.0,187.407,1.196,0.251,0.251,1.9,0.213,0.162
139,1,10.0,187.812,2.082,0.176,0.176,1.612,0.289,0.194
140,1,169.0,188.181,2.028,0.48,0.48,1.635,0.486,0.161
141,1,16.0,188.354,2.66,0.33,0.33,1.039,0.45,0.193
142,1,95.0,188.698,1.319,0.415,0.415,1.56,0.352,0.138
143,1,387.0,188.712,1.62,0.228,0.228,2.658,0.104,0.159
144,1,387.0,189.073,2.691,0.364,0.364,2.5,0.415,0.157
145,1,214.0,189.691,1.109,0.327,0.327,2.983,0.118,0.113
146,1,512.0,189.734,1.253,0.307,0.307,2.554,0.15,0.193
147,1,28.0,189.96,1.689,0.268,0.268,1.114,0.14,0.167
148,1,157.0,191.226,2.033,0.122,0.122,2.223,0.369,0.134
149,1,126.0,192.235,2.721,0.109,0.109,1.671,0.196,0.143
150,1,498.0,192.391,2.865,0.137,0.137,1.286,0.487,0.165
151,1,498.0,192.565,2.97,0.426,0.426,1.332,0.471,0.13
152,2,107.0,193.953,6.072,1.311,1.311,6.454,1.174,0.921
153,1,387.0,194.186,1.207,0.377,0.377,2.31,0.248,0.184
154,1,30.0,194.429,1.834,0.199,0.199,2.073,0.327,0.19
155,1,10.0,195.047,2.889,0.259,0.259,2.878,0.318,0.136
156,1,214.0,195.116,1.337,0.179,0.179,2.464,0.316,0.161
157,1,30.0,195.322,2.204,0.155,0.155,1.289,0.383,0.132
158,1,379.0,195.853,2.289,0.143,0.143,2.112,0.494,0.158
159,1,95.0,196.659,2.5,0.306,0.306,2.942,0.18,0.157
160,1,90.0,196.71,2.473,0.202,0.202,1.253,0.327,0.163
161,1,7.0,196.874,2.391,0.22,0.22,1.285,0.186,0.156
162,1,512.0,197.208,1.938,0.343,0.343,1.282,0.121,0.127
163,1,512.0,197.492,1.158,0.174,0.174,1.238,0.317,0.12
