#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,512.0,0.0,1.411,0.118,0.118,2.625,0.172,0.15
2,2,126.0,7.001,5.631,1.083,1.083,5.563,1.449,0.904
3,2,137.0,7.354,6.518,1.104,1.104,6.086,1.187,0.967
4,2,155.0,9.626,5.512,1.164,1.164,5.696,1.097,1.013
5,1,49.0,11.974,2.918,0.467,0.467,2.682,0.208,0.148
6,2,201.0,14.465,5.378,1.181,1.181,6.447,1.362,0.802
7,2,157.0,16.452,5.817,1.166,1.166,6.643,1.137,1.178
8,2,178.0,19.608,5.34,1.222,1.222,5.436,1.188,1.197
9,2,84.0,25.724,5.838,1.156,1.156,6.976,1.056,0.831
10,2,223.0,27.066,6.02,1.424,1.424,5.019,1.368,0.833
11,2,186.0,29.471,6.407,1.199,1.199,5.423,1.464,1.142
12,1,559.0,31.707,1.76,0.334,0.334,2.323,0.49,0.12
13,2,222.0,36.283,5.711,1.178,1.178,5.835,1.227,1.011
14,2,87.0,39.861,6.587,1.307,1.307,6.296,1.426,1.032
15,1,16.0,40.841,2.889,0.495,0.495,2.719,0.354,0.149
16,1,214.0,46.534,1.822,0.341,0.341,2.092,0.217,0.12
17,1,6.0,47.357,2.587,0.455,0.455,1.325,0.375,0.101
18,2,144.0,48.515,5.868,1.35,1.35,5.131,1.3,0.984
19,1,512.0,50.196,2.868,0.197,0.197,2.907,0.213,0.134
20,2,166.0,52.989,6.948,1.253,1.253,5.048,1.324,1.181
21,2,100.0,54.491,6.321,1.313,1.313,6.112,1.423,1.166
22,2,104.0,57.553,5.715,1.093,1.093,5.129,1.22,1.177
23,2,367.0,66.851,6.999,1.005,1.005,5.467,1.454,1.032
24,2,172.0,67.759,5.176,1.387,1.387,5.532,1.088,0.858
25,2,259.0,71.56,6.222,1.222,1.222,5.276,1.484,1.177
26,2,106.0,73.33,5.766,1.194,1.194,5.582,1.246,1.02
27,2,189.0,75.52,5.892,1.454,1.454,6.601,1.167,0.964
28,2,314.0,76.528,5.701,1.376,1.376,5.37,1.099,1.015
29,1,512.0,80.57,1.768,0.315,0.315,1.06,0.342,0.15
30,2,145.0,82.085,6.13,1.337,1.337,6.34,1.201,0.963
31,1,30.0,82.318,2.438,0.129,0.129,1.369,0.276,0.123
32,1,95.0,86.245,2.993,0.187,0.187,1.641,0.201,0.095
33,1,214.0,86.256,2.892,0.244,0.244,1.238,0.226,0.137
34,2,218.0,86.669,5.394,1.025,1.025,6.518,1.276,1.167
35,2,59.0,86.983,5.548,1.28,1.28,6.156,1.473,0.952
36,1,126.0,88.478,1.485,0.228,0.228,1.451,0.172,0.101
37,2,115.0,89.633,6.037,1.14,1.14,5.325,1.48,0.886
38,2,206.0,91.842,6.507,1.38,1.38,5.851,1.472,0.881
39,1,146.0,93.724,2.951,0.394,0.394,1.335,0.472,0.198
40,2,50.0,95.043,6.918,1.409,1.409,5.464,1.361,1.056
41,2,184.0,97.235,5.78,1.396,1.396,6.599,1.061,0.986
42,2,66.0,98.73,6.278,1.278,1.278,5.785,1.45,1.11
43,2,135.0,99.459,6.846,1.164,1.164,6.133,1.276,0.876
44,1,559.0,101.044,1.68,0.459,0.459,1.655,0.154,0.17
45,2,184.0,102.209,6.112,1.032,1.032,6.13,1.474,1.046
46,1,59.0,107.038,1.063,0.432,0.432,2.341,0.384,0.088
47,1,59.0,107.33,1.915,0.284,0.284,2.249,0.482,0.164
48,2,148.0,107.925,6.967,1.053,1.053,6.896,1.188,0.972
49,1,103.0,108.055,2.642,0.307,0.307,1.931,0.222,0.196
50,2,122.0,110.376,5.512,1.452,1.452,6.45,1.487,1.046
51,1,16.0,113.649,2.961,0.267,0.267,1.412,0.355,0.144
52,2,118.0,113.799,5.78,1.437,1.437,6.723,1.238,1.172
53,1,7.0,113.806,1.394,0.286,0.286,1.92,0.211,0.146
54,2,144.0,114.555,5.155,1.374,1.374,5.157,1.156,0.936
55,1,126.0,115.292,2.594,0.407,0.407,2.686,0.262,0.111
56,2,179.0,115.906,5.17,1.149,1.149,5.352,1.369,1.129
57,1,30.0,116.09,2.33,0.482,0.482,1.019,0.127,0.083
58,2,223.0,116.531,5.591,1.483,1.483,5.596,1.068,0.831
59,2,163.0,116.816,5.385,1.299,1.299,6.216,1.312,1.122
60,1,7.0,119.033,1.333,0.196,0.196,1.369,0.302,0.129
61,2,60.0,120.118,5.803,1.323,1.323,6.896,1.307,0.855
62,1,512.0,120.819,2.473,0.434,0.434,2.286,0.449,0.151
63,1,6.0,121.534,1.026,0.196,0.196,1.118,0.306,0.152
64,2,157.0,122.809,6.209,1.461,1.461,5.517,1.154,0.874
65,1,7.0,123.024,1.158,0.213,0.213,1.394,0.462,0.196
66,2,113.0,123.449,5.619,1.422,1.422,5.107,1.048,0.983
67,1,169.0,123.838,1.853,0.13,0.13,1.168,0.169,0.099
68,2,157.0,124.196,6.074,1.164,1.164,6.07,1.186,0.864
69,1,387.0,125.515,1.327,0.441,0.441,1.648,0.357,0.159
70,2,243.0,127.351,5.009,1.25,1.25,5.483,1.184,0.96
71,2,73.0,128.43,5.922,1.363,1.363,6.948,1.097,1.138
72,2,223.0,131.567,5.482,1.415,1.415,6.457,1.08,0.973
73,1,6.0,132.861,2.968,0.263,0.263,1.332,0.419,0.104
74,1,103.0,133.765,1.719,0.121,0.121,2.822,0.249,0.183
75,1,49.0,135.911,2.488,0.289,0.289,1.413,0.384,0.088
76,1,512.0,137.748,1.874,0.289,0.289,1.296,0.217,0.186
77,2,190.0,137.786,5.952,1.309,1.309,5.956,1.005,1.153
78,1,120.0,138.815,1.115,0.327,0.327,1.28,0.192,0.184
79,2,83.0,139.782,5.997,1.433,1.433,6.401,1.352,0.966
80,1,146.0,140.265,2.76,0.278,0.278,1.654,0.158,0.127
81,1,44.0,142.325,2.801,0.178,0.178,2.672,0.283,0.119
82,1,447.0,142.987,2.824,0.348,0.348,2.535,0.284,0.174
83,1,169.0,143.338,1.422,0.227,0.227,2.237,0.224,0.197
84,2,138.0,143.852,6.123,1.195,1.195,5.693,1.492,1.161
85,1,498.0,145.333,1.661,0.155,0.155,2.981,0.428,0.142
86,1,59.0,146.473,1.763,0.433,0.433,1.493,0.436,0.165
87,1,44.0,146.862,1.026,0.383,0.383,2.864,0.364,0.15
88,1,44.0,147.316,2.162,0.348,0.348,1.46,0.164,0.189
89,1,10.0,147.485,2.76,0.324,0.324,2.013,0.406,0.172
90,1,49.0,147.594,2.088,0.256,0.256,1.793,0.162,0.082
91,1,16.0,147.689,2.744,0.232,0.232,1.049,0.128,0.081
92,1,447.0,148.497,1.19,0.233,0.233,2.265,0.455,0.084
93,2,115.0,151.05,5.925,1.346,1.346,5.198,1.197,1.14
94,1,169.0,151.657,2.317,0.412,0.412,1.016,0.286,0.142
95,1,447.0,151.905,1.872,0.143,0.143,2.095,0.15,0.162
96,1,13.0,152.472,2.68,0.316,0.316,1.923,0.221,0.18
97,1,95.0,152.768,2.908,0.235,0.235,2.751,0.158,0.11
98,1,146.0,152.958,1.346,0.439,0.439,2.214,0.162,0.186
99,1,169.0,153.357,2.535,0.208,0.208,2.878,0.271,0.134
100,2,225.0,153.782,6.183,1.14,1.14,6.581,1.183,0.907
101,1,214.0,153.88,1.814,0.333,0.333,1.215,0.158,0.172
102,1,7.0,154.521,2.303,0.163,0.163,1.136,0.295,0.116
103,1,44.0,155.361,1.457,0.288,0.288,2.32,0.258,0.183
104,1,214.0,156.354,1.251,0.213,0.213,1.445,0.178,0.14
105,1,7.0,156.686,1.568,0.348,0.348,1.872,0.314,0.113
106,2,49.0,157.092,6.54,1.499,1.499,5.352,1.022,1.13
107,1,498.0,158.069,2.857,0.247,0.247,2.514,0.293,0.166
108,2,174.0,158.392,5.756,1.082,1.082,6.961,1.373,1.143
109,2,126.0,158.485,6.924,1.265,1.265,6.757,1.347,0.846
110,1,447.0,158.984,2.032,0.39,0.39,2.642,0.15,0.166
111,1,7.0,159.051,2.617,0.349,0.349,1.787,0.181,0.12
112,1,28.0,159.408,1.236,0.141,0.141,1.38,0.307,0.185
113,1,498.0,160.678,1.133,0.364,0.364,1.595,0.102,0.184
114,1,498.0,161.034,1.158,0.407,0.407,2.289,0.35,0.195
115,1,512.0,162.253,2.587,0.114,0.114,2.023,0.328,0.135
116,1,7.0,165.22,1.451,0.302,0.302,2.837,0.334,0.142
117,2,106.0,165.302,6.589,1.476,1.476,6.569,1.479,0.85
118,1,512.0,165.513,2.665,0.486,0.486,2.397,0.24,0.138
119,1,16.0,165.658,1.427,0.426,0.426,1.992,0.48,0.081
120,2,209.0,167.372,6.022,1.239,1.239,5.703,1.477,1.167
121,1,28.0,167.577,1.653,0.468,0.468,1.457,0.37,0.116
122,1,126.0,168.599,1.287,0.373,0.373,2.174,0.226,0.098
123,1,6.0,168.605,1.259,0.301,0.301,2.317,0.126,0.132
124,1,214.0,169.772,1.584,0.287,0.287,1.063,0.254,0.121
125,1,559.0,170.42,1.529,0.357,0.357,2.907,0.327,0.154
126,1,49.0,170.719,2.812,0.151,0.151,1.323,0.184,0.091
127,1,95.0,171.075,1.927,0.228,0.228,1.573,0.384,0.13
128,1,28.0,171.291,2.383,0.306,0.306,2.152,0.185,0.138
129,1,157.0,172.106,2.167,0.108,0.108,2.265,0.477,0.187
130,1,28.0,172.598,1.168,0.125,0.125,1.79,0.128,0.125
131,1,6.0,172.908,2.712,0.281,0.281,1.808,0.463,0.122
132,1,126.0,172.974,2.156,0.269,0.269,1.931,0.381,0.083
133,1,59.0,173.099,1.788,0.442,0.442,2.12,0.123,0.192
134,1,30.0,173.479,2.029,0.467,0.467,2.109,0.117,0.176
135,1,7.0,175.283,2.083,0.264,0.264,2.241,0.471,0.172
