#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,379.0,0.0,2.193,0.27,0.27,1.361,0.389,0.102
2,1,95.0,0.0,1.418,0.405,0.405,2.658,0.142,0.086
3,2,75.0,5.94,6.979,1.437,1.437,6.826,1.18,1.11
4,2,107.0,14.514,5.958,1.242,1.242,6.154,1.159,0.997
5,2,111.0,17.807,6.362,1.232,1.232,6.193,1.302,0.857
6,2,199.0,18.068,6.879,1.114,1.114,6.558,1.497,0.982
7,2,98.0,23.247,6.2,1.191,1.191,6.757,1.239,0.879
8,2,220.0,25.075,6.237,1.467,1.467,6.927,1.04,0.834
9,2,169.0,25.795,6.454,1.349,1.349,5.676,1.012,1.198
10,1,379.0,26.857,2.956,0.157,0.157,2.34,0.172,0.096
11,2,173.0,26.991,5.172,1.409,1.409,6.334,1.066,0.968
12,2,154.0,28.256,6.907,1.236,1.236,6.94,1.415,0.877
13,2,88.0,28.803,6.421,1.224,1.224,6.556,1.479,0.881
14,2,110.0,30.361,5.328,1.366,1.366,5.783,1.351,0.803
15,2,243.0,34.069,5.917,1.284,1.284,5.283,1.057,0.927
16,2,214.0,34.393,6.031,1.108,1.108,6.033,1.01,1.14
17,2,182.0,35.068,6.306,1.258,1.258,5.464,1.125,0.874
18,2,91.0,37.331,5.812,1.304,1.304,6.321,1.421,0.932
19,2,188.0,39.222,6.4,1.19,1.19,5.296,1.129,0.824
20,2,330.0,43.229,5.303,1.375,1.375,6.291,1.138,1.033
21,2,203.0,46.776,5.213,1.252,1.252,6.587,1.181,0.928
22,2,67.0,47.335,5.916,1.245,1.245,5.357,1.102,0.804
23,2,115.0,48.403,5.498,1.103,1.103,5.015,1.127,1.099
24,1,95.0,49.608,2.107,0.256,0.256,2.974,0.157,0.177
25,2,102.0,56.892,6.685,1.152,1.152,6.508,1.295,1.154
26,1,7.0,58.853,1.503,0.421,0.421,2.705,0.15,0.153
