#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,120.0,0.0,2.713,0.459,0.459,2.223,0.464,0.081
2,2,114.0,3.475,5.772,1.241,1.241,5.902,1.005,1.029
3,2,105.0,3.681,6.195,1.349,1.349,5.736,1.244,1.12
4,1,120.0,4.686,1.158,0.201,0.201,2.595,0.138,0.117
5,2,132.0,5.308,6.387,1.455,1.455,5.856,1.063,1.198
6,2,260.0,6.349,5.784,1.455,1.455,6.264,1.066,1.166
7,2,133.0,7.217,5.396,1.161,1.161,5.731,1.494,0.843
8,2,80.0,11.729,5.703,1.441,1.441,6.429,1.137,0.945
9,2,132.0,19.337,5.079,1.484,1.484,5.534,1.452,0.937
10,2,79.0,19.969,5.075,1.166,1.166,6.976,1.381,0.883
11,2,74.0,24.965,5.62,1.304,1.304,5.972,1.159,0.866
12,2,245.0,25.137,5.318,1.113,1.113,5.054,1.032,0.825
13,2,89.0,25.144,6.633,1.437,1.437,5.079,1.25,1.155
14,1,447.0,25.589,2.494,0.291,0.291,1.708,0.339,0.109
15,1,6.0,27.222,1.794,0.107,0.107,1.241,0.466,0.154
16,2,141.0,28.569,6.382,1.369,1.369,5.269,1.112,0.947
17,2,148.0,32.537,6.568,1.25,1.25,5.795,1.461,1.144
18,2,285.0,34.536,6.991,1.452,1.452,5.059,1.237,1.162
19,1,7.0,35.599,1.037,0.212,0.212,2.951,0.472,0.163
20,2,95.0,39.48,6.567,1.284,1.284,6.558,1.164,0.851
21,2,178.0,40.614,5.807,1.457,1.457,6.718,1.431,0.993
22,2,166.0,51.199,5.085,1.077,1.077,5.991,1.236,0.9
23,1,498.0,52.486,2.587,0.367,0.367,1.32,0.323,0.133
24,2,181.0,53.617,5.803,1.183,1.183,6.362,1.447,0.879
25,2,212.0,54.882,5.196,1.062,1.062,5.793,1.127,0.823
26,1,59.0,55.596,1.876,0.15,0.15,1.839,0.171,0.122
27,2,192.0,55.896,5.032,1.378,1.378,6.286,1.182,0.968
28,2,151.0,58.332,6.962,1.018,1.018,6.752,1.497,1.02
29,2,130.0,58.746,5.693,1.382,1.382,5.303,1.313,1.111
30,2,133.0,59.281,6.894,1.429,1.429,6.949,1.185,0.883
31,1,90.0,62.915,1.368,0.262,0.262,1.542,0.408,0.182
32,2,205.0,64.467,5.781,1.33,1.33,6.091,1.284,1.118
33,1,447.0,64.911,2.812,0.222,0.222,1.619,0.274,0.191
34,1,90.0,65.834,2.822,0.316,0.316,1.162,0.315,0.116
35,2,44.0,67.667,6.209,1.108,1.108,5.43,1.163,1.069
36,2,76.0,68.151,6.165,1.326,1.326,5.203,1.493,0.962
37,1,126.0,71.263,2.306,0.445,0.445,2.649,0.46,0.153
38,2,178.0,74.183,5.532,1.014,1.014,5.101,1.256,0.984
39,2,131.0,75.076,6.444,1.175,1.175,5.306,1.11,0.96
40,2,64.0,75.371,6.967,1.068,1.068,5.306,1.044,1.115
41,2,127.0,76.496,6.437,1.221,1.221,5.997,1.324,0.846
42,2,120.0,77.551,6.518,1.259,1.259,5.701,1.176,1.074
43,2,62.0,77.701,5.947,1.185,1.185,6.457,1.497,1.031
44,2,118.0,77.755,6.324,1.372,1.372,5.537,1.014,0.933
