#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,120.0,0.0,2.583,0.319,0.319,2.427,0.405,0.196
2,1,7.0,0.0,2.659,0.486,0.486,2.818,0.455,0.159
3,1,6.0,0.0,2.943,0.411,0.411,1.537,0.221,0.167
4,2,236.0,1.232,6.85,1.3,1.3,6.999,1.201,1.042
5,2,176.0,3.152,6.842,1.065,1.065,6.878,1.01,1.185
6,2,87.0,4.784,6.117,1.484,1.484,5.886,1.125,1.044
7,2,185.0,9.884,5.376,1.112,1.112,6.561,1.033,1.121
8,2,154.0,10.207,5.458,1.345,1.345,6.008,1.1,0.934
9,1,7.0,15.373,1.654,0.425,0.425,2.938,0.184,0.161
10,2,58.0,16.227,6.827,1.378,1.378,6.334,1.247,0.897
11,2,84.0,18.043,5.047,1.159,1.159,6.299,1.461,1.032
12,2,137.0,18.24,5.43,1.449,1.449,6.033,1.467,0.903
13,2,244.0,19.424,5.436,1.044,1.044,6.904,1.204,1.152
14,2,150.0,25.183,5.856,1.324,1.324,5.928,1.135,0.948
15,1,44.0,26.85,2.484,0.286,0.286,2.686,0.427,0.182
16,2,158.0,33.564,6.242,1.05,1.05,6.193,1.376,0.879
17,2,120.0,37.044,6.501,1.3,1.3,6.751,1.363,0.85
18,2,158.0,40.806,5.083,1.264,1.264,6.123,1.494,0.988
19,2,84.0,42.267,6.4,1.112,1.112,5.979,1.492,1.023
20,2,105.0,43.897,5.394,1.387,1.387,5.494,1.034,0.979
21,1,214.0,46.391,1.258,0.359,0.359,1.125,0.311,0.09
22,1,120.0,46.858,1.834,0.15,0.15,2.534,0.246,0.156
23,2,77.0,48.553,5.696,1.004,1.004,6.267,1.107,0.809
24,2,145.0,48.868,5.222,1.056,1.056,6.38,1.334,1.028
25,1,49.0,50.773,1.391,0.213,0.213,2.659,0.232,0.133
26,2,182.0,53.471,6.827,1.339,1.339,6.117,1.059,1.106
27,2,110.0,53.641,6.567,1.142,1.142,5.783,1.277,0.96
28,1,49.0,54.462,1.45,0.31,0.31,2.391,0.15,0.123
29,2,105.0,57.674,5.713,1.128,1.128,5.552,1.119,1.084
30,1,7.0,60.645,2.402,0.381,0.381,1.412,0.188,0.179
31,2,121.0,61.274,6.245,1.072,1.072,5.494,1.241,1.022
32,2,267.0,62.954,6.717,1.313,1.313,6.953,1.049,1.142
33,2,281.0,66.725,6.813,1.204,1.204,5.062,1.489,0.831
34,2,144.0,69.9,5.691,1.324,1.324,5.961,1.276,0.822
35,1,44.0,72.783,1.172,0.442,0.442,1.728,0.415,0.192
36,1,126.0,73.925,2.121,0.169,0.169,2.911,0.246,0.124
37,1,214.0,79.96,2.079,0.407,0.407,2.289,0.119,0.106
