#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,237.0,7.692,6.918,1.014,1.014,5.318,1.164,1.097
2,2,114.0,10.711,6.507,1.337,1.337,5.271,1.05,1.023
3,1,214.0,13.126,1.016,0.228,0.228,2.433,0.22,0.188
4,2,333.0,14.31,6.708,1.251,1.251,6.882,1.449,0.927
5,2,108.0,17.528,6.223,1.455,1.455,6.927,1.461,0.801
6,2,182.0,20.667,6.708,1.166,1.166,5.302,1.216,1.0
7,2,185.0,21.376,6.38,1.406,1.406,5.455,1.289,1.169
8,2,261.0,23.679,5.213,1.222,1.222,6.195,1.062,0.948
9,2,184.0,26.994,6.065,1.372,1.372,5.711,1.456,0.873
10,2,197.0,28.698,6.925,1.044,1.044,5.307,1.322,1.179
11,2,273.0,30.848,5.696,1.041,1.041,5.591,1.121,1.071
12,2,109.0,35.873,5.835,1.454,1.454,5.164,1.436,1.192
13,1,49.0,36.125,1.631,0.125,0.125,2.516,0.452,0.128
14,1,7.0,36.562,1.93,0.331,0.331,2.095,0.375,0.145
15,2,154.0,37.582,6.237,1.003,1.003,6.878,1.464,1.155
16,1,103.0,39.797,2.294,0.376,0.376,1.074,0.295,0.195
17,2,155.0,40.154,5.713,1.128,1.128,6.916,1.123,1.0
18,2,153.0,40.819,6.76,1.3,1.3,5.725,1.363,0.807
19,2,127.0,40.985,6.027,1.276,1.276,6.291,1.384,1.042
20,2,87.0,41.666,5.949,1.284,1.284,5.159,1.426,0.835
21,2,191.0,41.709,6.309,1.493,1.493,6.577,1.27,0.888
22,1,387.0,51.147,1.06,0.307,0.307,1.397,0.232,0.184
23,1,95.0,51.489,1.296,0.457,0.457,1.891,0.455,0.188
24,1,7.0,52.264,1.861,0.239,0.239,1.026,0.45,0.161
25,2,129.0,60.393,6.033,1.429,1.429,6.332,1.167,1.148
26,2,156.0,61.489,6.949,1.306,1.306,5.772,1.464,0.893
27,2,100.0,62.363,6.587,1.031,1.031,6.893,1.317,1.146
28,2,138.0,62.791,5.113,1.256,1.256,5.276,1.053,1.076
29,1,169.0,62.873,1.578,0.15,0.15,2.359,0.488,0.081
30,2,121.0,63.906,6.407,1.305,1.305,6.995,1.333,1.057
31,1,7.0,65.382,2.245,0.284,0.284,2.471,0.314,0.172
32,1,90.0,67.262,2.548,0.184,0.184,2.607,0.388,0.119
33,2,226.0,68.126,5.917,1.077,1.077,6.976,1.127,1.161
34,2,58.0,68.368,5.487,1.205,1.205,6.286,1.495,0.893
35,2,37.0,69.483,6.668,1.194,1.194,5.935,1.307,0.853
36,2,217.0,71.359,5.898,1.335,1.335,5.619,1.109,0.946
37,2,117.0,76.148,6.222,1.053,1.053,6.027,1.471,1.166
38,2,191.0,76.746,6.146,1.485,1.485,6.827,1.035,1.149
39,2,239.0,77.665,6.267,1.416,1.416,5.574,1.196,1.134
40,1,7.0,78.589,2.118,0.269,0.269,1.966,0.274,0.184
41,2,156.0,79.52,5.636,1.248,1.248,6.457,1.492,1.109
42,2,246.0,81.996,5.456,1.295,1.295,6.821,1.199,0.844
43,1,7.0,82.763,2.878,0.468,0.468,2.228,0.304,0.112
44,2,165.0,84.037,6.187,1.372,1.372,5.672,1.3,0.878
45,2,100.0,85.973,5.318,1.114,1.114,6.309,1.127,0.848
46,1,157.0,86.802,2.458,0.348,0.348,2.623,0.121,0.108
47,1,10.0,87.738,1.026,0.316,0.316,1.352,0.143,0.115
48,2,227.0,87.959,5.742,1.417,1.417,5.305,1.007,1.13
49,2,109.0,90.787,6.31,1.37,1.37,5.451,1.352,1.172
50,1,169.0,94.647,2.202,0.34,0.34,2.835,0.457,0.143
51,2,376.0,96.045,6.514,1.014,1.014,6.115,1.143,1.136
52,2,102.0,96.176,5.639,1.003,1.003,5.336,1.046,1.148
53,1,90.0,96.24,2.095,0.418,0.418,2.404,0.293,0.182
54,1,95.0,96.502,1.368,0.466,0.466,1.296,0.105,0.125
55,1,387.0,97.305,2.76,0.317,0.317,2.222,0.225,0.193
56,2,113.0,99.939,5.998,1.481,1.481,5.703,1.261,1.199
57,2,174.0,101.187,6.093,1.195,1.195,5.131,1.061,1.098
58,1,387.0,101.5,2.141,0.283,0.283,2.713,0.491,0.178
59,1,59.0,101.632,2.834,0.26,0.26,1.215,0.452,0.083
60,1,10.0,102.4,2.864,0.127,0.127,1.339,0.264,0.129
61,2,161.0,103.19,6.788,1.154,1.154,6.165,1.151,1.066
62,2,200.0,103.209,6.407,1.471,1.471,5.866,1.38,0.829
63,1,169.0,103.645,1.571,0.424,0.424,1.031,0.211,0.114
