#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,169.0,0.0,2.096,0.394,0.394,2.467,0.364,0.104
2,2,144.0,0.496,6.485,1.178,1.178,6.233,1.234,1.17
3,2,207.0,2.853,6.02,1.192,1.192,5.736,1.2,1.087
4,2,241.0,3.766,5.738,1.496,1.496,5.302,1.127,0.856
5,2,55.0,6.287,5.285,1.219,1.219,5.62,1.498,1.111
6,2,142.0,6.963,6.386,1.291,1.291,6.574,1.175,1.179
7,2,77.0,8.167,6.328,1.311,1.311,5.168,1.175,0.8
8,1,6.0,9.25,1.537,0.329,0.329,1.485,0.213,0.13
9,2,140.0,18.761,6.683,1.353,1.353,6.025,1.412,1.073
10,2,89.0,19.215,6.827,1.291,1.291,5.637,1.246,1.035
11,2,82.0,28.312,5.428,1.055,1.055,5.783,1.128,0.893
12,2,149.0,31.256,5.37,1.289,1.289,5.093,1.246,0.984
13,2,134.0,35.344,5.477,1.487,1.487,5.838,1.302,1.02
14,2,174.0,36.217,6.036,1.258,1.258,5.048,1.044,1.044
15,2,190.0,36.396,5.57,1.174,1.174,5.889,1.007,1.134
16,2,116.0,36.932,5.477,1.463,1.463,5.661,1.159,0.842
17,2,133.0,37.899,5.36,1.108,1.108,5.467,1.072,0.878
18,1,103.0,38.914,1.935,0.494,0.494,1.843,0.173,0.172
19,1,387.0,39.853,1.32,0.282,0.282,2.313,0.166,0.159
20,1,28.0,40.712,1.805,0.358,0.358,2.183,0.286,0.104
21,2,341.0,43.044,5.303,1.241,1.241,6.056,1.153,1.165
22,1,6.0,43.257,2.363,0.196,0.196,1.653,0.184,0.112
23,1,28.0,43.431,1.259,0.259,0.259,1.825,0.424,0.157
24,2,215.0,43.603,6.923,1.157,1.157,6.641,1.146,1.014
25,2,139.0,44.946,6.269,1.286,1.286,6.672,1.185,1.192
26,2,181.0,49.4,6.033,1.093,1.093,5.109,1.433,1.136
27,2,162.0,50.394,6.183,1.315,1.315,5.157,1.213,0.931
28,2,176.0,53.032,5.569,1.181,1.181,6.788,1.1,1.128
29,2,99.0,54.699,5.458,1.428,1.428,6.273,1.436,1.141
30,2,102.0,55.915,6.004,1.473,1.473,6.025,1.244,1.172
31,1,447.0,59.726,1.595,0.11,0.11,1.492,0.445,0.127
32,1,146.0,64.188,1.578,0.144,0.144,2.994,0.4,0.182
33,2,186.0,65.767,6.349,1.277,1.277,5.729,1.292,1.045
34,2,118.0,65.99,6.895,1.123,1.123,6.953,1.274,1.044
35,2,157.0,67.078,5.785,1.452,1.452,5.374,1.004,1.088
36,2,79.0,67.579,5.423,1.49,1.49,5.091,1.429,1.169
37,2,150.0,67.997,6.717,1.054,1.054,5.451,1.347,0.878
38,2,97.0,69.209,5.003,1.442,1.442,6.789,1.058,0.803
39,1,28.0,70.063,1.568,0.292,0.292,1.361,0.455,0.194
40,2,80.0,72.543,5.736,1.195,1.195,5.881,1.485,1.192
41,2,213.0,72.81,6.708,1.04,1.04,6.055,1.352,1.064
42,2,167.0,73.883,5.803,1.39,1.39,5.405,1.01,1.121
43,2,197.0,74.139,6.946,1.174,1.174,5.405,1.246,0.838
44,2,232.0,77.988,6.303,1.16,1.16,6.999,1.072,0.862
45,2,96.0,82.382,5.494,1.299,1.299,6.324,1.458,0.864
46,1,28.0,82.848,1.157,0.136,0.136,1.016,0.145,0.136
47,2,69.0,84.807,5.631,1.256,1.256,6.821,1.093,1.146
48,2,45.0,87.171,6.341,1.175,1.175,5.086,1.007,0.952
49,1,103.0,87.952,1.22,0.331,0.331,2.12,0.222,0.101
50,1,157.0,88.645,1.796,0.339,0.339,2.617,0.3,0.198
51,2,189.0,92.115,6.07,1.264,1.264,5.376,1.114,0.963
52,2,141.0,92.618,5.631,1.43,1.43,5.432,1.312,1.119
53,2,220.0,93.767,5.204,1.12,1.12,5.952,1.33,1.088
54,1,95.0,97.189,2.142,0.122,0.122,1.296,0.308,0.106
55,1,146.0,97.628,1.671,0.367,0.367,2.321,0.277,0.085
56,1,13.0,98.455,1.739,0.209,0.209,1.644,0.129,0.091
57,1,214.0,98.491,2.986,0.428,0.428,1.751,0.314,0.187
58,1,126.0,99.076,1.678,0.482,0.482,1.958,0.307,0.172
59,2,120.0,101.102,6.285,1.4,1.4,5.48,1.467,1.005
60,1,6.0,101.378,2.1,0.445,0.445,1.678,0.221,0.174
61,2,208.0,101.96,5.555,1.457,1.457,5.273,1.304,0.868
62,2,136.0,102.999,6.518,1.305,1.305,6.671,1.289,1.15
63,2,134.0,103.574,5.63,1.297,1.297,5.276,1.04,1.147
64,1,6.0,104.439,2.989,0.15,0.15,1.83,0.337,0.13
65,2,228.0,104.97,5.851,1.173,1.173,5.974,1.058,1.136
66,1,7.0,109.958,2.561,0.398,0.398,1.345,0.409,0.108
