#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,49.0,0.0,1.914,0.176,0.176,2.291,0.195,0.182
2,2,138.0,1.258,5.283,1.038,1.038,6.007,1.367,1.196
3,2,151.0,3.775,6.922,1.295,1.295,5.563,1.006,0.925
4,2,192.0,4.52,5.5,1.127,1.127,6.228,1.496,1.181
5,2,273.0,4.749,5.129,1.164,1.164,6.318,1.014,0.837
6,2,263.0,5.046,5.376,1.415,1.415,6.587,1.044,1.188
7,2,186.0,6.644,5.059,1.195,1.195,6.31,1.21,0.982
8,2,150.0,15.433,5.631,1.412,1.412,6.976,1.035,0.901
9,2,241.0,21.323,5.378,1.055,1.055,6.707,1.484,0.945
10,2,87.0,23.411,6.408,1.455,1.455,5.363,1.317,0.998
11,2,304.0,25.567,6.278,1.493,1.493,5.306,1.381,1.029
12,2,100.0,27.089,6.188,1.455,1.455,5.054,1.498,0.897
13,2,221.0,30.047,6.993,1.29,1.29,6.651,1.065,1.011
14,2,102.0,31.07,5.909,1.206,1.206,5.352,1.04,1.024
15,1,16.0,31.225,2.436,0.102,0.102,1.369,0.158,0.123
16,2,147.0,31.385,6.618,1.258,1.258,6.751,1.3,0.839
17,2,149.0,31.983,5.204,1.191,1.191,5.906,1.309,1.093
18,2,152.0,36.474,5.038,1.188,1.188,5.242,1.384,1.185
19,2,184.0,37.651,5.036,1.451,1.451,5.619,1.43,1.033
20,2,206.0,41.735,6.68,1.419,1.419,5.464,1.079,0.986
21,2,158.0,43.23,5.009,1.423,1.423,6.878,1.166,0.833
22,2,246.0,45.847,6.13,1.259,1.259,5.713,1.213,1.172
23,2,80.0,45.896,5.286,1.374,1.374,5.586,1.0,1.148
24,1,10.0,46.138,2.262,0.339,0.339,2.286,0.111,0.103
25,2,253.0,48.012,6.439,1.155,1.155,5.187,1.038,0.855
26,2,203.0,48.515,5.276,1.064,1.064,5.735,1.244,0.812
27,2,207.0,48.806,6.946,1.258,1.258,5.306,1.431,1.128
28,2,159.0,49.099,6.889,1.21,1.21,5.334,1.48,0.846
29,2,59.0,50.711,5.788,1.196,1.196,5.423,1.475,0.89
30,2,274.0,51.289,6.574,1.159,1.159,6.751,1.222,1.147
