#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,387.0,0.0,2.994,0.203,0.203,1.041,0.167,0.157
2,1,120.0,0.0,1.075,0.353,0.353,2.386,0.327,0.094
3,2,103.0,7.477,5.494,1.45,1.45,6.362,1.392,1.113
4,2,207.0,9.839,6.976,1.415,1.415,5.378,1.02,1.172
5,2,154.0,10.611,5.393,1.213,1.213,5.009,1.247,0.85
6,2,121.0,10.631,5.286,1.237,1.237,5.345,1.095,1.171
7,2,151.0,11.227,6.279,1.317,1.317,6.269,1.417,0.818
8,1,28.0,14.872,2.989,0.152,0.152,2.907,0.424,0.113
9,2,77.0,22.908,5.107,1.207,1.207,6.636,1.118,0.942
10,2,183.0,26.778,5.736,1.424,1.424,6.483,1.093,0.903
11,2,81.0,27.327,6.618,1.254,1.254,6.335,1.233,0.834
12,1,49.0,36.209,2.889,0.379,0.379,2.438,0.137,0.139
13,1,512.0,36.332,1.118,0.185,0.185,2.689,0.466,0.164
14,2,193.0,36.868,6.364,1.055,1.055,6.896,1.369,0.974
15,2,96.0,36.908,5.122,1.437,1.437,5.303,1.452,0.945
16,2,188.0,36.916,5.713,1.368,1.368,5.801,1.354,1.099
17,2,125.0,36.98,5.085,1.087,1.087,5.742,1.334,0.934
18,2,62.0,38.757,6.48,1.004,1.004,6.2,1.423,1.145
19,2,169.0,40.393,5.925,1.114,1.114,6.223,1.205,1.142
20,2,112.0,41.961,6.882,1.237,1.237,5.563,1.293,1.167
21,1,559.0,42.212,2.281,0.337,0.337,2.866,0.331,0.189
22,2,191.0,44.214,6.874,1.334,1.334,5.432,1.437,0.937
23,2,205.0,49.147,6.576,1.167,1.167,5.292,1.35,1.074
24,2,87.0,50.386,6.278,1.144,1.144,6.927,1.48,1.161
25,1,126.0,51.534,1.168,0.392,0.392,2.686,0.469,0.09
26,2,143.0,57.795,6.331,1.166,1.166,5.25,1.259,1.085
27,1,120.0,58.298,2.043,0.407,0.407,1.761,0.209,0.103
28,2,176.0,58.855,5.25,1.211,1.211,6.291,1.014,1.185
29,2,98.0,59.563,5.494,1.093,1.093,6.827,1.241,1.144
30,1,30.0,60.267,2.228,0.395,0.395,1.644,0.305,0.166
31,2,159.0,60.305,6.14,1.114,1.114,6.414,1.018,1.043
32,2,230.0,61.097,6.02,1.277,1.277,5.888,1.095,0.833
33,2,240.0,62.535,6.842,1.068,1.068,6.879,1.264,0.863
34,2,155.0,63.305,5.801,1.409,1.409,5.956,1.219,0.807
35,2,216.0,64.288,5.464,1.448,1.448,5.541,1.494,0.914
36,2,127.0,67.017,6.4,1.154,1.154,6.108,1.369,1.028
37,2,169.0,67.303,5.033,1.068,1.068,5.57,1.35,1.093
38,1,13.0,68.204,2.406,0.44,0.44,2.531,0.115,0.168
39,2,95.0,68.658,6.173,1.237,1.237,6.549,1.293,0.872
40,2,224.0,75.113,6.906,1.378,1.378,5.339,1.06,0.89
41,1,30.0,76.666,2.281,0.217,0.217,2.674,0.424,0.104
42,2,140.0,77.492,5.307,1.43,1.43,5.141,1.102,0.902
43,1,7.0,79.779,2.092,0.151,0.151,2.713,0.272,0.109
44,2,138.0,81.441,6.995,1.005,1.005,6.285,1.472,1.039
