#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,93.0,0.465,5.157,1.463,1.463,6.173,1.417,1.0
2,2,53.0,3.577,6.727,1.487,1.487,6.994,1.023,0.841
3,1,95.0,5.728,1.246,0.269,0.269,2.765,0.185,0.122
4,2,106.0,6.423,6.063,1.128,1.128,5.136,1.224,0.874
5,2,153.0,6.728,5.713,1.112,1.112,5.856,1.378,1.045
6,2,111.0,6.849,5.113,1.276,1.276,6.567,1.041,1.085
7,2,146.0,8.501,6.603,1.172,1.172,5.838,1.28,1.156
8,2,207.0,9.948,5.007,1.424,1.424,5.016,1.257,0.862
9,2,268.0,12.469,6.827,1.118,1.118,5.213,1.142,0.96
10,1,447.0,15.304,1.323,0.208,0.208,2.492,0.253,0.124
11,2,184.0,15.395,5.942,1.082,1.082,6.643,1.197,1.039
12,1,10.0,28.522,1.114,0.346,0.346,1.719,0.269,0.109
13,2,216.0,29.832,6.882,1.451,1.451,6.9,1.144,1.12
14,1,214.0,32.361,1.739,0.457,0.457,2.404,0.275,0.13
15,2,164.0,34.001,5.974,1.496,1.496,5.487,1.376,0.987
16,2,123.0,34.528,5.102,1.119,1.119,6.044,1.305,1.076
17,2,83.0,37.844,6.839,1.014,1.014,6.291,1.023,0.96
18,2,162.0,39.91,5.245,1.12,1.12,5.477,1.282,1.092
19,1,214.0,40.084,2.289,0.311,0.311,2.889,0.466,0.14
20,1,7.0,42.646,2.687,0.15,0.15,1.73,0.316,0.192
21,2,231.0,47.786,6.237,1.322,1.322,6.007,1.233,0.945
22,2,278.0,48.769,6.752,1.108,1.108,5.93,1.341,1.05
23,2,286.0,54.371,5.56,1.307,1.307,5.556,1.027,0.864
24,1,13.0,54.861,1.871,0.421,0.421,1.62,0.144,0.142
25,2,272.0,62.008,5.283,1.047,1.047,5.311,1.337,1.03
26,1,126.0,64.539,2.172,0.257,0.257,1.043,0.481,0.128
27,2,153.0,67.164,5.466,1.121,1.121,6.382,1.353,0.867
28,2,115.0,72.654,6.549,1.3,1.3,5.667,1.108,0.851
29,2,162.0,73.231,5.036,1.325,1.325,6.501,1.363,1.093
30,2,95.0,74.243,5.024,1.12,1.12,5.619,1.293,1.137
31,2,127.0,75.502,5.574,1.256,1.256,6.733,1.374,0.844
32,1,387.0,75.583,1.251,0.382,0.382,1.249,0.403,0.095
33,2,230.0,78.483,5.181,1.311,1.311,5.898,1.415,1.134
34,2,293.0,79.004,6.238,1.032,1.032,5.162,1.215,0.883
35,2,203.0,80.159,5.769,1.234,1.234,6.457,1.499,0.857
36,1,214.0,83.341,1.929,0.264,0.264,1.651,0.381,0.118
37,2,144.0,87.225,5.812,1.327,1.327,6.098,1.204,0.945
38,2,132.0,91.203,5.085,1.257,1.257,6.543,1.242,0.855
39,1,16.0,93.928,2.658,0.135,0.135,1.352,0.145,0.147
40,2,119.0,96.502,5.44,1.352,1.352,6.268,1.383,1.111
41,1,7.0,97.341,1.834,0.13,0.13,2.348,0.268,0.102
42,1,498.0,97.506,1.89,0.441,0.441,2.762,0.224,0.116
43,2,98.0,97.551,6.543,1.495,1.495,5.314,1.149,0.934
44,2,171.0,97.73,6.912,1.337,1.337,6.76,1.461,0.942
45,1,59.0,99.052,1.623,0.347,0.347,1.136,0.26,0.107
46,1,10.0,102.438,1.931,0.286,0.286,1.93,0.287,0.088
47,2,222.0,103.057,5.533,1.387,1.387,6.658,1.124,1.077
48,1,7.0,106.652,1.829,0.305,0.305,1.054,0.316,0.103
49,1,7.0,107.492,1.511,0.251,0.251,1.233,0.189,0.186
50,1,103.0,107.993,2.12,0.3,0.3,2.013,0.471,0.159
51,2,148.0,108.399,6.262,1.204,1.204,6.237,1.204,0.82
52,1,7.0,108.485,2.828,0.191,0.191,1.559,0.309,0.153
53,1,7.0,108.646,2.587,0.362,0.362,2.114,0.242,0.09
54,1,120.0,108.74,1.126,0.206,0.206,1.8,0.405,0.172
55,1,7.0,110.999,1.383,0.327,0.327,1.118,0.157,0.144
56,2,150.0,111.242,6.872,1.077,1.077,5.866,1.187,0.994
57,1,387.0,111.896,2.434,0.181,0.181,2.289,0.267,0.11
58,2,158.0,115.137,5.631,1.155,1.155,6.966,1.142,0.983
59,1,44.0,115.892,1.571,0.154,0.154,1.768,0.306,0.199
60,1,6.0,116.201,2.5,0.287,0.287,1.562,0.352,0.116
61,1,387.0,116.574,1.794,0.238,0.238,1.472,0.433,0.118
62,1,59.0,117.411,2.088,0.47,0.47,1.697,0.269,0.09
63,1,7.0,117.661,2.077,0.227,0.227,2.973,0.495,0.151
64,2,202.0,117.729,5.586,1.309,1.309,6.635,1.067,1.079
65,1,126.0,119.515,2.514,0.347,0.347,1.427,0.219,0.167
66,1,49.0,120.423,1.542,0.392,0.392,2.864,0.282,0.159
67,1,7.0,120.872,2.281,0.403,0.403,2.223,0.441,0.159
68,2,155.0,121.013,6.204,1.048,1.048,5.358,1.241,0.985
69,1,16.0,122.543,2.084,0.454,0.454,2.311,0.169,0.168
70,1,10.0,123.613,2.68,0.38,0.38,1.119,0.34,0.137
