#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,150.0,0.332,5.534,1.044,1.044,6.717,1.47,0.804
2,2,237.0,2.688,6.262,1.128,1.128,5.305,1.06,0.949
3,2,101.0,3.923,6.227,1.304,1.304,6.643,1.366,1.138
4,2,349.0,4.196,6.38,1.127,1.127,6.362,1.125,1.196
5,2,133.0,4.39,6.454,1.222,1.222,5.972,1.05,0.941
6,2,217.0,4.727,6.279,1.075,1.075,6.456,1.146,0.849
7,2,231.0,9.457,6.07,1.19,1.19,6.856,1.441,0.859
8,2,142.0,12.169,6.065,1.44,1.44,6.713,1.205,0.955
9,2,169.0,12.535,6.267,1.489,1.489,5.935,1.289,1.069
10,1,447.0,16.004,1.834,0.237,0.237,1.046,0.106,0.175
11,2,94.0,16.396,5.533,1.238,1.238,5.487,1.168,1.011
12,2,137.0,27.06,5.596,1.234,1.234,5.473,1.292,1.108
13,2,84.0,31.791,5.731,1.133,1.133,5.494,1.159,1.049
14,2,74.0,31.976,6.22,1.065,1.065,5.983,1.12,1.106
15,2,199.0,33.413,5.76,1.008,1.008,6.025,1.306,0.855
16,2,68.0,35.461,5.677,1.095,1.095,6.188,1.494,1.111
17,2,126.0,36.01,6.894,1.232,1.232,5.177,1.021,0.864
18,2,244.0,43.024,5.245,1.058,1.058,6.45,1.462,0.818
19,2,273.0,45.56,6.31,1.036,1.036,6.456,1.385,1.013
20,1,59.0,45.628,2.658,0.491,0.491,1.891,0.211,0.098
21,2,307.0,46.283,5.812,1.349,1.349,6.689,1.21,1.124
22,1,13.0,51.113,2.554,0.227,0.227,2.228,0.395,0.102
23,2,84.0,51.574,6.166,1.495,1.495,6.966,1.49,0.897
24,1,10.0,53.49,2.997,0.477,0.477,2.649,0.481,0.104
25,1,6.0,54.501,1.157,0.248,0.248,2.994,0.15,0.157
26,2,100.0,57.951,6.55,1.337,1.337,5.741,1.4,1.152
27,2,91.0,58.411,6.922,1.455,1.455,6.777,1.403,1.199
28,2,209.0,61.638,6.812,1.481,1.481,5.825,1.093,1.141
29,1,49.0,63.089,1.387,0.126,0.126,2.362,0.3,0.162
30,2,121.0,65.029,6.874,1.46,1.46,6.429,1.242,1.029
31,2,66.0,65.201,5.725,1.366,1.366,5.45,1.137,1.081
32,1,6.0,67.847,2.516,0.13,0.13,1.521,0.344,0.138
33,1,379.0,68.326,2.043,0.353,0.353,1.157,0.315,0.194
34,1,30.0,70.268,2.218,0.181,0.181,1.841,0.491,0.135
35,2,120.0,70.302,5.586,1.422,1.422,5.245,1.441,0.989
36,1,379.0,70.542,2.086,0.491,0.491,1.116,0.287,0.096
37,2,130.0,72.829,6.244,1.107,1.107,6.58,1.022,1.114
38,2,195.0,73.957,5.086,1.027,1.027,5.889,1.351,0.915
39,2,187.0,74.403,6.912,1.442,1.442,5.636,1.164,0.85
40,2,77.0,74.468,5.31,1.324,1.324,5.614,1.353,0.952
41,2,157.0,75.998,5.267,1.292,1.292,6.752,1.138,1.089
42,1,512.0,76.58,1.631,0.199,0.199,1.511,0.342,0.087
43,2,200.0,78.622,6.76,1.178,1.178,5.919,1.355,0.876
44,1,126.0,80.504,2.275,0.463,0.463,1.076,0.459,0.184
45,1,7.0,81.385,1.351,0.137,0.137,2.23,0.154,0.153
46,2,124.0,81.539,6.097,1.269,1.269,5.36,1.268,0.83
47,2,156.0,82.139,5.079,1.286,1.286,5.302,1.12,0.809
