#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,169.0,0.0,2.027,0.385,0.385,1.235,0.2,0.141
2,1,30.0,0.0,1.204,0.135,0.135,1.427,0.275,0.107
3,2,30.0,0.644,6.02,1.152,1.152,5.31,1.019,0.89
4,2,281.0,2.046,5.48,1.375,1.375,5.957,1.368,0.981
5,2,126.0,3.174,5.788,1.412,1.412,5.501,1.299,0.857
6,2,160.0,3.734,5.52,1.044,1.044,6.09,1.423,1.094
7,1,44.0,20.586,1.213,0.112,0.112,1.132,0.472,0.178
8,2,186.0,28.415,6.45,1.128,1.128,6.065,1.219,0.814
9,2,202.0,32.385,5.428,1.035,1.035,6.204,1.341,1.043
10,2,108.0,32.56,6.813,1.496,1.496,5.309,1.212,1.076
11,2,147.0,35.071,6.238,1.022,1.022,6.918,1.345,1.117
12,1,13.0,38.723,2.381,0.226,0.226,1.163,0.135,0.108
13,2,115.0,38.748,6.927,1.142,1.142,6.004,1.058,1.026
14,1,214.0,41.473,2.475,0.145,0.145,2.777,0.332,0.086
15,1,90.0,42.28,2.993,0.326,0.326,1.319,0.279,0.161
16,2,119.0,45.944,5.596,1.323,1.323,6.414,1.429,0.87
17,2,114.0,47.285,5.283,1.334,1.334,6.826,1.074,0.901
18,2,280.0,47.846,5.581,1.196,1.196,6.086,1.378,1.135
19,1,169.0,47.954,2.815,0.468,0.468,1.45,0.331,0.164
20,1,44.0,47.988,2.817,0.431,0.431,1.054,0.185,0.127
21,2,136.0,53.755,5.92,1.19,1.19,6.202,1.416,1.012
22,2,126.0,58.47,6.797,1.087,1.087,6.993,1.461,1.197
23,2,145.0,60.421,6.98,1.248,1.248,6.112,1.142,0.933
24,2,206.0,61.977,5.181,1.484,1.484,5.374,1.128,1.035
25,1,447.0,68.37,1.548,0.381,0.381,1.812,0.438,0.186
26,2,110.0,70.873,5.134,1.22,1.22,5.357,1.3,0.974
27,2,73.0,71.314,5.477,1.437,1.437,5.181,1.37,0.987
28,2,141.0,72.195,5.943,1.05,1.05,5.433,1.332,1.14
29,1,559.0,72.22,1.353,0.388,0.388,2.651,0.464,0.167
30,2,175.0,76.774,6.995,1.467,1.467,6.757,1.312,1.068
31,1,59.0,76.897,2.672,0.194,0.194,2.951,0.409,0.191
32,1,120.0,78.098,1.701,0.48,0.48,1.236,0.175,0.183
33,2,67.0,81.283,5.276,1.058,1.058,6.121,1.495,1.074
34,1,146.0,82.684,2.259,0.13,0.13,1.78,0.284,0.183
35,2,236.0,82.765,6.31,1.312,1.312,5.703,1.014,1.12
36,2,113.0,84.308,6.387,1.261,1.261,6.387,1.349,0.974
37,2,58.0,84.362,6.267,1.374,1.374,6.707,1.155,0.96
38,2,92.0,84.934,6.574,1.363,1.363,5.917,1.015,1.005
39,2,190.0,84.961,5.661,1.379,1.379,5.399,1.304,1.177
40,1,157.0,87.122,2.101,0.233,0.233,2.294,0.168,0.192
41,2,252.0,90.851,6.957,1.291,1.291,5.8,1.127,1.121
42,1,447.0,92.186,1.849,0.281,0.281,1.054,0.45,0.174
43,1,10.0,93.202,2.611,0.389,0.389,1.016,0.315,0.167
44,2,290.0,94.044,6.462,1.248,1.248,5.181,1.057,0.988
45,1,10.0,96.612,2.098,0.111,0.111,1.92,0.449,0.125
46,1,44.0,100.186,1.207,0.213,0.213,2.777,0.194,0.13
47,2,133.0,100.441,5.229,1.349,1.349,5.428,1.067,1.189
48,1,16.0,100.561,2.088,0.213,0.213,1.938,0.407,0.127
49,1,103.0,100.801,2.137,0.267,0.267,1.391,0.447,0.136
50,1,30.0,101.286,2.13,0.269,0.269,1.849,0.335,0.146
51,1,157.0,101.865,1.418,0.438,0.438,1.368,0.211,0.139
52,1,387.0,107.591,2.157,0.434,0.434,2.058,0.158,0.147
53,1,447.0,108.016,1.584,0.258,0.258,2.383,0.275,0.195
54,1,214.0,108.72,2.938,0.37,0.37,1.411,0.25,0.172
55,1,120.0,109.88,1.075,0.104,0.104,2.779,0.295,0.128
56,1,10.0,116.873,2.341,0.488,0.488,2.267,0.403,0.146
57,1,146.0,117.756,2.981,0.337,0.337,1.628,0.185,0.185
58,1,379.0,118.495,1.114,0.215,0.215,1.048,0.253,0.133
59,1,30.0,119.105,1.63,0.227,0.227,1.418,0.221,0.178
60,2,169.0,119.917,6.204,1.421,1.421,5.042,1.286,0.946
61,1,379.0,120.05,1.89,0.377,0.377,2.674,0.477,0.158
62,2,99.0,122.405,6.584,1.264,1.264,6.02,1.044,1.191
63,2,183.0,125.334,5.243,1.341,1.341,6.467,1.246,0.952
64,1,7.0,126.439,1.301,0.168,0.168,1.666,0.201,0.2
65,1,90.0,126.834,2.659,0.201,0.201,1.521,0.325,0.192
66,1,30.0,126.908,2.975,0.175,0.175,2.129,0.157,0.161
67,1,103.0,127.178,1.024,0.448,0.448,1.611,0.369,0.081
68,1,44.0,127.333,2.864,0.134,0.134,1.635,0.484,0.109
69,1,16.0,127.535,1.619,0.494,0.494,2.908,0.234,0.109
70,1,44.0,129.669,2.865,0.488,0.488,2.979,0.377,0.104
71,2,215.0,130.327,6.925,1.161,1.161,6.471,1.113,1.067
72,2,143.0,131.037,5.307,1.077,1.077,5.364,1.315,1.167
73,2,170.0,131.791,6.877,1.142,1.142,5.494,1.047,1.049
74,1,169.0,131.977,2.686,0.377,0.377,2.363,0.191,0.081
75,1,95.0,133.792,2.348,0.338,0.338,1.771,0.49,0.196
76,1,6.0,134.529,2.865,0.123,0.123,2.437,0.315,0.193
77,1,6.0,136.766,1.157,0.228,0.228,1.472,0.382,0.188
78,1,512.0,137.379,2.086,0.264,0.264,1.824,0.227,0.117
79,1,16.0,139.073,2.863,0.233,0.233,1.277,0.263,0.149
80,1,169.0,140.288,1.408,0.462,0.462,2.713,0.292,0.12
81,1,157.0,141.269,2.805,0.39,0.39,1.666,0.13,0.119
82,2,173.0,141.87,6.065,1.399,1.399,6.594,1.49,1.137
83,1,214.0,142.552,1.849,0.264,0.264,1.127,0.121,0.128
84,1,13.0,143.554,2.141,0.123,0.123,1.116,0.438,0.157
85,1,6.0,144.451,2.68,0.18,0.18,1.024,0.395,0.146
86,1,30.0,145.32,1.258,0.359,0.359,2.32,0.281,0.14
87,1,95.0,145.762,1.849,0.332,0.332,2.742,0.189,0.11
88,1,559.0,146.502,1.147,0.452,0.452,1.031,0.265,0.189
89,1,59.0,146.797,2.951,0.464,0.464,2.032,0.376,0.132
90,1,49.0,147.017,2.719,0.483,0.483,2.993,0.142,0.112
91,1,157.0,147.056,1.612,0.217,0.217,1.775,0.268,0.191
92,1,126.0,148.032,2.33,0.257,0.257,1.116,0.469,0.081
93,1,49.0,148.611,1.628,0.434,0.434,2.032,0.111,0.101
94,1,157.0,149.038,1.127,0.398,0.398,2.739,0.355,0.156
95,1,559.0,149.583,1.277,0.279,0.279,2.658,0.434,0.103
96,1,146.0,150.274,2.621,0.455,0.455,2.483,0.449,0.12
97,2,100.0,150.619,6.786,1.312,1.312,6.471,1.024,1.111
98,2,159.0,151.837,6.237,1.46,1.46,5.432,1.4,0.905
99,1,214.0,153.038,1.411,0.109,0.109,2.18,0.257,0.143
100,1,13.0,153.582,1.014,0.344,0.344,1.287,0.113,0.149
101,2,113.0,154.435,6.577,1.414,1.414,5.311,1.454,1.003
102,1,10.0,154.872,1.249,0.316,0.316,1.927,0.286,0.157
103,1,447.0,155.302,2.706,0.38,0.38,2.202,0.414,0.185
104,1,6.0,157.138,1.151,0.3,0.3,1.45,0.131,0.132
105,1,7.0,158.51,2.583,0.263,0.263,2.101,0.355,0.17
106,1,10.0,160.321,2.363,0.384,0.384,1.167,0.104,0.088
107,1,7.0,160.658,2.742,0.332,0.332,1.337,0.355,0.183
108,2,223.0,160.786,6.562,1.399,1.399,5.147,1.135,0.848
109,1,559.0,162.083,1.32,0.198,0.198,1.512,0.158,0.16
110,1,157.0,162.421,2.294,0.199,0.199,2.141,0.339,0.136
111,1,90.0,164.919,1.22,0.145,0.145,1.233,0.388,0.129
112,1,95.0,164.927,2.042,0.196,0.196,2.25,0.449,0.139
113,1,120.0,165.866,2.417,0.256,0.256,2.882,0.319,0.094
114,1,559.0,165.899,1.163,0.472,0.472,1.952,0.458,0.124
115,2,141.0,165.938,5.066,1.239,1.239,5.147,1.302,0.991
116,1,169.0,166.74,1.849,0.175,0.175,2.112,0.228,0.176
117,1,59.0,167.09,2.822,0.245,0.245,1.289,0.235,0.199
118,1,379.0,167.616,2.907,0.233,0.233,1.18,0.299,0.152
119,1,7.0,169.797,2.918,0.378,0.378,2.095,0.201,0.127
120,1,169.0,169.847,1.427,0.128,0.128,2.33,0.213,0.172
121,1,90.0,170.483,1.998,0.357,0.357,1.196,0.26,0.114
122,1,6.0,171.419,1.157,0.178,0.178,1.134,0.206,0.2
123,2,89.0,171.46,5.627,1.337,1.337,6.281,1.369,1.056
124,1,169.0,171.554,1.849,0.279,0.279,2.306,0.231,0.149
125,1,498.0,171.672,2.908,0.403,0.403,2.869,0.295,0.143
126,1,126.0,171.8,2.587,0.355,0.355,1.541,0.449,0.122
127,1,498.0,172.598,2.658,0.15,0.15,1.728,0.414,0.194
128,1,169.0,172.886,2.167,0.309,0.309,1.611,0.448,0.193
129,1,7.0,172.943,1.118,0.132,0.132,2.548,0.304,0.11
130,1,13.0,173.105,1.521,0.431,0.431,2.83,0.48,0.096
131,1,169.0,173.739,2.981,0.132,0.132,1.521,0.439,0.197
132,1,59.0,174.798,1.835,0.179,0.179,1.449,0.254,0.144
133,1,7.0,175.455,2.357,0.484,0.484,1.025,0.154,0.186
134,1,6.0,175.667,2.281,0.109,0.109,2.726,0.369,0.197
135,1,13.0,175.679,2.214,0.131,0.131,1.027,0.341,0.162
136,1,6.0,175.721,1.409,0.175,0.175,1.19,0.206,0.123
137,1,498.0,175.822,2.433,0.143,0.143,1.45,0.1,0.197
138,1,13.0,176.69,2.753,0.153,0.153,1.568,0.106,0.14
139,1,28.0,178.792,1.95,0.26,0.26,2.162,0.331,0.112
140,1,13.0,178.991,2.611,0.22,0.22,1.491,0.228,0.142
141,1,16.0,179.111,1.74,0.488,0.488,2.465,0.183,0.084
142,2,115.0,179.141,5.164,1.352,1.352,5.916,1.31,1.177
143,1,30.0,179.986,1.562,0.232,0.232,2.142,0.309,0.102
144,1,146.0,180.392,2.011,0.384,0.384,2.689,0.286,0.176
145,1,44.0,180.634,2.6,0.256,0.256,2.363,0.13,0.148
146,1,387.0,181.696,1.842,0.261,0.261,1.653,0.233,0.152
147,1,7.0,181.737,2.317,0.211,0.211,2.222,0.158,0.15
148,2,276.0,182.06,5.693,1.093,1.093,5.033,1.222,1.198
149,1,7.0,182.187,2.564,0.39,0.39,2.326,0.468,0.173
150,1,6.0,182.246,1.349,0.472,0.472,2.303,0.496,0.137
151,1,512.0,182.717,1.041,0.398,0.398,2.186,0.496,0.131
152,2,126.0,183.013,6.877,1.308,1.308,5.154,1.249,0.928
153,1,559.0,184.237,2.577,0.376,0.376,2.765,0.313,0.152
154,1,44.0,186.929,2.306,0.219,0.219,1.849,0.158,0.116
155,1,95.0,187.46,2.029,0.355,0.355,2.232,0.157,0.086
156,1,6.0,187.897,2.554,0.222,0.222,1.68,0.132,0.138
157,1,169.0,188.066,2.278,0.113,0.113,2.67,0.491,0.198
158,1,30.0,188.473,1.405,0.161,0.161,1.516,0.467,0.193
159,1,44.0,189.206,2.962,0.201,0.201,1.794,0.361,0.161
160,1,387.0,189.526,2.787,0.29,0.29,1.158,0.253,0.101
161,1,49.0,189.902,2.436,0.269,0.269,2.619,0.425,0.094
