#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,512.0,0.0,1.224,0.257,0.257,1.114,0.466,0.144
2,2,92.0,11.391,5.631,1.363,1.363,5.455,1.199,1.075
3,2,239.0,12.895,6.454,1.256,1.256,5.746,1.119,1.093
4,2,248.0,16.414,6.751,1.448,1.448,5.158,1.469,1.003
5,2,81.0,18.141,5.952,1.461,1.461,5.807,1.376,1.141
6,2,210.0,24.743,6.425,1.309,1.309,6.425,1.19,0.948
7,1,498.0,25.985,1.399,0.309,0.309,2.013,0.197,0.099
8,2,139.0,28.218,5.829,1.432,1.432,6.091,1.3,0.923
9,2,82.0,31.64,6.433,1.385,1.385,6.279,1.12,0.864
10,2,158.0,36.601,6.966,1.041,1.041,6.22,1.309,0.891
11,1,30.0,38.588,1.371,0.436,0.436,1.595,0.263,0.118
12,2,233.0,40.942,5.969,1.133,1.133,6.567,1.121,0.912
13,1,7.0,44.281,1.136,0.203,0.203,2.137,0.329,0.166
14,2,58.0,44.795,6.979,1.088,1.088,6.889,1.164,1.148
15,1,379.0,48.966,2.323,0.172,0.172,2.24,0.269,0.157
16,2,176.0,51.935,6.113,1.339,1.339,6.659,1.14,0.865
17,2,160.0,52.346,6.405,1.175,1.175,5.158,1.253,0.906
18,2,248.0,53.458,6.3,1.204,1.204,6.483,1.244,0.996
19,2,131.0,56.068,5.964,1.081,1.081,6.45,1.061,0.834
20,2,65.0,57.558,6.674,1.414,1.414,5.693,1.372,1.187
21,2,120.0,58.924,5.467,1.38,1.38,5.769,1.31,0.822
22,2,228.0,66.608,6.685,1.373,1.373,6.788,1.368,1.013
23,1,120.0,67.667,1.46,0.348,0.348,1.232,0.119,0.135
24,1,498.0,69.577,1.427,0.454,0.454,1.011,0.204,0.087
25,2,239.0,69.764,5.78,1.451,1.451,6.365,1.222,0.837
26,2,315.0,70.512,5.164,1.06,1.06,5.085,1.436,1.041
27,1,7.0,70.705,2.889,0.27,0.27,1.595,0.185,0.097
28,2,93.0,70.876,5.627,1.004,1.004,6.234,1.251,0.931
29,2,184.0,72.299,5.949,1.292,1.292,5.566,1.493,0.927
30,1,7.0,72.358,2.249,0.387,0.387,2.404,0.147,0.088
31,2,113.0,75.759,6.874,1.292,1.292,5.723,1.346,0.974
32,2,240.0,76.676,5.615,1.341,1.341,6.033,1.323,1.178
33,2,188.0,77.988,6.904,1.378,1.378,6.793,1.205,1.088
34,1,7.0,78.314,2.13,0.129,0.129,1.689,0.24,0.094
35,1,90.0,79.133,2.202,0.302,0.302,1.892,0.337,0.116
36,1,126.0,79.394,2.738,0.318,0.318,2.642,0.114,0.194
37,2,89.0,79.953,5.196,1.005,1.005,5.736,1.325,0.923
38,2,139.0,81.564,5.276,1.019,1.019,5.009,1.376,1.098
39,1,6.0,82.411,2.386,0.191,0.191,2.098,0.182,0.153
40,2,46.0,83.049,5.868,1.5,1.5,5.493,1.412,1.106
41,2,110.0,85.235,6.896,1.416,1.416,5.935,1.494,1.085
42,2,225.0,88.621,6.31,1.159,1.159,6.14,1.104,1.185
43,2,189.0,88.966,5.794,1.093,1.093,5.093,1.163,0.849
44,1,126.0,90.548,1.319,0.437,0.437,1.852,0.206,0.093
45,2,178.0,92.019,6.491,1.192,1.192,6.098,1.312,0.826
46,1,7.0,93.865,1.318,0.191,0.191,2.489,0.142,0.191
47,1,16.0,94.006,1.374,0.494,0.494,1.551,0.188,0.095
48,2,186.0,94.36,6.946,1.128,1.128,6.456,1.384,0.993
49,1,59.0,95.327,2.878,0.416,0.416,2.813,0.317,0.158
50,2,147.0,96.896,6.403,1.387,1.387,5.661,1.103,1.112
51,1,103.0,97.889,1.74,0.421,0.421,1.633,0.158,0.15
52,1,120.0,99.259,2.801,0.121,0.121,2.864,0.193,0.172
53,2,108.0,100.85,5.0,1.142,1.142,5.78,1.212,0.809
54,1,30.0,101.5,2.674,0.44,0.44,1.632,0.121,0.142
55,1,44.0,101.821,1.869,0.194,0.194,1.011,0.376,0.149
56,1,30.0,102.735,1.271,0.139,0.139,2.281,0.424,0.081
57,1,90.0,103.59,2.193,0.387,0.387,1.653,0.217,0.194
58,1,16.0,107.105,1.082,0.136,0.136,2.096,0.407,0.112
59,1,126.0,107.593,1.301,0.291,0.291,2.245,0.245,0.199
60,1,7.0,108.061,1.648,0.495,0.495,1.318,0.323,0.108
61,2,131.0,108.38,5.062,1.457,1.457,6.965,1.256,0.924
62,2,113.0,109.999,5.56,1.01,1.01,6.38,1.293,0.895
63,2,263.0,110.195,6.957,1.219,1.219,5.456,1.044,0.824
64,2,110.0,111.138,5.432,1.203,1.203,6.859,1.466,1.2
65,1,126.0,112.285,1.161,0.236,0.236,2.417,0.106,0.192
66,2,177.0,114.706,5.729,1.326,1.326,5.265,1.224,0.983
67,1,447.0,115.36,2.311,0.216,0.216,2.0,0.345,0.115
68,2,106.0,116.43,5.314,1.268,1.268,6.098,1.49,1.133
69,1,214.0,117.974,1.521,0.279,0.279,1.981,0.306,0.179
70,1,13.0,118.807,2.659,0.316,0.316,2.76,0.484,0.175
71,1,214.0,119.517,1.154,0.385,0.385,1.413,0.121,0.091
72,2,134.0,119.878,5.107,1.025,1.025,6.551,1.493,0.989
73,1,13.0,120.423,1.7,0.389,0.389,2.76,0.346,0.094
74,1,49.0,120.776,2.402,0.127,0.127,2.397,0.268,0.112
75,2,215.0,122.262,5.956,1.472,1.472,5.385,1.279,1.085
76,1,28.0,123.8,1.46,0.361,0.361,2.087,0.45,0.124
77,1,44.0,125.211,1.421,0.29,0.29,2.642,0.491,0.152
78,1,6.0,126.159,2.237,0.385,0.385,1.259,0.344,0.162
79,1,7.0,126.198,2.042,0.158,0.158,2.132,0.191,0.176
80,1,59.0,126.728,1.511,0.454,0.454,2.107,0.459,0.17
81,1,559.0,126.815,1.825,0.463,0.463,1.529,0.415,0.086
82,2,96.0,128.641,5.378,1.48,1.48,5.141,1.158,1.149
