task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.284,100.23,103.35,105.04,98.92,106.73,0.95,10.73,1.01,111.02,109.64,111.04,112.3,115.89,1.0,9.69,1.06
4,0.383,96.48,103.86,100.44,92.95,106.81,1.15,10.24,1.02,107.02,115.03,107.7,95.0,103.95,0.98,10.34,1.0
2,0.468,107.18,109.39,105.26,102.5,115.95,1.0,9.82,1.15,100.94,106.01,99.79,109.65,105.01,1.01,9.82,1.12
4,0.647,109.07,108.51,96.6,108.13,115.9,1.01,9.88,0.99,101.88,116.0,107.49,102.95,111.16,1.06,9.54,1.05
4,0.978,98.25,101.21,99.98,97.92,101.95,1.15,10.27,1.04,108.64,104.16,92.04,95.47,102.12,1.11,10.35,1.05
2,1.088,106.96,95.82,101.54,115.9,108.52,1.06,10.76,1.01,112.77,107.05,104.39,110.55,115.55,1.04,10.77,1.14
4,1.132,100.04,114.55,107.34,101.73,110.5,1.1,10.41,1.09,103.15,117.2,101.35,99.11,108.1,1.07,9.46,1.12
2,1.232,103.02,98.04,110.48,101.54,113.43,1.09,11.01,1.08,97.67,97.48,101.24,102.37,105.34,1.08,10.54,1.02
4,1.382,107.07,109.9,91.53,105.35,100.49,1.1,10.9,1.01,93.65,104.18,102.33,93.97,103.2,1.14,10.5,1.08
4,1.466,102.47,108.14,91.78,106.16,101.43,1.06,10.24,1.04,105.21,111.38,105.56,92.9,115.2,1.02,10.15,1.01
2,1.65,102.93,96.65,106.23,110.09,103.77,1.01,10.1,1.08,108.0,104.12,113.8,109.31,108.55,1.0,11.12,1.03
2,2.193,105.37,108.86,116.31,109.86,104.72,1.04,10.92,1.0,103.07,104.36,113.49,99.11,108.29,0.97,9.87,1.02
3,2.454,112.88,106.36,106.13,102.55,108.58,1.09,10.47,0.98,99.14,99.3,108.17,109.05,100.53,1.05,10.7,1.02
1,2.612,102.06,111.48,104.35,101.34,105.57,1.05,10.97,1.08,101.08,107.54,111.68,101.19,93.33,0.92,10.63,1.01
1,3.184,109.01,102.41,112.75,100.53,93.48,1.01,10.47,0.97,104.92,104.89,100.85,112.18,101.39,1.07,11.08,1.08
2,3.223,101.24,93.86,113.11,99.07,101.27,1.02,11.09,1.06,110.04,101.98,109.2,98.55,108.55,1.01,9.66,1.13
3,3.449,101.4,114.45,97.28,107.68,105.39,1.01,11.11,1.0,102.61,103.61,99.3,109.97,95.58,1.03,11.16,1.0
1,3.768,108.41,105.3,112.93,111.8,108.56,0.94,11.32,0.99,101.13,97.14,100.08,117.22,94.91,1.04,11.08,1.05
1,4.159,115.36,105.87,97.91,115.03,104.92,0.95,11.26,1.0,111.88,111.21,101.33,117.02,96.35,0.95,10.78,0.96
3,4.16,110.98,102.44,105.85,96.14,94.92,1.0,10.45,1.08,113.56,103.58,102.16,110.04,104.07,1.05,9.77,0.95
3,4.214,114.93,113.39,106.47,98.01,108.31,1.0,10.39,1.1,104.36,104.46,110.28,99.59,103.35,1.01,11.07,1.04
3,4.255,103.2,111.35,112.3,97.45,105.37,1.09,9.52,1.1,113.75,111.25,99.06,96.55,101.4,0.97,9.91,1.02
4,4.323,102.96,99.75,100.26,99.58,99.62,1.03,10.8,1.0,100.16,105.88,105.32,103.99,108.3,1.07,10.39,1.14
4,4.872,95.04,105.03,107.73,95.5,110.51,1.0,9.46,0.97,98.35,106.98,103.95,104.7,104.42,0.99,10.44,0.98
3,5.577,98.63,106.87,110.48,105.65,101.32,1.05,10.6,1.1,104.49,106.87,106.64,112.64,99.68,0.98,9.51,1.06
2,5.872,99.91,104.5,100.09,104.05,98.25,1.07,11.24,1.06,98.64,105.8,117.8,99.56,97.75,1.06,9.56,1.06
4,6.013,95.87,117.78,98.27,106.56,105.3,0.99,10.81,1.07,93.77,111.99,106.08,99.23,99.37,1.03,9.84,1.03
2,6.504,109.29,95.28,108.4,112.99,103.32,0.96,10.0,1.1,113.84,109.64,110.75,100.23,105.51,1.08,10.86,1.15
3,6.674,99.2,106.74,109.84,108.96,94.29,1.04,9.79,1.01,106.38,106.66,101.06,110.42,110.24,1.03,9.87,0.98
1,6.704,103.3,109.77,105.69,110.41,94.95,1.03,11.24,1.1,114.39,112.66,110.65,100.94,108.56,1.07,10.65,1.07
1,7.994,106.46,99.25,104.58,110.9,102.51,1.01,11.85,1.01,112.82,108.94,104.08,100.53,100.18,1.04,10.88,0.95
1,8.166,99.26,114.58,106.38,104.75,100.23,1.05,11.74,1.08,104.8,113.24,109.76,112.64,92.01,1.06,11.83,1.08
1,8.328,101.4,108.7,110.6,101.76,107.32,0.94,11.1,1.05,103.26,103.89,109.94,112.24,107.92,0.94,10.66,1.06
3,8.551,115.21,102.17,111.76,108.92,99.91,1.02,10.32,0.95,98.27,115.31,112.7,100.31,109.52,1.01,10.74,1.06
3,8.71,106.92,114.04,96.18,101.28,109.84,1.09,10.17,1.06,113.24,113.34,111.58,105.22,109.45,0.97,9.47,1.04
1,8.998,101.28,104.48,105.1,104.64,95.38,1.03,11.53,1.04,116.92,115.39,103.29,115.88,103.62,0.96,10.76,1.0
2,9.081,106.45,100.66,99.81,100.39,106.26,1.08,10.9,1.14,97.02,98.8,115.86,98.48,116.2,1.0,10.72,1.0
4,9.112,92.01,106.38,104.16,105.78,108.43,1.07,10.01,1.02,98.52,107.83,91.81,101.63,111.54,0.98,10.57,1.02
2,9.192,108.36,104.07,113.54,105.24,104.8,1.08,11.01,1.04,104.65,98.86,104.94,113.52,112.45,0.95,10.4,1.13
2,9.477,102.16,104.86,115.66,110.16,107.83,0.99,9.87,1.09,105.73,95.84,102.72,106.07,104.03,1.01,9.81,1.07
2,9.71,105.17,99.64,111.72,98.72,111.68,1.04,10.89,1.17,99.36,104.86,116.26,110.0,106.58,0.98,11.0,1.02
4,9.868,92.79,114.86,105.53,106.01,102.06,1.01,9.92,0.98,106.69,111.18,107.92,108.68,116.39,1.1,9.57,0.97
3,9.891,103.03,100.23,100.95,95.71,95.27,0.95,9.54,0.96,103.14,101.24,105.11,109.26,99.79,1.09,10.84,1.07
4,10.081,104.65,104.81,105.47,101.2,104.31,1.02,10.13,1.06,92.99,106.79,98.01,108.94,106.33,1.13,10.74,1.13
1,10.351,99.66,104.2,106.8,103.16,102.08,0.94,10.49,1.06,116.16,114.68,99.72,104.06,105.43,0.98,10.26,1.03
2,10.558,102.16,97.2,109.31,109.34,114.28,1.05,10.79,1.06,99.42,107.47,109.56,101.75,109.63,0.96,11.17,1.09
3,10.936,113.3,103.36,113.73,109.56,109.24,1.05,9.51,0.95,111.01,104.52,104.36,108.48,108.66,1.03,10.87,1.03
2,11.607,105.63,95.28,113.87,110.66,113.57,1.02,11.0,1.15,97.5,104.58,102.53,108.69,111.02,1.07,10.39,1.13
2,11.9,107.31,100.28,117.22,106.86,108.22,1.02,10.56,1.04,102.13,103.77,113.71,107.31,113.81,1.01,11.14,1.13
2,12.666,105.83,106.67,106.26,101.66,112.28,1.02,10.89,1.06,108.57,102.68,112.19,106.92,113.99,1.02,10.18,1.15
2,12.669,101.72,94.96,110.76,102.37,111.34,1.0,11.15,1.08,110.28,98.47,111.95,100.55,100.32,1.08,9.92,1.12
4,12.693,93.82,113.52,99.03,102.57,112.24,1.04,9.8,1.08,97.95,117.54,100.51,97.31,102.53,0.98,11.1,1.04
2,12.842,113.27,110.27,103.72,110.58,105.78,1.0,9.68,1.17,109.44,95.88,111.73,108.69,100.07,0.99,10.02,1.11
