task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.103,2.251,1.654,4.292,0.819,2.261,1.791,4.817,0.825
3,0.597,2.345,1.305,5.838,0.794,2.12,1.416,4.93,0.876
3,1.067,2.334,1.549,4.732,0.745,2.104,1.641,4.819,0.96
2,1.24,2.497,1.96,4.143,0.994,2.192,2.144,4.392,0.796
4,1.62,1.914,1.67,5.062,0.979,2.442,1.423,4.967,1.062
4,2.475,2.298,1.682,3.931,1.023,2.046,1.427,4.126,0.983
3,2.639,1.991,1.504,4.734,1.014,2.286,1.651,4.73,0.969
1,2.814,2.167,1.652,4.891,0.659,1.883,1.432,3.853,0.852
4,2.971,2.258,1.649,3.869,0.761,1.852,1.759,3.757,1.029
4,4.421,2.268,1.491,4.054,0.835,2.279,1.775,4.633,0.986
3,4.986,1.792,1.401,4.415,0.745,1.968,1.646,4.614,0.876
1,6.591,2.308,1.923,4.88,0.848,2.185,1.685,3.726,0.705
4,6.809,1.795,1.619,4.859,0.952,2.056,1.433,4.749,0.992
2,7.109,2.558,1.963,4.661,0.983,2.471,1.965,4.036,0.882
4,7.329,2.224,1.644,4.537,1.067,1.732,1.836,4.528,0.853
3,8.429,2.193,1.321,4.407,0.784,1.904,1.626,5.655,0.872
4,8.437,2.103,1.875,5.041,0.775,2.098,1.648,4.662,0.908
1,8.514,2.057,1.911,4.597,0.784,2.306,1.797,4.233,0.628
3,8.96,2.431,1.69,4.696,0.783,2.325,1.517,5.444,0.75
1,9.146,1.867,1.416,4.977,0.642,1.919,1.892,3.692,0.64
3,9.152,2.118,1.491,5.657,0.959,2.051,1.567,4.816,0.78
4,9.436,1.82,1.759,4.996,0.869,1.779,1.751,4.537,0.759
1,9.861,2.469,1.587,4.457,0.804,2.162,1.72,4.575,0.745
3,9.894,2.211,1.775,5.203,0.796,1.885,1.366,4.256,0.821
2,10.453,2.614,1.839,4.279,0.739,2.438,2.081,3.82,0.728
4,10.642,2.006,1.861,4.944,0.836,1.918,1.582,4.571,0.828
3,10.701,2.4,1.334,5.0,1.007,1.984,1.637,5.567,0.746
4,11.056,1.831,1.456,4.575,0.991,2.204,1.794,4.993,1.047
2,11.261,2.35,2.13,5.127,0.775,2.592,1.943,4.097,0.866
4,11.479,2.189,1.598,4.947,0.87,2.135,1.556,5.144,0.837
2,11.719,2.414,1.925,4.235,1.0,2.115,1.879,5.115,0.771
4,11.835,2.045,1.853,4.438,0.807,1.928,1.559,4.28,0.852
1,11.892,2.511,1.821,3.765,0.634,2.507,1.882,3.627,0.786
2,12.451,2.248,1.968,4.097,0.933,2.246,1.907,4.82,0.94
4,12.827,2.156,1.829,4.269,1.043,1.973,1.558,4.58,0.78
4,13.015,2.405,1.792,5.134,0.927,2.194,1.736,4.72,0.989
3,13.345,2.256,1.479,5.091,0.926,2.156,1.636,4.862,0.882
3,13.525,1.817,1.516,5.522,0.888,2.206,1.66,4.935,0.954
3,13.831,1.953,1.428,4.775,0.997,2.246,1.589,5.002,0.805
3,14.362,2.101,1.499,5.951,0.784,2.435,1.279,4.417,0.749
3,14.803,1.897,1.749,5.349,1.002,1.893,1.633,4.869,0.793
2,15.212,2.103,1.821,4.96,0.718,1.904,1.571,4.832,0.949
4,15.893,1.939,1.743,3.721,0.81,1.854,1.373,4.054,0.918
1,17.38,1.874,1.422,3.854,0.612,2.065,1.674,4.325,0.672
4,17.492,1.947,1.822,4.236,0.882,1.819,1.599,3.981,1.008
4,17.626,2.091,1.545,4.602,0.879,2.413,1.452,3.869,0.977
2,17.994,2.263,1.557,5.048,0.961,1.99,1.924,3.692,0.911
3,18.648,1.908,1.372,5.881,0.72,2.277,1.273,5.346,0.745
4,19.426,2.234,1.819,4.562,0.859,2.15,1.694,4.967,1.051
2,19.573,2.412,1.909,5.002,0.869,2.615,1.792,4.078,0.995
4,21.365,1.764,1.897,4.849,1.043,1.909,1.435,3.668,1.042
4,22.283,2.091,1.685,4.518,0.857,1.784,1.817,4.801,0.991
1,22.925,2.113,1.861,4.967,0.618,2.24,1.716,3.888,0.813
1,23.112,2.334,1.647,4.555,0.707,2.52,1.848,4.924,0.612
1,23.543,2.351,1.44,4.401,0.684,2.451,1.478,4.07,0.79
3,24.098,2.025,1.602,4.555,0.849,2.313,1.7,4.416,0.841
3,24.414,1.944,1.349,5.89,0.784,2.361,1.572,5.599,0.814
2,25.207,2.014,1.633,4.596,0.944,2.391,2.098,4.902,0.905
4,25.621,1.989,1.419,4.932,1.038,1.826,1.625,4.547,0.803
1,26.021,2.122,1.716,4.253,0.627,1.993,1.977,3.807,0.75
2,26.847,2.348,2.097,4.96,0.961,2.007,1.925,3.647,0.872
4,26.867,2.101,1.889,4.204,0.973,2.073,1.861,5.096,1.023
3,26.914,2.103,1.391,4.326,0.808,1.814,1.381,5.721,0.762
3,27.564,2.18,1.488,4.776,1.001,2.015,1.748,5.484,0.85
1,28.158,2.011,1.489,4.279,0.678,2.358,1.788,3.937,0.824
3,28.45,2.25,1.361,5.4,0.956,2.168,1.312,4.791,0.998
1,28.455,2.541,1.743,3.839,0.808,1.86,1.714,3.675,0.744
4,29.801,2.113,1.684,4.551,0.876,2.33,1.6,4.283,0.86
4,30.255,1.933,1.491,4.743,1.022,2.354,1.453,3.912,1.055
4,30.456,2.007,1.64,4.614,0.994,1.908,1.59,3.961,0.757
1,30.62,2.175,1.574,4.723,0.811,1.864,1.851,4.974,0.765
3,30.827,2.22,1.435,5.014,0.793,1.984,1.596,4.447,0.981
2,31.093,2.005,1.949,3.975,0.768,2.151,1.72,3.914,0.785
1,31.609,2.145,1.566,4.39,0.719,1.914,1.596,4.723,0.74
3,32.246,1.736,1.523,4.996,0.896,2.209,1.672,5.173,0.74
4,32.735,2.259,1.822,4.324,0.965,2.336,1.454,4.62,0.959
4,32.976,2.251,1.697,4.5,0.778,2.155,1.493,4.204,0.786
4,33.927,2.178,1.782,4.694,0.947,2.287,1.783,4.163,0.874
1,34.213,2.228,1.797,3.733,0.628,2.429,1.465,3.691,0.628
1,34.378,2.254,1.593,4.45,0.826,2.363,1.639,4.625,0.842
1,35.267,2.206,1.87,3.625,0.856,1.996,1.546,3.676,0.857
4,35.297,1.911,1.499,3.632,0.899,2.397,1.437,4.87,0.828
1,35.359,2.479,1.774,3.719,0.766,2.374,1.797,4.852,0.727
3,35.928,2.04,1.291,5.294,0.856,1.717,1.655,5.319,0.8
1,36.423,2.101,1.574,3.807,0.689,2.315,1.801,4.568,0.729
4,36.618,2.282,1.347,5.029,0.938,1.828,1.59,3.975,1.038
2,36.661,2.534,1.956,4.455,0.973,1.951,1.88,4.805,0.745
3,36.778,2.078,1.792,4.462,1.012,2.26,1.495,4.782,0.802
3,36.832,2.4,1.618,5.329,1.0,1.947,1.583,5.145,0.79
2,37.279,1.889,1.844,4.702,0.72,2.262,1.895,4.841,0.722
4,38.34,1.793,1.709,4.916,0.963,2.099,1.762,4.377,0.998
3,38.536,1.957,1.375,5.8,0.832,1.789,1.751,5.245,0.881
1,38.825,2.324,1.933,4.88,0.863,2.31,1.524,4.48,0.746
3,38.951,1.951,1.415,5.147,0.774,2.266,1.619,5.351,0.774
2,39.896,2.439,1.688,4.586,1.013,2.305,1.828,4.002,0.831
4,40.055,2.413,1.629,4.973,0.819,2.101,1.4,4.854,1.067
2,40.247,2.182,1.935,4.658,0.936,1.866,1.659,3.692,0.914
1,42.758,2.0,1.835,3.792,0.659,1.943,1.905,3.908,0.768
3,43.244,2.324,1.551,5.821,0.985,1.986,1.396,4.268,0.764
4,43.727,1.835,1.819,4.17,0.861,2.217,1.402,4.33,0.829
2,44.17,2.256,1.714,4.149,0.743,1.912,1.992,4.645,0.771
3,44.376,1.834,1.402,4.827,0.717,1.977,1.371,5.215,0.998
4,44.435,2.079,1.827,3.935,0.965,2.07,1.432,3.883,0.941
2,44.615,2.556,1.754,4.24,0.847,2.384,2.02,5.087,0.82
1,44.738,2.145,1.588,4.43,0.822,2.124,1.506,4.219,0.768
1,44.964,1.861,1.68,4.89,0.817,2.214,1.974,4.876,0.659
2,45.406,2.324,1.659,3.983,0.812,2.409,1.694,4.941,0.944
1,45.659,2.213,1.433,3.832,0.675,2.195,1.89,4.694,0.616
1,45.892,2.6,1.757,4.517,0.774,2.346,1.639,3.665,0.648
1,45.901,2.332,1.76,4.938,0.781,2.616,1.545,4.108,0.837
4,45.91,2.217,1.703,4.234,0.941,1.97,1.849,4.123,0.936
4,46.972,2.044,1.77,4.274,0.878,1.747,1.771,3.891,0.965
2,47.47,2.25,1.902,4.76,0.983,2.509,1.711,4.001,0.945
2,48.026,2.063,1.793,4.706,0.736,2.422,2.033,4.627,0.793
1,48.278,2.494,1.735,3.693,0.837,2.469,1.976,3.627,0.668
3,48.29,2.337,1.323,5.413,0.878,2.13,1.642,5.719,0.95
3,48.303,1.816,1.481,5.306,1.005,2.307,1.347,4.624,0.748
4,49.69,2.059,1.811,4.694,0.977,2.421,1.897,4.616,0.939
2,49.741,2.073,2.025,4.578,0.737,2.016,2.042,4.743,0.909
2,50.798,1.876,2.073,4.641,0.771,2.592,1.926,4.884,0.907
3,51.353,2.367,1.611,5.026,0.785,2.029,1.507,5.631,0.736
4,51.388,2.206,1.69,3.663,1.037,1.779,1.588,4.897,0.78
1,51.511,2.581,1.421,4.706,0.775,2.538,1.988,3.664,0.841
4,53.628,2.317,1.58,4.851,0.828,2.28,1.446,5.036,0.833
4,54.126,2.063,1.791,3.889,0.97,2.001,1.534,4.44,1.029
1,54.793,1.852,1.931,4.264,0.726,2.068,1.574,4.353,0.848
2,55.015,2.33,2.069,4.756,0.925,2.494,1.881,5.091,0.949
2,55.32,2.329,1.618,3.955,0.871,2.571,1.722,4.474,0.937
1,55.367,2.015,1.517,4.895,0.757,2.346,1.478,3.872,0.632
3,56.193,2.23,1.433,5.145,0.801,2.305,1.532,5.7,0.856
4,56.963,2.147,1.757,4.195,0.812,1.884,1.898,4.388,0.93
4,58.571,2.413,1.389,4.222,0.988,2.102,1.898,5.083,1.006
2,58.842,2.073,1.942,3.97,0.843,2.099,2.117,3.966,0.799
1,59.592,2.07,1.448,4.542,0.823,2.149,1.702,4.312,0.833
1,59.835,2.486,1.762,4.887,0.746,1.899,1.478,4.233,0.86
3,59.959,2.07,1.267,5.192,0.745,1.823,1.279,5.748,0.826
3,61.429,1.991,1.344,4.374,0.855,1.872,1.542,5.748,0.798
1,62.021,2.462,1.682,4.585,0.848,2.335,1.61,4.042,0.836
1,62.115,2.435,1.653,4.052,0.691,2.458,1.668,4.79,0.821
3,62.792,2.01,1.28,4.3,0.947,1.986,1.604,5.729,0.829
4,63.858,2.286,1.358,4.107,1.058,2.251,1.74,4.51,0.755
4,64.619,2.277,1.862,3.934,0.973,2.191,1.555,4.989,0.98
1,64.771,1.94,1.714,4.526,0.847,2.187,1.707,4.07,0.633
3,65.359,2.238,1.374,4.51,0.996,2.354,1.79,4.941,0.925
4,65.903,1.964,1.416,3.915,0.93,2.44,1.689,4.18,0.776
1,66.355,2.27,1.494,4.966,0.79,2.318,1.83,3.709,0.698
1,66.753,2.01,1.587,4.161,0.784,2.433,1.451,4.741,0.656
4,68.156,2.172,1.572,4.652,1.005,1.774,1.754,4.078,0.774
2,68.731,1.943,2.113,4.195,0.73,2.329,1.957,4.975,0.99
1,69.116,2.272,1.881,4.727,0.807,2.192,1.905,4.634,0.855
4,69.595,1.956,1.644,4.258,0.847,2.136,1.598,4.81,0.986
4,69.611,2.261,1.601,4.264,0.946,2.216,1.636,5.124,0.77
2,69.943,2.177,1.943,5.112,0.953,1.993,2.067,4.784,0.734
4,70.131,2.405,1.504,4.966,0.781,1.834,1.699,4.213,1.028
2,70.533,2.625,1.967,4.085,0.849,2.327,1.761,3.653,0.949
2,70.595,2.308,1.656,4.905,0.982,2.354,1.846,3.864,0.794
3,70.676,2.326,1.513,4.815,0.984,2.185,1.77,4.692,0.882
2,71.008,2.226,1.793,4.324,0.864,2.605,1.897,4.125,0.868
1,73.187,2.092,1.653,4.132,0.796,2.346,1.797,3.786,0.832
1,73.271,2.013,1.687,4.76,0.751,1.951,1.787,5.049,0.833
1,73.555,2.022,1.791,4.756,0.788,2.239,1.562,4.624,0.61
2,73.908,2.455,1.819,4.307,0.777,2.308,1.584,3.772,0.813
2,74.298,1.873,1.953,3.922,1.018,2.323,1.802,4.441,1.002
2,74.624,2.32,1.74,4.605,0.847,1.87,1.676,4.975,0.803
3,74.792,1.912,1.413,4.803,0.78,2.118,1.634,4.233,0.971
4,74.854,1.912,1.817,4.709,0.755,1.908,1.853,4.903,0.938
3,74.928,2.267,1.567,5.107,0.785,2.031,1.347,4.225,0.881
3,75.256,2.101,1.664,4.833,0.719,1.955,1.338,5.624,0.964
4,77.858,1.96,1.433,4.199,0.8,2.353,1.598,4.236,0.854
4,77.869,1.982,1.821,3.704,0.901,2.065,1.453,4.342,0.853
4,78.293,1.854,1.437,4.669,0.965,1.857,1.348,4.394,0.922
3,78.463,2.246,1.388,5.262,0.844,1.941,1.653,5.676,0.876
3,78.476,2.088,1.273,5.857,0.762,2.016,1.428,5.115,0.938
1,79.111,1.993,1.704,4.386,0.843,1.922,1.423,3.693,0.74
2,79.794,2.616,1.787,5.087,1.007,2.242,1.6,3.987,0.871
3,80.23,1.883,1.42,4.811,0.719,2.007,1.581,5.484,0.908
1,80.532,2.544,1.542,4.003,0.675,1.969,1.689,4.536,0.838
3,80.728,2.367,1.506,4.716,0.957,2.161,1.682,5.464,0.84
3,80.76,2.346,1.428,4.865,0.916,2.303,1.488,4.819,0.835
3,81.661,2.193,1.759,5.675,0.806,2.266,1.671,4.66,0.852
4,82.15,1.754,1.731,3.925,1.038,1.939,1.508,4.468,0.776
4,83.246,1.786,1.67,4.651,1.012,2.07,1.52,4.215,0.916
2,83.627,2.409,1.957,4.941,0.747,2.39,1.737,4.733,0.949
1,84.109,2.45,1.959,4.267,0.779,2.402,1.51,4.775,0.635
2,84.805,2.145,1.924,4.874,0.97,2.491,1.838,5.025,0.923
2,85.179,2.615,1.941,3.985,0.734,2.466,2.033,3.671,0.747
1,85.415,2.453,1.702,4.486,0.694,2.48,1.801,4.583,0.656
1,85.9,2.322,1.868,4.195,0.687,2.25,1.71,3.795,0.626
1,86.338,2.615,1.509,3.8,0.712,2.521,1.873,3.659,0.755
4,86.35,2.383,1.799,4.838,0.835,1.807,1.649,4.24,1.006
3,90.391,1.991,1.751,5.077,0.82,2.159,1.363,4.79,0.882
3,91.278,2.101,1.458,4.749,0.952,2.405,1.425,4.637,0.999
3,91.765,1.95,1.64,5.281,0.756,2.169,1.372,4.515,0.866
