task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.093,1.251,1.476,1.825,0.876
1,0.498,1.487,0.617,2.097,1.394
2,1.283,3.357,1.597,3.109,2.427
1,1.681,2.441,1.085,1.248,0.935
1,2.301,1.791,1.141,1.516,0.936
1,2.354,2.436,0.896,0.978,1.151
2,2.788,7.13,0.685,4.501,1.399
2,2.836,3.219,1.124,6.145,0.909
2,3.311,2.248,0.567,5.585,2.972
1,3.768,0.953,0.901,1.062,0.959
2,4.181,6.791,1.626,5.83,1.504
2,4.9,2.395,0.608,3.038,1.25
2,5.743,3.969,0.905,3.052,1.352
2,5.87,10.061,1.447,3.88,1.348
1,6.022,1.267,0.971,1.344,1.506
2,6.761,12.87,0.819,3.038,3.015
1,7.348,1.536,0.895,1.794,0.89
2,8.657,4.781,0.865,5.487,0.673
1,9.157,1.291,0.616,1.792,0.857
1,9.348,1.291,1.117,2.074,0.91
2,9.611,1.898,3.465,2.485,0.661
2,9.683,3.888,0.591,2.882,0.674
2,9.691,5.538,1.1,4.612,1.998
2,10.067,5.585,1.243,5.212,0.588
1,10.081,1.295,1.117,1.407,0.779
2,10.099,2.765,1.755,3.757,0.924
1,10.656,2.151,0.902,2.008,0.926
1,12.299,1.324,0.634,1.208,0.944
2,14.554,13.326,0.807,7.59,0.916
2,15.474,1.872,1.231,3.194,0.824
1,15.761,1.025,0.886,1.237,1.227
1,17.079,1.001,0.858,2.426,1.123
2,17.13,13.868,1.333,10.397,1.176
1,17.331,2.072,1.449,1.448,0.928
2,17.787,7.304,0.557,7.338,2.034
1,18.193,1.272,1.213,1.154,1.377
2,18.929,7.403,0.665,3.92,1.957
1,19.449,1.318,0.627,1.251,1.401
1,19.779,1.448,0.96,2.043,1.141
1,19.975,1.29,1.387,1.926,0.869
2,22.04,3.917,1.646,1.812,2.992
2,22.736,2.567,1.551,8.233,0.874
1,23.265,1.224,0.811,1.308,0.912
1,24.123,1.26,0.856,1.758,0.884
2,24.258,11.905,0.669,3.743,1.42
2,25.02,6.312,1.721,6.932,2.632
1,25.316,1.227,0.93,1.475,0.905
1,25.553,1.337,1.187,1.238,1.21
1,26.147,1.26,0.906,1.09,0.887
1,26.868,2.124,1.385,1.782,0.856
1,27.902,1.292,1.29,1.429,0.94
2,27.981,3.688,2.105,3.791,1.319
1,28.772,2.106,0.91,1.0,0.972
2,29.524,3.791,0.766,2.878,2.589
2,29.867,4.516,1.934,4.214,0.89
1,30.11,2.189,0.592,2.176,0.646
2,31.012,3.929,1.175,11.62,1.212
2,31.045,4.516,0.748,4.028,1.273
1,31.324,2.305,1.12,2.103,0.641
2,31.499,3.077,1.5,2.515,1.694
2,32.378,5.594,1.958,8.852,1.093
2,32.425,4.137,1.615,9.692,0.567
2,32.435,1.98,0.657,4.735,0.919
1,32.916,1.331,0.661,1.271,1.396
1,33.009,0.999,1.171,1.797,0.913
2,33.047,11.905,0.975,1.75,0.735
1,33.135,1.274,0.956,1.257,0.731
1,33.264,1.222,1.244,1.794,0.75
1,33.758,1.467,1.187,1.286,0.642
1,34.24,1.423,1.189,1.81,1.231
2,36.919,4.79,2.221,7.431,1.243
2,37.338,3.643,0.837,8.478,0.764
2,38.156,3.907,0.67,1.993,0.852
1,39.409,2.138,1.137,1.292,0.97
2,39.667,3.194,3.041,4.041,2.669
1,40.333,1.093,0.641,1.18,1.405
2,40.636,7.011,1.436,3.028,1.471
2,41.017,6.369,1.435,11.548,1.036
1,41.258,1.932,0.932,1.019,1.401
1,41.296,1.817,0.671,1.81,0.847
2,42.216,4.103,3.151,7.543,0.974
1,42.66,1.51,0.62,1.224,0.929
2,43.438,3.538,2.751,5.062,0.863
2,44.216,2.687,1.943,1.993,0.955
2,44.33,2.063,0.919,3.052,1.397
2,44.671,13.868,0.837,1.955,1.541
2,45.005,3.109,3.139,3.52,0.796
1,45.108,1.524,0.917,1.255,0.783
1,45.804,1.03,1.252,1.892,0.969
2,46.636,2.496,1.452,6.475,1.092
2,46.714,3.284,1.438,3.75,0.934
2,46.728,13.287,1.044,5.585,2.81
2,46.815,1.955,3.037,5.594,1.26
1,47.384,1.292,0.781,1.009,0.87
1,48.72,1.943,0.611,1.417,1.348
1,48.776,2.01,0.666,1.424,1.436
1,49.241,2.333,1.087,1.296,1.22
2,49.434,4.085,1.213,13.942,1.58
2,49.777,2.567,1.551,3.929,1.399
2,49.817,7.624,1.336,4.79,3.132
1,50.655,2.072,0.949,1.817,1.093
2,51.003,3.188,1.317,2.446,1.072
2,51.569,5.089,3.169,6.025,0.686
2,51.672,3.643,1.32,4.612,0.822
2,51.988,5.68,2.444,2.234,0.729
1,52.922,1.825,0.874,1.518,0.895
2,52.949,1.799,1.95,9.829,1.131
1,53.263,1.99,0.913,1.213,0.892
2,53.919,12.424,1.262,2.878,0.992
2,54.022,4.42,1.35,12.35,1.162
1,54.859,2.103,1.216,1.337,0.616
2,56.457,3.634,1.168,3.279,0.941
2,57.438,2.762,1.838,4.327,1.499
2,57.571,2.153,1.706,3.645,2.992
2,58.459,4.919,1.162,4.039,1.232
1,58.74,1.216,1.258,1.204,0.63
1,58.764,1.038,0.887,0.969,0.841
2,58.853,13.021,1.089,1.911,1.414
2,58.962,3.028,1.535,12.035,1.154
2,59.502,3.774,0.773,13.868,0.905
2,59.706,7.543,0.667,7.102,3.259
2,59.751,12.348,2.116,12.185,0.608
2,60.715,3.742,0.551,11.772,0.993
2,62.13,3.742,1.257,12.036,0.891
2,63.29,2.864,1.998,2.45,3.244
1,63.805,1.275,1.132,1.99,0.935
2,64.937,8.337,1.717,7.584,2.899
1,65.703,2.145,0.844,1.277,0.868
1,66.3,1.309,0.945,1.292,0.918
1,66.414,1.907,0.954,2.106,0.935
1,66.585,1.737,1.258,1.803,1.439
1,68.452,0.943,0.872,2.103,0.811
1,69.492,2.001,1.386,1.747,0.863
2,70.23,2.563,1.934,10.557,1.69
1,70.527,1.791,0.863,1.204,0.94
1,71.081,1.094,0.988,1.14,1.216
2,71.3,1.955,1.671,5.089,0.929
2,71.695,6.63,1.646,2.924,1.093
2,72.591,5.965,0.542,3.943,1.435
1,72.645,1.825,1.342,1.096,0.628
2,73.276,5.7,1.212,2.253,1.085
1,74.485,1.489,1.444,0.994,1.16
1,74.925,1.211,1.09,1.29,0.822
1,75.089,2.018,0.873,1.065,0.621
1,75.506,1.059,1.123,1.248,0.607
2,75.817,2.153,0.968,4.083,0.811
1,76.157,2.043,0.623,1.267,0.732
1,76.193,1.288,0.858,2.025,1.261
1,76.226,1.058,0.926,1.009,1.261
1,76.533,2.121,0.967,1.531,1.347
2,77.3,2.738,2.609,2.457,2.007
1,77.607,2.051,1.143,1.248,0.914
1,77.645,1.488,0.884,1.241,0.932
1,78.48,2.048,0.901,1.201,0.616
2,78.595,3.145,1.335,7.542,2.038
2,79.286,6.772,0.96,5.649,2.811
2,79.747,5.97,1.189,5.466,1.37
1,80.126,1.795,0.896,1.55,1.088
1,80.439,1.26,1.095,1.111,0.895
1,80.71,1.401,0.94,0.978,0.783
1,80.89,1.486,0.613,1.994,0.764
1,81.254,0.956,0.623,1.488,1.252
2,81.72,5.582,0.747,3.443,0.775
1,81.809,1.197,0.917,1.299,0.643
2,82.026,2.587,1.031,10.331,1.754
2,82.225,13.378,0.601,1.957,1.693
1,82.505,1.315,0.85,0.993,1.082
2,82.55,11.326,1.37,4.721,1.011
1,83.01,1.814,1.123,1.233,0.924
2,84.259,3.435,2.519,4.107,0.825
2,84.31,8.022,0.774,3.105,0.844
1,85.231,1.265,1.179,1.791,1.115
2,86.245,8.478,2.247,1.743,0.745
2,87.46,2.742,2.811,3.658,1.296
1,87.606,1.341,1.057,1.251,1.449
2,88.117,5.338,1.242,2.767,3.563
2,88.411,2.843,1.706,4.379,1.231
2,88.456,3.649,0.918,6.63,1.336
1,88.504,2.056,0.62,1.219,1.241
1,89.268,1.224,1.261,1.767,0.956
1,90.11,0.964,0.722,2.312,0.954
1,90.525,0.964,0.73,1.054,1.449
1,91.347,1.104,1.12,2.06,0.869
2,91.566,1.939,1.08,5.206,3.084
1,94.698,2.122,0.964,1.351,1.137
2,95.251,2.434,1.915,2.952,0.674
1,95.767,0.976,1.388,2.159,1.258
2,95.846,2.902,1.394,6.215,0.818
1,98.63,2.122,0.885,1.224,0.611
1,98.848,1.086,1.215,1.29,1.29
2,99.329,2.446,2.039,4.781,1.116
2,100.198,2.584,2.984,5.887,1.693
2,100.257,2.253,1.956,5.018,1.21
1,100.448,1.344,1.124,1.208,1.213
1,100.648,1.328,0.947,1.812,1.115
2,102.64,3.12,1.241,9.789,1.695
1,102.886,1.032,0.919,1.295,0.727
2,103.653,1.94,0.799,2.289,1.366
1,103.68,2.103,0.865,1.002,0.611
2,104.667,5.607,0.743,2.063,2.669
1,105.195,1.248,0.961,1.533,0.618
1,107.385,1.924,0.971,2.435,1.22
1,108.156,1.834,0.74,1.246,0.999
2,108.234,4.085,0.567,6.143,1.333
2,108.337,6.41,1.025,12.216,1.562
2,108.704,5.812,1.857,2.578,2.384
1,108.846,1.096,0.825,1.021,1.257
1,108.964,1.303,0.727,1.431,1.396
1,109.397,1.275,1.111,0.964,0.674
2,109.556,5.69,0.557,3.851,0.972
1,109.848,1.308,0.674,2.279,0.896
1,110.068,2.397,0.91,0.993,0.965
2,110.133,8.852,1.825,4.548,1.466
2,110.67,7.102,0.669,8.946,0.591
1,111.479,1.059,0.753,1.284,0.729
2,112.128,4.612,1.169,3.787,1.636
1,112.754,1.241,1.377,2.412,1.189
2,113.325,3.645,0.629,2.488,0.874
1,114.068,1.749,1.257,1.262,0.746
2,114.607,3.213,3.137,10.546,1.025
2,115.08,13.868,2.116,3.105,1.504
2,115.514,6.601,0.825,3.169,1.682
1,116.184,1.291,0.79,1.42,1.088
2,116.39,3.787,0.551,2.831,1.194
1,117.875,1.016,1.329,1.433,0.611
1,118.02,1.437,0.884,1.181,1.342
1,119.998,1.26,0.922,2.027,1.189
1,120.733,1.117,0.789,1.124,1.458
1,120.904,1.259,0.79,1.424,0.932
1,122.773,1.274,0.776,2.122,0.927
2,123.146,3.052,1.065,4.041,3.142
2,123.388,13.016,2.295,1.591,1.194
1,123.698,1.412,0.876,1.784,1.088
1,123.992,1.29,1.342,2.072,0.884
2,124.097,4.195,3.457,12.1,1.584
1,124.141,0.976,1.439,1.204,0.627
2,124.378,2.313,0.608,4.718,0.987
2,124.676,2.838,2.221,6.188,3.105
1,124.802,1.316,0.899,1.115,1.088
