task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.112,11.548,1.522,1.939,1.989
2,0.37,1.98,0.669,5.512,1.072
1,0.389,1.243,0.727,1.24,0.918
1,0.442,1.226,1.111,1.327,0.827
2,0.944,11.641,1.605,3.144,3.465
1,1.015,2.252,0.924,1.489,0.912
1,1.44,1.327,1.405,1.087,0.611
1,1.46,2.128,0.865,2.108,0.872
2,1.495,2.03,1.9,4.684,3.425
2,1.762,4.32,0.863,5.165,1.961
2,2.15,11.333,1.131,1.643,1.031
2,2.188,2.248,1.601,9.02,0.741
2,4.03,4.088,1.991,5.813,3.373
2,4.296,11.132,0.946,2.677,1.373
1,4.431,1.023,0.957,1.059,0.876
2,4.646,4.039,1.937,2.457,0.622
2,5.997,2.486,0.96,3.288,3.424
2,6.983,10.576,0.932,1.76,1.236
1,7.689,1.486,1.434,0.993,1.396
1,8.091,1.476,0.903,1.803,0.908
1,11.261,1.801,1.555,1.237,0.753
2,12.002,4.287,0.617,9.829,1.706
2,12.415,4.129,0.666,4.07,0.781
2,12.542,2.03,1.484,11.972,2.067
1,12.811,0.985,0.824,1.983,0.897
1,13.321,1.417,0.864,1.219,0.879
2,14.586,5.97,1.11,2.831,1.092
2,16.08,1.683,2.221,1.98,1.541
2,16.515,3.032,1.991,7.543,1.061
1,16.673,1.435,1.143,1.916,0.611
2,16.829,3.185,0.557,4.107,3.336
1,17.01,1.016,1.144,1.282,1.1
1,17.142,2.277,0.97,1.0,0.904
2,17.765,7.39,1.924,4.379,2.899
2,18.719,4.501,0.733,10.464,2.811
2,18.831,2.131,1.275,4.76,1.35
2,21.185,6.126,0.729,8.164,2.429
1,21.372,1.983,1.041,1.012,0.613
1,21.681,1.018,0.666,0.976,0.923
1,21.747,1.006,0.898,2.079,1.213
2,21.861,8.05,1.061,1.812,1.345
1,22.391,1.021,1.233,1.29,1.178
1,22.783,1.328,0.935,1.407,0.91
2,23.089,2.43,1.302,2.234,0.741
1,23.721,1.807,0.671,1.21,1.214
1,23.841,1.073,1.189,1.193,1.434
1,24.698,2.043,0.925,1.248,0.617
2,24.731,1.748,3.041,1.748,0.842
1,25.442,2.025,0.789,1.221,1.143
1,26.004,1.274,1.182,2.412,0.947
1,26.021,1.751,0.923,1.447,0.746
2,26.181,1.993,1.701,7.833,1.755
2,26.532,12.424,0.988,2.696,1.522
2,27.63,3.821,1.98,4.103,1.606
2,28.158,1.98,2.458,1.191,0.96
2,28.206,2.587,3.563,3.758,3.138
2,29.509,4.028,0.833,5.603,0.591
1,29.803,1.178,1.4,1.23,0.87
1,30.033,1.501,0.956,1.21,1.231
2,30.07,2.086,1.01,6.608,0.607
1,30.767,1.926,0.611,0.935,0.867
1,31.258,1.774,0.933,1.435,0.607
2,31.488,3.888,1.74,7.019,3.422
2,31.676,2.055,1.776,5.748,0.743
2,33.852,4.684,2.092,11.62,1.197
1,35.309,1.763,1.07,1.772,1.332
2,35.747,7.543,0.974,6.475,1.273
2,35.79,2.457,2.034,2.024,1.279
2,35.873,4.322,2.396,5.094,0.842
1,36.152,1.335,1.439,1.033,1.078
1,36.226,1.426,0.96,1.242,1.189
2,36.445,4.927,3.142,9.635,3.239
1,37.222,1.223,1.268,1.816,0.849
2,37.574,3.984,0.84,2.227,1.309
1,37.89,1.223,0.95,1.266,0.855
1,38.056,1.244,0.887,2.019,1.228
1,38.324,1.29,0.73,2.193,0.951
1,38.417,1.128,0.788,2.119,1.002
1,38.74,1.499,1.224,1.924,1.555
1,38.841,1.814,0.991,0.945,0.783
1,40.391,1.414,0.946,1.032,0.872
2,41.056,8.099,1.807,5.062,1.744
2,41.376,4.379,1.587,1.9,0.691
2,41.825,3.165,0.855,8.022,1.162
1,42.029,1.422,1.223,1.515,0.833
1,42.088,1.308,0.853,2.032,1.527
1,42.372,2.279,0.725,1.115,0.617
2,44.021,8.022,2.992,11.493,1.043
2,45.161,9.643,1.499,9.651,2.429
2,45.445,4.882,1.536,9.048,0.553
1,45.482,1.456,1.434,0.976,0.972
1,45.716,0.996,0.894,1.221,0.623
1,45.951,1.429,0.922,1.212,0.926
2,46.562,14.09,1.091,11.71,3.165
2,47.034,4.103,1.564,1.191,1.22
2,47.791,3.036,0.627,7.543,1.11
1,47.948,1.935,0.627,1.303,1.344
2,48.55,10.779,1.456,1.848,3.009
1,49.116,1.019,0.867,1.288,0.634
1,49.535,1.923,0.918,1.287,1.248
2,49.848,3.781,1.261,11.077,0.621
1,50.812,1.864,1.191,1.437,1.527
2,52.598,9.02,1.695,1.898,0.557
2,52.62,7.507,1.867,3.038,0.47
2,52.903,4.99,0.973,3.176,2.167
1,52.945,1.019,0.904,1.293,0.627
1,53.637,0.973,0.929,1.764,1.148
1,53.904,1.791,0.612,1.262,0.627
1,54.382,1.406,0.969,1.501,0.897
2,54.457,3.654,2.956,11.928,0.779
2,54.805,3.75,2.507,8.1,1.312
1,56.149,2.361,0.832,1.079,1.174
2,57.37,11.333,1.663,9.897,1.822
1,59.646,1.208,0.85,0.94,0.837
1,60.22,1.255,0.854,2.126,1.054
1,61.268,1.227,0.789,1.124,0.84
1,61.399,2.007,0.967,1.262,0.948
1,61.816,1.273,1.191,1.764,1.457
1,62.495,1.185,1.401,1.501,0.939
2,62.527,3.12,0.551,13.751,1.018
2,63.212,2.997,1.822,7.286,1.536
1,63.571,1.406,0.823,1.499,0.848
2,64.005,5.661,2.006,7.08,0.974
2,64.46,4.705,0.601,1.748,0.855
2,64.664,7.125,0.774,3.284,3.137
1,64.695,0.987,0.967,1.031,0.998
1,65.605,2.193,1.618,1.812,0.849
2,66.292,2.486,1.375,11.62,0.919
1,66.473,1.82,0.981,1.252,0.863
1,67.048,2.049,1.249,1.467,0.982
2,67.419,3.787,2.017,3.288,1.667
1,68.007,2.06,0.913,0.994,1.134
1,68.042,1.244,0.837,1.267,0.919
1,68.056,1.181,0.611,1.269,0.925
1,68.381,2.074,1.129,2.038,0.87
1,68.972,1.183,1.151,0.961,0.956
2,69.93,3.654,0.818,6.492,1.638
1,70.105,1.172,0.903,1.438,0.827
2,70.216,4.088,2.092,12.818,1.701
1,70.337,1.418,1.232,2.106,0.783
2,70.416,2.727,2.007,5.649,0.779
1,70.677,1.476,1.057,1.412,0.965
1,71.947,1.083,1.119,1.247,0.674
2,72.328,2.632,0.704,2.878,0.819
2,72.764,3.917,0.837,2.637,0.675
2,74.293,1.899,2.896,2.977,1.206
1,77.032,1.03,1.434,1.247,0.62
1,78.193,1.083,0.674,1.288,0.782
2,78.351,4.488,0.622,3.445,3.009
1,78.612,1.008,1.123,1.205,1.339
2,78.627,1.643,2.429,6.047,2.335
2,78.774,3.538,0.704,5.184,0.733
1,79.487,1.094,0.903,1.263,1.134
2,79.967,3.337,3.58,4.378,0.959
1,81.206,1.257,0.89,1.23,1.246
2,82.141,3.92,0.846,2.135,1.838
1,83.531,0.966,0.593,1.258,0.924
1,84.364,2.024,1.115,1.293,0.924
1,84.709,1.01,0.812,1.983,0.616
2,84.994,4.779,0.685,5.094,2.717
1,85.476,1.25,0.893,1.055,1.047
1,85.488,1.55,0.874,1.237,0.734
1,85.605,1.109,0.932,0.978,0.993
2,87.357,8.507,0.896,8.036,1.169
1,88.216,1.767,0.964,1.023,0.63
2,88.475,7.463,1.456,7.24,1.989
2,88.615,6.369,1.103,2.637,0.784
1,89.348,1.82,0.854,1.328,1.151
2,89.868,5.327,0.855,1.191,0.669
1,90.077,1.825,1.449,1.227,0.756
2,90.697,2.086,1.241,2.567,0.567
1,90.797,1.516,0.613,1.273,0.917
2,91.341,11.333,2.067,4.555,0.797
2,91.808,4.919,1.025,6.406,1.335
2,91.826,8.1,1.124,1.764,0.667
2,92.551,6.132,1.335,6.488,0.947
2,92.734,2.952,1.335,3.109,3.203
1,93.337,1.242,1.142,1.321,1.141
1,93.717,1.499,0.688,1.019,0.95
1,94.503,1.232,1.149,1.211,0.621
2,95.783,13.827,1.206,5.734,1.0
2,96.717,10.367,1.989,13.751,1.663
1,97.064,2.121,1.398,1.537,0.909
1,97.084,1.111,0.841,1.516,0.913
1,97.878,1.294,0.825,1.04,1.431
1,98.031,1.051,1.187,1.25,0.919
1,98.102,1.327,0.981,0.937,0.972
1,98.178,1.22,0.725,1.455,0.874
2,98.425,1.962,1.365,3.622,0.607
1,98.648,2.046,1.264,1.227,0.615
1,98.731,1.04,1.335,2.158,0.87
1,99.2,1.108,0.953,1.944,1.549
2,99.502,11.941,0.824,6.225,0.67
2,99.63,5.255,1.707,6.477,1.728
1,100.106,1.438,1.085,1.292,1.142
2,100.877,5.607,1.605,8.022,2.166
2,101.408,4.882,3.25,3.176,1.598
2,101.699,2.64,3.203,7.735,0.836
2,102.18,9.34,1.744,4.103,1.394
2,103.258,12.422,3.085,2.587,0.993
1,105.714,1.997,0.92,1.296,0.944
2,106.186,4.927,0.617,4.129,0.918
2,107.112,12.713,1.438,5.594,1.862
1,107.844,0.956,0.615,1.501,0.923
2,108.001,3.155,0.615,6.16,0.767
1,108.278,1.04,0.861,1.275,0.923
1,108.378,1.304,0.932,1.794,1.29
2,108.991,7.463,3.071,7.326,3.457
1,109.297,2.261,0.627,1.417,0.95
2,110.852,3.787,0.531,7.326,3.265
2,112.066,1.764,2.385,2.677,1.707
1,113.038,0.956,1.459,1.489,0.62
2,113.2,1.764,2.78,1.743,1.527
1,113.219,1.232,0.881,1.218,0.901
1,113.346,1.293,1.209,1.154,0.874
1,113.47,1.097,0.621,2.119,0.816
2,114.105,3.485,2.048,8.852,1.262
1,115.283,1.237,0.869,0.936,0.995
2,115.561,3.88,0.541,5.806,1.158
2,115.651,4.16,0.8,2.023,1.444
2,115.865,4.529,3.486,3.21,0.528
1,116.74,1.412,0.955,1.439,0.903
1,117.281,1.759,0.789,1.817,0.875
1,118.263,0.987,0.72,1.489,0.983
2,118.584,5.488,0.967,7.24,2.96
2,119.178,6.796,3.009,9.34,2.142
1,119.998,2.027,0.87,2.069,1.243
1,120.061,1.257,1.191,1.524,1.227
2,120.088,4.214,2.508,3.139,0.805
1,120.25,1.097,0.902,1.269,1.231
1,121.162,1.243,1.084,1.278,0.611
2,121.728,2.634,0.959,1.812,1.201
2,121.731,4.132,1.156,3.752,0.9
1,121.854,1.442,0.756,1.501,0.939
1,122.014,1.241,1.446,1.254,0.788
2,122.309,4.379,1.688,13.021,1.011
2,122.453,3.028,0.629,3.622,1.025
2,122.466,2.485,1.117,2.553,1.176
1,122.55,1.772,1.618,1.254,1.394
1,124.589,1.406,1.386,1.033,0.87
2,125.208,7.429,2.96,2.485,1.969
1,125.518,2.036,0.847,1.525,0.94
1,125.571,1.525,1.228,1.38,1.095
1,126.385,1.075,0.914,1.791,0.942
1,126.424,1.007,0.994,1.522,0.885
2,126.536,5.748,2.445,4.033,1.043
2,127.434,6.791,1.96,9.02,2.23
1,127.603,1.272,0.884,1.222,0.619
1,128.023,1.749,0.994,2.459,0.886
1,128.135,1.516,0.948,1.208,1.111
2,128.777,5.105,0.729,2.199,1.494
2,128.837,6.475,1.776,4.195,1.324
2,129.991,5.985,1.927,3.21,1.399
2,130.084,3.176,0.814,2.253,1.447
2,130.723,11.71,1.107,6.635,1.69
1,130.862,1.288,1.228,0.993,0.832
1,132.377,1.216,0.883,2.186,1.434
2,133.192,11.493,1.116,3.75,3.169
1,133.286,1.223,1.189,1.185,0.731
2,133.604,6.358,1.74,6.82,0.837
2,133.741,12.982,1.958,6.215,1.826
2,134.196,4.612,1.639,3.949,1.247
2,136.405,11.813,2.992,5.607,0.939
1,137.451,1.93,0.868,1.414,1.346
2,138.345,5.302,0.896,3.209,2.002
2,138.372,5.146,1.262,3.643,1.0
2,138.895,1.94,1.675,2.544,3.113
2,139.15,1.603,0.601,5.491,2.84
2,141.48,10.576,1.261,4.013,2.0
2,141.728,3.029,1.145,2.742,0.429
1,141.837,1.814,0.819,1.418,0.649
2,141.93,2.688,1.956,9.144,0.905
1,143.321,2.162,0.878,1.426,0.949
1,143.379,1.019,1.192,1.757,1.231
1,143.832,1.834,0.946,1.759,1.426
2,144.046,3.028,1.549,4.79,2.23
1,146.163,1.408,0.84,2.128,1.107
2,147.245,10.061,1.956,3.929,1.229
2,147.287,6.553,1.754,1.967,1.853
1,149.197,1.779,1.385,1.406,0.638
2,149.283,3.12,0.533,2.172,2.249
2,149.334,9.3,1.728,2.737,1.631
1,150.056,1.237,0.632,1.234,1.383
1,150.539,1.021,0.893,1.486,0.89
1,151.997,1.126,0.935,1.79,0.673
1,152.544,1.817,0.868,1.514,0.946
2,152.926,8.71,2.669,12.106,2.221
1,153.057,0.993,1.178,2.162,1.16
1,154.262,1.243,0.936,2.048,0.92
2,154.53,9.003,1.693,3.109,0.731
2,154.79,5.708,0.972,3.052,0.656
2,154.833,5.812,2.27,3.163,1.791
2,155.477,7.542,0.894,9.861,1.062
1,155.617,2.333,1.227,1.292,0.95
1,156.267,1.524,0.939,1.126,0.886
1,158.03,1.201,0.943,1.25,1.216
2,159.101,5.064,1.336,2.831,0.796
1,159.702,1.401,0.947,1.237,1.218
1,159.822,1.083,0.946,0.953,0.907
1,160.094,1.448,0.73,1.055,0.94
2,160.184,4.615,0.809,2.952,0.748
2,161.049,4.718,0.914,9.02,0.884
1,161.281,1.455,1.183,1.248,1.261
1,161.874,1.295,0.903,1.337,0.629
2,162.02,5.68,0.971,2.737,0.803
1,162.645,1.403,0.859,1.207,1.011
1,163.785,1.467,0.923,1.004,0.964
2,164.153,3.273,1.562,9.015,0.9
1,164.486,2.204,0.868,1.124,0.864
2,164.86,13.827,2.56,4.103,0.919
2,166.252,4.612,0.754,4.081,0.683
1,166.54,1.228,0.669,0.976,1.093
1,166.932,1.794,0.845,1.206,0.997
1,166.975,1.211,0.922,1.104,0.835
1,167.987,1.328,0.839,1.246,0.635
1,168.72,1.42,0.624,2.138,1.189
2,169.336,9.602,1.212,4.537,3.139
1,169.967,1.813,1.199,1.012,0.607
1,170.527,1.079,0.845,1.275,0.839
2,170.746,3.052,1.301,2.085,1.484
2,171.195,6.195,0.905,7.853,3.265
2,171.662,4.841,1.426,5.585,0.601
2,172.43,4.792,1.0,4.529,0.66
1,172.777,1.29,0.616,1.87,0.981
1,174.744,1.24,0.864,1.09,0.831
1,174.878,1.073,1.224,1.78,0.875
2,176.289,6.932,0.836,1.957,1.707
1,177.96,1.287,0.874,1.291,1.181
1,178.099,1.967,0.952,1.764,0.722
1,178.232,1.201,0.884,1.025,1.1
1,178.662,1.267,0.912,1.753,0.616
2,179.545,11.794,3.425,2.567,1.168
