task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.674,2.864,3.009,7.584,2.992
1,0.809,1.86,1.245,1.24,1.144
2,1.778,4.537,0.747,5.165,1.818
2,2.088,6.779,1.701,3.032,1.403
1,2.141,1.418,0.63,1.476,0.985
1,2.679,1.318,0.961,1.412,1.22
1,2.842,1.203,1.323,1.437,0.824
2,3.53,3.194,1.273,11.458,1.295
1,3.724,0.936,1.53,1.221,0.883
2,4.069,2.634,0.918,2.086,0.803
2,4.254,1.874,2.546,2.313,0.745
1,4.299,1.091,1.231,1.961,0.929
2,4.399,4.845,1.594,8.728,1.613
2,5.022,3.643,2.519,5.653,0.748
1,7.609,1.002,1.086,1.407,0.869
1,7.645,1.93,1.229,1.257,1.131
2,8.041,7.102,0.819,2.43,3.012
2,8.704,2.684,0.909,3.028,1.092
2,8.873,4.933,1.444,3.743,1.211
1,8.932,1.249,0.899,1.211,0.96
2,8.969,8.515,0.941,5.746,0.73
1,10.476,1.932,1.084,1.248,1.235
2,10.736,12.341,1.154,9.789,1.961
2,10.807,5.775,0.715,5.61,0.952
1,10.952,1.812,1.44,1.786,0.884
2,11.676,6.635,0.914,1.848,1.263
2,12.13,4.129,1.26,6.372,1.69
1,12.771,1.281,1.129,2.145,0.952
1,13.896,1.201,0.912,1.252,1.228
1,13.938,1.794,0.946,2.252,1.228
1,15.144,1.309,0.903,1.265,0.964
1,15.709,1.25,0.913,1.403,0.873
2,16.057,7.156,0.677,8.946,1.255
2,16.217,5.649,1.093,3.622,1.506
2,16.377,5.184,0.804,4.779,1.222
2,16.56,1.526,1.176,5.61,0.804
2,17.061,3.299,1.101,9.48,2.335
1,17.683,1.227,0.922,2.159,0.996
2,18.483,1.794,0.812,1.918,0.781
1,18.902,1.004,1.008,2.04,0.822
1,19.512,1.501,0.729,1.401,0.905
2,20.169,2.571,0.988,6.477,1.028
1,20.285,2.424,0.887,1.019,0.673
2,23.623,2.304,1.018,13.326,1.688
1,23.765,1.186,0.827,1.326,0.983
2,24.023,5.018,1.415,9.015,1.241
1,24.179,1.108,0.879,1.825,1.238
2,24.34,4.195,1.26,2.997,0.84
2,24.616,10.021,1.601,5.746,0.553
1,25.699,1.541,0.85,1.091,0.674
1,26.44,1.255,0.89,1.44,0.91
1,27.878,1.423,0.612,2.151,0.884
1,27.933,1.035,0.613,1.29,0.85
2,28.72,6.796,2.298,3.858,2.034
1,28.769,1.257,1.401,1.299,0.623
1,28.834,0.993,1.123,1.236,0.948
1,29.986,1.816,0.692,0.993,0.789
1,30.41,1.42,1.109,1.242,1.246
2,31.353,4.179,0.819,1.926,0.878
2,31.477,2.504,1.706,5.62,0.944
2,31.602,6.608,2.039,2.023,3.112
2,32.009,5.195,1.688,9.692,0.726
1,32.091,1.798,0.873,2.116,0.883
1,33.806,0.994,0.878,1.244,0.641
1,34.002,2.049,0.879,2.059,1.245
1,34.193,1.87,1.174,1.328,0.85
2,34.524,3.105,1.015,4.161,3.051
2,34.955,2.504,0.533,11.459,1.254
2,35.434,9.321,1.255,8.783,2.016
2,35.498,10.478,0.741,7.091,0.805
1,35.803,1.14,1.383,1.388,0.864
2,38.003,4.103,0.999,4.935,1.312
1,38.194,1.288,0.621,1.248,0.929
2,38.227,13.326,1.335,6.047,1.484
2,39.433,2.227,2.78,4.615,0.774
2,40.615,8.946,0.959,5.47,1.502
1,42.04,1.935,1.216,1.272,0.611
1,42.442,1.288,0.87,1.774,0.909
1,42.491,1.772,0.958,1.926,0.764
1,42.655,0.961,0.96,1.752,0.897
2,44.26,3.509,1.926,5.603,0.975
2,44.546,2.864,1.707,2.765,1.179
1,44.747,1.407,1.151,1.038,1.444
2,45.156,2.085,1.548,10.526,1.209
2,45.35,3.766,1.086,5.671,1.031
2,45.8,8.783,1.644,12.035,1.484
2,46.25,5.973,0.617,5.059,0.699
1,47.176,1.262,1.057,1.251,0.965
2,47.577,2.085,1.989,11.51,2.908
2,48.073,2.515,1.375,10.999,2.232
1,48.598,2.03,1.384,1.389,0.939
2,48.7,8.402,2.929,4.516,3.085
2,48.753,9.692,0.791,3.845,0.608
2,48.914,2.804,0.819,5.649,3.012
1,49.31,1.51,0.948,1.239,0.912
2,49.535,5.105,2.911,10.867,1.494
2,49.645,3.028,0.656,8.991,1.165
2,51.645,4.16,2.038,5.444,1.28
2,51.73,10.367,1.636,2.496,3.276
2,52.339,2.808,3.43,8.507,1.293
1,52.359,1.29,0.873,1.798,0.993
2,52.366,9.144,2.78,4.58,2.017
2,53.553,8.991,3.58,5.386,1.415
1,53.887,1.224,1.164,1.294,1.348
2,54.263,8.781,3.265,3.036,1.107
1,54.342,1.959,0.753,1.15,0.831
2,55.501,3.758,1.853,3.645,0.89
1,55.973,1.314,0.611,1.306,0.906
1,56.007,1.287,0.94,1.105,0.898
1,56.112,1.257,0.865,1.319,0.957
2,56.216,7.605,1.744,12.216,1.124
2,57.976,7.59,1.21,5.559,1.618
2,58.186,10.464,0.856,1.748,1.919
1,58.761,0.985,0.961,1.466,0.934
2,59.108,5.775,0.824,6.039,1.11
2,59.902,2.939,0.855,3.929,1.58
1,63.486,1.286,1.384,1.004,0.91
2,63.812,3.052,1.648,9.082,1.688
2,64.736,1.899,0.669,2.881,2.992
1,64.957,1.189,0.949,1.035,1.339
2,65.261,11.813,2.984,1.526,1.648
1,65.314,1.406,0.918,1.483,0.858
2,65.9,2.234,0.607,10.841,2.546
2,66.129,4.161,1.35,5.649,0.672
2,66.531,2.449,1.737,7.115,1.587
2,66.619,3.036,0.564,13.779,1.466
2,67.316,11.132,1.432,2.241,1.862
2,67.859,3.163,1.512,11.284,2.579
1,70.178,1.541,0.882,1.244,0.857
2,70.213,3.133,0.699,4.845,1.432
2,70.319,2.684,2.546,2.689,1.549
1,70.951,1.819,0.87,1.461,0.866
2,71.562,1.689,2.458,9.602,1.694
2,72.11,5.594,0.935,2.727,1.438
1,72.821,0.978,0.884,1.442,0.621
2,73.334,5.69,0.973,1.44,0.824
1,73.39,1.483,0.898,1.004,0.836
1,73.49,1.3,1.002,1.241,1.178
1,73.701,1.258,0.872,1.344,1.146
2,73.852,9.84,2.286,6.41,3.579
2,74.31,11.381,1.701,4.137,0.891
2,74.714,4.312,1.584,1.794,0.771
1,75.365,1.244,0.781,1.346,0.616
1,76.826,0.944,0.819,1.514,0.9
2,77.221,5.89,1.447,2.553,0.809
1,77.729,1.237,1.189,1.232,0.611
1,78.296,1.291,0.874,2.176,0.914
1,78.351,1.292,0.964,1.411,1.236
2,78.97,8.099,0.967,2.727,1.548
2,78.985,6.334,1.101,3.851,2.167
2,78.993,2.584,0.543,1.977,1.597
