task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
2,0.55,3.037,6.0,3.037,5.935
1,0.581,1.988,1.017,1.963,1.002
1,0.926,1.981,1.003,1.958,1.046
1,1.069,1.943,1.079,1.938,1.083
1,1.484,1.906,1.077,1.946,1.006
1,1.936,1.964,1.075,1.995,1.064
2,2.017,3.082,5.968,3.066,5.974
1,2.077,1.906,1.068,1.986,1.086
1,2.674,1.933,1.026,1.957,1.071
1,3.289,1.934,1.052,1.99,1.06
1,4.064,1.909,1.036,1.968,1.056
1,4.763,1.996,1.051,1.974,1.041
2,5.365,3.068,5.924,3.094,5.987
1,6.498,1.925,1.018,1.928,1.082
1,6.853,1.924,1.046,1.964,1.044
1,7.002,1.923,1.094,1.939,1.087
1,7.027,1.939,1.004,1.948,1.036
1,7.087,1.977,1.079,1.95,1.095
1,7.144,1.994,1.039,1.902,1.016
1,7.278,1.95,1.082,1.906,1.046
2,7.869,3.001,5.966,3.056,5.907
1,7.961,1.986,1.066,1.948,1.062
1,8.168,1.935,1.098,1.908,1.081
2,8.402,3.054,5.99,3.019,5.937
1,8.409,1.96,1.081,1.987,1.093
1,8.822,1.972,1.094,1.935,1.016
1,9.199,1.967,1.064,1.968,1.002
1,9.527,1.949,1.019,1.967,1.051
1,9.667,1.927,1.043,1.903,1.014
1,9.715,1.962,1.014,1.915,1.065
1,10.951,1.939,1.066,1.903,1.07
1,11.03,1.993,1.041,1.989,1.092
1,11.473,1.913,1.006,1.984,1.036
1,11.596,1.908,1.043,1.926,1.007
1,11.904,1.975,1.023,1.971,1.039
1,12.023,1.925,1.092,1.949,1.048
1,12.391,1.939,1.084,1.939,1.028
1,12.545,1.979,1.081,1.958,1.042
1,12.598,1.969,1.081,1.988,1.089
2,14.664,3.035,5.963,3.032,5.978
1,14.798,1.963,1.086,1.909,1.063
1,14.974,1.957,1.06,1.971,1.016
2,15.053,3.004,5.946,3.056,5.915
2,15.295,3.096,5.997,3.073,5.985
1,15.619,1.919,1.029,1.916,1.049
1,16.01,1.99,1.02,1.913,1.043
1,16.425,1.986,1.046,1.918,1.004
2,16.48,3.015,5.999,3.024,5.932
1,16.838,1.914,1.0,1.903,1.087
1,17.033,1.993,1.078,1.903,1.088
1,17.519,1.985,1.057,1.965,1.045
1,18.207,1.988,1.018,1.978,1.093
1,18.235,1.955,1.078,1.965,1.027
1,18.458,1.907,1.077,1.905,1.098
1,18.57,1.934,1.076,1.907,1.092
1,18.888,1.984,1.04,1.967,1.005
2,19.477,3.039,5.91,3.078,5.979
2,19.521,3.082,5.945,3.032,5.943
1,20.421,1.936,1.037,1.967,1.017
1,20.481,1.902,1.027,1.972,1.03
1,21.252,1.919,1.063,1.984,1.083
2,21.291,3.076,5.906,3.087,5.913
1,21.918,1.988,1.093,1.994,1.033
2,22.382,3.086,5.979,3.042,5.952
1,24.118,1.954,1.079,1.917,1.031
2,25.395,3.005,5.906,3.016,5.959
2,26.2,3.047,5.957,3.023,5.982
1,26.662,1.902,1.016,1.972,1.039
2,26.672,3.073,5.948,3.047,5.902
1,26.697,1.904,1.055,1.906,1.065
1,27.22,1.948,1.018,1.925,1.042
1,27.986,1.915,1.036,1.9,1.016
1,28.529,1.946,1.08,1.993,1.029
1,29.301,1.991,1.07,1.943,1.055
2,29.421,3.061,5.936,3.014,5.975
1,29.635,1.93,1.077,1.954,1.056
1,29.908,1.975,1.098,1.93,1.097
2,30.135,3.079,5.987,3.045,5.957
1,30.161,1.918,1.095,1.982,1.001
2,31.226,3.013,5.915,3.099,5.947
1,31.481,1.989,1.081,1.929,1.024
1,32.201,1.927,1.073,1.944,1.08
1,32.203,1.963,1.096,1.964,1.09
1,32.289,1.946,1.081,1.922,1.086
1,32.932,1.997,1.043,1.915,1.044
1,33.612,1.965,1.015,1.904,1.044
1,33.856,1.914,1.011,1.963,1.087
2,34.628,3.072,5.96,3.04,5.97
1,36.178,1.978,1.002,1.917,1.011
1,37.485,1.925,1.058,1.923,1.077
1,38.412,1.924,1.048,1.935,1.023
1,38.566,1.912,1.028,1.949,1.024
1,40.041,1.926,1.084,1.922,1.061
1,41.415,1.998,1.048,1.911,1.077
1,41.707,1.936,1.064,1.979,1.037
1,42.307,1.995,1.001,1.936,1.048
1,43.226,1.968,1.006,1.955,1.04
1,43.517,1.935,1.095,1.905,1.042
1,43.983,1.903,1.037,1.921,1.004
1,44.047,1.946,1.091,1.975,1.024
2,44.632,3.033,5.991,3.069,5.927
1,44.708,1.982,1.016,1.941,1.03
1,45.026,1.945,1.071,1.938,1.048
1,45.618,1.922,1.009,1.907,1.082
2,45.735,3.056,5.902,3.077,5.958
1,45.906,1.94,1.078,1.909,1.043
1,46.12,1.964,1.031,1.999,1.061
2,46.169,3.07,5.902,3.038,5.967
1,47.801,1.935,1.033,1.963,1.004
1,48.724,1.93,1.051,1.924,1.001
1,49.118,1.98,1.051,1.959,1.098
2,49.536,3.008,5.97,3.087,5.912
1,49.871,1.947,1.067,1.926,1.066
2,50.606,3.067,5.935,3.005,5.964
1,50.941,1.999,1.091,1.905,1.063
1,51.736,1.978,1.074,1.993,1.095
1,52.088,1.902,1.07,1.982,1.039
1,52.379,1.909,1.01,1.937,1.001
1,52.779,1.992,1.009,1.936,1.077
1,52.812,1.974,1.043,1.97,1.039
1,52.943,1.992,1.061,1.939,1.065
2,53.108,3.011,5.927,3.039,5.949
1,53.408,1.928,1.064,1.967,1.091
1,53.486,1.957,1.078,1.944,1.091
2,53.688,3.076,5.904,3.093,5.965
1,53.817,1.934,1.095,1.926,1.035
1,53.858,1.957,1.07,1.955,1.033
1,54.141,1.907,1.094,1.919,1.075
2,54.291,3.088,5.973,3.003,5.939
1,54.313,1.958,1.099,1.942,1.04
1,55.658,1.94,1.011,1.982,1.067
1,55.873,1.948,1.014,1.926,1.074
2,56.173,3.038,5.904,3.007,5.973
1,56.586,1.971,1.079,1.905,1.097
1,56.621,1.907,1.035,1.967,1.082
1,57.007,1.978,1.042,1.973,1.033
2,58.551,3.093,5.928,3.001,5.995
1,59.897,1.904,1.007,1.992,1.058
1,59.915,1.914,1.058,1.916,1.077
1,60.988,1.922,1.044,1.921,1.064
1,61.102,1.905,1.047,1.989,1.083
1,61.422,1.914,1.092,1.964,1.049
1,61.477,1.978,1.045,1.992,1.015
1,61.495,1.973,1.083,1.911,1.015
1,62.21,1.981,1.047,1.944,1.094
1,62.324,1.946,1.083,1.921,1.052
2,62.963,3.099,5.973,3.048,5.991
1,63.047,1.926,1.023,1.966,1.061
1,63.736,1.9,1.053,1.903,1.05
1,65.961,1.983,1.069,1.941,1.099
1,67.527,1.993,1.042,1.987,1.025
1,68.089,1.977,1.05,1.943,1.058
1,68.504,1.939,1.046,1.902,1.087
1,69.539,1.952,1.042,1.944,1.009
1,69.778,1.901,1.077,1.926,1.006
1,69.974,1.949,1.086,1.943,1.063
2,70.679,3.006,5.946,3.056,5.978
1,70.956,1.918,1.07,1.985,1.042
2,71.128,3.061,5.98,3.019,5.928
1,72.095,1.947,1.075,1.92,1.026
2,72.981,3.047,5.956,3.072,5.941
2,73.191,3.007,5.927,3.072,5.961
1,73.315,1.974,1.02,1.998,1.081
2,73.728,3.056,5.948,3.023,5.976
1,74.436,1.994,1.095,1.931,1.076
1,74.492,1.967,1.026,1.931,1.037
1,74.594,1.921,1.074,1.98,1.004
2,75.243,3.076,5.966,3.063,5.94
1,75.568,1.969,1.084,1.95,1.086
2,76.196,3.056,5.973,3.04,5.99
1,76.48,1.913,1.001,1.915,1.042
1,77.178,1.962,1.048,1.927,1.09
2,77.27,3.053,5.99,3.041,5.946
1,78.622,1.981,1.07,1.917,1.051
1,79.118,1.982,1.081,1.951,1.098
1,79.145,1.98,1.092,1.986,1.094
1,79.202,1.901,1.077,1.909,1.072
2,80.047,3.083,5.929,3.003,5.939
1,80.15,1.994,1.079,1.985,1.008
1,80.718,1.902,1.037,1.969,1.034
2,80.778,3.01,5.914,3.02,5.965
1,80.804,1.965,1.042,1.924,1.064
1,80.989,1.905,1.079,1.99,1.028
2,81.157,3.09,5.951,3.038,5.981
2,81.948,3.038,5.963,3.098,5.968
1,83.143,1.928,1.065,1.956,1.005
1,83.916,1.977,1.097,1.996,1.057
1,83.975,1.932,1.069,1.905,1.094
1,84.322,1.933,1.087,1.923,1.084
1,84.744,1.907,1.045,1.912,1.008
1,84.744,1.968,1.024,1.923,1.085
2,85.145,3.011,5.955,3.034,5.985
1,85.264,1.919,1.084,1.959,1.047
1,86.774,1.905,1.062,1.905,1.041
1,87.118,1.918,1.033,1.952,1.058
1,87.48,1.948,1.037,1.954,1.073
1,87.778,1.989,1.054,1.938,1.039
1,89.001,1.987,1.08,1.936,1.04
1,89.084,1.965,1.054,1.999,1.091
1,89.222,1.941,1.067,1.935,1.03
1,89.266,1.971,1.02,1.925,1.021
1,89.387,1.942,1.017,1.9,1.047
2,89.53,3.03,5.954,3.076,5.954
1,89.565,1.918,1.039,1.904,1.088
1,89.796,1.943,1.053,1.923,1.073
1,90.186,1.921,1.096,1.913,1.055
1,90.435,1.917,1.031,1.907,1.082
1,92.76,1.931,1.084,1.927,1.073
1,94.595,1.936,1.032,1.955,1.021
1,95.13,1.944,1.031,1.946,1.022
1,95.386,1.94,1.072,1.928,1.035
2,95.411,3.072,5.974,3.015,5.957
2,95.83,3.01,5.9,3.079,5.959
2,95.925,3.039,5.919,3.044,5.926
1,96.449,1.968,1.04,1.907,1.019
1,97.174,1.931,1.072,1.924,1.025
1,97.257,1.902,1.075,1.957,1.063
1,98.056,1.992,1.01,1.955,1.033
1,98.158,1.994,1.03,1.931,1.077
1,98.218,1.969,1.043,1.968,1.056
1,98.222,1.995,1.019,1.93,1.057
1,99.366,1.934,1.04,1.952,1.038
1,100.152,1.922,1.078,1.973,1.091
2,100.364,3.048,5.927,3.052,5.929
1,101.079,1.993,1.048,1.928,1.057
1,101.547,1.902,1.061,1.959,1.097
1,102.605,1.945,1.06,1.977,1.043
1,103.122,1.927,1.023,1.928,1.01
2,104.262,3.042,5.934,3.076,5.989
2,104.353,3.084,5.943,3.022,5.998
1,105.312,1.933,1.094,1.999,1.016
2,105.447,3.021,5.998,3.013,5.929
1,105.495,1.902,1.07,1.965,1.011
2,105.629,3.075,5.915,3.058,5.963
1,106.151,1.903,1.068,1.928,1.01
1,106.78,1.978,1.043,1.942,1.016
2,106.893,3.058,5.936,3.095,5.916
1,106.988,1.928,1.1,1.963,1.094
2,107.229,3.072,5.926,3.069,5.908
2,107.377,3.095,5.94,3.01,5.91
1,108.277,1.947,1.055,1.916,1.072
1,108.434,1.963,1.093,1.904,1.079
1,108.473,1.999,1.048,1.913,1.084
1,108.537,1.974,1.065,1.902,1.005
1,108.553,1.981,1.09,1.99,1.035
1,109.123,1.912,1.066,1.974,1.042
1,110.215,1.989,1.042,1.954,1.028
1,110.294,1.956,1.091,1.965,1.076
1,111.08,1.98,1.032,1.959,1.016
2,111.445,3.053,5.987,3.019,5.965
1,111.55,1.992,1.01,1.969,1.081
1,111.611,1.948,1.066,1.927,1.083
1,111.622,1.986,1.022,1.933,1.076
1,111.668,1.919,1.041,1.901,1.018
2,113.369,3.003,5.984,3.073,5.922
1,113.562,1.986,1.09,1.979,1.01
2,114.062,3.016,5.952,3.035,5.962
1,114.963,1.994,1.005,1.968,1.077
1,115.259,1.91,1.006,1.976,1.064
1,115.971,1.909,1.051,1.958,1.063
1,116.111,1.965,1.032,1.908,1.024
1,116.281,1.971,1.062,1.92,1.048
1,116.437,1.929,1.092,1.916,1.008
1,116.958,1.941,1.03,1.985,1.044
2,117.607,3.072,5.996,3.055,5.947
1,117.677,1.999,1.066,1.987,1.077
2,117.682,3.013,5.944,3.013,5.939
1,118.227,1.985,1.048,1.964,1.042
1,118.782,1.914,1.031,1.973,1.097
1,119.305,1.996,1.095,1.907,1.05
1,119.464,1.905,1.029,1.988,1.018
2,120.367,3.018,5.98,3.009,5.944
1,120.382,1.981,1.047,1.909,1.055
1,120.704,1.907,1.037,1.995,1.065
2,120.9,3.053,5.984,3.066,5.94
