task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.284,1.923,1.081,1.925,1.091
1,3.689,1.908,1.081,1.967,1.065
1,4.183,1.956,1.089,1.936,1.056
1,4.402,1.96,1.02,1.986,1.052
1,5.296,1.998,1.074,1.993,1.063
1,8.625,1.967,1.063,1.927,1.016
1,9.861,1.952,1.062,1.902,1.073
2,10.488,3.039,5.919,3.02,5.95
1,10.856,1.921,1.047,1.971,1.064
1,11.496,1.907,1.044,1.996,1.091
1,12.156,1.986,1.028,1.923,1.055
1,13.121,1.982,1.065,1.941,1.031
1,13.227,1.987,1.004,1.959,1.038
2,13.488,3.041,5.993,3.062,5.98
1,13.683,1.902,1.043,1.974,1.079
1,13.687,1.978,1.055,1.976,1.026
1,14.213,1.97,1.091,1.974,1.045
1,14.282,1.993,1.03,1.964,1.008
2,14.466,3.039,5.916,3.023,5.903
1,16.971,1.941,1.04,1.936,1.052
1,17.284,1.918,1.095,1.987,1.02
1,18.018,1.902,1.013,1.911,1.078
1,19.031,1.982,1.022,1.927,1.001
1,19.631,1.989,1.087,1.985,1.051
1,19.895,1.944,1.061,1.974,1.02
1,21.373,1.982,1.056,1.948,1.094
1,21.693,1.926,1.072,1.971,1.072
1,21.95,1.964,1.084,1.914,1.039
1,21.962,1.901,1.024,1.986,1.092
1,22.918,1.913,1.027,1.961,1.0
1,22.957,1.927,1.081,1.904,1.011
1,23.009,1.957,1.081,1.967,1.072
1,23.299,2.0,1.025,1.969,1.003
1,23.412,1.909,1.028,1.901,1.042
1,25.488,1.902,1.058,1.964,1.088
1,25.738,1.903,1.001,1.911,1.084
2,26.537,3.03,5.963,3.089,5.926
2,27.44,3.078,5.909,3.081,5.931
1,27.757,1.986,1.098,1.92,1.024
1,28.35,1.999,1.056,1.918,1.068
1,28.989,1.934,1.083,1.957,1.081
1,29.624,1.996,1.077,1.907,1.033
1,30.182,1.994,1.086,1.952,1.042
1,30.271,1.91,1.093,1.987,1.052
1,30.317,1.942,1.0,1.938,1.049
2,30.713,3.031,5.996,3.011,5.915
1,31.09,1.971,1.027,1.984,1.09
1,32.274,1.98,1.06,1.946,1.057
1,32.507,1.951,1.063,1.916,1.078
2,32.59,3.059,5.958,3.032,5.905
1,33.962,1.974,1.071,1.996,1.052
2,34.326,3.007,5.967,3.015,5.959
1,34.556,1.956,1.056,1.974,1.029
1,35.917,1.946,1.046,1.966,1.006
1,36.391,1.945,1.089,1.902,1.099
2,36.522,3.062,5.909,3.0,5.942
1,36.809,1.971,1.041,1.955,1.082
1,37.28,1.954,1.06,1.981,1.05
2,38.284,3.001,5.946,3.001,5.939
2,38.465,3.002,5.913,3.022,5.926
1,38.747,1.928,1.086,1.937,1.001
1,39.895,1.988,1.076,1.901,1.024
1,40.075,1.958,1.082,1.963,1.051
2,40.706,3.013,5.936,3.059,5.934
1,41.016,1.971,1.091,1.978,1.058
1,41.444,1.926,1.022,1.942,1.041
1,41.545,1.959,1.099,1.956,1.038
2,42.388,3.042,5.996,3.096,5.947
1,42.605,1.946,1.013,1.971,1.098
2,42.772,3.077,6.0,3.004,5.957
2,42.853,3.092,5.949,3.066,5.903
1,43.027,1.924,1.035,1.987,1.081
1,43.875,1.903,1.018,1.953,1.01
1,45.472,1.963,1.023,1.911,1.055
1,45.736,1.98,1.057,1.936,1.087
1,46.429,1.965,1.061,1.949,1.047
1,47.181,1.957,1.08,1.946,1.098
2,47.184,3.052,5.901,3.068,5.967
2,47.318,3.042,5.948,3.003,5.991
2,47.741,3.096,5.964,3.016,5.926
1,47.927,1.976,1.054,1.944,1.064
1,48.07,1.986,1.095,1.902,1.008
2,48.631,3.045,5.976,3.092,5.949
1,48.981,1.909,1.042,1.918,1.02
1,49.507,1.988,1.087,1.986,1.08
1,50.733,1.997,1.095,1.985,1.055
1,51.15,1.945,1.057,1.957,1.027
2,51.453,3.038,5.982,3.071,5.98
1,51.654,1.975,1.018,1.957,1.048
1,51.966,1.924,1.097,1.926,1.043
2,52.92,3.09,5.987,3.068,5.987
1,54.943,1.967,1.052,1.915,1.044
2,56.046,3.083,5.979,3.088,5.941
1,56.435,1.9,1.047,1.994,1.097
1,57.055,1.953,1.013,1.945,1.044
2,57.56,3.006,5.913,3.086,5.968
1,57.662,1.936,1.041,1.99,1.067
1,58.452,1.983,1.029,1.906,1.067
1,58.602,1.906,1.055,1.913,1.038
1,58.66,1.95,1.002,1.993,1.038
2,60.016,3.036,5.991,3.067,5.954
1,60.211,1.957,1.064,1.99,1.04
2,60.346,3.027,5.924,3.028,5.932
2,60.742,3.027,5.962,3.077,5.923
1,61.02,1.941,1.047,1.926,1.048
1,61.257,1.989,1.046,1.996,1.039
1,61.55,1.936,1.072,1.996,1.061
1,61.778,1.915,1.051,1.981,1.097
1,62.233,1.981,1.024,1.915,1.057
1,64.6,1.929,1.058,1.934,1.007
1,64.874,1.962,1.016,1.957,1.094
1,65.046,1.957,1.092,1.942,1.086
1,65.247,1.955,1.034,1.963,1.057
1,65.609,1.972,1.003,1.941,1.021
1,66.084,1.931,1.038,1.937,1.077
1,66.087,1.914,1.042,1.998,1.098
2,66.398,3.043,5.986,3.023,5.902
1,67.01,1.951,1.003,1.986,1.043
2,67.082,3.093,5.933,3.016,5.939
1,67.297,1.998,1.056,1.975,1.056
1,67.611,1.906,1.002,1.947,1.062
1,68.381,1.993,1.026,1.97,1.098
1,70.768,1.927,1.028,1.969,1.003
1,70.886,1.932,1.024,1.919,1.085
1,70.891,1.995,1.058,1.973,1.051
1,72.726,1.99,1.006,1.966,1.036
1,72.905,1.927,1.0,1.967,1.067
1,73.519,1.98,1.088,1.925,1.02
2,73.919,3.027,5.943,3.015,5.947
2,74.299,3.016,5.928,3.02,5.967
1,74.407,1.928,1.062,1.979,1.084
2,74.719,3.056,5.937,3.042,5.934
2,75.016,3.026,5.916,3.09,5.993
1,75.487,1.932,1.055,1.968,1.052
1,75.75,1.907,1.077,1.909,1.066
2,76.225,3.09,5.962,3.073,5.936
1,76.692,1.936,1.077,1.931,1.026
1,77.182,1.954,1.084,1.935,1.03
1,77.288,1.993,1.052,1.961,1.055
1,78.37,1.936,1.043,1.911,1.055
1,78.62,1.984,1.026,1.936,1.064
1,78.889,1.925,1.016,1.938,1.027
2,79.245,3.013,5.992,3.059,5.922
1,79.292,1.975,1.079,1.965,1.002
1,79.492,1.981,1.066,1.901,1.096
1,80.572,1.927,1.027,1.942,1.022
2,81.01,3.038,5.916,3.033,5.937
1,81.133,1.958,1.022,1.926,1.006
1,81.345,1.926,1.072,1.931,1.04
1,82.035,1.976,1.073,1.916,1.083
1,82.542,1.956,1.081,1.92,1.007
2,82.62,3.03,5.989,3.057,5.932
2,83.166,3.055,5.975,3.025,5.974
1,83.174,1.949,1.077,1.949,1.018
1,83.358,1.957,1.091,1.934,1.036
1,84.358,1.987,1.094,1.963,1.091
1,85.372,1.993,1.081,1.945,1.086
1,86.132,1.947,1.071,1.921,1.036
1,86.711,1.993,1.097,1.923,1.034
2,87.045,3.04,5.9,3.06,5.963
1,87.122,1.936,1.095,1.975,1.043
1,87.352,1.909,1.093,1.968,1.07
2,87.555,3.069,5.913,3.015,5.987
2,87.584,3.066,5.908,3.037,5.957
1,89.599,1.942,1.023,1.905,1.058
1,89.96,1.956,1.053,1.955,1.044
2,90.166,3.01,5.92,3.02,5.966
1,90.278,1.942,1.008,1.987,1.032
1,90.291,1.946,1.005,1.931,1.021
1,90.456,1.902,1.028,1.986,1.075
1,91.967,1.991,1.091,1.978,1.063
1,92.071,1.98,1.094,1.915,1.018
1,92.316,1.949,1.088,1.941,1.09
2,93.132,3.047,5.974,3.015,5.999
2,93.68,3.036,5.966,3.008,5.922
1,93.968,1.99,1.002,1.986,1.08
1,94.279,1.945,1.03,1.939,1.065
2,94.611,3.001,5.999,3.048,5.968
1,95.127,1.959,1.004,1.958,1.067
1,96.147,1.985,1.081,1.983,1.09
2,97.245,3.063,5.926,3.051,5.913
1,97.362,1.959,1.023,1.981,1.004
1,97.565,1.969,1.068,1.934,1.096
2,98.501,3.068,5.987,3.089,5.973
1,98.957,1.968,1.004,1.988,1.043
2,99.968,3.077,5.957,3.022,5.963
1,100.954,1.985,1.046,1.972,1.031
1,101.677,1.986,1.093,1.96,1.083
2,102.395,3.061,5.966,3.013,5.913
1,102.621,1.982,1.084,1.907,1.046
1,102.753,1.928,1.082,1.951,1.039
1,103.002,1.946,1.02,1.952,1.024
1,103.098,1.984,1.048,1.99,1.03
1,103.138,1.964,1.093,1.96,1.0
1,103.672,1.939,1.029,1.993,1.072
1,103.832,1.957,1.091,1.965,1.098
1,104.156,1.917,1.042,1.958,1.046
1,104.803,1.993,1.007,1.954,1.092
1,105.025,1.966,1.036,1.995,1.085
2,105.735,3.081,5.961,3.053,5.95
2,105.977,3.067,5.958,3.009,5.973
1,106.564,1.946,1.06,1.982,1.017
1,107.784,1.946,1.084,1.922,1.095
