task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.224,1.911,1.074,1.96,1.013
1,1.881,1.925,1.004,1.901,1.026
1,1.881,1.975,1.092,1.974,1.031
2,2.814,3.037,5.967,3.073,5.939
1,4.557,1.912,1.046,1.938,1.061
1,5.572,1.95,1.016,1.917,1.05
1,5.911,1.987,1.059,1.956,1.056
1,6.267,1.92,1.069,1.913,1.012
1,6.48,1.951,1.05,1.943,1.094
1,6.57,1.941,1.005,1.94,1.092
1,6.727,1.931,1.065,1.964,1.052
1,6.843,1.934,1.058,1.909,1.062
1,7.365,1.951,1.008,1.925,1.023
1,7.467,1.95,1.031,1.914,1.081
1,7.555,1.917,1.066,1.936,1.049
1,8.418,1.991,1.095,1.972,1.057
1,9.332,1.954,1.091,1.917,1.064
1,9.494,2.0,1.066,1.987,1.029
1,10.237,1.986,1.063,1.965,1.025
2,11.082,3.04,5.953,3.027,5.903
2,11.465,3.079,5.968,3.047,5.947
1,11.511,1.978,1.092,1.971,1.056
1,11.894,1.941,1.004,1.998,1.06
1,12.574,1.957,1.017,1.909,1.057
2,12.795,3.018,5.971,3.042,5.984
1,12.913,1.913,1.029,1.91,1.015
2,14.012,3.095,5.996,3.063,5.924
2,14.423,3.088,5.922,3.085,5.903
1,14.83,1.936,1.035,1.929,1.096
2,14.937,3.078,5.965,3.019,5.912
2,15.018,3.007,5.95,3.063,5.991
1,15.549,1.993,1.024,1.962,1.07
2,15.657,3.042,5.933,3.081,5.974
1,16.785,1.95,1.019,1.914,1.081
1,16.843,1.996,1.095,1.974,1.072
1,18.077,1.947,1.011,1.982,1.094
1,19.529,1.994,1.079,1.936,1.005
1,19.749,1.91,1.067,1.959,1.047
1,21.047,1.914,1.074,1.917,1.004
2,22.723,3.031,5.966,3.087,5.961
1,23.049,1.968,1.054,1.952,1.046
1,23.283,1.931,1.065,1.966,1.07
1,23.503,1.926,1.052,1.959,1.09
1,23.964,1.909,1.092,1.911,1.096
2,24.054,3.08,5.966,3.076,5.937
1,24.393,1.921,1.079,1.926,1.06
2,26.421,3.099,5.954,3.076,5.941
1,27.548,1.91,1.042,1.969,1.085
1,27.635,1.986,1.083,1.99,1.019
1,27.892,1.932,1.092,1.902,1.099
1,27.977,1.998,1.008,1.997,1.044
2,29.153,3.091,5.947,3.022,5.939
1,29.492,1.992,1.095,1.965,1.067
1,30.131,1.965,1.098,1.941,1.096
1,30.223,1.977,1.077,1.913,1.054
1,30.512,1.93,1.087,1.913,1.036
2,31.261,3.019,5.916,3.094,5.906
1,31.32,1.917,1.015,1.996,1.018
1,32.685,1.996,1.085,1.942,1.015
1,33.289,1.998,1.028,1.996,1.007
2,33.55,3.023,5.989,3.027,5.994
1,34.135,1.919,1.019,1.94,1.055
1,34.275,1.948,1.005,1.968,1.081
1,36.55,1.944,1.056,1.922,1.035
1,38.533,1.977,1.065,1.916,1.009
2,38.741,3.067,5.922,3.028,5.916
2,38.976,3.049,5.964,3.029,5.98
1,40.059,1.98,1.049,1.971,1.04
2,40.141,3.076,5.944,3.04,5.982
1,40.184,1.972,1.028,1.92,1.018
1,40.289,1.9,1.084,1.939,1.055
1,40.504,1.967,1.081,1.985,1.073
2,40.725,3.051,5.968,3.016,5.912
1,40.931,1.934,1.015,1.942,1.01
1,41.269,1.996,1.001,1.979,1.074
2,41.303,3.061,5.947,3.007,5.909
1,41.435,1.924,1.059,1.964,1.088
1,41.457,1.923,1.09,1.911,1.08
1,42.43,1.946,1.023,1.956,1.019
1,43.357,1.931,1.088,1.956,1.08
1,44.706,1.951,1.099,1.985,1.015
1,44.854,1.902,1.005,1.974,1.002
2,45.082,3.099,5.943,3.093,5.911
1,45.272,1.966,1.019,1.967,1.053
2,46.143,3.046,5.974,3.014,5.919
2,46.511,3.023,5.938,3.023,5.962
1,48.983,1.981,1.095,1.974,1.081
1,49.024,1.934,1.033,1.907,1.096
1,49.269,1.901,1.058,1.967,1.093
2,49.869,3.021,5.926,3.054,5.915
1,50.047,1.98,1.061,1.915,1.051
2,50.392,3.057,5.932,3.019,5.913
2,51.288,3.034,5.933,3.04,5.975
2,51.87,3.099,5.912,3.014,5.926
2,53.109,3.076,5.994,3.037,5.968
1,53.243,1.947,1.046,1.985,1.055
1,53.344,1.987,1.054,1.976,1.014
1,54.523,1.924,1.043,1.992,1.08
1,55.17,1.981,1.09,1.95,1.084
1,55.811,1.944,1.026,1.925,1.065
1,56.256,1.995,1.057,1.941,1.095
1,56.668,1.945,1.091,1.974,1.04
1,57.394,1.947,1.075,1.902,1.075
1,57.523,1.965,1.052,1.917,1.063
1,58.093,1.92,1.085,1.949,1.01
1,58.236,1.919,1.013,1.916,1.036
1,58.512,1.933,1.044,1.967,1.057
2,58.555,3.084,5.968,3.04,5.964
1,59.514,1.944,1.027,1.991,1.066
1,60.071,1.97,1.08,1.982,1.051
1,60.723,1.964,1.002,1.953,1.038
1,61.291,1.941,1.025,1.985,1.096
1,62.07,1.927,1.08,1.985,1.092
1,62.573,1.987,1.063,1.976,1.047
2,62.725,3.015,5.959,3.079,5.904
1,63.505,1.938,1.062,1.97,1.06
2,63.611,3.067,5.987,3.089,5.927
1,64.129,1.984,1.009,1.936,1.09
1,64.518,1.967,1.085,1.916,1.056
1,65.628,1.998,1.092,1.948,1.081
1,65.732,1.995,1.014,1.907,1.081
1,66.246,1.949,1.046,1.99,1.08
1,66.591,1.92,1.09,1.968,1.022
1,68.006,1.948,1.024,1.958,1.008
1,68.468,1.972,1.004,1.95,1.095
1,68.673,1.966,1.07,1.927,1.006
1,69.605,1.952,1.059,1.978,1.044
1,69.703,1.975,1.096,1.927,1.084
1,69.734,1.982,1.077,1.943,1.005
2,70.044,3.097,5.982,3.055,5.98
1,70.514,1.999,1.04,1.998,1.025
2,70.527,3.024,5.956,3.077,5.936
2,70.631,3.028,5.903,3.096,5.953
1,72.129,1.969,1.086,1.952,1.021
1,72.154,1.958,1.014,1.966,1.042
1,72.265,1.949,1.084,1.939,1.058
2,72.635,3.06,5.947,3.084,5.915
1,73.216,1.957,1.066,1.942,1.076
1,75.725,1.93,1.055,1.959,1.028
1,76.295,1.953,1.021,1.973,1.001
2,76.575,3.0,5.905,3.019,5.993
2,76.681,3.004,5.938,3.016,5.906
1,76.788,1.962,1.043,1.985,1.026
2,77.435,3.049,5.935,3.075,5.949
1,77.49,1.929,1.055,1.958,1.062
1,78.052,1.927,1.087,1.986,1.071
1,78.358,1.981,1.049,1.972,1.055
1,78.873,1.998,1.083,1.966,1.038
1,79.233,1.982,1.022,1.977,1.027
1,80.173,1.949,1.091,1.991,1.017
1,82.142,1.909,1.011,1.913,1.054
1,82.411,1.978,1.099,1.996,1.069
1,82.538,1.941,1.042,1.968,1.029
1,83.769,1.983,1.001,1.965,1.05
1,84.168,1.922,1.095,1.999,1.039
2,84.33,3.072,5.963,3.097,5.949
1,84.569,1.91,1.011,1.949,1.033
2,84.927,3.089,5.926,3.036,5.946
1,84.927,1.999,1.08,1.963,1.099
2,85.225,3.051,5.922,3.033,5.919
1,85.453,1.973,1.097,1.9,1.042
1,87.406,1.946,1.02,1.994,1.083
1,87.625,1.969,1.06,1.938,1.056
1,87.812,1.994,1.051,1.96,1.078
1,88.5,1.925,1.062,1.997,1.088
2,88.825,3.04,5.946,3.026,5.961
1,88.898,1.928,1.083,1.97,1.001
1,89.128,1.946,1.068,1.988,1.021
2,89.562,3.047,5.952,3.046,5.995
1,89.968,1.978,1.022,1.966,1.047
1,90.385,1.942,1.02,1.938,1.043
1,90.767,1.941,1.006,1.923,1.045
1,91.201,1.943,1.058,1.965,1.043
1,91.494,1.96,1.033,1.956,1.071
1,91.911,1.944,1.019,1.985,1.028
1,92.027,1.972,1.028,1.967,1.072
1,92.192,1.982,1.051,1.996,1.094
1,93.38,1.943,1.077,1.985,1.004
2,93.484,3.034,5.978,3.054,5.932
2,94.239,3.066,5.985,3.013,5.982
2,94.699,3.073,5.916,3.06,5.959
1,94.93,1.996,1.006,1.914,1.075
2,95.171,3.016,5.916,3.009,5.957
1,95.767,1.916,1.031,1.963,1.089
1,96.791,1.955,1.06,1.909,1.067
1,97.03,1.919,1.09,1.982,1.077
1,97.349,1.982,1.095,1.905,1.041
1,98.847,1.913,1.087,1.97,1.089
1,99.157,1.941,1.084,1.936,1.016
1,99.298,1.91,1.049,1.934,1.014
2,99.697,3.041,5.91,3.02,5.939
1,100.378,1.936,1.091,1.964,1.056
1,101.1,1.944,1.092,1.931,1.072
1,101.74,1.946,1.086,1.913,1.037
1,101.995,1.937,1.052,1.919,1.032
2,103.795,3.03,5.998,3.03,5.982
1,103.867,1.903,1.05,1.927,1.065
1,104.759,1.99,1.081,1.911,1.077
1,104.764,1.921,1.055,1.981,1.052
1,106.761,1.952,1.07,1.939,1.01
1,107.148,1.978,1.081,1.905,1.034
1,107.86,1.903,1.091,1.915,1.064
1,108.16,1.929,1.036,1.988,1.07
1,108.932,1.964,1.047,1.974,1.057
1,109.77,1.964,1.056,1.923,1.07
1,109.785,1.922,1.037,1.952,1.015
1,109.988,1.922,1.075,1.951,1.027
1,110.278,1.916,1.069,1.913,1.098
2,110.371,3.001,5.912,3.042,5.988
1,110.565,1.978,1.057,1.913,1.027
1,111.202,1.926,1.061,1.917,1.077
1,111.244,1.975,1.055,1.912,1.062
1,111.831,1.992,1.013,1.943,1.051
1,113.49,1.992,1.001,1.969,1.019
1,113.536,1.978,1.077,1.909,1.049
1,114.457,1.91,1.052,1.903,1.051
2,114.574,3.066,5.909,3.009,5.977
1,115.062,1.93,1.098,1.916,1.026
1,116.465,1.985,1.035,1.929,1.007
2,117.16,3.078,5.975,3.08,5.922
1,118.978,1.969,1.035,1.926,1.022
1,119.813,1.975,1.066,1.937,1.07
1,119.826,1.911,1.004,1.912,1.098
1,120.274,1.908,1.025,1.989,1.009
1,120.554,1.98,1.044,1.912,1.059
1,121.182,1.981,1.037,1.96,1.038
1,122.911,1.996,1.021,1.978,1.018
1,123.841,1.965,1.001,1.934,1.034
1,124.012,1.966,1.058,1.967,1.024
1,124.129,1.984,1.014,1.992,1.048
2,124.254,3.098,5.95,3.073,5.968
1,124.372,1.972,1.069,1.992,1.077
2,125.33,3.014,5.945,3.039,5.93
1,126.863,1.998,1.081,1.902,1.028
1,127.471,1.963,1.092,1.946,1.092
1,127.846,1.966,1.027,1.931,1.067
1,128.399,1.991,1.033,1.912,1.078
2,128.656,3.049,5.968,3.012,5.97
1,128.686,1.957,1.016,1.986,1.076
1,130.515,1.954,1.032,1.964,1.094
1,131.029,1.993,1.012,1.922,1.028
1,131.635,1.948,1.099,1.943,1.023
1,132.625,1.901,1.043,1.996,1.065
1,134.098,1.953,1.028,1.982,1.008
2,134.831,3.042,5.933,3.053,5.966
1,136.613,1.916,1.052,1.964,1.004
1,136.748,1.938,1.007,1.931,1.016
2,137.135,3.0,5.978,3.059,5.98
1,137.266,1.909,1.084,1.93,1.052
2,137.493,3.095,5.943,3.068,5.939
2,138.064,3.032,5.991,3.008,5.961
1,138.072,1.905,1.038,1.998,1.084
1,138.073,1.978,1.057,1.948,1.01
1,138.249,1.974,1.02,1.913,1.019
2,138.912,3.05,5.933,3.047,5.909
1,139.153,1.998,1.032,1.965,1.018
1,139.17,1.919,1.091,1.998,1.086
2,139.482,3.079,5.992,3.022,5.95
1,139.994,1.983,1.064,1.999,1.069
1,140.369,1.901,1.087,1.982,1.047
1,140.444,1.948,1.091,1.921,1.003
2,141.422,3.061,5.9,3.046,5.957
1,141.727,1.995,1.088,1.943,1.006
1,143.422,1.986,1.068,1.975,1.092
1,143.869,1.903,1.027,1.968,1.025
2,144.308,3.076,5.967,3.075,5.973
1,144.369,1.9,1.041,1.971,1.035
1,144.437,1.919,1.08,1.911,1.068
1,146.319,1.982,1.039,1.954,1.095
1,146.337,1.925,1.042,1.952,1.022
1,147.381,1.902,1.085,1.945,1.039
1,147.55,1.967,1.015,1.997,1.044
2,147.777,3.088,5.909,3.072,5.938
1,149.242,1.947,1.086,1.967,1.033
1,149.83,1.946,1.039,1.949,1.091
2,149.972,3.087,5.905,3.098,5.974
1,150.078,1.981,1.063,1.902,1.06
2,150.794,3.038,5.913,3.068,5.914
1,151.103,1.962,1.001,1.996,1.044
1,152.162,1.959,1.01,1.96,1.091
1,152.295,1.978,1.02,1.999,1.061
1,152.865,1.935,1.078,1.971,1.015
2,153.634,3.089,5.909,3.025,5.978
1,154.095,1.99,1.004,1.902,1.084
1,154.563,1.976,1.072,1.937,1.06
1,155.004,1.978,1.035,1.901,1.035
1,155.581,1.976,1.002,1.931,1.034
1,156.032,1.994,1.052,1.932,1.037
2,156.055,3.073,5.973,3.038,5.986
1,156.234,1.936,1.068,1.957,1.098
1,156.806,1.915,1.004,1.902,1.073
1,157.869,1.989,1.069,1.918,1.047
1,159.189,1.975,1.098,1.952,1.067
1,159.372,1.923,1.035,1.992,1.063
1,159.764,1.9,1.068,1.939,1.031
1,160.081,1.918,1.08,1.919,1.045
1,160.103,1.985,1.087,1.919,1.04
1,161.092,1.985,1.032,1.979,1.02
1,161.245,1.95,1.02,1.969,1.043
1,161.369,1.935,1.01,1.955,1.011
2,163.369,3.093,5.98,3.043,5.953
1,164.453,1.92,1.027,1.968,1.031
2,164.843,3.023,5.915,3.003,5.941
1,164.933,1.934,1.015,1.96,1.084
1,165.31,1.905,1.063,1.958,1.037
2,165.635,3.026,5.927,3.011,5.943
1,166.378,1.949,1.06,1.986,1.059
1,167.514,1.964,1.052,1.924,1.071
1,168.717,1.954,1.002,1.921,1.073
1,169.897,1.929,1.072,1.919,1.029
1,170.27,1.99,1.078,1.993,1.058
1,170.83,1.912,1.006,1.95,1.011
1,171.511,1.904,1.098,1.981,1.087
1,172.529,1.972,1.051,1.981,1.046
1,172.825,1.998,1.087,1.923,1.066
1,172.86,1.954,1.082,1.94,1.011
2,174.058,3.086,5.958,3.072,5.992
2,175.414,3.075,5.969,3.012,5.995
2,175.439,3.063,5.92,3.095,5.957
2,176.648,3.009,5.964,3.04,5.915
1,176.956,1.996,1.003,1.999,1.063
1,177.1,1.901,1.049,1.936,1.06
2,177.327,3.061,5.997,3.025,5.901
1,179.055,1.967,1.098,1.905,1.067
1,179.518,1.998,1.096,1.962,1.003
2,179.589,3.025,5.97,3.028,5.973
1,179.946,1.957,1.065,1.934,1.08
2,180.466,3.019,5.951,3.035,5.932
2,181.158,3.073,5.963,3.001,5.954
1,181.246,1.934,1.023,1.942,1.062
1,182.014,1.967,1.093,1.929,1.001
1,182.66,1.914,1.098,1.98,1.091
1,183.284,1.981,1.008,1.903,1.041
1,184.699,1.985,1.046,1.946,1.057
2,185.179,3.012,5.964,3.098,5.929
1,185.292,1.999,1.064,1.952,1.05
2,185.868,3.076,5.945,3.083,5.924
1,186.014,1.903,1.034,1.915,1.0
1,187.547,1.96,1.045,1.938,1.091
1,187.796,1.943,1.057,1.978,1.011
1,188.935,1.982,1.079,1.946,1.097
1,188.969,1.996,1.091,1.914,1.015
1,189.386,1.994,1.099,1.998,1.028
1,189.711,1.987,1.02,1.996,1.062
1,189.791,1.994,1.007,1.974,1.04
1,190.412,1.967,1.095,1.998,1.077
2,192.053,3.09,5.983,3.02,5.994
2,192.104,3.099,5.957,3.087,5.93
2,192.13,3.051,5.929,3.037,5.967
1,192.233,1.974,1.051,1.968,1.049
1,192.277,1.965,1.01,1.949,1.077
2,192.422,3.004,5.933,3.08,5.964
1,192.583,1.929,1.073,1.944,1.098
2,193.25,3.021,5.958,3.065,5.927
1,193.652,1.91,1.096,1.971,1.078
1,194.01,1.963,1.079,1.992,1.01
1,194.134,1.934,1.057,1.923,1.033
2,194.298,3.013,5.906,3.088,5.933
1,194.338,1.927,1.069,1.923,1.021
2,194.777,3.048,5.905,3.054,5.963
1,195.432,1.989,1.061,1.992,1.017
1,195.499,1.97,1.085,1.993,1.084
1,195.769,1.952,1.072,1.971,1.055
1,196.394,1.915,1.089,1.948,1.059
1,196.624,1.934,1.035,1.976,1.034
1,196.893,1.928,1.015,1.904,1.035
2,196.96,3.072,5.998,3.079,5.902
1,198.007,1.902,1.052,1.931,1.004
1,198.173,1.985,1.098,1.992,1.065
1,198.527,1.942,1.048,1.99,1.013
1,198.776,1.981,1.011,1.987,1.056
1,199.004,1.977,1.079,1.927,1.087
2,199.896,3.092,5.967,3.036,5.944
1,200.516,1.915,1.069,1.958,1.033
1,200.797,1.97,1.061,1.967,1.086
1,201.041,1.965,1.026,1.958,1.006
1,201.489,1.942,1.078,1.977,1.001
1,202.154,1.91,1.057,1.957,1.096
2,202.874,3.036,5.941,3.036,5.978
1,203.148,1.941,1.058,1.927,1.046
1,203.44,1.957,1.023,1.988,1.007
1,203.646,1.982,1.094,1.926,1.003
1,203.713,1.904,1.079,1.927,1.063
2,204.401,3.045,5.953,3.065,5.919
1,204.816,1.925,1.076,1.93,1.078
1,205.316,1.972,1.004,1.949,1.092
1,207.038,1.931,1.065,1.949,1.081
1,207.207,1.968,1.091,1.907,1.087
1,209.036,1.977,1.078,1.967,1.09
1,209.474,1.923,1.005,1.935,1.089
2,211.76,3.028,5.95,3.039,5.915
1,212.748,1.949,1.081,1.967,1.033
2,213.317,3.053,5.964,3.047,5.999
1,213.817,1.927,1.069,1.965,1.075
1,213.959,1.976,1.092,1.92,1.049
2,215.13,3.094,5.972,3.08,5.907
2,216.956,3.079,5.936,3.056,5.925
1,217.067,1.93,1.085,1.909,1.095
2,217.89,3.086,5.983,3.002,5.9
1,218.125,1.944,1.028,1.965,1.093
1,218.439,1.942,1.028,1.929,1.047
1,219.047,1.956,1.097,1.965,1.09
1,219.103,1.991,1.051,1.99,1.081
2,219.326,3.09,5.925,3.08,5.917
2,223.077,3.087,5.995,3.064,5.904
1,223.445,1.944,1.057,1.963,1.006
1,224.707,1.927,1.001,1.992,1.047
1,224.776,1.953,1.075,1.931,1.085
1,225.516,1.955,1.096,1.984,1.061
1,225.795,1.968,1.043,1.981,1.029
1,227.572,1.948,1.005,1.921,1.097
2,227.721,3.089,5.931,3.01,6.0
1,228.592,1.949,1.066,1.953,1.007
2,229.714,3.076,5.989,3.097,5.983
1,229.981,1.909,1.057,1.985,1.065
1,230.246,1.946,1.096,1.958,1.052
2,230.692,3.004,5.969,3.095,5.997
1,231.593,1.944,1.094,1.918,1.084
2,231.622,3.075,5.997,3.086,5.929
1,233.073,1.966,1.099,1.959,1.005
1,235.017,1.975,1.085,1.93,1.04
2,236.114,3.039,5.937,3.089,5.99
1,236.147,1.968,1.001,1.986,1.039
1,237.032,1.96,1.006,1.967,1.055
1,237.239,1.971,1.039,1.94,1.081
1,237.35,1.939,1.029,1.914,1.084
1,237.748,1.986,1.069,1.904,1.023
2,239.565,3.062,5.961,3.051,5.988
1,240.329,1.979,1.022,1.901,1.016
1,241.179,1.934,1.023,1.901,1.05
1,241.903,1.976,1.046,1.915,1.06
1,242.59,1.924,1.057,1.904,1.093
1,242.892,1.996,1.048,1.974,1.052
1,243.455,1.969,1.085,1.919,1.098
1,243.566,1.989,1.027,1.929,1.057
2,244.297,3.063,5.944,3.052,5.959
1,246.266,1.948,1.073,1.927,1.097
2,247.283,3.023,5.993,3.095,5.903
1,247.376,1.902,1.1,1.905,1.02
1,248.159,1.92,1.096,1.963,1.046
1,248.313,1.996,1.077,1.939,1.016
1,249.085,1.911,1.061,1.922,1.028
1,249.113,1.925,1.077,1.936,1.097
1,249.832,1.93,1.084,1.905,1.015
1,250.213,1.957,1.049,1.93,1.029
2,250.691,3.014,5.907,3.093,5.966
1,250.948,1.905,1.043,1.972,1.042
1,251.461,1.998,1.058,1.929,1.087
1,251.464,1.995,1.052,1.938,1.0
1,252.202,1.99,1.088,1.934,1.021
2,252.533,3.033,5.964,3.072,5.933
1,253.183,1.951,1.081,1.905,1.084
1,253.782,1.974,1.048,1.971,1.028
2,254.688,3.044,5.93,3.022,5.949
1,254.943,1.913,1.028,1.943,1.025
2,256.874,3.097,5.927,3.075,5.909
2,257.551,3.098,5.901,3.013,5.908
1,257.803,1.959,1.095,1.936,1.004
1,258.596,1.998,1.07,1.989,1.004
1,258.67,1.941,1.04,1.919,1.004
1,258.929,1.993,1.056,1.918,1.095
1,259.218,1.923,1.011,1.982,1.094
2,260.641,3.024,5.975,3.065,5.917
2,261.233,3.056,5.912,3.073,5.934
1,262.005,1.91,1.038,1.998,1.062
1,262.008,1.909,1.07,1.996,1.078
1,262.099,1.957,1.05,1.981,1.086
1,262.291,1.95,1.01,1.919,1.022
1,262.57,1.98,1.07,1.926,1.02
1,263.072,1.967,1.084,1.953,1.072
1,263.191,1.914,1.061,1.906,1.098
1,264.578,1.937,1.029,1.936,1.053
1,265.179,1.943,1.049,1.942,1.056
1,266.252,1.942,1.049,1.996,1.016
1,266.404,1.951,1.031,1.98,1.004
2,267.42,3.056,5.914,3.098,5.995
1,268.735,1.957,1.074,1.946,1.033
1,269.357,1.951,1.086,1.905,1.022
1,269.801,1.919,1.043,1.934,1.073
1,270.063,1.922,1.056,1.942,1.092
2,270.701,3.076,5.905,3.056,5.96
1,270.949,1.989,1.048,1.916,1.027
1,272.708,1.981,1.099,1.919,1.04
2,272.817,3.009,5.959,3.076,5.961
1,273.139,1.969,1.066,1.978,1.066
1,273.189,1.976,1.087,1.92,1.069
1,273.62,1.992,1.008,1.981,1.052
1,274.077,1.978,1.093,1.919,1.085
1,274.4,1.961,1.093,1.969,1.03
1,274.77,1.943,1.076,1.915,1.092
1,274.885,1.942,1.009,1.93,1.033
1,275.018,1.948,1.001,1.928,1.029
1,276.221,1.929,1.082,1.907,1.058
1,276.226,1.957,1.066,1.989,1.053
1,276.61,1.985,1.073,1.995,1.031
1,277.399,1.904,1.023,1.981,1.006
2,277.658,3.013,5.9,3.033,5.91
1,277.752,1.982,1.026,1.954,1.024
1,278.045,1.926,1.092,1.993,1.023
1,278.326,1.905,1.07,1.991,1.003
2,278.461,3.072,5.942,3.043,5.908
1,278.913,1.998,1.059,1.934,1.086
1,279.556,1.949,1.01,1.991,1.063
1,279.763,1.922,1.087,1.998,1.042
2,280.228,3.067,5.965,3.027,5.987
1,281.247,1.937,1.087,1.995,1.001
1,281.898,1.969,1.024,1.984,1.009
1,282.358,1.985,1.041,1.927,1.028
2,282.378,3.009,5.922,3.078,5.988
1,282.442,1.994,1.069,1.986,1.041
1,282.482,1.919,1.029,1.987,1.059
1,283.054,1.925,1.029,1.946,1.03
2,283.404,3.012,5.954,3.039,5.97
2,284.444,3.042,5.938,3.024,5.985
1,284.579,1.945,1.06,1.955,1.097
1,285.084,1.915,1.04,1.902,1.078
1,285.822,1.941,1.09,1.926,1.087
1,285.982,1.933,1.046,1.985,1.064
1,286.343,1.927,1.077,1.974,1.023
1,286.378,1.903,1.084,1.916,1.097
1,287.418,1.951,1.005,1.952,1.091
1,287.572,1.943,1.038,1.982,1.068
2,288.405,3.022,5.922,3.061,5.905
1,288.751,1.927,1.098,1.999,1.1
1,290.129,1.969,1.032,1.91,1.052
1,290.297,1.967,1.024,1.923,1.1
1,290.32,1.997,1.006,1.916,1.097
1,290.406,1.915,1.007,1.925,1.094
2,290.494,3.032,5.961,3.028,5.961
1,291.82,1.981,1.037,1.995,1.042
1,292.055,1.975,1.039,1.948,1.003
1,292.678,1.915,1.025,1.998,1.085
2,293.035,3.04,5.935,3.001,5.944
1,294.36,1.939,1.092,1.975,1.091
2,294.671,3.041,5.935,3.002,5.94
2,295.459,3.091,5.981,3.077,5.92
1,295.582,1.907,1.037,1.992,1.085
1,295.824,1.936,1.026,1.911,1.042
2,295.965,3.072,5.926,3.057,5.901
1,296.04,1.932,1.001,1.972,1.056
2,296.432,3.043,5.958,3.003,5.966
2,296.797,3.066,5.933,3.034,5.923
1,296.968,1.967,1.055,1.926,1.093
1,297.416,1.905,1.081,1.984,1.03
1,298.301,1.981,1.067,1.978,1.087
1,298.425,1.994,1.038,1.913,1.056
1,298.892,1.911,1.096,1.925,1.067
1,299.071,1.99,1.026,1.911,1.027
1,299.295,1.923,1.085,1.954,1.055
1,299.862,1.936,1.022,1.905,1.094
1,300.076,1.92,1.057,1.968,1.045
1,300.451,1.988,1.01,1.907,1.041
1,300.529,1.901,1.022,1.995,1.026
2,301.265,3.036,5.977,3.001,5.975
2,301.876,3.034,5.925,3.037,5.979
1,302.339,1.928,1.097,1.998,1.086
