task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,1.276,1.996,1.085,1.99,1.025
1,1.76,1.943,1.014,1.93,1.0
1,1.785,1.946,1.094,1.953,1.005
1,3.225,1.956,1.088,1.945,1.065
1,3.821,1.949,1.081,1.939,1.016
1,3.83,1.947,1.068,1.97,1.034
1,3.97,1.955,1.009,1.985,1.06
1,4.238,1.965,1.094,1.907,1.044
1,4.325,1.96,1.061,1.998,1.099
1,4.66,1.957,1.026,1.938,1.053
1,5.009,1.973,1.019,1.995,1.026
1,5.038,1.985,1.077,1.959,1.055
1,5.421,1.949,1.046,1.927,1.1
1,5.459,1.966,1.09,1.907,1.015
1,6.081,1.946,1.002,1.927,1.093
2,7.011,3.036,5.968,3.081,5.95
1,7.365,1.925,1.081,1.918,1.089
1,7.881,1.986,1.055,1.915,1.071
1,7.985,1.95,1.042,1.908,1.051
2,8.691,3.043,5.932,3.031,5.969
1,8.748,1.991,1.018,1.907,1.074
2,9.464,3.06,5.923,3.035,5.93
1,10.869,1.966,1.034,1.954,1.05
2,11.017,3.063,5.936,3.027,5.944
1,12.041,1.932,1.005,1.907,1.008
1,12.389,1.97,1.053,1.992,1.082
1,12.997,1.983,1.055,1.939,1.072
1,13.068,1.965,1.096,1.96,1.069
2,13.343,3.038,5.945,3.088,5.967
1,13.425,1.954,1.09,1.912,1.058
1,13.541,1.962,1.043,1.997,1.026
1,13.659,1.919,1.083,1.963,1.097
1,13.745,1.928,1.006,1.95,1.041
1,13.944,1.927,1.086,1.938,1.021
1,14.563,1.943,1.074,1.994,1.029
2,14.887,3.013,5.946,3.086,5.948
1,15.381,1.967,1.061,1.952,1.096
1,15.527,1.959,1.018,1.977,1.001
1,16.219,1.983,1.058,1.929,1.036
1,18.384,1.927,1.066,1.936,1.095
2,19.862,3.035,5.957,3.077,5.915
1,20.924,1.906,1.052,1.974,1.016
1,21.06,1.98,1.027,1.938,1.037
1,22.515,1.951,1.076,1.977,1.025
1,22.676,1.964,1.055,1.945,1.055
1,22.932,1.931,1.075,1.975,1.004
2,23.362,3.003,5.985,3.094,5.912
1,23.586,1.906,1.018,1.938,1.033
1,23.946,1.993,1.096,1.905,1.091
1,23.997,1.918,1.041,1.949,1.05
