task_type_id,arrival_time,est_m1,est_m2,ext_m1-1,ext_m2-1
1,0.162,1.94,1.05,1.933,1.065
1,1.054,1.902,1.075,1.922,1.059
2,2.149,3.042,5.959,3.001,5.909
1,3.102,1.99,1.005,1.933,1.087
1,3.276,1.902,1.055,1.971,1.049
1,4.113,1.914,1.058,1.915,1.023
1,4.841,1.936,1.078,1.979,1.041
1,4.999,1.935,1.01,1.972,1.066
2,5.392,3.087,5.987,3.068,5.931
1,6.139,1.902,1.09,1.993,1.038
1,6.544,1.961,1.047,1.973,1.026
1,7.155,1.936,1.016,1.941,1.039
1,7.484,1.936,1.096,1.931,1.027
2,8.516,3.03,5.909,3.008,5.911
1,8.521,1.924,1.012,1.958,1.028
2,8.652,3.055,5.937,3.098,5.966
2,8.686,3.038,5.918,3.003,5.911
1,8.722,1.9,1.031,1.998,1.06
2,8.768,3.064,5.996,3.069,5.945
1,9.363,1.986,1.024,1.905,1.09
1,9.854,1.994,1.039,1.926,1.024
2,10.421,3.029,5.958,3.069,5.971
1,10.915,1.926,1.042,1.974,1.033
1,10.977,1.968,1.082,1.922,1.037
2,12.171,3.053,5.9,3.002,5.949
1,12.366,1.998,1.044,1.903,1.039
1,13.085,1.95,1.054,1.991,1.081
2,13.528,3.094,5.961,3.088,5.97
1,14.072,1.995,1.099,1.92,1.003
1,14.649,1.936,1.033,1.97,1.08
1,14.858,1.917,1.075,1.986,1.094
1,14.875,1.995,1.068,1.91,1.063
1,14.99,1.905,1.012,1.969,1.081
2,15.222,3.055,5.96,3.046,5.965
1,15.969,1.909,1.095,1.938,1.003
1,16.139,1.913,1.006,1.965,1.053
1,16.676,1.902,1.041,1.923,1.03
1,17.037,1.944,1.043,1.934,1.075
1,17.67,1.963,1.057,1.963,1.058
1,17.761,1.996,1.097,1.928,1.022
1,17.792,1.953,1.016,1.954,1.064
1,18.129,1.967,1.081,1.954,1.086
1,19.327,1.901,1.02,1.953,1.041
2,19.367,3.087,5.997,3.079,5.943
1,19.613,1.924,1.008,1.9,1.095
