task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.278,2.127,1.957,5.338,1.319
1,0.39,1.302,0.615,1.226,1.342
2,0.813,2.395,1.106,2.258,1.957
1,0.933,1.249,1.342,1.08,0.832
1,0.98,1.213,0.915,1.351,0.82
2,1.164,4.972,0.601,6.093,1.74
2,1.398,6.215,0.608,12.463,0.557
2,1.41,2.25,1.688,4.705,2.4
1,1.849,1.435,0.611,1.306,0.865
1,2.003,1.418,0.879,2.416,0.649
1,2.172,1.241,1.377,1.499,1.087
2,2.345,2.779,1.098,5.487,2.603
2,2.452,5.219,1.388,3.888,1.082
2,2.586,7.115,0.959,3.144,2.139
2,2.908,4.899,2.507,11.202,1.302
2,3.097,8.355,3.58,6.718,0.903
1,3.294,1.433,0.85,1.753,1.237
1,3.351,0.993,0.676,1.807,1.444
2,3.539,9.789,0.855,2.449,0.699
1,3.684,1.298,0.902,1.239,0.947
2,3.798,12.35,0.877,3.626,2.776
2,3.953,4.16,1.484,4.42,2.956
1,3.987,1.514,0.876,1.819,0.982
2,4.14,3.501,2.766,1.532,3.169
1,4.825,1.11,1.07,1.001,1.215
1,5.153,1.949,1.233,2.015,1.227
2,5.444,4.322,1.688,12.424,2.609
1,5.5,1.193,0.925,2.146,0.831
2,5.753,11.812,0.766,8.781,1.188
1,5.874,1.298,1.246,1.189,0.914
1,5.906,1.442,0.871,1.309,0.613
2,6.062,3.485,1.28,1.074,0.66
1,6.618,1.774,1.228,1.237,0.73
2,6.919,12.185,1.273,2.558,2.525
1,7.191,1.337,1.143,2.04,0.872
2,7.249,3.299,0.615,4.598,1.502
2,7.409,13.326,1.667,1.911,1.924
2,7.765,6.82,1.701,9.122,0.987
1,8.193,1.486,0.998,1.957,0.828
2,8.709,4.488,1.009,1.603,1.061
1,9.206,1.301,0.825,0.989,0.875
2,9.343,6.873,1.164,1.81,2.359
2,9.392,3.923,1.454,5.734,1.107
2,10.096,2.696,1.025,3.297,1.838
2,10.103,2.119,1.324,2.193,2.182
1,10.216,1.924,0.894,2.039,1.238
1,10.476,1.957,0.86,1.486,0.995
1,10.513,1.725,1.105,1.318,0.9
1,11.005,1.935,1.254,1.501,0.906
2,11.008,2.928,2.166,5.61,0.934
1,11.322,0.966,1.247,1.299,1.238
2,11.336,3.443,2.384,9.651,1.663
1,11.369,1.266,1.389,1.536,1.254
1,11.425,2.374,0.958,1.004,1.154
2,11.548,10.532,1.484,8.715,1.335
2,11.682,5.607,2.984,5.973,3.167
2,12.261,3.492,0.805,3.907,0.542
2,12.757,5.607,2.458,3.297,0.873
2,12.824,9.53,1.165,4.028,1.701
1,12.988,1.497,0.794,1.784,0.617
1,13.09,1.289,0.89,1.259,0.939
2,13.12,7.266,0.779,4.023,0.819
2,13.16,11.765,1.172,11.326,0.743
2,13.874,3.527,1.092,1.872,0.773
2,14.35,4.555,1.644,5.603,1.435
2,14.485,4.927,1.695,12.385,1.646
2,14.521,5.97,0.697,3.538,0.935
2,15.245,3.176,0.918,6.358,2.838
2,15.4,3.653,3.336,2.082,1.009
1,15.563,1.311,0.886,1.255,0.901
2,15.678,4.389,1.194,4.081,1.597
2,15.984,4.456,0.669,2.432,1.438
1,15.999,1.435,0.785,1.791,0.611
1,16.195,1.87,0.63,0.935,0.627
1,17.252,1.315,1.555,1.234,0.789
1,17.777,1.238,0.944,1.108,0.817
2,18.064,4.612,1.254,4.598,1.522
1,18.12,1.414,0.945,1.327,0.95
2,18.226,7.338,1.197,9.789,1.17
2,18.404,4.919,3.141,4.899,0.929
2,18.523,9.016,1.352,5.106,1.133
1,18.893,1.524,0.896,1.291,0.86
2,19.408,12.172,0.703,3.757,1.822
1,19.489,1.483,0.614,1.816,0.89
2,20.188,4.79,1.86,3.144,2.546
2,20.435,1.579,0.733,5.491,1.553
2,20.446,3.658,0.884,1.807,1.857
2,20.553,5.388,2.412,4.58,1.348
1,20.945,2.073,1.227,2.333,0.996
2,21.757,8.374,3.162,2.762,0.685
2,21.874,9.855,1.563,3.855,2.26
1,22.128,1.384,0.621,0.987,0.616
1,22.426,2.044,1.459,2.116,0.971
2,22.729,3.299,0.9,2.135,0.761
2,22.921,7.706,1.194,3.92,1.212
2,23.001,2.864,0.891,4.324,1.256
1,23.104,1.864,1.444,1.189,1.161
1,23.163,1.725,1.095,2.016,1.209
1,23.244,1.074,1.086,0.939,0.997
1,24.093,1.55,0.633,1.256,1.129
2,24.184,2.268,0.825,13.219,1.232
1,24.259,1.501,0.872,1.932,0.937
1,24.351,2.025,1.439,1.767,1.215
1,25.025,1.961,0.611,1.24,0.623
1,25.033,1.454,1.386,1.337,0.884
1,25.538,2.149,0.967,1.117,0.811
2,25.763,5.068,1.717,5.62,1.172
2,25.787,5.805,1.168,2.742,1.425
2,25.864,3.046,3.265,7.706,0.903
2,26.911,2.234,1.919,3.234,1.241
2,27.143,7.403,1.891,2.553,2.427
1,27.158,2.074,0.822,1.108,1.431
1,27.578,1.237,0.794,0.948,1.339
1,27.86,1.303,0.782,1.212,0.873
2,28.031,2.258,1.998,6.287,1.721
1,28.074,0.989,0.896,1.26,1.426
