task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,3.617,2.429,1.96,5.091,0.847,2.122,1.898,3.885,0.98
2,5.186,2.195,1.694,4.658,0.91,1.902,1.679,5.004,0.87
2,5.415,2.063,2.09,4.396,0.909,2.394,1.879,4.613,0.729
2,6.28,2.361,2.125,4.176,0.911,2.479,1.92,3.642,0.94
2,6.841,2.51,1.873,3.647,1.009,2.429,1.528,5.056,0.866
2,7.857,2.14,1.726,4.649,0.747,2.542,1.512,4.929,0.911
2,8.169,2.143,1.522,3.633,0.972,1.912,2.02,4.972,0.948
2,8.329,2.095,1.77,4.931,0.903,2.333,1.609,3.95,0.744
2,8.568,1.954,1.888,5.076,0.766,2.379,2.122,3.707,0.809
2,9.867,2.636,2.078,4.384,0.968,2.571,1.836,4.685,0.81
2,9.932,2.644,2.122,4.144,0.736,2.281,1.938,4.275,0.988
2,10.892,2.558,2.009,4.504,0.964,2.099,1.929,4.848,0.953
2,11.671,2.252,1.605,3.864,0.798,2.547,1.767,4.679,0.953
2,11.923,2.342,1.776,3.667,0.962,2.145,1.679,3.721,0.867
2,14.806,2.542,1.917,3.847,0.982,1.95,1.872,4.723,0.837
2,15.988,2.176,1.98,3.763,1.002,2.229,1.535,4.805,0.917
2,16.752,1.972,1.802,4.743,0.736,1.944,1.596,4.965,0.886
2,19.249,2.188,1.519,4.674,0.866,1.912,1.665,4.372,0.956
2,23.158,2.055,1.889,4.398,0.771,2.462,2.002,3.733,0.846
2,23.339,2.316,1.529,4.977,0.996,2.361,1.992,5.11,0.987
2,25.003,2.626,1.967,3.962,0.767,2.562,1.612,4.984,0.955
2,26.5,2.443,1.575,4.663,0.967,2.277,1.722,4.256,0.941
2,26.747,2.006,1.579,4.768,0.91,2.617,1.7,4.111,0.799
2,27.901,2.316,1.826,4.591,0.816,2.027,1.868,4.321,0.866
2,28.719,2.329,2.073,4.703,0.867,2.408,2.121,4.656,0.995
2,30.532,2.435,1.625,4.142,0.839,2.348,2.081,4.306,0.812
2,30.678,1.893,1.975,4.007,0.891,2.36,1.736,3.713,0.821
2,30.784,2.59,1.768,4.396,0.799,2.04,1.673,4.564,0.748
2,30.8,2.309,1.597,4.851,0.808,1.98,1.88,4.174,0.959
2,31.457,2.436,1.658,4.56,0.944,2.181,1.596,4.777,0.735
2,32.488,2.298,1.904,4.963,0.861,2.465,2.053,3.679,0.934
2,32.709,2.298,1.767,3.71,0.735,2.256,1.588,4.327,0.753
2,32.868,2.0,1.953,4.604,0.73,2.397,1.767,4.946,0.882
2,34.044,2.17,2.132,3.915,0.911,2.095,1.892,4.267,0.976
2,34.587,2.644,2.049,4.665,0.815,2.016,1.966,4.226,0.856
2,34.994,2.552,2.006,3.785,0.892,2.646,1.991,4.464,0.776
2,35.061,1.933,1.621,4.252,0.75,2.562,1.587,5.111,0.863
2,35.161,2.492,2.144,4.245,0.961,2.541,1.811,4.815,0.79
2,36.508,2.223,2.095,5.069,0.833,2.09,1.629,4.111,0.838
2,36.813,2.577,1.598,5.053,0.732,2.462,1.752,5.025,0.975
2,37.288,2.61,1.576,3.635,0.728,2.257,1.726,3.766,0.886
2,39.845,1.918,1.66,4.292,0.72,1.93,1.536,4.872,0.94
2,39.946,2.198,1.757,4.252,0.814,2.073,1.728,4.793,0.935
2,40.646,2.462,1.889,4.919,0.826,2.398,1.743,4.703,1.008
2,42.14,1.948,2.126,4.855,0.928,2.509,2.047,3.864,0.821
2,42.223,1.88,1.556,4.275,0.756,2.408,1.776,3.628,0.763
2,42.782,2.22,1.548,4.956,0.867,2.469,1.868,3.95,0.9
2,43.059,2.327,1.598,4.357,0.881,2.622,2.091,3.706,0.91
2,44.511,2.465,1.754,3.732,0.936,2.005,1.719,4.251,0.748
2,45.028,2.14,1.612,4.928,0.748,2.109,1.555,3.66,0.745
2,45.229,2.207,1.895,4.409,0.976,1.944,2.034,3.837,0.852
2,47.134,1.938,1.681,4.031,0.808,2.268,1.944,4.37,0.955
2,51.629,2.136,1.656,4.474,0.721,2.537,1.918,4.674,0.796
2,52.159,2.005,1.788,3.854,0.811,2.625,2.068,5.074,0.995
2,52.337,2.172,2.128,4.521,0.963,2.329,1.74,4.564,0.843
2,53.334,2.422,1.714,3.683,0.979,2.238,2.002,4.48,0.774
2,53.614,2.425,2.091,4.759,0.899,2.313,1.856,4.207,0.88
2,55.452,2.323,2.105,4.884,0.975,2.626,1.951,4.651,0.816
2,56.577,1.895,2.105,4.427,0.732,2.617,1.836,4.117,0.913
2,56.898,2.118,1.743,3.642,0.935,2.293,1.762,4.72,0.799
2,58.06,2.139,2.026,4.088,0.829,2.172,1.664,3.985,0.836
2,59.638,2.181,1.57,4.01,0.98,2.132,2.094,3.972,0.925
2,59.711,2.14,1.686,4.765,0.771,2.085,1.656,5.046,0.743
2,60.473,2.301,1.715,4.935,0.809,2.549,1.52,5.005,0.773
2,60.584,2.587,1.75,4.265,0.895,2.544,1.593,4.809,0.755
2,60.888,2.436,1.543,4.76,1.009,2.295,1.658,4.259,0.97
2,60.933,2.617,1.825,4.962,0.953,1.866,1.565,4.332,0.884
2,61.096,2.629,1.999,3.978,0.923,2.071,1.789,4.886,0.77
2,61.618,2.512,1.544,3.831,0.74,2.427,2.036,3.696,0.724
2,62.11,2.4,2.059,4.645,0.851,2.056,1.894,4.266,0.891
2,63.235,2.464,1.725,4.286,0.734,1.898,1.585,4.864,0.745
2,63.971,2.368,1.793,5.085,0.783,2.433,2.089,4.987,0.749
2,64.452,1.891,1.606,3.983,0.787,2.143,1.984,4.977,0.91
2,66.813,2.427,1.77,4.178,0.97,2.157,1.793,3.826,0.93
2,67.675,2.257,2.142,4.462,0.884,1.888,1.787,4.813,0.73
2,68.422,2.329,1.681,3.756,0.785,2.341,1.768,4.196,1.01
2,69.134,2.368,1.755,4.332,0.891,1.905,2.132,4.944,0.952
2,69.205,2.629,1.591,4.492,0.949,2.114,1.599,3.738,0.726
2,69.593,2.629,1.612,4.317,0.947,2.075,1.684,5.123,1.006
2,69.667,2.305,1.662,4.131,0.87,2.293,1.949,3.782,0.9
2,69.817,2.209,1.834,3.63,0.846,2.456,1.512,4.995,0.74
2,72.401,2.075,1.531,3.903,0.85,1.886,1.711,4.521,0.75
