#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,59.0,0.0,1.106,0.138,0.138,1.068,0.135,0.102
2,2,101.0,2.47,11.185,1.208,1.208,10.921,1.155,1.099
3,2,134.0,2.554,11.343,1.01,1.01,12.303,1.027,1.029
4,2,113.0,3.115,11.577,1.317,1.317,10.492,1.155,1.03
5,2,130.0,4.343,12.068,1.027,1.027,10.669,1.204,1.054
6,1,447.0,4.525,1.155,0.109,0.109,1.072,0.135,0.112
7,2,225.0,4.694,12.188,1.268,1.268,12.7,1.191,1.083
8,1,512.0,6.133,1.008,0.109,0.109,1.122,0.12,0.112
9,1,13.0,7.005,1.229,0.104,0.104,1.238,0.119,0.104
10,2,96.0,7.166,10.101,1.245,1.245,12.299,1.136,1.009
11,2,102.0,7.209,13.422,1.11,1.11,12.684,1.252,1.043
12,2,79.0,9.531,12.964,1.091,1.091,11.593,1.313,1.049
13,2,100.0,9.797,13.151,1.334,1.334,10.58,1.336,1.042
14,2,168.0,10.812,11.708,1.322,1.322,11.456,1.216,1.041
15,2,99.0,11.705,13.169,1.041,1.041,11.192,1.317,1.094
16,2,198.0,13.145,11.595,1.162,1.162,13.374,1.173,1.074
17,2,214.0,13.149,12.846,1.223,1.223,10.186,1.22,1.027
18,2,225.0,15.323,10.256,1.29,1.29,11.727,1.291,1.047
19,1,7.0,15.37,1.314,0.118,0.118,1.219,0.108,0.105
20,1,387.0,16.725,1.152,0.108,0.108,1.054,0.134,0.116
21,2,67.0,17.138,11.959,1.162,1.162,12.321,1.024,1.044
22,2,217.0,18.335,11.225,1.149,1.149,12.489,1.132,1.092
23,1,120.0,18.564,1.188,0.111,0.111,1.168,0.112,0.108
24,2,76.0,18.877,11.103,1.329,1.329,10.168,1.307,1.098
25,2,76.0,19.47,13.106,1.175,1.175,11.495,1.017,1.039
26,1,7.0,22.458,1.193,0.137,0.137,1.118,0.127,0.103
27,2,125.0,22.558,11.985,1.059,1.059,10.799,1.267,1.05
28,2,178.0,23.125,11.812,1.103,1.103,12.963,1.14,1.072
29,2,298.0,23.569,12.729,1.037,1.037,12.074,1.187,1.075
30,1,95.0,24.2,1.15,0.129,0.129,1.078,0.105,0.104
31,2,159.0,24.764,12.612,1.265,1.265,11.175,1.26,1.06
32,2,121.0,25.178,13.349,1.041,1.041,12.041,1.289,1.021
33,1,44.0,25.234,1.197,0.115,0.115,1.257,0.128,0.119
34,2,129.0,26.591,11.97,1.15,1.15,10.884,1.323,1.054
35,1,16.0,28.411,1.172,0.114,0.114,1.287,0.128,0.113
36,2,60.0,30.829,11.682,1.348,1.348,12.588,1.245,1.031
37,1,169.0,31.517,1.028,0.128,0.128,1.117,0.117,0.115
38,2,108.0,32.088,11.079,1.022,1.022,13.409,1.2,1.064
39,1,6.0,32.262,1.005,0.125,0.125,1.074,0.139,0.102
40,2,79.0,33.471,12.854,1.096,1.096,13.342,1.161,1.031
41,1,559.0,36.378,1.035,0.11,0.11,1.098,0.106,0.119
42,2,252.0,36.735,12.145,1.271,1.271,12.166,1.145,1.017
43,2,86.0,37.161,12.601,1.08,1.08,11.104,1.296,1.009
44,1,157.0,37.974,1.321,0.108,0.108,1.096,0.121,0.106
45,1,169.0,38.995,1.106,0.129,0.129,1.001,0.13,0.109
46,1,44.0,39.089,1.047,0.121,0.121,1.289,0.11,0.116
47,2,128.0,40.018,12.594,1.087,1.087,12.854,1.263,1.085
48,2,48.0,40.252,10.714,1.287,1.287,10.739,1.161,1.01
49,2,148.0,41.38,11.248,1.289,1.289,10.799,1.326,1.09
50,2,158.0,41.393,10.186,1.283,1.283,10.77,1.162,1.06
51,2,211.0,41.605,12.27,1.272,1.272,13.4,1.114,1.023
52,2,100.0,41.843,12.625,1.347,1.347,10.256,1.266,1.092
53,1,7.0,42.292,1.308,0.12,0.12,1.262,0.111,0.101
54,2,80.0,43.389,12.267,1.125,1.125,13.412,1.145,1.081
55,1,120.0,43.849,1.019,0.107,0.107,1.139,0.137,0.12
56,1,120.0,45.98,1.192,0.138,0.138,1.32,0.115,0.102
57,1,103.0,47.343,1.287,0.132,0.132,1.287,0.136,0.117
58,2,188.0,47.393,11.416,1.283,1.283,12.042,1.047,1.081
59,2,125.0,48.0,10.167,1.125,1.125,11.519,1.238,1.094
60,2,118.0,49.064,13.458,1.094,1.094,13.013,1.111,1.05
61,2,221.0,49.154,13.366,1.29,1.29,10.126,1.074,1.072
62,2,161.0,50.064,11.653,1.05,1.05,10.96,1.098,1.027
63,2,79.0,50.413,11.078,1.289,1.289,10.027,1.332,1.044
64,1,146.0,50.464,1.145,0.111,0.111,1.148,0.115,0.115
65,1,10.0,50.558,1.181,0.132,0.132,1.173,0.133,0.11
66,1,16.0,52.171,1.155,0.12,0.12,1.019,0.107,0.119
67,2,104.0,52.557,11.069,1.001,1.001,10.539,1.269,1.033
68,2,137.0,52.73,10.826,1.203,1.203,11.428,1.104,1.039
69,1,28.0,53.115,1.013,0.114,0.114,1.289,0.127,0.112
70,1,10.0,53.179,1.047,0.115,0.115,1.103,0.124,0.113
71,1,28.0,53.187,1.185,0.13,0.13,1.32,0.127,0.106
72,1,16.0,53.83,1.009,0.108,0.108,1.196,0.131,0.116
73,1,7.0,54.944,1.053,0.135,0.135,1.034,0.107,0.106
74,2,145.0,54.999,12.935,1.07,1.07,13.326,1.131,1.062
75,1,498.0,55.376,1.301,0.126,0.126,1.293,0.127,0.107
76,1,30.0,55.586,1.278,0.115,0.115,1.186,0.138,0.115
77,1,157.0,57.041,1.007,0.114,0.114,1.014,0.108,0.111
78,1,44.0,58.314,1.204,0.121,0.121,1.34,0.122,0.109
79,1,7.0,58.498,1.063,0.136,0.136,1.309,0.124,0.118
80,2,184.0,58.88,10.707,1.096,1.096,12.799,1.306,1.098
81,2,127.0,59.347,13.433,1.066,1.066,10.739,1.06,1.011
82,1,44.0,59.44,1.118,0.133,0.133,1.081,0.107,0.114
83,1,559.0,60.082,1.182,0.136,0.136,1.272,0.103,0.103
84,1,13.0,60.155,1.262,0.137,0.137,1.022,0.128,0.114
85,1,146.0,60.491,1.014,0.103,0.103,1.147,0.131,0.108
86,2,59.0,60.818,13.221,1.042,1.042,12.355,1.048,1.083
87,2,200.0,61.344,10.732,1.308,1.308,12.718,1.028,1.05
88,1,44.0,62.074,1.012,0.111,0.111,1.344,0.117,0.112
89,2,88.0,62.778,10.903,1.09,1.09,13.445,1.096,1.06
90,1,6.0,62.848,1.167,0.127,0.127,1.216,0.123,0.109
91,2,298.0,62.865,10.903,1.147,1.147,10.258,1.225,1.028
92,1,95.0,62.941,1.287,0.107,0.107,1.198,0.119,0.104
93,2,156.0,63.45,12.174,1.202,1.202,12.661,1.007,1.049
94,1,44.0,63.608,1.091,0.121,0.121,1.097,0.115,0.117
95,1,7.0,64.292,1.253,0.139,0.139,1.222,0.121,0.105
96,2,138.0,64.44,11.602,1.17,1.17,13.433,1.223,1.084
97,1,10.0,65.826,1.063,0.106,0.106,1.03,0.119,0.107
98,2,144.0,65.972,12.57,1.267,1.267,12.894,1.235,1.041
99,1,10.0,66.834,1.204,0.131,0.131,1.296,0.129,0.104
100,2,127.0,66.869,11.783,1.293,1.293,12.898,1.024,1.066
101,1,6.0,67.806,1.327,0.117,0.117,1.171,0.112,0.112
102,1,120.0,67.895,1.131,0.109,0.109,1.249,0.125,0.117
103,1,214.0,68.086,1.133,0.11,0.11,1.032,0.105,0.109
104,2,97.0,68.871,11.782,1.023,1.023,11.728,1.07,1.094
105,1,49.0,69.028,1.194,0.106,0.106,1.084,0.128,0.107
106,1,447.0,69.064,1.301,0.137,0.137,1.028,0.132,0.113
107,2,147.0,69.367,12.722,1.065,1.065,12.394,1.283,1.08
108,2,172.0,69.567,11.399,1.149,1.149,12.278,1.161,1.084
109,1,7.0,69.984,1.134,0.111,0.111,1.134,0.102,0.12
110,2,153.0,70.221,11.755,1.322,1.322,10.925,1.179,1.017
111,1,90.0,71.623,1.277,0.11,0.11,1.194,0.116,0.118
112,1,498.0,71.767,1.34,0.125,0.125,1.298,0.14,0.113
113,2,245.0,71.852,12.567,1.149,1.149,10.185,1.206,1.056
114,1,447.0,71.899,1.254,0.127,0.127,1.216,0.121,0.112
115,1,103.0,72.158,1.19,0.122,0.122,1.045,0.111,0.109
116,1,379.0,72.253,1.011,0.117,0.117,1.294,0.121,0.114
117,1,447.0,72.795,1.277,0.104,0.104,1.012,0.136,0.105
118,1,157.0,72.807,1.296,0.138,0.138,1.106,0.132,0.103
119,1,16.0,72.946,1.111,0.138,0.138,1.204,0.111,0.115
120,1,7.0,73.032,1.21,0.129,0.129,1.321,0.117,0.103
121,1,16.0,73.338,1.229,0.124,0.124,1.304,0.112,0.111
122,2,184.0,73.441,10.997,1.17,1.17,13.381,1.175,1.055
123,1,49.0,73.455,1.328,0.115,0.115,1.303,0.103,0.107
124,1,59.0,73.735,1.254,0.114,0.114,1.134,0.139,0.112
125,1,16.0,73.98,1.004,0.107,0.107,1.15,0.125,0.106
126,1,214.0,74.384,1.1,0.124,0.124,1.307,0.134,0.108
127,2,122.0,74.902,12.877,1.065,1.065,10.132,1.318,1.005
128,1,447.0,74.984,1.207,0.105,0.105,1.307,0.133,0.119
129,2,119.0,75.257,13.124,1.152,1.152,10.732,1.054,1.067
130,2,186.0,75.26,10.844,1.318,1.318,13.169,1.085,1.051
131,1,169.0,75.347,1.307,0.14,0.14,1.141,0.131,0.107
132,1,169.0,75.406,1.117,0.136,0.136,1.03,0.1,0.104
133,1,512.0,75.618,1.074,0.121,0.121,1.135,0.113,0.101
134,2,178.0,75.633,12.953,1.186,1.186,11.533,1.283,1.032
135,2,90.0,75.648,11.728,1.26,1.26,12.1,1.015,1.09
136,1,44.0,75.838,1.117,0.105,0.105,1.082,0.114,0.113
137,2,193.0,76.039,11.18,1.311,1.311,12.694,1.145,1.041
138,1,6.0,76.187,1.249,0.105,0.105,1.287,0.117,0.108
139,1,49.0,76.233,1.16,0.14,0.14,1.012,0.121,0.118
140,2,234.0,76.28,12.799,1.336,1.336,13.077,1.101,1.079
141,1,7.0,77.316,1.233,0.117,0.117,1.276,0.126,0.106
142,1,95.0,78.124,1.295,0.135,0.135,1.259,0.125,0.102
143,1,559.0,78.27,1.103,0.131,0.131,1.181,0.116,0.105
144,2,147.0,78.583,10.856,1.29,1.29,11.627,1.246,1.092
145,1,512.0,78.901,1.33,0.111,0.111,1.295,0.125,0.116
146,1,169.0,79.163,1.041,0.139,0.139,1.15,0.131,0.115
147,1,103.0,79.567,1.044,0.136,0.136,1.253,0.116,0.111
148,1,120.0,80.285,1.287,0.113,0.113,1.314,0.116,0.118
149,1,498.0,80.391,1.141,0.124,0.124,1.304,0.128,0.111
150,1,447.0,80.52,1.259,0.116,0.116,1.185,0.116,0.115
151,1,126.0,81.443,1.326,0.139,0.139,1.259,0.113,0.102
152,1,10.0,81.797,1.26,0.111,0.111,1.303,0.101,0.109
153,1,498.0,81.815,1.21,0.119,0.119,1.194,0.14,0.114
154,1,59.0,82.093,1.274,0.109,0.109,1.032,0.114,0.1
155,1,6.0,82.27,1.131,0.129,0.129,1.341,0.136,0.112
156,1,120.0,82.51,1.322,0.124,0.124,1.065,0.137,0.11
157,1,16.0,82.651,1.309,0.109,0.109,1.194,0.109,0.113
158,1,379.0,82.732,1.132,0.123,0.123,1.008,0.102,0.119
159,1,59.0,82.749,1.257,0.111,0.111,1.028,0.109,0.109
160,2,125.0,82.785,10.831,1.287,1.287,13.362,1.108,1.064
161,1,214.0,83.401,1.059,0.121,0.121,1.221,0.105,0.119
162,1,30.0,83.514,1.304,0.109,0.109,1.125,0.107,0.114
163,1,10.0,83.9,1.153,0.135,0.135,1.272,0.127,0.116
164,1,49.0,83.928,1.21,0.138,0.138,1.327,0.11,0.104
165,2,75.0,84.099,10.983,1.146,1.146,12.365,1.256,1.099
166,2,223.0,84.156,12.047,1.2,1.2,11.461,1.199,1.072
167,2,75.0,84.374,13.338,1.016,1.016,10.942,1.161,1.044
168,1,498.0,84.405,1.106,0.116,0.116,1.293,0.111,0.104
169,2,244.0,84.505,13.008,1.156,1.156,11.397,1.298,1.044
170,1,169.0,85.5,1.19,0.117,0.117,1.123,0.117,0.111
171,1,30.0,85.787,1.303,0.123,0.123,1.034,0.121,0.117
172,1,6.0,85.798,1.01,0.11,0.11,1.213,0.136,0.109
173,2,156.0,86.368,12.684,1.309,1.309,10.913,1.148,1.076
174,1,90.0,86.5,1.049,0.124,0.124,1.287,0.103,0.106
175,2,153.0,86.87,10.133,1.122,1.122,10.96,1.104,1.06
176,2,169.0,87.734,12.119,1.339,1.339,12.122,1.233,1.049
177,2,104.0,87.854,10.027,1.299,1.299,10.427,1.187,1.004
178,1,95.0,87.898,1.186,0.123,0.123,1.085,0.109,0.12
179,1,90.0,87.977,1.088,0.139,0.139,1.157,0.13,0.12
180,1,157.0,88.101,1.129,0.108,0.108,1.164,0.101,0.105
181,1,7.0,88.16,1.327,0.124,0.124,1.301,0.131,0.11
182,1,10.0,88.281,1.245,0.136,0.136,1.11,0.139,0.103
183,2,78.0,88.559,11.495,1.251,1.251,12.224,1.135,1.039
184,1,16.0,88.792,1.327,0.106,0.106,1.17,0.128,0.105
185,2,130.0,89.101,11.416,1.114,1.114,11.848,1.136,1.093
186,1,7.0,89.203,1.059,0.121,0.121,1.192,0.105,0.111
187,1,120.0,89.295,1.032,0.102,0.102,1.293,0.131,0.117
188,1,44.0,89.435,1.129,0.11,0.11,1.305,0.113,0.119
