#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,2,237.0,2.254,12.718,1.152,1.152,10.72,1.279,1.088
2,1,13.0,3.837,1.313,0.126,0.126,1.018,0.112,0.112
3,1,7.0,4.59,1.157,0.117,0.117,1.345,0.104,0.113
4,2,175.0,6.4,10.88,1.038,1.038,12.378,1.303,1.032
5,2,97.0,6.83,11.075,1.256,1.256,11.883,1.283,1.094
6,2,280.0,9.454,11.385,1.111,1.111,10.132,1.196,1.003
7,1,28.0,9.517,1.185,0.124,0.124,1.342,0.113,0.114
8,2,213.0,9.863,12.122,1.245,1.245,12.515,1.317,1.081
9,2,180.0,15.087,12.426,1.168,1.168,11.812,1.13,1.072
10,2,224.0,16.98,11.604,1.225,1.225,10.248,1.019,1.034
11,2,89.0,17.362,11.727,1.054,1.054,12.365,1.083,1.099
12,1,559.0,17.779,1.258,0.116,0.116,1.171,0.124,0.11
13,1,90.0,19.001,1.296,0.129,0.129,1.16,0.106,0.106
14,2,160.0,20.922,11.812,1.19,1.19,10.546,1.107,1.031
15,2,339.0,21.783,12.271,1.196,1.196,10.031,1.297,1.073
16,2,93.0,22.139,11.707,1.017,1.017,12.023,1.34,1.088
17,2,323.0,25.23,13.229,1.038,1.038,12.441,1.007,1.003
18,1,6.0,26.822,1.057,0.115,0.115,1.302,0.108,0.117
19,2,100.0,28.813,11.1,1.224,1.224,11.692,1.026,1.019
20,2,84.0,29.687,11.706,1.334,1.334,10.047,1.167,1.015
21,1,214.0,29.971,1.005,0.11,0.11,1.308,0.13,0.103
22,2,257.0,30.044,11.117,1.296,1.296,12.794,1.104,1.034
23,2,298.0,30.107,13.028,1.307,1.307,11.369,1.256,1.039
24,2,93.0,31.79,11.456,1.126,1.126,11.456,1.335,1.089
25,1,59.0,33.532,1.185,0.131,0.131,1.081,0.139,0.107
26,2,140.0,33.746,11.885,1.057,1.057,13.205,1.277,1.086
27,2,97.0,34.002,12.214,1.03,1.03,10.608,1.212,1.086
28,2,125.0,36.685,11.94,1.108,1.108,10.429,1.117,1.061
29,1,126.0,37.837,1.262,0.109,0.109,1.258,0.114,0.109
30,1,49.0,38.736,1.071,0.113,0.113,1.098,0.116,0.119
31,1,59.0,39.097,1.167,0.122,0.122,1.121,0.112,0.116
32,1,7.0,39.434,1.096,0.127,0.127,1.196,0.126,0.103
33,2,241.0,39.818,10.213,1.209,1.209,11.163,1.269,1.081
34,2,159.0,40.72,10.884,1.097,1.097,12.777,1.173,1.014
35,1,6.0,41.433,1.198,0.138,0.138,1.253,0.138,0.117
36,2,253.0,45.175,13.241,1.255,1.255,10.134,1.059,1.047
37,2,191.0,45.866,10.77,1.275,1.275,12.495,1.005,1.003
38,2,76.0,46.539,12.57,1.213,1.213,12.419,1.105,1.08
39,1,512.0,47.26,1.165,0.104,0.104,1.248,0.135,0.104
40,1,379.0,47.424,1.043,0.127,0.127,1.043,0.139,0.117
41,2,100.0,48.727,11.061,1.055,1.055,11.848,1.007,1.029
42,1,7.0,49.761,1.286,0.105,0.105,1.052,0.115,0.106
43,1,126.0,50.502,1.32,0.133,0.133,1.225,0.126,0.101
44,1,44.0,52.477,1.314,0.112,0.112,1.071,0.111,0.107
45,1,6.0,53.213,1.12,0.128,0.128,1.102,0.139,0.106
46,1,59.0,54.756,1.321,0.135,0.135,1.208,0.123,0.109
47,1,447.0,56.288,1.195,0.139,0.139,1.325,0.135,0.107
48,2,112.0,57.96,11.947,1.157,1.157,11.013,1.344,1.042
49,1,59.0,58.099,1.08,0.113,0.113,1.135,0.131,0.101
50,2,220.0,58.231,10.584,1.148,1.148,10.034,1.039,1.026
51,1,512.0,60.59,1.124,0.139,0.139,1.107,0.105,0.104
52,1,95.0,60.913,1.074,0.115,0.115,1.007,0.134,0.104
53,2,138.0,61.349,10.138,1.15,1.15,10.593,1.303,1.018
54,1,95.0,61.825,1.241,0.137,0.137,1.056,0.127,0.1
55,2,220.0,62.882,11.947,1.1,1.1,13.346,1.149,1.08
56,1,16.0,64.762,1.165,0.118,0.118,1.135,0.122,0.105
57,1,30.0,64.778,1.077,0.108,0.108,1.194,0.117,0.11
58,2,116.0,65.045,11.617,1.101,1.101,11.419,1.126,1.047
59,1,7.0,65.069,1.115,0.132,0.132,1.183,0.133,0.103
60,2,140.0,65.099,13.29,1.34,1.34,12.01,1.297,1.044
61,1,59.0,65.322,1.275,0.129,0.129,1.062,0.114,0.103
62,2,213.0,66.477,10.132,1.222,1.222,10.076,1.151,1.039
63,1,498.0,66.571,1.123,0.122,0.122,1.198,0.133,0.1
64,1,7.0,66.903,1.278,0.105,0.105,1.059,0.113,0.113
65,1,10.0,66.988,1.171,0.106,0.106,1.274,0.12,0.115
66,2,197.0,67.089,11.386,1.053,1.053,10.607,1.329,1.044
67,1,559.0,67.992,1.269,0.126,0.126,1.323,0.125,0.107
