#, task_type_id, size, arrival_time,expected_time_cpu,expected_time_gpu,expected_time_CLOUD,execution_time_cpu,execution_time_gpu,execution_time_CLOUD
1,1,10.0,0.0,1.131,0.135,0.135,1.037,0.111,0.114
2,2,70.0,4.023,12.553,1.303,1.303,13.307,1.159,1.099
3,2,36.0,4.958,11.577,1.065,1.065,13.415,1.237,1.035
4,2,234.0,6.862,10.815,1.256,1.256,10.703,1.046,1.098
5,2,103.0,7.697,12.714,1.235,1.235,10.397,1.065,1.092
6,2,170.0,7.957,10.377,1.202,1.202,10.817,1.005,1.078
7,2,117.0,8.274,12.047,1.057,1.057,13.124,1.229,1.08
8,2,83.0,8.862,12.844,1.182,1.182,10.702,1.322,1.02
9,2,136.0,11.34,10.954,1.096,1.096,12.021,1.043,1.069
10,2,157.0,12.234,12.454,1.251,1.251,12.553,1.136,1.081
11,2,162.0,13.427,10.138,1.051,1.051,10.429,1.17,1.078
12,2,233.0,15.906,11.964,1.262,1.262,11.019,1.266,1.099
13,2,130.0,15.932,13.077,1.165,1.165,11.876,1.149,1.023
14,2,117.0,16.635,11.495,1.305,1.305,10.274,1.305,1.094
15,2,64.0,16.795,13.276,1.229,1.229,12.428,1.329,1.014
16,2,150.0,18.909,10.23,1.219,1.219,11.527,1.132,1.043
17,2,273.0,19.133,10.035,1.253,1.253,10.584,1.314,1.095
18,2,118.0,20.794,11.156,1.265,1.265,11.066,1.344,1.056
19,1,126.0,22.314,1.028,0.108,0.108,1.169,0.116,0.101
20,2,143.0,25.652,10.657,1.3,1.3,11.1,1.329,1.064
21,2,187.0,26.196,13.382,1.344,1.344,10.32,1.007,1.093
22,2,147.0,26.607,10.899,1.033,1.033,12.457,1.088,1.078
23,2,70.0,27.353,10.479,1.148,1.148,11.264,1.252,1.089
24,2,235.0,29.633,10.54,1.279,1.279,12.443,1.186,1.02
25,2,150.0,31.638,12.898,1.111,1.111,10.256,1.105,1.075
26,2,145.0,32.506,10.011,1.017,1.017,12.295,1.246,1.086
27,2,309.0,33.717,11.227,1.258,1.258,10.525,1.143,1.087
28,2,166.0,34.868,13.325,1.015,1.015,12.844,1.273,1.033
29,2,100.0,35.124,12.964,1.203,1.203,11.656,1.279,1.017
30,2,225.0,35.26,12.139,1.085,1.085,12.185,1.051,1.079
31,2,57.0,35.533,11.227,1.039,1.039,13.266,1.289,1.091
32,1,512.0,36.461,1.286,0.121,0.121,1.264,0.135,0.104
33,1,512.0,36.611,1.279,0.11,0.11,1.316,0.104,0.104
34,1,10.0,37.298,1.194,0.129,0.129,1.018,0.108,0.118
35,1,44.0,37.403,1.215,0.111,0.111,1.081,0.104,0.117
36,2,246.0,37.408,10.796,1.221,1.221,12.601,1.287,1.021
37,2,110.0,37.717,11.233,1.216,1.216,12.34,1.043,1.079
38,1,387.0,38.044,1.159,0.127,0.127,1.302,0.117,0.115
39,1,10.0,38.848,1.153,0.125,0.125,1.057,0.101,0.109
40,2,70.0,39.08,10.149,1.204,1.204,12.489,1.264,1.042
41,1,7.0,39.19,1.202,0.104,0.104,1.238,0.104,0.115
42,2,178.0,39.242,10.815,1.345,1.345,12.733,1.239,1.04
43,1,95.0,39.304,1.166,0.133,0.133,1.109,0.131,0.102
44,2,97.0,39.671,12.461,1.323,1.323,10.76,1.262,1.01
45,1,44.0,40.172,1.028,0.127,0.127,1.102,0.105,0.109
46,1,169.0,40.32,1.053,0.14,0.14,1.096,0.132,0.111
47,1,10.0,40.667,1.181,0.111,0.111,1.245,0.134,0.101
48,1,95.0,41.93,1.191,0.108,0.108,1.135,0.129,0.112
49,2,150.0,42.033,12.27,1.332,1.332,12.133,1.047,1.071
50,2,138.0,43.372,11.066,1.065,1.065,10.241,1.111,1.059
51,1,512.0,44.014,1.186,0.117,0.117,1.339,0.126,0.101
52,1,7.0,44.595,1.182,0.103,0.103,1.321,0.1,0.103
53,1,90.0,44.641,1.1,0.107,0.107,1.202,0.117,0.12
54,2,179.0,45.662,10.546,1.202,1.202,12.77,1.199,1.005
55,2,173.0,47.568,11.656,1.145,1.145,13.128,1.318,1.004
56,2,139.0,48.05,11.502,1.28,1.28,12.515,1.293,1.081
57,2,193.0,48.606,10.197,1.329,1.329,10.96,1.323,1.073
58,1,120.0,49.383,1.091,0.138,0.138,1.254,0.112,0.115
59,1,90.0,50.025,1.262,0.136,0.136,1.078,0.136,0.103
60,2,98.0,50.103,10.768,1.262,1.262,12.937,1.112,1.092
61,1,6.0,51.072,1.097,0.134,0.134,1.15,0.109,0.116
62,2,73.0,52.613,11.142,1.208,1.208,12.172,1.195,1.023
63,1,95.0,53.391,1.014,0.131,0.131,1.308,0.114,0.111
64,2,131.0,53.405,12.283,1.225,1.225,10.274,1.159,1.091
65,2,207.0,54.37,10.279,1.119,1.119,12.052,1.267,1.083
66,1,559.0,55.809,1.328,0.114,0.114,1.002,0.134,0.108
67,1,498.0,56.075,1.208,0.124,0.124,1.024,0.129,0.118
68,1,16.0,56.512,1.172,0.138,0.138,1.232,0.139,0.114
69,2,97.0,56.551,11.959,1.055,1.055,12.718,1.067,1.004
70,1,559.0,56.908,1.158,0.113,0.113,1.126,0.129,0.115
71,2,110.0,57.626,11.528,1.052,1.052,11.887,1.119,1.094
72,1,44.0,57.833,1.042,0.113,0.113,1.307,0.112,0.112
73,2,346.0,58.029,11.13,1.312,1.312,12.515,1.35,1.033
74,1,59.0,58.041,1.077,0.139,0.139,1.011,0.136,0.119
75,1,95.0,58.235,1.016,0.127,0.127,1.246,0.133,0.119
76,2,172.0,59.024,11.756,1.267,1.267,11.052,1.199,1.079
77,1,379.0,59.477,1.26,0.118,0.118,1.109,0.129,0.109
78,1,512.0,60.272,1.047,0.131,0.131,1.032,0.12,0.116
79,1,7.0,60.3,1.081,0.113,0.113,1.214,0.134,0.119
80,1,103.0,61.574,1.331,0.101,0.101,1.074,0.138,0.117
81,1,214.0,61.706,1.122,0.113,0.113,1.186,0.114,0.109
82,2,126.0,61.756,12.3,1.257,1.257,10.377,1.259,1.071
83,1,49.0,62.344,1.035,0.127,0.127,1.126,0.127,0.113
84,2,110.0,62.594,12.886,1.275,1.275,13.458,1.29,1.097
85,1,169.0,63.85,1.013,0.133,0.133,1.233,0.111,0.106
86,1,559.0,64.778,1.192,0.127,0.127,1.129,0.131,0.114
87,1,16.0,65.321,1.181,0.108,0.108,1.041,0.126,0.101
88,1,512.0,65.644,1.226,0.122,0.122,1.074,0.115,0.119
89,1,146.0,67.034,1.233,0.111,0.111,1.339,0.12,0.116
90,1,7.0,67.213,1.038,0.109,0.109,1.161,0.139,0.109
91,2,188.0,67.681,12.083,1.316,1.316,12.46,1.296,1.057
92,1,44.0,68.76,1.095,0.107,0.107,1.015,0.114,0.113
93,1,169.0,69.361,1.197,0.125,0.125,1.181,0.135,0.11
94,1,157.0,69.551,1.055,0.113,0.113,1.226,0.116,0.105
95,2,122.0,69.702,13.053,1.206,1.206,11.188,1.238,1.075
96,2,207.0,69.849,11.761,1.133,1.133,13.446,1.348,1.081
97,2,64.0,70.902,10.027,1.239,1.239,12.06,1.347,1.068
98,2,100.0,71.956,10.7,1.049,1.049,10.298,1.327,1.016
99,1,30.0,72.414,1.028,0.114,0.114,1.117,0.117,0.103
100,1,59.0,72.92,1.208,0.122,0.122,1.183,0.126,0.114
101,1,28.0,73.496,1.183,0.129,0.129,1.121,0.116,0.116
102,1,13.0,75.265,1.141,0.107,0.107,1.329,0.137,0.103
103,1,103.0,75.572,1.141,0.124,0.124,1.329,0.134,0.109
104,2,84.0,75.833,11.192,1.279,1.279,11.604,1.238,1.006
105,2,97.0,76.21,12.741,1.014,1.014,12.174,1.317,1.084
106,1,28.0,76.33,1.328,0.128,0.128,1.278,0.14,0.103
107,1,103.0,76.477,1.243,0.116,0.116,1.296,0.109,0.103
108,1,6.0,77.396,1.197,0.105,0.105,1.09,0.117,0.103
109,1,6.0,77.677,1.341,0.126,0.126,1.11,0.103,0.108
110,1,28.0,78.05,1.279,0.107,0.107,1.015,0.11,0.102
111,2,75.0,78.261,12.27,1.257,1.257,13.028,1.347,1.078
112,1,214.0,79.267,1.268,0.117,0.117,1.342,0.125,0.1
113,1,7.0,79.377,1.163,0.109,0.109,1.34,0.135,0.117
114,2,126.0,79.383,11.852,1.336,1.336,11.175,1.338,1.04
115,1,379.0,79.434,1.105,0.135,0.135,1.224,0.138,0.103
116,1,6.0,79.889,1.214,0.127,0.127,1.264,0.131,0.108
117,1,59.0,80.173,1.03,0.119,0.119,1.302,0.124,0.104
118,1,30.0,80.387,1.267,0.137,0.137,1.15,0.113,0.111
119,1,59.0,80.389,1.327,0.111,0.111,1.295,0.104,0.101
120,1,7.0,81.103,1.138,0.12,0.12,1.314,0.108,0.112
121,1,387.0,81.86,1.274,0.133,0.133,1.182,0.116,0.103
122,2,294.0,82.188,12.855,1.186,1.186,11.066,1.206,1.049
123,1,59.0,82.331,1.148,0.105,0.105,1.171,0.103,0.118
124,1,49.0,84.159,1.207,0.139,0.139,1.152,0.14,0.114
125,1,146.0,84.524,1.194,0.109,0.109,1.02,0.102,0.106
126,1,559.0,84.854,1.275,0.12,0.12,1.243,0.138,0.119
127,1,559.0,85.067,1.133,0.128,0.128,1.031,0.13,0.111
128,1,447.0,85.559,1.182,0.139,0.139,1.031,0.126,0.106
129,2,171.0,86.094,10.491,1.007,1.007,11.445,1.125,1.011
130,1,44.0,86.806,1.316,0.128,0.128,1.04,0.111,0.112
131,1,559.0,87.129,1.166,0.114,0.114,1.125,0.128,0.109
132,1,387.0,87.263,1.014,0.11,0.11,1.212,0.125,0.111
133,1,7.0,87.392,1.211,0.1,0.1,1.317,0.119,0.117
134,2,129.0,87.753,11.94,1.294,1.294,10.126,1.101,1.06
135,1,59.0,88.559,1.065,0.126,0.126,1.088,0.1,0.101
136,1,49.0,88.632,1.166,0.12,0.12,1.096,0.134,0.116
137,1,6.0,88.893,1.222,0.104,0.104,1.046,0.111,0.115
138,1,16.0,89.416,1.211,0.119,0.119,1.279,0.135,0.113
139,1,28.0,89.452,1.008,0.136,0.136,1.022,0.134,0.106
140,1,387.0,89.835,1.03,0.11,0.11,1.136,0.137,0.109
141,1,447.0,90.216,1.028,0.14,0.14,1.287,0.121,0.109
142,1,28.0,90.285,1.273,0.14,0.14,1.327,0.134,0.102
143,1,512.0,90.711,1.271,0.127,0.127,1.328,0.123,0.108
144,1,7.0,90.792,1.329,0.125,0.125,1.013,0.137,0.12
145,2,100.0,90.997,12.813,1.293,1.293,10.129,1.238,1.066
146,1,7.0,91.348,1.328,0.114,0.114,1.166,0.106,0.116
147,1,7.0,91.388,1.194,0.128,0.128,1.045,0.118,0.107
148,1,379.0,91.676,1.232,0.123,0.123,1.028,0.123,0.112
149,1,214.0,91.85,1.286,0.108,0.108,1.035,0.133,0.114
150,1,44.0,92.253,1.194,0.117,0.117,1.195,0.106,0.107
151,1,146.0,92.328,1.269,0.116,0.116,1.194,0.109,0.101
152,2,277.0,92.43,10.502,1.158,1.158,10.531,1.286,1.07
153,1,13.0,92.879,1.144,0.115,0.115,1.262,0.112,0.114
154,1,169.0,92.911,1.313,0.116,0.116,1.256,0.111,0.111
155,1,387.0,93.008,1.115,0.112,0.112,1.155,0.135,0.1
156,2,59.0,93.097,12.194,1.243,1.243,10.336,1.183,1.08
157,1,126.0,93.18,1.274,0.124,0.124,1.145,0.13,0.111
158,1,28.0,93.343,1.179,0.137,0.137,1.23,0.14,0.106
159,1,512.0,93.47,1.164,0.111,0.111,1.139,0.121,0.118
160,1,7.0,93.667,1.046,0.127,0.127,1.202,0.12,0.107
161,1,7.0,93.799,1.022,0.117,0.117,1.046,0.125,0.102
162,1,95.0,93.844,1.096,0.113,0.113,1.289,0.102,0.112
163,1,169.0,93.983,1.014,0.104,0.104,1.108,0.114,0.111
164,1,120.0,94.014,1.264,0.134,0.134,1.302,0.128,0.108
165,1,44.0,94.119,1.287,0.13,0.13,1.058,0.122,0.107
166,1,49.0,94.213,1.102,0.139,0.139,1.138,0.104,0.112
167,1,447.0,94.429,1.032,0.124,0.124,1.115,0.139,0.103
168,1,49.0,94.723,1.04,0.138,0.138,1.072,0.108,0.117
169,1,16.0,95.221,1.303,0.116,0.116,1.018,0.11,0.109
170,1,169.0,95.656,1.242,0.105,0.105,1.011,0.112,0.106
171,1,379.0,96.505,1.032,0.11,0.11,1.264,0.111,0.111
172,1,44.0,96.553,1.006,0.13,0.13,1.06,0.104,0.119
173,1,7.0,97.121,1.252,0.111,0.111,1.286,0.116,0.115
174,1,559.0,97.702,1.21,0.101,0.101,1.138,0.112,0.111
175,1,559.0,97.766,1.267,0.121,0.121,1.21,0.108,0.11
176,1,169.0,97.888,1.203,0.126,0.126,1.115,0.126,0.117
177,1,44.0,97.892,1.295,0.134,0.134,1.317,0.115,0.104
178,1,16.0,98.048,1.296,0.121,0.121,1.147,0.135,0.114
179,2,165.0,98.262,12.173,1.256,1.256,10.066,1.085,1.042
180,2,286.0,98.423,11.419,1.126,1.126,12.799,1.323,1.083
181,1,379.0,98.538,1.024,0.112,0.112,1.232,0.101,0.116
182,1,44.0,98.553,1.342,0.116,0.116,1.098,0.131,0.107
183,2,100.0,98.604,11.078,1.149,1.149,11.982,1.0,1.095
184,2,73.0,98.747,11.013,1.07,1.07,12.42,1.084,1.096
185,1,214.0,98.9,1.165,0.103,0.103,1.231,0.135,0.115
186,1,90.0,98.93,1.294,0.12,0.12,1.184,0.135,0.113
187,1,498.0,99.45,1.194,0.114,0.114,1.338,0.101,0.107
188,1,214.0,99.93,1.002,0.104,0.104,1.101,0.116,0.103
189,1,90.0,100.015,1.304,0.139,0.139,1.191,0.112,0.113
190,1,90.0,100.084,1.139,0.118,0.118,1.117,0.128,0.11
191,1,28.0,100.157,1.34,0.122,0.122,1.255,0.137,0.109
192,1,559.0,100.192,1.053,0.106,0.106,1.221,0.105,0.112
193,1,498.0,100.425,1.098,0.13,0.13,1.117,0.139,0.115
194,2,187.0,100.489,13.121,1.005,1.005,11.856,1.041,1.074
195,1,157.0,100.965,1.264,0.124,0.124,1.238,0.118,0.12
196,1,59.0,101.092,1.241,0.121,0.121,1.136,0.134,0.118
197,2,78.0,101.543,11.194,1.332,1.332,12.35,1.342,1.083
198,1,7.0,101.961,1.321,0.128,0.128,1.217,0.13,0.118
199,1,16.0,102.036,1.179,0.139,0.139,1.238,0.107,0.1
200,1,7.0,102.178,1.085,0.118,0.118,1.155,0.128,0.11
201,1,90.0,102.319,1.109,0.13,0.13,1.1,0.106,0.103
202,1,120.0,102.772,1.002,0.111,0.111,1.186,0.101,0.107
203,1,120.0,102.846,1.059,0.102,0.102,1.329,0.121,0.103
204,1,10.0,103.156,1.059,0.137,0.137,1.195,0.134,0.107
205,1,7.0,103.222,1.155,0.132,0.132,1.056,0.104,0.11
206,1,157.0,103.382,1.286,0.131,0.131,1.272,0.137,0.106
207,1,120.0,103.453,1.306,0.138,0.138,1.194,0.139,0.11
208,2,293.0,103.461,12.133,1.192,1.192,10.336,1.02,1.047
209,1,6.0,103.667,1.001,0.105,0.105,1.272,0.124,0.103
210,2,222.0,103.982,12.515,1.298,1.298,12.645,1.26,1.071
211,2,175.0,104.069,12.882,1.135,1.135,10.637,1.019,1.093
212,1,120.0,104.186,1.107,0.137,0.137,1.101,0.13,0.113
213,1,103.0,104.347,1.286,0.13,0.13,1.117,0.138,0.109
214,2,70.0,104.499,12.882,1.114,1.114,10.838,1.154,1.088
215,1,512.0,104.832,1.076,0.113,0.113,1.196,0.121,0.117
216,1,59.0,105.007,1.272,0.112,0.112,1.243,0.115,0.103
217,1,7.0,105.266,1.248,0.133,0.133,1.329,0.111,0.101
218,2,141.0,105.768,13.306,1.114,1.114,11.192,1.168,1.077
219,1,169.0,105.876,1.049,0.122,0.122,1.034,0.128,0.107
220,1,7.0,105.891,1.285,0.105,0.105,1.341,0.119,0.12
221,2,134.0,106.166,10.997,1.307,1.307,10.176,1.07,1.084
222,1,379.0,106.233,1.124,0.137,0.137,1.214,0.107,0.114
223,1,7.0,106.346,1.121,0.127,0.127,1.139,0.115,0.118
224,1,28.0,106.637,1.172,0.109,0.109,1.04,0.132,0.105
225,1,157.0,106.973,1.289,0.127,0.127,1.004,0.113,0.102
226,1,7.0,107.2,1.132,0.128,0.128,1.266,0.107,0.111
227,1,6.0,107.219,1.294,0.105,0.105,1.274,0.139,0.11
228,2,125.0,107.539,13.366,1.126,1.126,11.908,1.325,1.05
229,1,498.0,107.827,1.044,0.136,0.136,1.058,0.123,0.119
230,1,120.0,107.836,1.24,0.116,0.116,1.253,0.135,0.111
231,1,103.0,108.334,1.001,0.133,0.133,1.175,0.119,0.111
232,1,157.0,108.454,1.047,0.108,0.108,1.129,0.101,0.101
233,1,30.0,108.682,1.144,0.129,0.129,1.038,0.103,0.114
234,1,59.0,108.788,1.326,0.133,0.133,1.253,0.134,0.105
235,1,6.0,108.991,1.218,0.132,0.132,1.19,0.109,0.104
236,1,28.0,109.46,1.328,0.12,0.12,1.141,0.13,0.113
237,1,7.0,109.594,1.155,0.113,0.113,1.271,0.134,0.113
238,1,387.0,109.705,1.056,0.137,0.137,1.089,0.106,0.106
239,2,106.0,110.01,11.143,1.037,1.037,10.983,1.157,1.045
240,1,7.0,110.074,1.15,0.104,0.104,1.098,0.129,0.103
241,1,559.0,110.118,1.012,0.131,0.131,1.04,0.109,0.11
242,1,498.0,110.492,1.257,0.133,0.133,1.018,0.118,0.116
243,1,559.0,110.537,1.126,0.12,0.12,1.245,0.102,0.111
244,1,120.0,111.036,1.34,0.127,0.127,1.008,0.125,0.113
245,2,190.0,111.525,10.76,1.041,1.041,11.07,1.239,1.093
246,1,6.0,111.624,1.203,0.118,0.118,1.015,0.112,0.114
247,1,103.0,111.74,1.032,0.11,0.11,1.199,0.119,0.114
248,1,95.0,111.884,1.031,0.125,0.125,1.105,0.117,0.113
249,1,44.0,111.889,1.027,0.104,0.104,1.278,0.12,0.12
250,1,28.0,112.099,1.294,0.12,0.12,1.084,0.136,0.101
251,1,6.0,112.35,1.208,0.125,0.125,1.152,0.123,0.113
252,1,30.0,112.409,1.193,0.108,0.108,1.125,0.128,0.118
253,1,126.0,112.477,1.157,0.135,0.135,1.316,0.113,0.105
254,1,498.0,112.479,1.349,0.134,0.134,1.189,0.139,0.109
255,2,81.0,112.483,12.443,1.105,1.105,12.557,1.256,1.033
256,1,49.0,112.628,1.208,0.139,0.139,1.286,0.105,0.105
257,1,103.0,112.83,1.178,0.139,0.139,1.01,0.132,0.119
