task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.094,10.76,10.64,0.92,100.67,116.64,110.58,1.05,108.7,10.92,9.79,1.03,111.57,103.58,101.68,1.16,118.18
T4,0.176,10.75,10.27,0.95,102.98,106.78,105.3,1.08,109.26,10.76,9.53,0.92,111.99,116.59,105.12,1.03,108.7
T1,0.393,11.02,11.29,1.05,111.83,107.63,94.36,1.03,104.06,10.91,9.8,1.15,111.77,93.95,101.24,0.92,100.18
T3,0.552,10.1,11.82,1.08,94.63,105.88,114.52,1.08,99.65,9.84,11.17,1.11,104.15,110.92,107.8,1.0,111.02
T2,1.365,10.33,11.03,1.08,103.5,98.17,107.87,1.1,108.21,10.78,10.51,1.01,107.32,97.66,107.19,0.99,115.5
T3,1.552,9.69,10.25,1.13,97.05,105.03,101.98,1.07,108.26,10.55,10.77,1.12,99.36,102.38,97.65,1.03,105.64
T1,1.652,10.19,10.9,1.09,109.69,108.52,98.63,1.01,117.36,11.65,9.55,1.12,109.47,93.13,104.91,0.95,116.39
T1,1.846,10.03,9.78,1.03,102.35,107.07,101.34,0.98,109.0,11.45,10.2,1.02,117.1,92.14,107.91,1.01,107.47
T4,1.881,11.04,9.88,1.06,114.44,105.1,102.1,1.05,111.22,10.01,10.27,1.08,114.82,113.42,110.82,1.13,113.14
T1,1.948,10.85,9.82,0.99,116.33,97.19,94.58,1.01,103.0,10.63,9.73,0.98,100.24,98.18,100.28,1.05,102.4
T3,2.092,10.96,11.56,0.98,96.75,109.07,102.28,0.98,96.6,9.68,11.46,1.0,106.12,109.92,99.47,1.1,97.64
T4,2.367,10.64,10.64,0.92,99.08,114.98,107.02,1.03,102.35,11.06,10.79,1.07,110.08,112.48,103.55,1.13,105.14
T1,2.395,10.7,10.65,1.01,100.01,98.06,104.72,0.93,108.61,10.0,9.85,1.1,106.87,94.58,107.15,1.01,105.58
T2,2.553,10.62,11.63,1.06,104.36,113.09,99.26,1.06,110.85,10.29,11.5,0.97,99.32,113.57,110.23,1.09,113.08
T3,2.607,10.43,10.77,1.0,105.26,107.02,112.72,1.0,101.76,10.05,10.63,1.14,106.55,102.07,112.06,0.99,112.93
T4,2.652,11.01,9.44,1.06,109.09,107.62,104.27,1.0,108.81,10.29,9.82,0.96,111.03,106.39,96.98,1.0,101.22
T4,2.81,11.34,9.92,0.94,110.74,109.66,113.79,1.04,108.28,10.62,9.28,1.07,107.04,105.42,96.58,1.07,119.29
T1,2.938,10.72,10.66,0.99,103.86,94.57,109.62,1.09,115.04,11.8,9.72,1.13,109.98,104.62,94.69,1.03,99.16
T3,3.029,11.35,11.03,0.98,96.74,105.26,113.75,1.03,111.22,10.65,11.75,0.98,109.04,99.66,103.6,1.0,111.04
T2,3.089,9.89,11.11,1.01,104.59,111.06,108.55,1.11,115.2,11.07,10.36,1.03,108.58,105.26,103.44,1.01,104.84
T3,3.304,10.29,11.59,1.11,98.21,111.22,101.73,0.96,96.02,10.68,10.77,1.1,97.29,110.55,101.95,0.98,111.69
T1,3.308,11.84,9.87,1.01,114.8,104.19,99.22,1.04,100.3,10.27,10.32,1.06,101.48,100.88,109.4,1.02,105.32
T1,3.418,10.69,10.38,1.0,112.92,106.37,94.32,1.07,116.91,11.86,9.98,1.11,113.46,97.1,110.61,0.97,100.26
T4,3.557,10.03,9.64,0.97,110.82,103.13,108.8,1.0,107.4,10.77,10.25,1.06,115.83,118.16,111.67,1.18,113.5
T2,3.591,11.58,9.94,1.13,108.55,105.82,102.19,1.1,100.23,11.56,9.98,1.04,104.57,100.95,100.93,1.02,103.76
T1,3.595,10.14,10.74,1.06,100.87,96.73,109.36,0.99,103.6,11.76,10.58,1.02,114.15,102.53,99.04,1.07,105.92
T2,3.616,9.99,10.15,1.05,99.42,114.16,105.81,1.0,109.45,11.12,11.26,1.13,95.61,108.84,103.66,1.11,104.66
T2,3.77,10.4,10.26,0.99,99.35,113.48,98.86,1.09,109.2,10.86,9.95,0.99,98.95,101.53,99.77,1.0,108.84
T1,3.863,10.36,9.89,1.04,107.47,101.13,94.02,1.06,99.72,10.09,11.24,1.11,103.2,98.98,98.14,1.02,103.6
T2,3.888,11.47,10.33,0.98,99.31,111.59,104.11,1.13,112.48,10.9,10.41,1.13,109.34,108.44,94.0,1.03,108.63
T3,4.009,11.27,11.56,1.06,102.47,107.81,111.42,1.08,111.75,9.87,11.06,0.98,109.14,103.96,100.46,1.05,96.13
T1,4.015,11.7,9.74,1.0,109.56,95.9,103.18,1.02,117.04,11.16,10.67,1.12,100.93,105.15,103.86,1.03,104.08
T3,4.126,9.84,11.54,1.01,103.61,111.25,104.06,1.1,97.2,9.64,11.89,1.01,99.83,110.17,112.75,0.96,104.26
T3,4.208,10.53,10.38,1.09,96.96,98.18,99.05,1.02,101.18,11.35,11.72,1.1,92.76,109.08,96.83,1.04,109.41
T2,4.225,10.92,10.87,1.1,99.32,112.71,103.37,0.98,103.26,11.03,11.45,1.01,102.41,112.38,106.31,1.04,114.1
T4,4.563,11.03,9.8,0.99,99.0,106.15,106.85,1.08,110.12,10.76,10.53,1.03,106.84,106.32,107.55,1.14,100.79
T2,4.824,11.05,11.52,1.03,101.37,101.72,106.62,1.0,99.12,10.98,11.34,0.98,110.55,103.06,107.6,1.14,109.04
T2,4.87,10.46,10.02,1.05,101.09,97.99,100.39,1.14,109.64,10.87,11.66,1.12,95.18,106.18,104.02,0.97,102.53
T2,5.066,10.72,10.93,1.15,106.51,107.07,104.22,1.07,111.67,11.29,11.59,1.11,96.51,104.33,103.21,1.02,106.05
T4,5.193,10.37,9.92,1.05,115.65,116.8,98.78,1.05,107.44,11.14,10.88,0.94,104.21,114.79,114.23,1.04,109.66
T3,5.511,10.07,10.15,1.12,105.91,113.78,114.02,1.05,104.85,9.8,11.6,1.03,108.5,97.66,97.65,0.94,103.88
T3,5.703,10.78,11.67,1.08,108.05,112.91,105.34,1.0,102.94,10.98,11.64,1.11,92.7,115.17,109.01,1.04,105.96
T2,5.735,9.8,10.59,1.11,108.39,103.47,99.72,0.97,105.12,11.06,10.83,0.99,94.03,114.42,97.24,1.03,103.79
T4,5.747,10.93,9.67,1.07,115.22,107.1,108.6,1.03,102.78,11.52,10.07,1.02,110.01,111.21,96.77,1.1,110.58
T3,5.829,11.01,10.08,1.07,97.23,112.11,106.54,1.0,112.3,9.67,10.45,1.08,92.82,110.81,105.75,0.96,103.78
T3,6.093,9.71,10.77,1.16,107.48,112.01,113.96,1.08,109.01,9.94,11.76,1.06,98.24,112.21,99.17,1.0,109.45
T2,6.493,10.69,11.5,1.07,94.46,105.61,110.23,1.07,109.25,11.35,11.24,1.06,100.73,102.09,110.28,1.07,101.11
T2,6.908,10.24,11.41,1.02,110.69,108.43,96.37,0.98,108.74,10.41,11.72,1.04,109.38,98.35,95.51,0.98,110.66
T1,7.129,10.16,10.89,1.04,111.0,99.17,93.92,0.98,106.88,10.16,10.75,1.06,111.76,92.74,95.86,0.98,114.92
T4,7.236,11.7,9.87,0.98,113.52,101.39,109.91,1.03,106.84,11.3,9.3,0.97,105.58,104.27,105.26,1.12,117.17
T2,7.373,9.99,9.9,1.08,109.06,99.44,107.96,1.03,109.35,11.26,10.01,0.97,105.06,112.97,101.19,1.09,97.42
T3,8.232,9.75,11.44,1.08,96.3,103.46,99.2,1.1,96.29,10.29,11.78,1.12,97.72,114.42,102.07,1.1,97.96
T1,8.265,10.09,9.71,1.08,116.91,92.5,98.7,1.05,99.77,11.78,10.84,1.01,107.01,103.66,110.65,1.08,99.42
T3,8.282,10.05,11.03,1.04,95.97,96.91,109.13,0.99,103.33,10.12,10.7,1.05,106.82,112.2,97.97,1.0,110.15
T4,8.783,10.95,10.23,1.07,110.54,104.1,100.86,1.15,108.38,11.61,10.04,0.95,116.29,100.11,110.56,1.03,109.61
T1,9.173,10.09,9.77,1.0,105.2,105.17,107.58,1.04,102.17,10.48,9.94,0.98,106.63,92.42,107.35,1.09,106.29
