task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,0.988,1.203,0.999,1.237,0.837
1,1.028,1.411,1.401,1.944,0.942
1,1.182,1.24,0.926,1.267,0.866
2,2.364,5.62,0.996,3.652,2.574
1,3.008,1.435,1.555,1.223,0.903
1,3.544,2.435,0.858,0.944,0.893
1,4.134,1.237,0.837,0.976,0.614
2,5.989,7.878,2.016,6.769,1.584
1,6.854,2.027,0.782,1.128,0.972
2,7.547,6.601,1.924,1.562,1.389
1,8.929,1.433,0.927,1.885,1.09
2,9.518,12.036,1.334,1.977,0.959
1,10.903,1.084,0.87,1.418,0.948
1,11.117,1.259,0.926,1.096,1.271
1,11.263,1.233,0.871,1.243,0.89
2,13.99,4.107,0.557,2.814,2.843
1,14.211,2.025,1.258,1.333,1.444
2,14.644,5.594,0.974,4.115,1.953
1,15.682,1.183,0.618,2.046,1.385
2,16.28,9.058,0.754,1.969,1.853
1,16.966,1.277,0.908,2.043,1.153
1,19.237,1.206,0.952,1.949,1.516
2,20.026,13.942,0.677,3.074,0.929
2,22.075,13.409,1.552,4.103,1.091
1,22.232,1.774,1.458,1.503,0.86
2,23.217,3.032,1.456,3.923,3.373
1,23.5,1.318,0.653,1.301,0.63
1,24.8,2.074,0.654,1.486,0.678
2,25.493,1.504,0.981,12.035,1.642
2,29.185,8.099,1.626,6.145,3.238
1,29.763,1.428,1.386,2.228,0.903
2,30.671,5.775,0.715,7.605,1.443
2,30.714,4.088,0.856,4.289,1.1
2,30.837,4.041,1.397,1.594,2.998
1,31.432,1.414,1.128,1.312,0.857
1,31.723,1.949,0.879,2.128,1.618
2,31.979,3.658,0.726,5.141,0.68
1,33.337,1.001,0.864,1.921,0.587
1,34.081,1.208,0.915,1.261,1.093
2,35.381,6.064,0.959,4.516,2.335
2,35.703,2.446,0.673,7.429,1.541
1,36.832,1.321,1.337,1.763,0.611
1,37.102,0.957,0.911,1.273,1.141
2,37.389,10.397,0.804,12.036,0.853
1,39.43,2.074,1.131,1.984,1.337
2,39.432,2.488,1.956,7.584,1.399
1,40.986,1.102,1.243,1.074,0.752
2,41.006,1.872,0.972,3.032,1.32
1,41.315,1.248,0.628,1.984,0.833
1,42.086,1.021,0.977,1.487,0.898
1,42.766,1.308,0.895,1.764,0.947
2,44.696,12.444,0.614,4.721,0.996
2,44.78,7.156,2.278,3.527,1.443
2,45.673,3.029,1.438,4.422,0.877
2,45.851,5.814,0.833,5.973,0.759
1,46.189,2.124,0.919,2.191,1.057
2,46.306,8.355,1.693,5.089,1.535
1,46.522,2.13,0.866,1.301,0.752
1,48.046,1.44,1.346,1.232,1.074
2,48.643,2.563,1.95,2.313,0.533
1,51.345,0.944,0.783,2.039,0.998
1,51.874,1.318,0.886,2.114,1.117
1,54.504,0.987,1.401,1.062,0.93
1,55.99,1.959,1.392,1.501,0.652
1,56.345,1.104,0.79,1.262,0.869
1,58.198,1.765,0.841,1.987,1.333
1,60.072,1.292,0.882,1.412,0.812
2,60.6,2.742,1.293,2.411,0.835
2,61.113,12.216,0.669,6.145,2.766
1,61.181,1.021,0.89,1.422,0.661
1,62.816,2.027,1.161,1.932,0.9
1,64.534,1.009,0.62,0.999,0.635
1,65.008,2.106,0.956,1.088,0.613
2,65.026,5.195,0.672,2.172,1.471
2,65.341,4.24,0.787,5.7,0.819
2,67.193,7.08,2.811,3.213,0.733
1,68.795,1.304,0.673,2.189,0.882
1,68.9,1.2,1.011,2.147,0.756
1,69.448,1.582,1.141,1.005,0.874
2,70.592,8.062,1.598,1.98,1.807
2,71.147,7.853,1.212,6.943,0.941
1,71.155,1.323,1.268,1.537,0.87
1,73.45,0.964,0.613,1.253,0.692
1,73.836,1.218,0.902,0.961,1.191
2,74.009,4.718,1.232,5.512,0.685
1,74.154,2.186,0.935,2.128,0.972
2,74.154,9.016,0.775,1.579,0.833
1,74.403,1.199,1.348,2.397,0.906
2,74.928,10.526,2.774,11.813,1.924
1,74.968,1.288,0.621,1.794,1.387
1,75.645,1.267,0.677,2.145,0.904
2,77.869,4.239,1.787,11.941,1.281
1,78.95,1.115,0.963,1.201,1.383
2,79.173,5.338,1.728,13.827,1.279
1,80.046,1.288,1.332,1.541,1.342
1,80.602,1.105,0.949,1.407,1.183
2,80.887,1.967,1.094,9.855,1.688
1,80.895,1.117,0.788,1.344,0.951
1,81.459,1.006,1.1,2.099,1.476
1,81.599,1.273,0.897,1.255,0.634
1,81.641,1.817,1.217,1.949,1.385
2,82.842,6.086,1.169,4.858,1.085
2,84.172,9.082,0.429,2.457,1.194
1,84.461,1.207,0.863,1.223,0.93
1,84.747,1.959,0.942,1.062,0.85
2,84.824,2.578,1.989,3.034,0.67
1,85.608,0.999,0.858,1.389,1.129
2,85.636,5.487,1.106,2.802,1.09
2,86.765,3.299,2.896,2.449,1.998
1,86.888,1.499,0.874,2.193,1.231
1,87.96,1.277,0.947,1.341,0.906
1,88.362,1.512,1.107,1.5,1.235
2,88.445,9.321,0.557,5.089,0.972
2,88.804,2.796,0.855,4.088,1.229
1,90.982,1.311,0.652,1.236,0.821
2,91.163,4.209,1.247,3.902,1.217
2,92.139,5.1,1.853,11.62,1.217
2,93.687,6.145,0.929,9.122,1.518
1,93.983,1.296,1.199,1.035,0.837
2,94.198,4.899,1.085,3.155,3.25
2,94.319,8.233,0.713,4.634,2.006
1,95.225,1.218,0.692,1.417,0.903
1,98.861,1.098,0.914,1.277,1.231
1,99.123,1.278,0.837,1.248,0.926
2,99.235,4.42,0.919,1.594,0.557
1,100.251,2.006,1.49,1.079,0.692
1,101.028,1.219,0.617,1.967,1.282
1,101.237,1.243,0.617,1.444,0.857
1,101.266,2.008,0.991,1.197,0.889
2,102.771,9.861,0.531,6.215,1.867
1,105.04,1.813,0.635,1.408,0.871
1,105.225,1.239,1.227,1.308,0.964
1,105.299,1.019,0.935,2.119,0.873
2,105.744,10.867,0.729,10.331,0.784
2,106.842,8.71,0.811,3.509,3.064
2,107.008,12.185,0.629,3.492,0.955
2,107.613,1.812,2.173,6.82,1.646
1,108.737,1.423,0.879,1.454,1.128
2,109.587,12.87,1.644,6.145,1.966
1,110.848,1.009,0.963,2.435,0.903
1,110.956,1.487,1.178,1.894,0.983
1,111.864,1.108,0.857,1.059,0.621
1,112.231,2.018,0.934,1.234,0.874
1,112.292,1.294,0.978,2.059,0.967
2,113.066,8.022,2.579,10.731,0.528
1,114.623,1.51,1.386,1.096,0.854
1,114.874,2.025,0.873,1.301,0.923
1,115.522,1.757,0.865,2.03,0.853
1,116.771,1.452,0.614,1.499,0.827
1,117.113,1.447,0.951,1.24,1.44
1,119.27,1.275,0.857,1.038,0.945
2,120.225,7.429,1.057,6.132,0.999
2,121.824,12.424,0.855,7.758,0.971
1,121.915,1.424,0.967,1.437,0.873
1,122.851,1.006,0.879,1.506,0.948
1,125.247,1.961,1.215,1.024,1.132
1,126.701,1.328,1.459,1.213,1.144
1,126.791,1.051,1.233,1.455,0.613
1,127.709,1.294,0.655,1.236,1.177
1,128.408,1.967,1.148,1.486,0.957
1,129.096,1.82,0.93,2.435,1.268
2,131.084,6.718,0.774,2.797,1.128
2,131.493,12.444,1.009,3.036,0.741
2,132.256,10.021,2.843,10.526,1.217
2,132.348,12.982,0.669,2.153,0.968
1,132.59,1.048,1.041,1.234,1.255
2,132.949,6.334,0.941,4.107,1.54
1,133.306,1.433,0.764,2.179,0.95
1,133.859,1.411,0.619,1.181,0.952
1,133.877,0.944,1.178,1.275,0.864
2,133.989,3.855,0.941,7.207,1.989
1,135.236,0.999,0.621,1.453,0.614
1,135.427,1.244,0.902,1.752,0.865
2,136.679,11.024,1.943,5.376,1.825
1,137.215,2.424,1.084,1.124,0.956
2,137.717,3.379,0.974,11.37,3.191
2,137.954,6.369,1.082,3.054,0.787
1,138.652,1.239,0.821,1.499,1.057
1,139.121,2.47,1.171,1.335,1.405
1,139.627,1.422,1.115,1.934,0.897
2,139.703,8.337,0.759,11.132,1.604
2,139.917,7.304,3.127,4.634,2.067
1,140.177,1.096,0.869,1.537,0.895
2,140.886,9.839,1.966,3.379,2.221
2,140.913,3.282,0.827,1.75,1.771
2,141.815,3.943,0.918,2.271,1.335
1,142.573,1.212,1.434,2.189,0.961
1,142.824,1.772,0.818,1.407,0.94
1,145.025,1.213,0.624,1.286,0.625
1,145.129,2.126,0.832,2.027,1.405
2,145.682,7.011,1.072,13.097,0.903
1,145.837,1.038,0.918,2.382,1.153
2,149.007,2.878,2.119,9.692,3.151
2,152.766,12.036,1.998,6.081,0.663
1,153.704,2.108,1.08,1.234,1.245
2,156.146,2.195,1.031,2.765,1.853
1,156.203,1.337,1.142,1.277,0.725
1,156.561,2.119,1.238,1.201,0.853
1,157.004,0.969,0.884,1.225,0.746
2,157.119,3.492,0.909,4.324,0.939
1,157.185,1.196,1.183,1.323,1.13
1,157.412,1.281,0.967,1.318,1.166
2,157.507,5.43,2.469,4.634,1.241
1,157.612,1.293,0.906,1.115,1.245
1,157.968,1.467,0.884,1.795,1.234
2,159.247,4.684,0.955,7.463,1.295
1,159.516,1.091,0.944,1.265,1.002
2,159.52,5.89,0.567,5.444,0.805
2,161.215,2.227,0.699,7.102,0.731
1,161.371,2.128,0.913,2.145,0.926
2,162.288,3.903,2.139,9.321,1.915
2,162.695,11.077,1.89,4.132,1.018
2,163.697,3.0,1.273,4.507,0.907
2,164.35,2.662,1.504,3.12,0.672
1,165.124,1.048,0.908,1.035,0.885
2,165.655,10.607,0.761,7.304,0.773
