task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.2,5.47,2.232,8.515,2.165
2,1.156,6.188,1.96,2.346,0.617
2,1.712,3.815,1.737,2.313,2.669
2,1.983,3.004,0.682,4.841,2.899
2,2.768,4.327,0.726,3.21,3.373
2,3.542,2.831,2.017,4.927,3.167
1,4.719,1.81,0.995,1.388,0.63
1,4.959,2.162,0.722,1.426,1.618
1,4.997,1.417,0.847,1.417,0.893
2,6.66,3.845,1.956,12.463,0.733
1,7.644,2.046,1.234,1.469,0.845
2,7.854,4.554,1.241,2.553,0.856
1,8.079,1.253,0.726,1.309,0.892
1,9.577,1.128,0.756,1.213,1.237
1,10.296,1.316,0.729,1.41,0.612
2,10.638,7.304,3.142,3.077,0.753
2,11.242,1.799,0.822,6.215,0.917
1,11.575,1.55,0.904,1.503,1.161
2,11.66,3.185,1.247,6.07,1.637
2,11.758,4.13,0.787,2.043,1.176
2,12.433,11.333,1.232,1.579,0.916
1,13.499,1.002,0.788,2.159,0.872
2,14.253,8.715,0.796,5.671,0.699
2,15.022,7.987,2.295,12.341,1.256
2,16.273,2.296,1.213,4.379,1.154
1,17.006,1.323,0.935,2.018,0.621
2,17.522,5.748,1.675,4.146,0.567
2,17.753,5.335,0.909,6.63,0.832
2,18.054,5.986,1.58,7.758,1.584
2,18.359,2.578,3.579,3.538,3.238
1,19.376,1.083,0.776,1.316,1.429
2,19.702,2.738,0.615,3.134,0.993
2,20.117,4.524,0.907,4.033,0.874
2,21.359,9.651,1.128,8.062,1.093
1,21.733,1.303,0.867,1.466,1.128
1,23.298,1.763,1.441,1.299,0.732
1,25.926,1.308,0.649,1.825,1.141
2,26.482,4.735,2.416,3.1,0.905
1,26.634,2.128,0.927,2.043,1.123
1,26.759,1.244,1.178,1.277,0.944
1,26.79,1.272,1.161,1.065,0.91
2,26.968,12.529,0.567,3.873,1.091
2,27.392,6.04,0.981,5.212,0.704
2,27.463,7.833,1.494,12.982,0.84
2,27.752,6.334,1.209,6.133,0.919
2,27.786,2.687,1.594,8.766,0.902
1,29.309,1.327,0.958,1.389,1.189
2,29.447,7.853,0.607,4.111,1.587
2,30.655,3.861,1.25,4.555,1.957
2,30.873,2.127,3.064,8.946,0.689
2,31.643,11.202,0.761,2.45,0.905
1,31.852,1.278,1.264,1.283,1.199
2,31.874,2.434,0.733,3.176,1.506
1,32.361,1.448,1.388,1.292,0.994
1,34.158,1.292,1.254,1.096,1.437
2,34.446,4.422,3.422,4.137,1.232
1,36.483,1.512,0.615,1.339,0.958
1,36.606,1.864,1.261,1.065,0.946
1,38.627,2.015,0.621,1.249,0.835
1,38.642,1.959,0.913,1.533,1.086
2,38.947,7.584,0.804,4.088,2.903
1,39.288,2.042,0.732,1.267,1.444
1,39.34,1.252,0.874,1.44,1.426
2,40.209,4.028,1.707,3.787,1.0
2,40.259,4.074,0.827,5.607,1.415
2,41.969,3.21,1.0,3.155,2.067
2,42.141,3.077,1.062,11.821,2.912
2,42.158,2.313,1.506,3.337,1.275
1,43.014,2.374,0.895,0.944,1.117
2,43.249,2.563,0.784,11.905,0.907
1,44.538,1.51,0.873,1.298,1.08
2,44.701,11.86,1.851,3.161,1.851
1,45.063,1.213,1.011,1.198,0.811
2,45.968,12.036,0.879,4.023,1.446
1,48.087,1.172,0.927,1.016,0.935
