task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,1.168,11.765,3.012,4.507,1.484
1,3.398,1.339,1.216,1.453,1.191
2,5.515,1.969,3.169,2.082,1.969
2,5.591,5.748,0.9,11.772,2.23
1,5.701,1.531,0.929,1.774,0.922
1,9.753,1.966,1.085,1.491,0.666
2,10.613,11.86,1.215,13.39,0.804
1,11.205,1.514,0.619,1.501,0.947
2,11.295,8.233,2.519,4.039,1.693
1,12.276,1.14,0.827,1.185,0.619
2,14.525,11.765,1.639,3.917,2.903
1,14.57,1.211,0.978,0.962,1.182
1,14.939,1.027,0.903,1.497,1.333
2,16.162,2.241,0.673,3.21,1.363
2,16.724,5.736,2.653,2.193,1.166
1,16.784,0.981,0.625,1.005,0.613
2,19.72,4.516,2.0,6.635,1.444
1,21.401,1.777,1.268,1.313,1.44
1,22.915,2.277,0.92,0.969,1.123
2,24.453,12.216,3.465,1.812,0.811
2,24.56,5.105,2.23,8.507,0.797
1,24.575,1.007,0.873,2.261,0.967
1,26.235,1.248,0.853,1.221,1.258
1,26.921,1.483,1.483,1.237,0.876
2,27.182,12.385,0.567,1.76,1.444
2,27.196,2.304,1.172,12.035,0.959
1,28.651,1.255,0.863,1.035,0.997
2,28.928,9.53,0.567,7.141,1.692
1,28.977,0.939,0.911,0.985,0.621
1,29.034,1.539,0.927,1.278,0.927
2,30.252,2.54,3.141,7.706,2.561
2,30.351,10.999,2.601,5.089,0.642
1,31.086,1.281,0.87,1.501,0.87
1,31.598,1.193,1.237,1.932,1.088
1,31.778,1.424,1.142,1.218,0.872
2,32.162,6.772,2.165,3.855,0.738
1,32.458,1.299,0.873,1.283,0.903
1,32.459,1.423,1.132,2.03,1.235
2,34.149,6.608,0.805,8.69,0.557
1,36.816,1.267,0.935,2.015,1.239
1,39.764,1.21,1.16,1.435,1.217
2,39.815,3.902,1.19,2.215,0.791
1,39.9,1.299,1.158,1.269,0.953
1,39.952,0.966,0.919,1.226,1.228
1,42.902,1.483,1.009,1.223,0.621
1,43.879,1.221,0.919,1.438,1.199
1,46.609,1.102,0.816,1.019,0.905
2,46.678,5.7,2.873,9.34,1.695
1,46.888,1.266,0.652,1.074,1.189
1,47.534,1.956,0.986,1.102,0.63
1,48.933,2.027,1.337,2.103,0.788
2,49.14,11.548,1.564,2.253,1.044
2,49.647,2.814,3.465,7.46,1.658
1,49.705,1.321,0.854,0.969,1.123
2,53.812,1.48,0.611,3.382,0.874
1,54.841,0.979,1.266,1.062,0.868
2,56.175,1.44,1.124,1.967,1.754
2,56.215,4.445,0.551,5.786,1.499
1,56.233,1.518,0.874,1.288,0.623
1,56.56,2.126,0.739,2.105,1.078
2,57.171,2.457,1.671,11.529,2.717
2,57.434,7.266,1.242,2.864,0.74
1,58.924,1.835,1.166,1.259,0.746
2,59.069,11.765,0.741,10.721,2.017
1,59.287,2.186,0.788,1.126,0.756
2,59.665,5.824,0.929,11.94,1.0
2,59.972,1.94,1.119,5.61,1.639
1,60.718,1.242,0.995,1.202,0.632
2,61.077,10.526,1.891,4.146,1.329
1,61.697,1.997,0.891,1.208,1.121
2,63.023,6.873,1.206,5.97,0.608
2,63.342,5.064,2.939,3.161,1.432
1,64.103,1.797,0.86,1.423,0.642
1,66.327,1.28,0.611,1.301,0.92
2,68.82,2.195,1.295,1.807,0.669
2,69.065,2.902,1.849,6.779,0.89
2,71.604,3.527,1.862,9.058,3.071
1,72.152,1.428,0.933,1.435,1.086
2,72.188,2.365,1.618,2.023,2.589
1,72.85,1.316,1.377,2.006,0.91
1,73.421,1.286,0.847,1.038,0.866
1,73.544,2.147,1.231,1.223,1.245
1,74.174,1.817,0.677,1.384,1.386
2,74.215,3.743,1.162,3.381,1.604
1,74.581,1.255,1.447,1.288,0.868
2,75.722,13.9,1.375,3.845,1.389
1,76.644,1.438,0.618,1.293,0.63
1,76.723,1.476,0.917,1.408,0.946
2,80.473,3.357,1.969,4.055,1.275
2,80.743,5.572,0.814,2.015,1.956
2,80.844,10.367,0.781,5.089,3.239
2,80.95,2.486,0.691,8.024,0.891
2,81.693,10.999,3.335,4.113,0.819
2,81.737,3.787,1.085,5.661,2.265
1,83.007,2.032,0.885,0.962,0.872
1,83.764,1.223,1.107,1.013,1.346
2,83.908,12.172,2.166,1.9,1.25
1,86.179,1.325,0.847,1.326,1.401
2,86.236,13.39,1.275,4.705,1.101
2,88.253,4.841,3.085,4.07,1.981
1,90.223,0.983,0.585,1.272,0.867
1,91.879,2.072,1.242,1.265,1.082
2,92.879,5.388,2.609,5.62,1.605
1,94.063,1.101,1.231,1.038,1.405
1,94.604,0.937,0.896,1.15,1.333
1,94.654,1.48,0.676,1.29,0.906
2,94.699,5.094,0.567,9.651,0.992
2,95.265,3.144,0.981,2.143,1.744
1,96.18,1.051,0.879,1.29,0.871
2,96.204,6.948,1.563,11.37,1.435
2,97.58,2.304,1.21,5.671,2.039
2,98.72,7.338,2.23,13.942,0.89
2,99.641,8.852,1.447,3.046,0.6
2,99.651,8.374,0.93,7.584,2.016
1,100.599,2.446,0.632,1.772,0.849
1,102.291,1.328,1.396,1.221,1.264
1,103.021,1.344,0.837,2.099,1.405
1,103.095,1.254,0.841,1.008,0.827
2,103.903,5.671,1.69,12.713,1.256
1,103.993,1.506,0.894,1.295,1.223
1,104.274,1.78,0.613,2.108,0.593
2,104.978,12.036,1.22,12.424,2.717
2,105.239,4.615,0.912,12.87,1.212
2,107.179,2.571,2.221,10.367,0.959
1,108.903,1.04,0.935,1.941,0.585
2,109.465,11.86,1.605,3.443,1.636
1,110.927,1.2,0.898,1.503,0.869
2,111.79,2.611,1.25,9.651,1.107
2,112.053,2.804,0.863,9.692,0.72
1,112.426,1.274,1.401,1.424,1.173
1,112.983,1.488,1.144,1.476,0.725
2,113.458,3.634,0.832,7.735,1.263
2,113.58,2.923,1.862,5.444,2.229
2,114.389,5.487,1.671,6.82,0.972
2,115.517,9.53,1.01,3.185,0.835
1,118.622,0.981,1.184,1.218,0.947
2,119.341,6.086,1.194,5.671,2.162
1,119.786,1.925,0.95,1.389,1.248
1,119.848,1.096,0.928,1.26,0.896
2,119.886,2.296,0.804,6.188,3.037
1,120.643,1.323,0.841,1.299,1.386
2,122.279,5.661,3.279,2.496,0.987
2,122.287,4.781,3.579,6.039,2.385
2,123.998,2.082,3.244,6.488,3.132
1,126.211,1.123,0.671,2.146,1.261
2,126.305,5.327,1.601,2.634,1.197
1,128.377,2.025,0.939,2.103,0.92
1,128.697,2.044,0.776,1.256,0.902
1,129.202,1.231,0.642,1.237,0.779
1,129.301,1.216,0.971,1.218,1.166
1,131.086,1.256,0.902,1.424,0.848
1,131.877,1.237,0.903,1.11,0.669
1,132.341,1.232,0.999,0.933,1.293
1,133.135,1.244,0.956,2.016,0.967
2,133.205,4.899,1.334,6.791,0.656
1,133.511,0.973,0.86,1.337,1.248
2,134.341,3.969,1.428,4.554,1.631
2,134.991,3.73,2.221,4.79,3.141
2,136.499,4.529,0.759,5.214,2.59
1,137.159,1.291,0.956,1.293,0.62
2,137.816,3.046,1.086,3.279,3.275
2,137.844,5.195,2.167,1.743,0.982
2,139.892,6.153,1.522,8.337,0.918
2,141.376,3.756,0.918,1.191,0.947
1,142.147,2.056,0.956,1.756,0.858
1,144.971,1.246,1.246,1.337,1.238
2,148.793,6.488,1.776,2.831,1.707
2,150.267,4.524,1.667,2.677,0.557
1,150.363,1.196,0.674,1.319,1.082
2,151.387,3.105,2.469,7.019,1.275
1,153.802,1.218,1.232,1.797,0.912
2,153.838,4.858,1.011,9.643,1.915
