task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
2,0.671,6.372,0.656,4.129,0.987
1,2.055,2.361,0.901,0.948,0.931
2,3.191,5.212,1.255,5.105,1.618
2,4.739,2.571,2.05,1.848,1.366
2,4.807,2.229,1.663,1.484,0.699
2,4.854,6.188,2.992,12.982,1.535
2,5.585,3.538,0.72,4.327,1.036
1,7.088,1.294,1.181,2.147,1.332
2,7.295,7.403,1.04,4.07,1.345
2,8.287,13.287,0.981,8.13,1.934
2,8.53,2.485,1.329,2.03,1.043
1,8.571,1.339,0.621,1.302,1.088
1,8.58,1.506,0.864,1.062,0.794
2,9.938,9.069,3.276,2.271,0.909
1,9.993,1.325,0.764,1.275,0.681
2,10.113,3.653,1.446,8.05,3.112
2,10.481,2.831,0.884,2.902,0.943
2,10.749,4.324,0.761,3.757,0.974
2,11.171,7.34,1.159,3.75,2.945
1,11.49,1.794,1.228,1.128,0.954
2,11.832,2.193,3.169,10.464,0.715
1,12.063,1.335,0.972,1.236,0.764
2,13.389,9.144,1.943,2.184,1.257
2,14.499,3.295,2.048,5.582,1.557
2,15.397,2.268,2.416,5.214,1.336
2,15.888,4.58,0.656,7.377,1.09
2,16.092,3.688,0.836,6.553,1.613
2,16.124,2.229,0.68,8.766,2.113
2,16.676,3.273,1.101,6.145,0.827
2,16.856,3.0,0.84,6.082,1.924
2,17.079,7.011,1.257,6.601,3.373
2,17.458,4.488,1.447,9.818,2.4
2,18.74,1.074,0.894,3.368,0.934
2,19.036,2.864,1.229,7.403,0.727
1,19.907,0.964,0.874,1.337,0.87
2,19.956,8.946,0.657,9.321,3.012
1,20.32,1.254,0.869,1.932,0.857
2,20.917,1.679,0.733,2.634,1.242
1,21.898,1.218,1.228,1.009,0.856
2,22.592,4.852,1.966,3.658,0.999
1,23.378,1.265,1.054,1.224,0.928
2,24.602,9.651,1.613,3.209,3.105
2,25.924,7.084,1.682,8.012,1.336
2,25.99,4.055,1.721,10.331,1.631
1,26.714,0.953,0.877,1.398,0.611
1,27.494,1.343,0.817,2.122,0.976
1,30.634,1.306,1.224,2.189,0.785
2,30.638,4.825,0.781,4.327,1.32
2,30.87,12.475,0.656,1.603,0.912
2,31.347,12.172,3.25,3.786,1.646
1,31.473,1.11,0.969,1.339,0.782
2,31.743,2.31,1.295,13.287,0.66
2,31.97,8.355,1.976,3.626,1.388
2,32.088,2.131,0.567,9.016,1.5
1,32.801,1.237,0.62,1.196,0.865
2,33.134,3.121,1.194,7.67,1.549
1,33.852,0.945,1.233,1.415,0.856
2,34.676,3.855,2.992,5.708,0.818
2,35.361,2.043,1.46,5.141,0.968
1,36.526,0.964,0.867,1.932,0.627
1,36.622,1.274,0.969,1.926,0.94
2,36.913,11.794,0.791,6.025,0.952
1,38.608,1.094,0.919,1.214,0.892
1,39.093,1.019,1.527,2.006,0.935
1,42.721,1.469,0.919,1.012,1.054
2,43.337,12.508,2.295,2.683,0.824
2,43.375,2.127,0.72,4.013,1.176
1,43.571,1.218,0.607,1.26,0.734
2,43.587,4.111,1.061,4.76,0.874
2,45.511,5.603,1.671,4.111,0.879
2,46.695,2.481,0.832,2.248,0.704
2,46.768,2.843,1.101,2.15,3.373
2,48.156,3.279,0.827,6.143,3.11
2,48.165,3.028,2.182,2.015,1.044
1,50.694,2.374,1.257,2.002,0.957
2,52.206,1.764,1.168,12.216,1.28
1,52.562,1.319,0.861,1.212,0.855
1,53.157,1.312,0.856,1.765,0.948
2,54.919,2.153,1.556,1.679,3.084
1,57.725,1.083,0.929,1.019,1.239
1,58.049,1.291,1.082,1.277,0.893
1,58.845,1.309,0.903,1.286,0.972
1,58.939,1.255,1.246,1.791,1.386
1,60.006,0.987,0.855,2.025,0.632
2,60.042,6.63,2.359,3.649,1.025
1,60.171,1.398,0.912,1.932,0.627
1,60.445,0.964,0.933,1.073,1.451
1,62.062,0.983,0.961,1.096,1.086
2,62.102,8.507,3.244,7.084,3.037
1,63.116,2.47,1.115,2.416,0.783
1,63.537,1.07,0.84,1.437,0.873
1,63.626,1.275,1.086,1.319,1.21
2,63.816,11.268,1.606,10.779,3.265
2,64.649,4.389,0.797,7.59,0.987
2,64.759,8.024,3.11,3.653,0.557
2,64.781,12.106,1.606,6.195,0.833
1,66.062,1.308,1.213,1.433,0.929
1,67.693,1.243,1.107,1.019,0.624
1,67.709,0.981,0.649,1.035,0.91
2,68.866,3.649,1.399,2.727,1.455
2,69.802,8.69,0.657,7.125,0.873
1,70.139,1.987,0.87,1.28,1.444
1,70.424,1.486,0.995,1.488,1.333
2,71.368,4.845,1.404,5.141,1.37
1,72.454,1.211,0.832,1.009,0.988
1,74.926,1.25,0.859,1.321,1.219
2,76.314,3.176,1.646,1.562,0.697
2,77.111,5.263,1.924,8.101,0.683
2,77.155,8.13,1.484,5.146,1.606
2,77.939,3.121,1.606,1.874,1.092
1,78.927,1.442,0.897,1.277,1.074
2,79.85,8.478,0.903,4.12,1.598
2,80.206,9.123,0.885,3.1,2.392
2,80.295,2.086,2.291,3.622,3.279
1,80.35,1.185,1.109,1.3,1.088
1,80.435,1.239,1.266,1.29,0.946
1,81.355,1.767,1.161,1.031,0.897
1,81.434,1.102,0.874,1.294,0.942
