task_type_id,arrival_time,est_cpu,est_gpu,ext_cpu-1,ext_gpu-1
1,1.847,1.249,1.228,1.293,0.612
1,1.96,0.962,1.555,1.461,1.245
1,3.978,1.26,1.236,1.424,0.94
2,6.317,6.394,1.682,4.239,1.446
1,7.657,1.389,1.093,1.023,1.129
2,8.49,4.07,2.952,7.084,0.661
1,8.839,1.252,0.652,1.959,0.91
1,9.291,2.024,0.788,1.202,0.923
1,9.801,0.987,0.869,2.412,1.119
2,9.909,6.553,0.767,4.935,3.239
2,11.188,8.055,2.165,3.645,0.672
1,11.252,1.066,0.873,1.417,0.735
2,11.435,2.25,0.699,2.765,1.853
2,12.946,5.624,3.507,11.459,0.754
1,13.266,1.237,0.619,1.841,1.228
2,13.378,10.361,0.608,5.146,1.213
2,13.481,2.696,1.919,6.601,1.639
1,13.731,1.181,0.623,1.311,0.943
2,15.348,10.867,1.257,11.972,1.262
1,15.892,1.232,0.936,2.091,1.232
2,16.237,9.84,1.915,11.718,1.11
2,17.328,3.368,1.217,2.563,1.535
2,17.753,5.805,1.018,4.501,3.113
1,17.759,1.747,1.329,1.277,0.621
2,18.673,4.103,2.903,4.07,2.286
1,19.037,1.091,0.872,0.991,1.238
2,19.493,13.779,3.225,5.062,1.961
2,19.812,12.444,0.553,2.411,1.152
1,19.943,1.253,0.752,2.074,0.82
1,20.148,1.523,0.926,1.256,0.782
1,20.307,1.3,0.82,1.308,1.234
2,21.568,10.021,1.443,1.807,0.944
1,21.704,2.01,1.235,1.344,1.093
2,23.866,4.922,1.165,2.808,1.694
1,24.367,1.021,0.674,1.316,0.614
2,24.576,5.915,1.397,4.554,0.959
1,26.066,1.87,1.348,1.797,0.89
1,26.151,1.959,1.449,1.094,1.335
1,26.607,2.382,1.1,1.024,1.389
2,27.175,8.099,1.066,1.591,0.607
2,28.418,9.082,0.686,7.67,0.884
1,28.457,1.01,0.671,1.426,0.764
1,28.763,1.959,1.142,2.046,0.903
1,29.413,1.777,0.857,2.087,1.441
2,29.943,2.64,1.178,1.799,3.084
1,30.039,1.907,1.429,1.294,1.128
1,30.09,1.243,0.914,1.803,0.811
1,31.075,2.046,0.93,1.291,0.946
1,31.386,2.059,0.986,1.813,0.678
2,31.637,5.824,1.601,7.624,1.504
1,31.988,1.501,1.093,2.05,1.476
1,32.171,1.826,1.137,1.336,0.901
2,34.717,5.813,1.043,2.696,2.182
1,35.255,1.403,0.661,1.55,0.652
1,35.772,1.514,0.879,1.314,1.141
1,36.537,0.966,0.873,2.091,0.837
2,36.563,2.584,0.896,13.378,0.636
2,39.6,7.878,1.21,3.21,3.141
2,39.694,11.077,1.89,3.781,1.098
1,41.351,1.476,0.849,1.801,0.73
1,44.19,1.516,1.233,1.208,1.246
2,47.149,5.255,1.107,6.41,1.636
1,47.515,1.253,1.119,1.522,0.637
2,49.475,1.973,0.781,10.841,1.229
2,49.507,5.775,0.661,10.999,3.137
2,50.968,2.402,0.873,2.864,3.137
1,51.77,2.412,0.856,1.518,1.245
1,52.388,1.501,1.244,1.204,0.612
1,53.144,1.025,0.884,2.446,0.872
2,53.986,12.87,0.852,9.602,1.818
2,54.049,3.295,1.162,12.079,0.557
1,54.552,1.429,1.417,1.263,0.844
2,55.674,2.063,1.626,2.193,0.741
2,55.76,8.946,1.695,4.516,1.926
1,55.82,1.799,0.626,1.224,0.969
1,56.475,1.292,1.49,2.032,0.84
2,56.735,11.86,1.131,2.289,1.76
1,58.827,1.461,1.088,1.286,1.246
1,61.031,1.109,1.383,2.036,0.832
2,67.521,11.821,1.036,9.015,2.335
1,67.687,1.216,1.087,1.105,1.446
2,68.413,6.143,1.553,10.464,1.531
1,70.172,1.437,0.925,2.103,1.332
2,71.184,3.643,0.699,2.421,0.636
1,71.193,1.505,1.401,0.964,0.878
1,71.255,1.51,0.928,1.497,1.396
1,72.807,1.253,1.238,2.046,0.649
2,72.845,7.878,0.759,10.526,2.139
2,74.15,7.714,3.507,9.016,3.265
1,74.169,1.437,0.867,1.466,0.967
2,74.601,2.882,2.779,9.861,0.982
1,74.815,1.343,0.868,1.008,1.187
1,76.302,1.025,0.92,1.327,0.612
2,76.343,10.721,0.929,3.185,1.506
1,76.805,1.224,0.73,1.767,0.756
2,77.856,4.016,0.987,6.145,1.638
2,78.138,3.139,0.745,2.838,1.518
1,78.861,1.303,1.222,1.016,1.252
1,79.003,1.414,0.884,0.973,0.884
1,80.099,1.294,1.597,1.258,0.79
2,81.611,10.779,1.563,4.369,1.504
1,82.287,1.242,1.215,0.935,1.236
1,82.858,1.002,1.437,0.991,0.964
2,83.849,3.758,1.036,7.883,3.165
2,84.112,6.134,1.086,7.706,0.767
1,85.023,1.817,1.213,1.293,0.616
1,85.83,2.04,0.996,2.189,0.891
2,87.017,11.928,1.015,1.993,0.811
2,87.372,2.229,1.981,11.132,0.853
1,90.66,0.936,1.347,1.501,1.1
1,92.112,1.216,1.082,1.765,0.831
1,93.541,2.06,1.044,1.228,1.027
1,95.308,0.986,0.946,1.423,0.624
2,95.541,2.184,1.046,11.86,3.279
1,95.674,1.308,0.94,1.213,0.819
2,95.709,11.718,0.873,1.417,2.006
2,96.075,11.226,1.065,3.295,0.735
2,96.276,3.787,2.139,2.544,1.25
2,96.878,5.376,2.016,8.062,1.124
2,98.299,3.282,1.663,4.501,2.896
2,100.074,7.39,0.567,1.973,0.528
2,101.458,2.738,2.232,4.516,1.927
1,102.473,1.41,0.968,1.328,0.918
1,103.102,1.094,0.621,1.794,0.85
1,103.822,1.894,0.876,1.284,1.248
2,107.106,1.603,1.119,3.626,3.457
1,107.296,1.205,0.85,1.329,0.879
1,108.589,1.086,1.254,1.316,0.93
2,108.844,3.645,1.128,10.171,0.745
1,108.961,1.203,1.123,1.172,1.151
1,109.244,1.801,1.223,1.29,0.725
1,110.023,1.228,0.936,1.238,1.094
1,110.979,2.027,1.123,1.337,0.75
2,112.238,1.918,0.855,9.058,1.96
2,114.387,11.813,1.092,6.553,0.974
2,114.467,11.529,1.675,7.287,1.212
2,114.546,2.215,1.435,13.9,2.989
2,115.687,3.47,0.557,6.772,2.992
2,115.75,1.812,1.107,5.512,1.721
1,116.306,0.954,0.922,1.232,1.476
1,119.876,2.158,0.857,1.255,1.135
1,119.981,0.964,1.293,1.487,1.128
1,121.037,1.384,0.905,1.291,1.223
2,122.356,7.377,1.255,3.649,0.699
1,122.501,1.084,0.948,1.013,0.632
1,123.49,1.33,1.084,2.122,0.835
2,123.624,4.612,0.796,6.718,1.117
2,125.992,11.284,0.669,10.636,1.1
2,126.003,13.378,1.279,5.582,1.091
1,126.183,1.019,1.342,2.116,0.928
1,126.487,1.815,1.196,0.978,1.444
2,126.708,1.954,1.154,13.587,2.985
2,127.215,3.643,0.753,2.258,0.67
2,127.246,6.126,2.105,7.833,2.278
2,129.811,5.105,1.838,11.333,1.25
2,129.955,2.571,1.086,2.195,1.133
2,130.729,4.312,0.912,2.747,0.959
1,130.755,1.253,1.182,1.327,1.436
1,135.291,1.422,0.833,1.248,1.335
1,136.253,1.407,1.231,0.94,1.527
2,136.925,3.742,1.37,2.571,1.222
1,137.5,1.388,1.476,1.223,0.856
2,138.186,2.395,1.5,12.565,0.827
2,141.962,2.923,1.08,3.445,0.753
2,143.566,10.061,3.579,3.357,3.203
1,143.595,1.095,0.895,2.119,0.938
2,144.156,7.758,1.263,7.584,0.981
2,144.924,12.475,1.783,4.214,0.66
2,146.641,1.872,2.447,4.023,0.804
1,147.563,1.007,0.971,1.14,0.885
1,147.648,0.948,0.87,1.234,1.12
1,148.935,2.361,0.895,2.47,0.731
2,151.472,11.905,1.927,4.2,0.622
2,152.409,8.355,1.701,2.421,1.53
2,156.044,5.068,1.128,1.848,0.853
1,156.046,1.429,0.905,1.15,0.903
2,157.275,12.035,2.845,3.163,2.427
2,157.859,3.077,0.803,12.87,0.825
2,158.288,7.304,0.918,4.927,0.614
2,160.375,6.844,1.273,2.878,2.954
2,160.623,11.972,0.815,7.115,2.447
2,163.432,7.735,2.776,7.584,2.774
1,163.665,1.533,1.199,1.26,0.931
1,163.774,1.756,0.611,1.398,0.971
2,164.028,5.748,2.139,3.24,1.564
2,164.14,5.43,0.735,7.091,1.164
1,165.811,0.964,0.819,1.949,0.944
1,166.368,1.024,0.999,1.747,1.387
1,166.958,1.438,0.866,1.299,0.95
2,167.112,12.341,0.68,4.107,1.179
2,167.615,3.074,1.95,8.71,3.336
1,168.736,1.77,1.12,1.277,1.342
2,169.416,5.685,2.392,8.355,1.667
2,169.667,4.083,0.855,10.367,1.348
2,170.047,10.532,1.309,3.12,2.929
2,170.147,9.602,3.127,6.025,0.959
1,170.158,1.339,0.898,1.33,0.856
2,170.61,11.024,1.093,1.743,1.043
1,170.675,0.964,1.086,1.997,0.742
1,171.026,1.263,0.913,1.178,1.158
1,172.644,1.012,0.96,1.016,0.872
2,173.11,10.557,0.773,5.064,1.046
2,173.694,11.641,0.894,2.843,0.666
2,173.731,3.917,3.151,5.491,2.247
1,174.576,1.26,0.617,1.403,0.922
2,175.118,11.62,1.641,2.395,2.379
2,175.968,1.993,3.424,10.464,0.553
1,176.4,1.435,1.441,1.253,0.884
2,178.375,9.789,3.422,12.079,1.535
2,178.671,1.977,3.162,3.658,1.14
1,179.299,0.939,1.148,1.331,0.729
2,180.476,3.24,2.213,3.903,0.663
2,182.495,13.827,1.085,2.864,2.469
1,183.327,1.819,0.983,1.435,1.323
1,183.618,1.294,0.811,1.325,1.231
