task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.084,98.779,111.801,109.535,10.766,101.464,95.582,113.529,94.715,110.885,101.334,9.835,104.797,107.667,100.943
4,0.202,97.744,107.281,1.016,102.078,1.103,107.288,9.929,107.77,109.221,1.104,114.851,0.99,98.589,9.588
3,0.59,98.169,94.363,115.958,9.498,100.688,1.053,102.455,108.287,102.272,102.569,9.495,105.796,0.95,103.309
3,0.732,97.767,102.003,100.935,10.711,92.919,0.973,106.693,109.198,104.663,106.423,9.671,96.093,1.08,96.402
3,1.766,101.699,93.223,114.408,10.04,100.537,1.075,96.655,99.16,98.665,103.166,9.629,105.675,0.948,107.907
2,1.942,100.545,0.949,104.661,95.208,108.374,99.503,1.022,102.226,1.003,97.432,109.537,96.072,111.925,1.037
1,2.376,103.365,107.19,112.561,9.747,102.625,100.196,104.998,101.037,108.966,110.535,9.818,111.707,99.625,111.505
2,2.521,99.537,0.967,106.669,108.471,108.018,111.138,0.977,112.87,1.07,98.502,97.613,100.08,103.75,1.047
1,3.057,103.642,109.258,110.946,9.718,115.004,109.412,115.612,109.471,98.374,95.6,10.437,105.975,103.61,113.912
3,3.094,99.236,109.846,101.811,9.445,92.796,0.984,93.44,101.986,94.773,107.437,10.605,97.878,1.101,93.302
4,3.149,100.757,100.22,1.094,114.052,1.098,104.486,10.921,92.665,114.16,1.011,108.638,1.16,102.399,9.375
2,3.236,107.931,0.94,100.41,97.881,92.733,100.724,1.004,99.111,1.038,109.058,106.707,101.223,98.255,1.003
1,3.252,97.367,110.713,108.277,10.656,106.661,96.149,105.845,109.258,99.073,106.306,10.338,114.121,107.873,107.886
1,3.512,104.743,104.555,103.081,10.598,101.444,107.465,97.972,100.312,98.052,110.229,10.654,105.969,104.743,110.977
1,3.529,105.155,108.533,104.5,9.664,107.621,105.915,113.082,109.811,111.977,108.338,9.827,105.327,100.332,112.025
4,3.548,105.076,104.105,1.082,100.285,1.152,116.45,10.28,98.857,104.173,1.048,102.333,1.117,100.006,9.504
3,3.692,101.605,102.901,113.881,9.27,96.393,1.048,104.205,108.271,100.834,107.437,9.275,105.053,0.97,105.839
3,3.804,108.758,105.722,107.378,10.742,100.303,1.119,107.067,109.198,103.63,100.615,9.744,92.517,1.077,107.021
3,4.128,104.841,97.935,115.267,10.046,101.923,1.075,99.074,110.634,105.554,106.641,9.871,105.795,1.094,99.799
4,4.533,94.854,110.049,1.122,111.332,0.998,100.96,10.631,105.693,109.392,1.118,100.471,1.12,110.083,10.918
2,4.606,98.686,1.004,97.912,101.654,94.418,103.067,0.928,107.852,0.944,95.195,95.717,105.29,98.04,0.948
2,4.682,113.904,1.011,94.149,96.403,104.58,102.942,1.047,102.55,1.067,98.737,92.865,106.146,97.225,1.091
2,4.97,106.682,1.097,100.96,104.557,92.705,111.562,0.948,103.215,1.068,96.118,104.483,93.263,103.497,0.966
3,4.998,101.047,101.935,111.584,10.731,99.794,0.955,98.806,102.333,97.489,103.124,10.354,104.713,0.988,97.234
2,5.137,106.349,0.96,97.833,100.177,101.484,97.875,1.048,103.75,1.025,104.033,110.08,106.637,111.138,1.009
3,5.379,109.222,102.327,102.69,10.408,91.61,0.959,109.119,111.539,94.345,107.401,9.762,101.866,0.972,95.491
4,5.381,108.849,104.162,1.028,112.053,1.133,111.239,9.759,108.741,103.371,1.02,104.73,1.038,113.465,9.573
3,5.413,111.546,103.691,115.781,9.254,92.424,1.077,102.529,106.513,94.902,106.605,9.228,97.285,0.953,107.544
4,6.077,101.3,115.656,1.123,104.888,1.063,102.17,9.441,93.918,114.367,1.076,112.822,1.017,115.008,10.238
1,6.776,97.47,112.325,96.806,10.757,116.896,107.78,115.188,96.367,112.422,102.754,9.807,113.082,100.912,109.704
2,7.234,111.953,1.024,104.768,92.945,105.29,111.674,0.935,99.275,1.036,100.222,101.981,107.923,102.06,0.964
1,7.419,103.347,111.196,97.115,9.692,107.515,94.376,110.37,103.254,102.181,101.906,10.427,104.329,98.489,100.837
3,7.451,95.613,100.314,113.093,10.369,101.777,1.091,97.515,112.294,102.728,115.846,9.583,97.896,1.049,100.184
2,7.731,107.841,1.087,96.856,106.187,105.425,96.648,1.084,113.378,1.001,99.585,95.913,94.991,97.102,1.037
3,7.762,108.311,100.133,116.601,10.387,98.776,1.036,103.403,96.068,94.969,111.335,10.859,102.205,0.961,109.403
2,7.852,98.802,1.081,101.07,109.221,108.429,110.954,1.086,106.171,0.998,104.653,95.856,94.726,112.792,1.07
4,8.065,96.276,113.59,0.981,109.98,1.041,99.603,9.554,103.367,107.868,1.092,99.232,1.086,99.909,10.674
1,8.107,99.716,110.844,104.656,10.366,100.941,99.949,100.194,95.119,114.049,107.549,9.906,109.198,96.392,103.14
