task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
2,0.191,107.997,100.922,11.011,109.483,10.771,106.034,10.736,101.959,97.687,10.874,102.46,10.218,109.832,10.175
4,0.194,11.212,109.048,104.732,11.37,10.199,99.061,101.613,11.614,101.0,100.258,10.758,10.051,116.128,108.765
1,0.213,1.021,1.003,99.667,9.161,11.063,101.37,93.918,1.007,1.103,103.437,10.178,10.599,100.675,106.631
4,0.567,11.212,101.606,111.368,9.892,10.802,114.689,105.01,10.203,102.934,100.931,10.209,9.963,101.398,118.001
3,0.707,110.637,0.991,104.195,106.261,1.103,101.991,9.506,105.969,0.95,114.083,116.232,1.017,103.229,9.89
2,1.259,106.55,105.989,10.421,100.624,10.177,97.496,11.704,103.035,97.098,10.576,98.289,9.621,113.116,10.303
3,1.362,117.281,1.034,105.936,108.908,0.998,101.732,9.73,104.365,0.974,109.41,99.213,0.988,93.475,10.967
1,1.47,1.133,1.054,112.158,10.133,10.282,101.888,102.534,1.136,0.93,106.168,9.673,10.033,112.361,93.26
1,1.52,1.11,0.991,116.104,10.402,10.142,110.737,96.559,1.06,1.097,111.305,10.746,9.92,102.779,109.084
3,1.614,114.325,1.068,106.332,114.753,1.137,108.046,10.423,108.801,1.048,102.079,109.71,1.093,106.426,9.547
4,1.673,11.238,110.493,102.245,11.39,9.476,103.71,108.898,10.464,102.272,97.749,10.447,10.775,99.304,105.659
1,1.718,1.147,0.972,104.316,9.241,10.986,114.638,95.283,0.987,0.991,116.334,9.811,11.284,116.298,102.341
1,1.786,1.022,1.059,115.357,10.598,10.48,110.883,98.579,0.987,1.05,109.582,9.526,10.267,109.66,109.939
4,1.821,10.191,96.757,106.685,9.771,10.117,101.071,107.375,11.661,107.483,106.417,10.447,9.929,105.331,103.491
2,1.829,96.795,97.903,10.179,113.052,9.707,97.541,10.27,98.89,110.661,10.636,110.259,11.212,112.854,10.146
3,2.478,106.994,0.947,100.2,110.818,1.082,106.803,9.89,111.067,0.953,98.724,114.919,1.045,93.474,10.271
1,2.797,1.047,1.023,109.566,9.628,10.379,100.837,99.754,0.996,0.95,108.366,10.726,10.304,113.159,106.626
3,2.92,112.415,0.958,108.15,110.354,0.999,99.366,10.216,101.892,1.098,103.475,107.721,1.007,95.927,10.696
3,2.934,104.022,0.978,113.571,116.491,1.005,105.01,10.72,117.108,1.043,98.314,100.991,1.066,105.891,9.608
2,2.992,110.899,98.108,11.653,110.507,9.649,105.857,10.695,100.055,104.491,10.206,99.171,9.641,104.893,10.962
2,3.126,98.618,106.033,10.989,97.673,10.515,105.178,10.494,103.607,96.657,11.074,112.77,10.712,101.189,10.568
1,4.168,1.149,1.105,100.065,9.219,10.592,113.278,107.462,1.112,1.068,104.979,9.567,11.58,114.785,101.39
1,4.23,1.004,1.077,108.429,10.687,10.935,112.591,102.35,1.033,0.984,108.332,10.079,11.406,105.398,105.327
3,4.344,109.386,1.004,104.987,112.169,1.057,98.238,10.075,102.621,1.03,110.09,107.22,1.016,100.118,9.524
2,4.473,98.922,95.874,11.395,104.235,10.679,107.493,11.476,110.815,105.455,11.201,100.332,10.218,112.085,11.429
4,4.685,10.547,103.038,110.902,10.256,9.651,110.269,103.733,9.976,101.485,106.317,11.161,9.399,103.469,110.591
3,4.844,117.3,1.052,99.714,103.269,1.129,91.65,10.585,116.168,0.939,104.436,116.184,1.119,92.332,9.731
4,5.254,10.449,109.114,100.766,11.216,10.842,111.966,115.904,10.837,100.792,102.225,10.576,10.912,106.674,112.584
4,5.397,10.633,106.328,99.884,10.076,10.007,108.944,101.518,11.216,95.861,115.313,10.482,11.012,111.993,103.823
1,5.403,1.116,0.938,98.726,9.478,9.949,105.565,99.25,1.07,0.99,114.084,10.591,10.687,114.035,92.42
4,5.843,10.006,98.255,104.845,11.361,10.007,106.273,115.527,10.376,100.795,107.472,9.671,10.987,102.209,101.637
