task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T10,0.21,10.38,25.01,9.74,25.18,5.22,28.22,160.26,106.05,9.98,28.54,10.03,29.03,4.88,27.58,161.09,102.02
T5,1.598,10.41,25.58,11.43,27.55,5.18,25.0,163.19,100.83,10.26,26.18,11.25,27.36,5.02,23.77,165.14,99.89
T3,2.971,10.11,25.27,11.13,27.05,5.6,27.16,169.51,101.26,10.72,24.5,10.87,25.1,5.18,26.42,142.93,95.32
T10,6.441,9.45,26.61,11.0,25.58,5.02,26.77,161.16,97.56,10.62,27.78,11.04,25.9,5.06,25.07,171.71,106.28
T8,7.837,11.27,25.93,10.54,25.01,4.96,27.25,160.76,110.25,10.68,25.37,10.62,27.33,5.58,26.3,163.04,110.47
T2,8.073,9.82,26.85,10.0,29.06,5.2,24.99,162.95,111.53,10.85,27.66,9.64,25.35,5.56,27.66,163.59,98.67
T7,8.516,10.2,23.16,10.66,28.2,5.0,25.29,160.93,110.29,10.86,23.32,10.8,25.38,5.5,24.32,159.44,109.74
T5,9.131,11.34,25.03,10.53,26.23,5.53,27.7,158.51,99.86,10.04,28.62,10.4,24.91,5.34,25.83,151.97,102.22
T9,10.694,10.39,23.94,10.25,25.72,5.29,25.99,160.76,101.92,9.52,24.87,11.74,26.72,5.16,28.94,151.32,97.35
T2,13.119,10.66,28.4,9.63,28.12,5.55,27.15,153.05,100.34,9.41,27.32,10.07,28.63,5.05,27.22,150.63,98.14
T2,13.612,10.56,24.36,10.54,25.87,5.5,27.17,150.35,110.44,10.72,27.1,9.33,27.64,5.35,25.37,160.26,114.88
T3,14.485,10.84,27.24,10.78,28.36,5.21,28.1,148.03,92.3,10.51,24.09,10.32,27.7,5.34,28.84,148.5,94.82
T9,15.556,10.42,25.38,11.44,29.36,5.26,24.84,169.36,109.76,10.25,25.79,11.75,29.24,4.72,24.57,161.85,99.8
T10,15.691,9.71,25.99,9.61,27.14,5.04,25.25,175.05,113.16,10.71,26.0,9.63,26.1,5.08,28.85,155.04,101.01
T5,15.937,11.32,28.62,10.7,27.47,5.4,27.14,160.12,112.25,10.97,26.19,11.24,27.66,5.05,26.52,153.09,109.31
T9,16.368,10.99,25.81,10.14,26.74,4.86,25.14,159.18,109.64,10.86,24.6,11.13,29.29,5.03,27.42,147.08,112.15
T5,16.507,11.18,28.86,11.23,24.14,5.64,23.82,171.29,106.99,11.47,25.08,10.39,25.33,5.1,24.85,149.77,100.5
T1,18.751,11.22,24.48,10.76,27.49,5.38,24.92,139.43,99.01,11.16,26.7,9.6,27.39,5.19,23.97,137.96,97.2
