task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T9,0.651,9.76,25.81,9.94,29.14,5.25,25.61,171.06,99.63,9.74,26.62,10.84,26.76,5.34,27.11,168.07,101.29
T3,2.106,10.87,24.96,11.19,25.42,5.54,25.87,154.35,92.78,9.86,23.46,10.23,29.43,5.13,26.04,163.72,101.09
T8,2.749,10.33,28.2,9.84,27.81,5.1,26.45,165.41,105.53,10.86,25.59,9.97,26.01,5.44,28.56,153.99,101.44
T3,3.628,10.83,27.76,10.64,29.06,5.43,25.83,146.03,97.91,10.52,25.76,10.36,25.36,5.49,27.78,163.19,98.32
T10,3.976,10.52,28.8,11.03,28.78,4.98,26.94,172.31,106.32,9.24,27.01,10.14,28.64,5.45,29.02,157.44,100.22
T1,7.483,9.85,23.1,11.36,28.06,4.87,26.18,156.9,113.94,10.14,25.89,11.11,27.46,4.74,24.61,151.32,98.17
T10,8.93,9.66,25.39,10.34,25.98,4.86,26.1,160.03,97.73,10.98,28.56,10.59,25.75,5.28,25.22,175.41,107.29
T6,11.63,11.68,27.55,10.86,24.57,5.71,25.5,154.89,109.44,10.06,26.76,9.3,24.68,5.39,24.49,144.06,116.93
T5,12.368,10.11,28.45,10.14,27.96,5.29,27.59,157.8,102.66,10.87,26.95,11.61,27.07,5.76,27.7,156.94,102.47
T6,14.597,10.74,25.65,9.48,27.01,5.21,26.09,146.23,100.33,10.64,25.23,10.13,25.27,5.8,27.24,157.48,118.92
T8,15.926,10.88,26.71,10.88,26.51,5.36,28.77,155.65,107.62,10.15,26.88,10.81,24.58,4.78,24.5,149.49,106.9
T3,16.468,10.83,26.2,9.8,27.01,4.83,26.92,151.57,103.79,9.78,23.51,11.11,26.4,5.0,25.67,159.8,105.64
T2,17.337,10.76,26.48,9.36,25.64,5.81,24.36,159.31,107.18,9.51,26.91,9.72,28.12,5.44,25.62,158.16,104.55
T7,19.674,9.49,27.24,11.3,28.36,5.37,26.31,148.81,108.93,10.33,25.62,11.61,28.03,5.39,26.62,149.94,110.82
T9,19.815,9.58,27.59,11.4,29.75,4.8,25.46,152.33,107.08,10.15,26.17,11.32,29.72,4.8,28.54,171.56,103.48
T10,21.328,9.37,27.23,9.61,25.93,5.3,27.18,174.77,108.82,9.63,28.83,11.12,26.41,5.59,25.0,164.75,103.65
T2,22.785,9.78,24.48,9.88,25.29,5.73,26.24,163.91,109.28,9.95,24.35,9.61,26.57,5.84,26.12,148.04,98.53
T8,23.587,11.64,26.6,10.42,26.1,5.12,27.3,157.48,110.32,11.27,24.71,11.02,26.91,4.98,25.77,173.98,104.63
T1,25.079,11.05,27.24,11.33,27.53,4.76,27.77,150.33,98.16,10.58,23.7,11.15,28.14,5.44,28.37,143.23,98.15
T7,25.147,10.09,25.1,9.99,27.87,4.88,24.5,167.69,115.14,10.45,25.57,11.11,25.24,5.2,26.13,152.71,111.33
T4,27.118,10.92,27.22,10.75,23.77,4.79,25.7,152.44,102.21,10.29,27.14,9.97,23.7,5.33,24.94,148.87,109.4
T8,28.52,10.82,24.43,9.76,28.34,5.59,25.92,149.03,105.78,10.19,27.82,10.28,26.8,5.44,26.24,169.6,101.48
T9,28.745,11.12,24.0,10.11,28.91,5.0,25.04,174.23,108.32,10.22,23.56,10.45,28.82,5.27,28.89,168.44,103.52
T5,28.815,11.73,28.9,11.36,28.39,5.05,25.1,162.24,97.9,11.67,29.12,10.84,28.1,4.99,25.84,156.2,109.91
T9,29.364,11.06,25.97,11.25,25.5,5.26,29.0,153.74,101.62,9.91,24.45,10.54,25.8,4.83,28.63,150.28,106.09
