task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.299,2.518,1.522,4.242,0.833,2.099,1.99,3.707,0.988
2,0.379,2.324,1.867,4.399,0.829,2.014,1.748,3.654,0.955
4,1.061,1.976,1.684,4.896,0.765,1.813,1.642,3.684,1.022
2,1.277,1.943,1.879,5.1,0.766,2.388,1.614,4.962,0.975
3,1.468,2.329,1.467,5.664,0.782,1.854,1.358,5.526,0.822
3,1.633,2.035,1.568,4.632,0.932,1.844,1.575,5.543,0.738
2,1.718,2.176,1.64,3.82,1.017,2.329,1.708,4.017,0.871
2,1.719,2.316,1.776,4.706,0.933,2.368,2.07,3.659,0.88
4,1.734,2.234,1.364,4.271,0.968,2.385,1.757,3.87,0.916
2,1.745,2.082,1.846,4.408,0.774,2.285,2.033,4.702,1.016
1,1.916,2.031,1.73,3.624,0.831,2.156,1.797,3.803,0.775
3,2.36,2.023,1.532,5.77,0.802,1.844,1.706,5.475,0.952
4,2.436,2.058,1.487,4.293,0.853,2.444,1.888,4.767,0.796
3,2.637,2.201,1.438,5.073,0.806,2.296,1.404,4.48,0.745
4,2.883,1.866,1.898,4.304,0.864,2.135,1.5,4.604,0.795
1,4.401,2.103,1.704,3.822,0.84,2.074,1.801,4.707,0.688
3,4.529,1.753,1.456,5.469,0.727,2.118,1.327,5.844,0.954
2,4.8,2.19,2.035,4.392,0.75,2.526,1.662,3.777,0.874
4,4.831,2.016,1.818,4.277,1.029,2.206,1.845,4.189,0.807
1,4.933,2.42,1.668,4.549,0.697,1.978,1.97,3.854,0.644
3,4.985,2.224,1.281,4.228,0.922,2.011,1.631,4.41,0.845
1,5.325,2.177,1.962,3.745,0.697,2.069,1.775,4.483,0.839
4,5.473,2.163,1.857,4.207,0.973,1.937,1.47,3.774,0.94
1,5.807,2.037,1.51,3.944,0.811,2.142,1.737,4.43,0.632
2,5.858,2.333,1.96,4.841,0.956,2.467,1.53,4.658,0.795
1,6.052,2.469,1.916,4.986,0.753,2.362,1.489,4.632,0.75
1,6.074,2.057,1.702,4.263,0.839,2.27,1.582,4.433,0.815
4,6.26,2.059,1.349,4.442,0.9,2.319,1.811,4.107,0.851
3,6.506,2.154,1.466,5.889,0.868,1.842,1.447,4.905,0.783
1,6.652,1.919,1.405,4.253,0.66,2.012,1.433,4.954,0.686
3,6.726,2.079,1.557,5.488,0.767,1.809,1.272,5.81,0.743
4,7.071,2.022,1.895,4.627,0.771,1.896,1.357,3.751,0.898
2,7.203,2.095,1.561,3.855,0.964,2.004,1.715,4.569,0.954
1,7.332,2.163,1.656,5.047,0.678,2.525,1.603,4.437,0.679
3,7.377,1.873,1.516,5.23,0.9,2.18,1.456,4.872,0.84
4,7.402,2.152,1.584,4.773,1.042,2.228,1.812,3.764,0.874
4,7.578,2.167,1.505,3.845,1.011,2.41,1.684,3.801,1.031
3,7.679,1.736,1.52,4.392,0.758,1.953,1.489,5.85,0.805
1,7.863,2.041,1.512,5.006,0.659,2.371,1.608,4.283,0.861
3,7.865,2.178,1.466,5.203,0.857,2.161,1.716,5.528,0.926
4,8.06,2.294,1.606,4.387,1.026,1.83,1.857,4.926,0.874
4,8.061,1.759,1.72,5.028,0.975,1.844,1.459,4.315,0.83
3,8.096,1.878,1.346,4.458,0.783,2.095,1.751,5.695,0.93
2,8.417,1.905,2.113,4.58,0.877,2.266,2.137,3.75,0.835
1,8.85,2.231,1.758,3.835,0.799,2.228,1.848,3.908,0.684
4,8.878,2.379,1.765,4.916,0.921,2.146,1.483,4.044,1.06
1,8.926,2.153,1.924,4.025,0.613,2.549,1.517,4.313,0.631
4,8.991,1.826,1.368,3.898,0.815,2.345,1.881,4.9,1.019
2,9.202,2.446,2.113,4.311,0.797,2.439,1.949,3.63,0.933
3,9.283,2.156,1.693,4.467,0.72,1.87,1.378,5.586,0.983
1,9.506,2.279,1.917,4.414,0.764,2.066,1.888,3.676,0.793
4,9.723,2.376,1.776,5.062,0.778,2.065,1.847,4.779,0.898
1,9.752,2.158,1.462,4.406,0.774,2.429,1.444,3.968,0.738
3,10.491,1.876,1.333,5.312,0.78,2.236,1.734,5.077,0.719
4,10.55,2.273,1.776,3.675,1.066,2.224,1.752,4.38,0.959
3,10.64,1.799,1.584,5.799,0.72,2.279,1.47,4.217,0.995
3,10.655,2.04,1.712,4.738,0.85,2.397,1.715,5.676,0.958
4,11.097,1.911,1.775,4.33,1.061,2.055,1.623,3.881,1.032
4,11.13,2.346,1.756,3.996,0.835,2.333,1.597,3.76,0.801
1,11.417,2.169,1.685,4.468,0.841,2.12,1.98,3.946,0.687
