task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,11.28,27.76,24.92,104.75,9.56,99.45,107.08,101.57,10.64,27.35,26.73,111.37,10.37,92.22,98.2,103.02
T4,0.004,10.86,23.82,27.75,96.41,10.39,96.77,96.08,103.08,9.81,27.18,28.29,93.5,10.8,105.38,99.74,116.46
T1,0.005,9.98,25.06,27.42,98.58,9.62,117.5,105.28,107.19,10.69,25.41,25.79,97.49,9.43,102.65,96.7,100.39
T10,0.015,11.22,24.31,28.15,96.37,10.38,106.47,101.66,99.77,11.25,26.02,27.58,111.6,10.1,101.66,108.81,111.24
T9,0.032,10.89,27.52,24.52,106.36,9.7,100.9,96.7,108.15,11.11,29.5,25.61,106.12,9.88,98.51,96.31,110.25
T6,0.041,10.77,26.77,27.7,113.16,10.56,97.18,92.55,106.53,10.29,25.16,26.49,117.26,10.82,111.76,97.95,105.59
T2,0.042,9.78,25.93,23.43,116.72,9.73,110.0,112.29,112.0,11.19,27.34,25.97,115.0,10.55,118.24,100.44,115.65
T2,0.043,10.15,29.0,23.07,113.34,9.78,111.8,100.17,112.01,9.78,27.79,26.38,115.77,9.95,110.71,111.05,100.36
T4,0.048,10.32,23.87,28.76,98.39,11.25,95.3,107.43,111.34,10.14,24.93,27.72,109.73,10.12,94.02,96.51,102.76
T2,0.054,10.68,28.92,26.54,101.06,10.39,110.84,110.17,104.13,10.84,25.62,25.27,108.82,10.5,102.21,105.58,112.32
T3,0.056,11.07,25.78,25.68,100.3,10.34,100.9,99.86,100.54,10.8,25.1,26.05,113.76,9.66,94.09,93.7,108.77
T1,0.072,9.96,27.94,25.2,107.93,11.2,108.78,103.1,108.88,9.86,25.87,25.6,98.9,11.07,104.66,109.42,98.33
T9,0.074,9.47,28.39,26.47,101.08,10.79,104.63,97.28,97.82,10.78,25.43,28.33,98.99,9.33,105.07,102.66,108.49
T3,0.09,11.22,23.63,25.22,101.47,10.03,101.38,95.28,108.31,9.83,24.48,23.21,109.96,9.37,98.64,94.28,104.98
