task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,99.78,5.72,9.74,27.6,160.16,104.19,1.12,24.74,115.5,5.09,10.6,27.35,157.75,104.48,0.97,25.8
T1,0.005,100.33,5.21,10.78,24.96,165.52,97.92,1.12,27.34,97.43,5.04,10.48,27.09,153.77,106.59,1.08,27.22
T7,0.027,109.03,5.56,10.59,25.23,164.22,97.2,1.09,28.19,107.8,5.89,10.19,24.77,172.02,103.47,1.01,27.71
T8,0.035,98.65,4.67,10.17,27.12,159.98,102.57,1.04,26.97,107.61,4.69,11.18,26.6,158.03,106.79,1.01,27.29
T5,0.063,92.97,5.25,10.04,27.38,143.89,113.14,1.03,26.37,102.08,5.6,10.73,24.83,157.13,101.68,1.11,27.38
T3,0.064,101.51,5.19,10.36,27.71,168.13,102.87,1.11,28.08,104.7,5.78,10.79,27.8,170.18,112.46,0.98,27.21
T7,0.072,114.54,5.9,10.14,25.43,144.81,103.99,1.11,24.44,117.24,5.78,10.83,25.85,158.62,110.68,1.12,28.38
T7,0.074,104.34,5.7,11.2,24.59,159.6,112.31,1.14,28.53,104.87,5.46,10.21,26.98,158.88,103.69,1.11,25.24
T8,0.079,108.82,4.72,10.71,26.88,143.32,108.4,0.97,25.85,110.06,5.22,10.22,24.64,163.22,106.26,1.04,27.57
T1,0.087,105.83,5.15,9.88,27.04,151.47,95.4,1.07,25.95,103.7,5.43,10.65,25.75,165.01,104.14,1.12,24.4
T10,0.104,105.67,4.86,9.93,24.85,153.64,113.14,1.14,28.02,108.45,5.01,10.08,26.35,160.16,113.04,1.08,27.54
T2,0.106,105.85,5.15,10.0,26.97,145.29,108.89,1.1,26.86,106.58,5.17,10.3,27.36,167.02,108.09,1.11,26.26
T6,0.122,105.72,5.09,9.88,24.52,175.36,96.85,1.03,29.17,100.18,4.74,9.62,27.71,163.98,102.19,1.07,27.17
T10,0.148,105.61,5.13,10.05,27.89,168.68,103.5,1.06,24.62,94.53,4.65,9.7,24.14,171.21,105.24,1.08,24.8
T3,0.157,113.23,5.36,9.63,25.45,159.32,107.68,1.09,27.8,105.69,5.91,10.34,28.24,155.69,116.53,1.01,28.31
T10,0.161,97.86,4.7,9.6,25.74,150.53,113.86,1.01,24.56,95.16,5.43,9.47,25.51,165.0,111.17,1.0,25.52
T9,0.165,101.06,5.53,11.2,27.07,148.44,107.27,1.0,28.53,102.77,5.54,11.29,25.76,155.15,115.56,1.02,28.03
T1,0.169,99.32,5.6,10.49,23.26,154.89,94.67,1.05,25.96,107.51,5.22,10.3,25.88,153.72,94.98,1.0,24.22
T7,0.172,109.78,5.55,10.41,26.87,155.79,98.22,1.18,27.93,117.69,5.1,9.51,26.5,167.47,104.17,1.11,26.17
T10,0.174,106.48,4.8,10.31,24.74,162.14,106.39,1.15,27.33,95.13,4.99,9.77,25.4,156.58,100.83,1.0,25.72
T1,0.215,107.27,5.42,9.81,26.21,151.45,93.83,1.18,24.85,109.1,4.98,10.53,24.14,169.25,100.27,1.06,27.47
T4,0.218,99.33,5.4,10.75,26.32,159.08,107.45,1.15,28.68,105.27,5.15,11.28,24.88,141.97,109.92,0.98,27.54
T8,0.223,103.92,4.79,10.35,25.46,167.29,111.09,0.99,26.97,97.2,4.93,11.39,27.87,164.58,108.52,1.06,24.98
T8,0.229,104.28,4.82,10.6,25.86,148.01,109.05,0.97,26.82,97.35,4.86,10.07,24.06,149.24,101.21,1.03,25.88
T1,0.234,98.3,5.6,11.08,26.5,162.45,94.35,1.07,26.71,105.0,5.43,10.86,27.14,173.43,107.0,1.1,23.47
T5,0.239,92.95,5.49,10.91,24.09,149.07,101.21,1.1,24.87,104.35,5.7,10.65,24.5,161.07,107.62,1.18,24.04
T2,0.259,98.34,5.27,11.43,27.62,144.51,97.76,0.97,26.09,105.02,4.89,10.98,23.79,167.57,108.58,1.06,27.08
T6,0.283,94.73,4.65,10.11,24.64,176.12,110.88,1.14,29.63,97.57,5.3,10.21,25.68,158.17,96.12,1.04,28.99
T5,0.288,93.76,4.99,10.9,23.73,152.47,98.02,1.02,26.68,99.2,5.22,10.88,26.57,141.89,99.32,1.08,24.26
T5,0.292,98.15,4.96,11.04,25.72,144.14,97.94,1.16,28.04,107.75,5.1,10.48,26.56,144.73,112.78,1.09,27.56
T6,0.303,99.39,5.45,10.68,26.13,162.16,113.53,1.16,26.11,108.9,5.44,9.9,26.5,150.45,111.28,1.12,29.19
T10,0.305,94.63,5.34,9.44,24.46,161.84,96.98,1.01,27.12,108.14,4.69,10.6,24.74,168.41,111.45,1.0,26.47
T3,0.312,114.44,5.6,10.23,29.24,159.71,105.97,1.09,24.84,111.25,5.5,10.52,28.78,174.02,106.92,0.96,27.6
T4,0.312,92.57,5.66,10.3,27.71,142.75,105.19,1.13,25.31,104.04,5.0,10.81,28.7,148.33,102.41,1.11,26.41
T10,0.314,97.76,4.89,9.79,27.94,173.19,97.64,1.01,26.51,95.64,4.93,9.69,26.97,151.07,108.33,1.01,28.01
T8,0.339,107.94,5.13,10.8,27.28,143.32,116.02,1.05,27.52,105.67,4.99,11.47,27.12,166.12,108.64,0.99,24.81
T10,0.342,106.8,4.68,10.61,27.93,170.47,102.2,1.06,26.95,95.81,4.7,10.27,26.54,163.56,106.6,0.98,24.7
T8,0.353,112.34,4.71,10.36,27.89,169.02,103.78,1.01,25.27,103.31,5.41,10.12,26.74,165.22,103.43,0.93,27.42
T9,0.354,104.62,5.19,11.31,27.3,160.09,114.18,1.03,26.74,109.36,5.31,10.79,29.54,161.75,109.24,0.96,28.46
T4,0.369,96.28,4.9,10.55,26.31,151.22,105.17,1.1,26.25,108.76,4.96,10.28,26.0,153.47,93.01,0.98,26.31
T8,0.37,99.16,4.78,10.56,26.32,167.93,103.04,1.03,26.63,101.0,4.91,10.08,27.85,164.66,101.26,1.03,25.29
T1,0.406,103.39,5.6,9.52,23.38,163.56,102.89,1.14,26.79,105.07,5.88,9.66,23.85,174.87,107.87,1.16,23.72
T3,0.42,102.65,5.49,9.72,25.18,154.14,116.59,0.99,27.46,104.32,5.78,10.13,29.1,156.44,99.89,1.02,28.51
T5,0.424,109.66,5.14,10.89,27.08,162.15,106.59,1.1,25.93,96.97,5.07,10.85,26.62,155.96,104.59,1.01,26.45
T8,0.429,106.76,4.79,10.98,24.3,158.45,112.08,1.01,25.02,105.84,4.72,10.35,27.39,167.12,107.19,1.06,27.4
T5,0.429,108.14,5.32,11.11,24.16,165.16,112.09,1.03,26.69,107.66,5.53,10.91,24.92,161.71,104.1,1.08,24.81
T1,0.473,104.69,5.69,10.54,24.14,162.21,95.23,1.03,24.9,103.55,5.34,10.32,26.47,156.11,100.64,1.15,23.46
T1,0.473,103.89,5.42,10.75,24.06,162.79,96.25,1.13,25.86,98.91,5.4,10.32,24.84,174.1,99.65,1.1,26.63
T9,0.513,98.86,4.92,10.28,25.14,160.62,103.98,0.96,29.02,96.18,5.11,11.48,29.73,147.72,103.93,0.99,28.1
T5,0.514,95.34,5.21,10.71,25.58,163.46,111.01,1.17,24.71,100.63,4.93,10.09,23.8,154.73,115.54,1.07,27.53
T5,0.527,94.89,5.52,10.19,26.62,157.63,111.07,1.17,24.71,105.96,5.21,9.87,24.92,148.38,105.5,1.01,27.54
T10,0.535,101.28,5.16,9.15,27.91,146.1,103.99,1.1,26.24,106.88,5.22,10.57,27.34,166.85,99.0,0.99,27.71
