task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.186,114.88,103.51,1.15,9.68,10.98,1.01,106.62,97.7,115.4,110.08,1.02,10.69,10.98,0.99,95.45,108.85
T3,1.407,93.78,111.5,1.06,10.47,10.76,1.08,101.49,102.28,96.71,96.92,1.05,9.75,9.82,1.16,107.06,101.68
T3,1.561,101.32,112.06,1.07,9.71,10.07,1.06,103.28,109.77,97.58,97.09,0.98,10.23,10.41,1.06,105.58,109.29
T4,1.631,119.3,104.33,1.04,10.1,10.04,1.11,97.04,110.72,110.62,100.9,1.08,9.26,9.55,1.11,100.2,112.43
T4,1.79,116.44,107.64,1.03,9.34,9.88,0.98,108.57,106.87,119.17,108.39,1.0,10.57,10.63,1.01,111.63,106.35
T1,1.807,112.41,99.91,1.14,11.07,10.1,0.99,97.55,109.55,101.98,114.54,1.07,9.8,10.38,1.12,106.32,101.14
T4,2.44,115.64,106.55,1.01,10.95,10.01,1.05,98.14,99.79,107.94,108.8,1.1,10.85,11.24,1.02,99.76,105.58
T3,3.284,93.03,103.18,1.03,9.5,11.49,1.0,98.08,103.77,95.14,99.62,0.95,10.64,10.37,1.16,107.73,118.14
T1,3.954,113.67,112.58,1.08,10.2,10.87,1.05,107.49,108.5,111.65,117.66,1.02,10.47,10.45,1.03,104.47,107.28
T4,4.503,114.65,99.79,1.14,9.56,10.38,1.05,98.63,107.29,110.91,111.19,1.12,9.91,10.28,1.01,103.39,97.08
T1,4.754,116.42,108.79,0.99,10.75,10.68,1.0,106.94,103.14,104.08,99.09,1.02,10.8,9.98,1.05,111.96,107.28
T4,4.793,117.57,114.85,1.01,10.87,9.79,1.11,112.51,105.08,113.43,108.63,1.11,10.5,9.88,1.03,100.46,108.49
T3,4.882,101.9,107.84,1.09,10.72,11.06,1.13,109.32,114.53,106.54,112.44,1.12,10.88,11.37,1.03,109.46,105.43
T2,5.035,113.5,101.69,1.02,9.55,10.45,1.07,95.78,102.15,111.67,115.06,1.01,10.56,11.43,0.98,97.17,113.45
T3,5.189,99.55,106.92,1.11,10.48,10.69,1.03,98.54,109.91,99.24,103.49,1.01,9.54,10.86,1.16,95.0,117.16
T2,5.245,101.5,101.27,1.0,10.2,11.16,1.01,97.82,104.8,105.78,107.8,0.97,10.79,11.81,0.97,105.68,100.92
T2,5.411,117.11,101.59,1.03,9.45,11.75,0.95,98.32,110.82,117.6,110.25,1.1,10.89,11.87,0.94,102.23,101.83
T2,6.886,99.45,114.82,1.01,10.7,11.48,0.96,107.05,108.04,113.21,111.75,1.1,9.56,10.98,1.1,106.27,103.99
T2,7.04,117.74,116.58,1.06,9.59,10.38,1.05,108.6,100.01,105.1,114.14,1.09,10.96,10.29,0.99,99.29,101.98
T1,7.263,113.89,104.59,1.13,10.72,9.85,1.02,114.1,109.66,107.37,108.77,1.01,11.32,11.04,1.01,107.76,109.86
T4,7.426,117.42,101.54,1.17,9.59,10.56,1.01,103.92,96.16,110.18,111.92,1.07,10.8,10.64,0.97,111.8,99.74
T4,7.48,115.83,109.82,1.16,9.61,9.76,0.98,104.72,96.81,106.98,111.55,1.16,10.05,9.75,1.05,107.18,111.87
T4,7.601,106.24,98.39,1.02,10.28,9.66,1.11,97.6,104.32,101.01,112.52,1.07,9.35,9.66,1.14,111.38,102.91
T4,7.863,112.76,110.1,1.02,9.38,9.72,1.09,99.09,103.85,101.26,113.54,1.07,10.73,9.62,1.08,101.69,96.82
T2,7.913,110.27,108.17,1.08,10.52,10.96,0.97,96.38,102.05,103.18,115.26,1.05,10.66,11.88,1.02,109.9,103.96
T2,8.599,113.43,104.21,0.96,10.13,11.74,0.97,108.13,106.36,104.48,118.57,0.94,9.3,11.54,1.05,102.39,113.58
T2,8.967,101.96,118.59,1.1,10.39,11.5,0.94,102.02,101.86,110.91,101.34,0.99,10.02,11.8,1.1,106.9,106.07
T3,9.221,94.51,102.04,1.05,10.23,10.1,1.12,107.65,101.77,94.81,96.42,0.99,10.16,11.0,1.07,107.11,118.43
T3,9.899,93.71,107.81,1.02,9.74,9.93,1.16,98.32,115.69,105.66,100.54,0.98,11.13,11.22,1.1,98.83,115.78
