task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
1,0.094,116.353,98.109,104.641,9.256,102.465,103.955,111.805,118.848,102.964,116.7,10.006,98.805,112.058,98.093
1,0.658,117.386,111.9,100.396,10.549,104.387,110.115,105.184,107.3,99.734,114.056,10.247,108.686,111.234,101.113
4,0.677,110.381,10.655,94.277,100.46,101.339,0.962,105.022,115.403,11.346,95.352,114.17,100.397,0.948,111.224
2,0.94,92.865,1.152,104.763,104.874,108.745,0.998,1.098,94.973,1.099,106.21,99.014,96.269,1.16,1.158
2,1.086,100.804,1.066,100.001,105.308,108.819,1.133,1.022,108.317,1.06,97.537,106.221,108.242,1.097,1.113
2,1.189,98.056,1.07,95.774,110.53,94.407,1.046,1.026,93.141,1.009,110.715,106.477,96.269,1.026,0.983
4,1.529,104.281,11.343,95.094,100.604,102.821,1.015,108.952,105.24,9.814,102.322,100.804,109.066,1.006,98.918
3,1.536,103.189,111.019,104.201,110.275,101.292,108.407,11.566,91.632,107.979,102.841,98.166,104.678,113.509,10.83
1,2.044,116.878,110.298,113.121,9.498,105.465,109.822,99.054,106.059,102.918,113.514,10.161,99.335,111.939,109.301
3,2.059,103.275,99.692,108.533,109.392,107.104,112.073,10.816,99.331,115.834,102.721,112.568,100.475,99.412,11.844
1,2.367,109.822,113.716,112.222,9.957,101.193,115.253,105.359,105.667,108.294,109.388,9.926,104.047,108.46,108.048
3,2.467,108.142,104.59,104.598,106.257,100.37,101.419,11.491,97.363,100.094,102.741,111.687,97.521,96.65,10.498
1,2.562,108.036,103.764,117.53,9.347,98.218,104.331,101.753,116.473,104.466,111.219,10.392,112.238,107.303,112.008
2,2.613,109.021,1.035,96.316,102.925,97.847,1.1,0.981,103.608,1.128,104.774,115.23,97.751,1.118,1.079
4,2.728,115.16,11.299,94.622,100.296,104.095,1.018,109.373,99.649,10.462,99.442,116.151,111.653,1.09,101.26
3,2.849,98.5,106.085,103.982,108.692,106.008,97.837,11.802,107.946,110.137,102.02,106.293,94.204,97.522,11.494
3,2.995,101.089,111.639,102.527,102.138,98.431,108.696,11.756,98.37,106.86,113.501,108.945,101.357,103.172,10.838
2,3.849,105.823,1.153,100.179,102.546,104.457,1.137,0.999,104.004,1.051,109.59,99.173,98.228,1.07,1.156
1,3.92,114.459,108.16,109.511,10.448,112.568,117.177,98.776,118.022,103.221,116.832,9.219,99.335,103.054,95.728
1,3.967,115.878,107.68,115.775,9.789,95.874,106.011,105.633,113.02,107.106,106.354,10.848,99.745,111.83,102.539
3,4.124,96.405,99.098,117.433,97.858,99.575,109.48,11.105,104.063,116.425,108.574,103.686,102.009,112.621,11.718
2,4.207,102.435,1.002,106.819,99.75,110.279,1.081,1.158,94.143,1.002,98.436,99.715,95.743,1.126,1.096
1,4.441,101.686,109.742,99.293,9.798,99.53,113.523,101.561,114.7,112.049,99.293,9.271,103.092,112.454,109.397
1,4.703,105.435,108.746,104.756,10.355,113.305,107.181,101.112,118.569,105.511,103.81,10.735,112.037,106.935,110.358
2,5.201,102.525,1.015,108.896,115.305,98.176,1.05,1.04,98.536,1.104,97.756,108.903,102.584,1.076,0.984
3,5.528,107.894,106.826,110.399,100.43,107.956,109.682,11.203,94.594,117.475,104.96,108.509,109.368,100.913,10.204
2,5.623,96.936,1.067,111.668,107.842,95.834,1.087,1.142,97.509,1.167,112.009,104.064,107.888,1.066,1.143
1,5.802,100.514,97.913,113.392,9.503,110.671,102.551,106.33,112.707,105.89,102.192,10.735,110.49,111.06,103.136
3,6.191,92.747,109.565,111.742,104.762,110.887,107.329,10.734,104.676,99.045,101.67,108.243,111.002,113.904,10.45
2,6.328,96.254,1.148,102.182,112.98,94.61,1.154,1.072,103.765,0.988,97.403,110.84,107.936,1.062,1.083
4,7.447,107.05,10.568,95.416,108.731,116.781,0.993,102.301,101.808,10.944,102.992,101.503,105.835,1.078,97.551
1,7.613,117.644,105.885,104.52,9.523,110.741,101.164,97.846,111.448,114.292,114.159,9.417,102.572,106.774,106.769
2,8.392,93.275,1.104,98.062,101.089,109.993,1.067,1.158,98.202,1.004,97.316,99.684,107.621,0.997,1.125
4,8.624,104.258,10.559,99.994,117.934,105.534,1.047,103.472,98.287,10.41,103.24,112.825,101.521,0.991,107.632
1,8.693,113.244,99.541,116.345,10.501,102.601,114.224,104.158,104.085,106.159,106.209,10.287,113.069,103.933,106.473
3,8.949,98.255,111.087,115.246,112.099,98.482,97.888,10.638,99.162,113.315,105.98,100.955,100.095,101.799,10.606
3,9.064,102.131,115.29,111.366,96.325,95.716,104.315,11.455,95.545,116.091,112.082,96.319,104.679,112.722,11.612
2,9.316,100.534,1.16,111.289,109.649,110.195,1.041,1.058,100.309,1.153,99.484,109.752,105.181,1.023,1.109
4,9.394,98.155,10.533,101.576,101.665,117.432,0.994,104.886,100.883,9.969,97.825,102.933,114.243,1.019,104.939
1,9.41,114.063,107.679,109.28,10.279,108.487,112.462,106.423,117.868,107.874,111.473,9.963,112.434,104.918,103.843
2,9.413,101.59,0.992,102.841,104.796,102.584,1.117,1.085,107.647,1.068,107.287,110.198,102.765,1.01,1.053
3,9.61,102.558,113.77,110.856,99.225,108.78,111.236,11.214,97.644,113.608,101.844,99.836,108.266,101.245,10.133
3,9.732,108.461,108.043,112.422,100.558,104.953,105.482,10.938,96.405,111.019,101.509,100.527,93.968,98.47,10.813
1,10.159,112.589,107.342,104.183,9.438,99.451,99.286,106.844,113.31,102.995,99.467,9.898,112.057,111.896,107.599
3,10.165,107.894,110.093,104.356,106.93,106.585,96.676,10.122,98.185,115.751,105.12,103.403,107.724,106.419,10.336
1,10.314,110.843,103.246,101.292,9.544,99.72,104.076,109.967,101.377,104.356,100.746,9.715,101.822,108.53,104.757
1,10.541,113.09,113.848,101.155,9.779,97.087,99.45,102.536,110.664,99.368,103.11,9.782,104.511,115.882,109.718
3,10.631,107.28,110.208,107.491,95.934,95.716,114.059,11.258,101.978,110.204,115.036,101.841,104.694,103.495,10.98
1,10.883,105.47,113.775,112.808,9.244,98.873,103.449,98.739,107.771,103.396,113.507,9.928,105.277,112.759,107.308
4,11.068,100.581,11.283,100.413,117.147,113.641,0.945,102.268,99.441,10.818,98.063,108.385,109.173,0.982,106.044
3,11.687,96.466,110.336,116.03,103.133,109.982,112.322,11.942,94.568,117.578,109.588,111.461,98.079,111.003,11.556
4,11.714,114.995,11.282,94.73,100.62,100.083,1.01,112.744,109.744,9.666,92.223,99.744,115.737,0.948,114.674
3,11.791,94.846,114.319,116.944,105.909,108.165,106.069,11.895,93.763,110.842,113.179,95.189,99.286,110.373,11.431
3,12.269,96.275,116.993,118.669,95.189,106.22,108.696,10.846,104.313,111.097,109.101,109.424,106.813,105.137,10.061
2,12.366,107.149,1.093,105.674,106.787,94.299,1.081,1.127,96.256,1.166,105.101,114.502,95.861,1.126,1.037
1,13.403,118.493,97.708,113.047,10.123,112.919,108.308,98.324,103.357,99.211,116.952,10.823,97.78,115.793,104.397
2,13.504,109.813,1.051,100.289,105.962,101.024,1.163,1.039,106.337,1.105,99.176,104.629,107.528,1.049,1.035
1,13.853,107.284,113.34,107.528,9.311,105.813,109.128,100.825,114.386,111.531,113.53,10.246,108.575,109.487,101.043
1,13.889,114.441,102.06,101.42,9.732,103.906,99.291,102.891,108.278,114.714,104.028,9.256,95.973,103.283,106.245
4,14.246,105.062,10.972,99.875,103.509,109.173,0.942,100.314,115.195,10.664,97.269,117.146,118.61,0.957,104.886
3,14.27,103.54,105.995,105.895,112.62,96.63,97.378,10.611,92.564,102.504,102.841,99.073,104.203,103.827,11.018
1,14.314,110.55,104.871,100.438,10.547,107.715,101.38,95.168,104.535,98.645,110.369,10.673,96.014,105.612,104.82
4,14.67,100.961,10.197,93.046,114.395,109.047,0.986,111.243,115.519,11.251,102.322,101.749,118.167,1.039,113.661
4,14.716,110.15,11.344,104.484,101.636,112.559,0.957,108.774,110.05,11.346,95.141,102.092,115.584,0.942,98.471
2,14.902,103.473,1.095,103.105,108.501,106.188,1.085,1.142,94.869,1.099,97.141,104.156,108.825,1.152,1.161
3,15.118,104.515,109.219,111.781,104.197,95.094,99.324,10.313,98.3,111.213,102.056,112.62,105.7,108.696,11.902
4,15.152,107.153,11.101,95.828,100.26,106.247,1.086,100.17,101.397,10.498,96.379,100.406,101.372,0.975,107.398
4,15.267,101.175,9.793,98.551,100.691,115.46,1.102,101.037,103.415,10.431,105.545,110.442,102.235,1.081,104.709
1,15.354,118.393,102.692,107.659,9.202,112.585,100.558,97.37,118.149,99.459,100.065,10.039,100.221,104.392,106.962
2,15.425,100.908,1.03,102.424,107.006,97.719,1.126,1.0,104.568,1.102,105.256,100.02,98.243,1.134,1.096
2,15.5,106.846,1.049,97.862,112.43,96.269,1.076,1.075,103.987,1.11,97.327,103.504,102.89,1.019,1.118
