task_type,arrival_time
T3,5.597
T2,5.901
T4,7.124
T3,11.657
T4,18.364
T4,18.779
T2,19.825
T3,21.495
T2,22.284
T4,22.703
T4,23.043
T2,24.861
T3,25.081
T4,27.496
T1,29.187
T4,32.118
T1,32.93
T3,33.413
T4,34.516
T2,37.024
T4,37.741
T2,38.323
T1,38.384
T2,39.093
T3,39.389
T3,41.015
T3,47.479
T3,49.803
T1,51.832
T1,51.914
T3,55.144
T3,59.922
T4,67.699
T1,70.725
T1,77.932
T1,78.332
T2,80.354
T4,84.279
T3,86.483
T2,87.505
T3,91.76
T3,92.172
T1,97.177
T2,103.458
T1,103.501
T3,110.111
T2,114.004
T1,121.645
T3,123.752
T4,124.94
T1,125.256
T3,125.935
T3,133.685
T2,133.763
T2,133.915
T2,138.862
T4,140.906
T2,142.723
T4,143.245
T3,145.155
T3,147.541
T3,157.687
T3,161.41
T2,162.24
T2,163.102
T4,164.677
T1,168.453
T4,170.664
T1,174.146
T4,178.23
T2,180.327
T4,183.971
T1,188.746
T3,189.271
T3,190.155
T2,191.31
T2,192.658
T4,193.542
T4,195.127
T2,195.744
T3,199.485
T2,202.653
T3,204.728
T3,205.055
T3,206.909
T2,207.253
T1,214.647
T3,215.191
T1,216.114
T1,217.508
T4,219.406
T2,226.828
T4,229.329
T4,229.87
T4,230.09
T4,230.45
T1,235.879
T1,236.928
T2,237.269
T4,241.51
T1,246.735
T1,251.015
T1,252.045
T2,254.233
T1,263.73
T3,265.97
T3,269.037
T1,269.733
T4,273.182
T1,273.898
T2,274.394
T3,279.263
T2,279.332
T4,280.166
T4,281.038
T3,281.309
T4,282.491
T2,282.727
T3,287.154
T2,289.52
T3,291.169
T3,293.619
T1,303.984
T2,305.879
T4,305.897
T2,307.411
T3,307.674
T3,308.79
T1,311.71
T3,311.726
T1,313.363
T1,317.964
T3,318.098
T1,318.213
T1,318.997
T4,327.071
T1,330.055
T4,330.812
T1,331.506
T1,334.183
T2,338.039
T4,343.106
T3,350.201
T2,350.62
T1,354.404
T3,357.256
T4,363.016
T4,363.826
T1,364.262
T1,368.995
T4,370.317
T4,370.44
T1,370.844
T1,373.385
T3,380.801
T3,381.042
T4,384.452
T4,388.843
T2,389.104
T3,393.466
T1,396.164
T1,398.884
T1,399.955
T2,402.614
T2,404.467
T2,406.548
T4,410.98
T3,411.9
T4,413.878
T3,416.887
T4,416.943
T2,421.204
T4,422.1
T1,424.5
T4,429.137
T2,429.542
T4,433.113
T4,434.725
T4,435.378
T4,439.53
T2,440.149
T1,442.289
T1,442.876
T2,443.471
T1,445.033
T3,446.176
T2,446.893
T2,450.444
T2,452.997
T1,453.741
T3,454.572
T1,455.866
T2,456.839
T1,457.476
T3,457.669
T4,462.987
T2,469.457
T4,477.484
T2,479.515
T2,483.112
T4,484.89
T3,486.198
T2,487.137
T4,488.533
T1,489.764
T4,494.163
T2,494.736
T2,494.814
T3,497.067
T4,499.079
T2,500.098
T2,500.935
T2,502.085
T2,502.209
T1,502.496
T2,504.107
T3,504.109
T2,505.2
T3,505.4
T4,515.753
T3,516.245
T4,516.319
T4,516.766
