task_type,arrival_time
T4,0.824
T4,3.277
T3,6.83
T4,7.718
T2,9.024
T1,10.952
T2,13.653
T3,15.658
T1,15.747
T2,22.806
T3,24.838
T1,26.133
T3,26.412
T1,27.946
T4,28.894
T3,29.905
T4,32.845
T4,35.602
T4,37.064
T1,42.252
T3,42.446
T4,46.906
T2,48.005
T2,50.497
T1,56.062
T2,59.815
T2,61.039
T3,68.305
T3,71.814
T2,79.552
T4,83.143
T1,84.752
T4,91.456
T4,91.833
T3,95.523
T3,95.95
T3,96.246
T4,97.314
T1,99.736
T3,100.141
T1,107.166
T2,109.101
T1,111.24
T4,113.275
T4,117.047
T1,119.393
T4,127.016
T3,127.54
T1,129.458
T4,130.777
T1,132.756
T4,135.031
T3,135.762
T4,137.118
T4,147.428
T2,148.421
T3,160.0
T4,165.467
T3,168.597
T4,172.874
T1,182.353
T3,188.598
T4,195.011
T2,197.621
T4,200.08
T3,203.469
T2,203.571
T4,204.428
T2,204.886
T2,205.037
T1,206.35
T1,210.015
T2,210.243
T1,216.715
T4,217.939
T3,218.243
T3,219.328
T4,219.644
T2,225.299
T3,227.124
T3,228.186
T1,228.626
T4,236.019
T3,239.146
T2,240.637
T2,241.331
T3,241.775
T2,242.825
T2,244.3
T2,245.145
T4,246.091
T3,247.333
T4,249.762
T2,250.174
T3,256.472
T3,257.663
T2,258.453
T2,262.261
T2,263.357
T1,266.707
T4,270.013
T3,270.096
T4,270.452
T2,271.845
T4,273.233
T3,275.601
T2,275.666
T3,280.284
T3,283.262
T1,284.711
T1,285.462
T3,289.113
T2,289.862
T3,290.312
T2,296.57
T2,299.979
T4,302.22
T1,310.42
T4,311.012
T2,313.626
T4,315.312
T4,315.662
T2,321.329
T3,323.864
T2,325.253
T3,326.291
T1,326.664
T1,334.04
T1,336.984
T2,337.29
T2,339.11
T3,342.432
T4,346.47
T3,347.876
T4,347.982
T1,349.994
T1,351.603
T3,354.366
T3,356.535
T1,357.987
T1,364.804
T4,365.276
T3,370.958
T2,374.506
T1,374.919
T2,379.192
T2,384.606
T4,385.141
T4,385.741
T3,386.388
T1,388.659
T1,388.976
T4,390.154
T1,390.553
T4,394.068
T4,397.152
T1,397.575
T4,397.894
T2,400.121
T2,401.166
T4,403.318
T1,410.734
T2,412.408
T2,412.485
T1,414.261
T2,417.608
T2,419.046
T4,420.01
T2,423.382
T1,424.183
T4,428.696
T3,428.809
T1,431.676
T1,433.583
T1,437.234
T4,439.011
T1,444.289
T1,445.066
T4,447.074
T2,447.833
T1,448.851
T4,450.661
T4,460.333
T2,460.797
T4,461.221
T4,462.757
T3,463.366
T2,464.554
T2,465.577
T4,474.551
T4,479.216
T3,481.235
T3,482.32
T4,488.103
T4,496.037
T2,496.529
T2,496.776
