task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T5,0.181,26.72,10.55,96.85,24.54,105.92,1.0,110.25,4.96,25.85,10.18,106.28,25.06,110.39,0.99,102.88,4.8
T9,1.412,27.88,11.44,108.99,28.81,102.37,1.16,105.69,5.16,26.9,10.9,99.36,27.66,97.71,1.04,106.59,5.03
T8,1.791,26.16,9.3,107.56,26.87,100.99,1.06,101.36,5.14,26.86,10.02,108.81,25.36,110.73,1.14,115.22,5.81
T5,2.181,27.14,10.29,102.95,25.33,112.92,0.96,96.41,5.35,27.01,10.58,95.28,27.32,102.26,0.94,104.33,4.89
T1,2.286,26.65,10.69,94.06,28.38,107.03,1.05,94.96,5.33,25.55,10.36,96.44,27.83,117.81,0.96,100.57,5.13
T1,2.381,26.87,10.61,93.51,28.68,102.28,1.09,101.67,4.96,23.1,11.11,96.55,26.46,113.35,1.05,107.84,4.99
T2,2.937,23.9,10.84,97.89,26.17,98.99,1.09,98.8,5.53,25.55,10.55,104.32,25.69,95.16,1.01,94.79,4.78
T1,3.234,23.57,11.4,103.19,26.77,105.32,0.98,94.6,5.03,26.87,10.67,97.58,29.44,107.98,1.04,102.24,5.1
T3,4.396,26.68,9.72,116.52,25.62,103.43,0.97,100.43,5.22,27.33,10.85,103.13,25.08,106.3,0.95,116.7,5.71
T7,5.143,26.05,9.59,100.36,25.43,107.11,0.99,106.62,5.31,23.7,10.04,105.01,26.68,113.36,1.01,104.74,5.26
T9,6.455,24.93,10.72,99.35,27.31,102.72,1.15,115.82,5.03,28.15,10.64,107.27,26.28,106.11,1.13,114.96,5.38
T6,9.484,26.37,10.07,99.89,23.99,95.16,1.03,96.47,4.9,27.01,10.81,111.98,25.4,102.28,1.03,101.62,4.74
T8,10.025,25.26,9.35,105.29,26.53,108.82,1.06,109.38,5.0,25.35,10.18,100.44,28.34,98.79,1.07,115.89,5.43
T9,13.012,25.02,11.25,99.14,28.82,111.3,1.07,103.87,5.09,27.35,10.81,109.1,28.69,104.46,1.0,104.3,5.41
T8,13.61,24.07,9.7,96.24,28.14,103.95,1.1,113.4,5.01,24.04,10.14,92.62,26.98,108.44,1.12,105.26,5.2
T3,13.847,26.83,9.73,118.21,25.15,118.3,1.02,101.07,5.82,25.87,9.37,114.02,26.99,102.81,1.0,112.24,5.27
T7,14.288,24.29,9.86,117.02,27.33,99.06,1.01,104.75,5.08,24.21,10.05,109.48,27.75,112.25,0.99,102.67,5.51
T1,16.31,24.08,10.28,94.56,25.29,105.0,1.06,107.09,5.38,23.05,10.17,109.7,25.22,107.34,1.08,95.06,5.11
T5,16.392,24.67,9.26,102.64,27.08,111.54,1.09,98.25,4.97,27.28,9.86,102.12,28.3,110.34,1.1,103.06,5.08
T7,18.089,26.78,9.89,109.33,23.93,113.54,1.08,116.0,5.2,23.38,10.51,111.4,26.23,97.09,0.99,110.1,5.94
T8,19.325,27.29,9.64,105.24,25.66,101.59,0.99,107.81,5.3,26.64,10.2,102.15,28.19,110.65,1.07,115.14,5.53
T4,20.151,24.14,10.55,95.3,28.4,96.81,1.01,110.57,5.37,26.83,10.9,110.65,24.89,101.12,1.01,108.53,5.09
T9,20.289,24.42,10.09,100.49,26.42,104.33,1.16,115.59,4.83,28.06,10.9,93.54,26.13,103.12,1.11,104.25,5.11
T3,20.573,24.6,10.42,99.51,25.49,108.16,0.99,102.81,5.76,28.6,10.69,113.53,26.77,110.11,1.1,100.31,5.04
T10,21.075,27.71,10.99,108.71,26.19,113.34,0.99,97.17,5.74,28.58,11.24,107.72,25.44,97.4,1.07,99.12,5.16
T7,21.486,24.67,10.57,107.68,25.42,109.7,0.95,98.36,5.34,25.77,10.2,117.55,25.31,106.36,1.0,98.12,5.78
T10,24.039,24.35,10.83,100.11,27.86,103.36,0.98,98.5,5.46,25.74,10.46,118.06,26.08,102.58,1.0,99.88,5.32
T1,24.602,25.51,10.66,102.85,26.79,115.57,1.07,104.79,4.69,24.54,10.91,110.45,26.97,107.65,1.01,99.57,5.25
T3,25.194,24.68,9.44,106.58,26.92,108.65,1.02,106.48,5.7,24.08,9.57,107.76,24.81,100.98,0.96,101.63,4.98
T10,25.642,25.28,11.18,100.5,25.63,100.85,0.96,105.16,5.72,26.2,10.23,106.06,29.06,99.53,1.03,101.45,5.65
T1,27.725,26.58,10.4,94.39,29.29,116.61,1.02,102.92,4.89,25.63,10.46,109.01,29.24,107.97,1.03,106.17,5.17
T9,29.052,26.3,11.01,109.5,27.57,114.44,1.14,113.56,5.21,27.5,11.07,94.49,28.95,103.94,1.08,105.83,4.76
T3,30.631,25.75,10.77,115.0,23.88,100.02,1.04,110.6,5.4,26.96,9.8,102.53,23.82,115.94,1.0,114.17,5.55
T7,31.086,26.8,10.61,109.07,26.46,96.53,1.03,97.96,5.1,23.82,9.74,100.09,26.58,103.04,1.09,103.73,5.19
T8,31.256,23.34,9.52,101.69,25.84,103.21,1.06,102.71,5.08,23.74,10.28,95.91,26.38,97.82,1.12,116.16,5.89
T3,32.864,28.42,10.61,115.87,25.09,100.8,1.03,100.63,5.72,25.39,10.29,100.4,26.47,112.76,1.02,109.23,5.24
T5,33.594,25.47,10.31,95.42,23.92,102.57,1.02,101.97,5.04,26.14,10.27,93.0,24.72,111.32,0.93,107.35,5.09
T4,33.898,27.43,11.26,104.22,28.34,99.66,1.01,109.09,5.54,23.57,11.52,109.29,26.51,100.0,1.07,109.98,5.68
T10,34.7,27.11,10.61,114.02,26.83,95.58,1.01,95.57,5.74,26.64,11.12,101.56,28.45,107.34,1.08,95.83,5.44
T3,36.557,27.44,10.92,109.7,23.81,105.09,1.05,113.91,5.13,25.14,9.87,116.07,25.58,107.59,0.96,113.72,5.3
T3,36.702,26.7,9.98,108.44,24.9,115.12,1.08,106.48,5.71,28.36,10.03,112.27,26.73,118.14,1.09,102.52,5.21
T9,37.013,28.15,9.95,97.82,26.42,109.97,1.1,99.87,4.74,25.67,11.51,102.32,25.57,100.02,1.13,107.84,5.09
T7,38.242,23.38,9.79,113.6,25.44,110.05,1.1,112.43,5.62,25.48,10.9,106.68,24.55,102.97,1.07,109.27,5.62
T8,38.434,23.66,9.41,99.2,27.85,106.69,1.12,114.4,5.22,25.68,9.5,96.08,27.87,101.05,1.07,111.91,5.59
T1,41.498,25.62,10.64,100.35,26.66,104.01,1.14,102.63,5.19,24.07,10.24,102.86,25.78,110.04,1.08,109.41,5.32
T8,41.785,23.99,10.44,95.46,28.23,108.89,1.14,108.38,5.61,25.72,9.85,94.55,24.74,99.91,0.98,117.23,5.09
T2,42.481,24.18,10.63,100.59,28.25,95.72,1.02,110.43,5.1,25.65,11.31,106.62,29.71,97.36,1.04,104.57,5.58
T9,42.942,26.18,10.42,109.44,27.5,103.54,1.14,105.73,5.42,24.87,10.12,105.86,24.81,104.0,1.07,104.24,5.34
T6,44.061,26.78,10.57,110.78,24.14,92.69,0.98,94.67,4.93,25.07,9.81,100.94,25.48,107.66,0.94,104.56,5.05
T4,45.555,24.64,9.94,110.84,28.86,104.98,1.0,106.68,4.98,25.49,10.9,102.07,25.02,103.11,0.98,106.76,4.88
T4,45.958,25.28,11.55,100.19,27.57,96.52,0.98,101.62,5.04,23.37,10.44,97.19,26.0,109.74,0.97,104.34,4.85
T6,47.192,29.03,10.31,98.7,26.85,97.73,1.0,98.66,5.08,25.41,10.34,114.36,23.92,97.09,1.11,108.33,5.22
T3,50.51,28.38,10.01,103.1,23.35,107.8,1.08,99.53,5.03,25.7,10.04,114.44,23.12,109.62,0.95,114.28,5.56
T9,51.263,24.57,10.17,102.15,24.42,109.48,1.01,109.26,4.86,25.55,10.72,107.48,27.28,96.74,1.12,110.52,4.65
T7,51.809,23.4,9.99,102.67,26.33,108.16,1.11,107.45,5.85,25.03,11.17,112.59,27.1,113.56,0.96,108.36,5.53
T1,52.82,26.3,9.94,100.95,29.19,115.11,1.09,105.89,5.18,23.1,10.09,101.52,25.15,107.66,1.05,94.34,5.18
T3,53.624,25.75,10.45,117.6,25.77,105.66,1.0,115.7,5.57,27.06,10.85,113.94,23.53,109.51,0.98,105.53,5.58
T9,54.967,26.84,10.46,109.8,24.76,112.72,1.15,111.79,4.98,24.51,10.13,92.83,27.58,103.56,1.09,114.72,5.24
T8,55.466,25.67,10.24,92.74,26.4,103.76,0.98,105.95,5.52,25.39,9.65,109.15,26.53,101.44,0.98,104.11,5.61
T8,55.919,23.72,9.62,104.97,27.53,112.5,1.08,112.26,5.85,24.12,10.96,106.44,24.86,101.81,1.15,100.71,5.46
T3,55.988,25.06,10.08,116.05,27.09,106.54,1.02,106.69,5.46,25.76,9.73,112.27,23.32,117.0,1.1,110.52,5.04
T1,56.764,24.45,10.22,104.6,26.03,117.81,1.09,105.87,5.42,23.56,11.14,104.98,29.3,101.95,1.05,105.95,5.3
T10,59.579,26.46,10.47,106.72,25.79,96.63,1.06,103.4,5.21,24.91,11.7,109.4,25.45,112.49,1.06,105.11,5.7
T2,59.709,26.59,10.77,109.77,25.26,96.7,1.02,111.82,5.4,24.99,10.63,110.09,28.44,94.46,0.98,105.54,4.96
T8,60.595,26.61,10.03,100.3,27.63,104.56,1.14,111.05,5.47,25.38,10.3,103.16,25.04,98.04,1.13,106.95,5.3
T4,62.554,23.42,10.31,109.72,25.14,108.27,1.12,110.69,5.39,25.23,10.87,112.24,26.86,108.06,0.98,101.47,5.33
T10,62.909,24.16,11.13,118.05,25.85,104.61,0.99,96.38,5.37,27.95,10.2,116.51,26.58,98.16,1.04,103.46,5.32
T4,63.663,26.43,10.49,100.31,25.27,104.96,0.98,100.97,5.31,23.96,10.58,109.41,26.57,96.58,1.03,102.69,5.02
T4,66.137,26.31,10.29,111.98,27.81,97.65,0.95,102.31,4.93,25.3,10.08,107.15,24.68,109.5,1.06,108.72,5.49
T3,66.646,25.92,10.59,101.09,24.96,101.42,1.02,114.38,5.6,26.51,10.1,104.64,27.09,110.82,1.09,101.86,5.17
T6,69.216,28.2,9.53,116.5,24.91,93.81,1.02,102.39,5.03,28.99,9.99,108.78,24.16,100.48,0.93,98.77,5.15
T4,69.508,23.62,10.1,102.32,28.13,101.45,1.08,110.1,5.09,26.36,11.3,108.98,27.17,106.92,1.03,104.16,5.54
T5,72.459,24.68,10.22,108.3,27.41,103.38,1.07,113.16,5.44,27.32,10.46,101.47,26.48,108.24,1.09,101.97,4.92
T9,72.462,24.78,10.62,98.87,24.97,99.21,1.13,111.79,4.85,25.42,10.73,101.99,28.58,97.44,1.16,109.96,4.68
T10,77.31,26.0,10.09,100.6,29.43,110.1,1.13,98.0,5.78,26.84,10.51,114.48,25.12,106.55,1.0,110.82,4.98
T1,77.429,23.74,10.48,96.86,26.86,100.92,1.05,97.96,4.74,25.8,10.41,108.97,28.92,104.71,0.98,100.36,5.4
T1,77.567,25.83,11.07,107.36,27.14,111.51,1.07,95.59,5.25,24.16,10.62,101.75,25.76,111.54,1.0,98.1,5.1
T7,79.138,23.68,10.94,116.67,26.9,99.02,1.01,113.16,5.69,23.06,11.03,110.5,25.28,96.96,1.12,101.85,5.72
T10,79.223,27.82,10.18,104.61,28.89,97.86,1.0,108.32,5.15,28.26,10.16,117.77,25.22,99.64,0.95,103.93,5.34
T4,80.034,27.41,11.27,102.34,25.54,96.38,1.08,106.37,5.4,23.8,11.38,111.81,27.36,96.12,1.05,118.23,5.16
T7,80.806,24.38,11.18,115.7,24.92,103.64,1.04,109.96,5.66,23.82,9.84,112.9,27.46,106.61,1.06,99.63,5.08
T4,81.372,27.11,11.32,107.05,26.86,110.06,1.02,106.76,5.74,27.2,11.02,102.98,28.4,92.78,0.97,109.98,5.37
T8,82.979,26.95,9.52,99.15,24.2,95.87,1.0,110.47,5.06,25.98,10.44,101.69,27.07,108.87,1.12,109.6,5.7
T2,83.326,25.39,10.4,106.44,27.78,95.88,1.12,110.58,5.35,23.31,9.67,109.94,26.86,101.45,1.13,111.62,4.77
T9,85.319,24.99,9.84,99.2,26.91,97.01,1.08,101.81,4.74,26.92,10.24,108.1,28.94,101.36,1.01,114.11,4.96
T6,86.093,26.32,9.57,109.57,24.44,103.47,1.0,108.21,5.12,29.61,9.7,103.43,24.85,102.77,1.1,96.52,4.69
T9,86.273,26.84,10.96,99.49,28.3,112.7,1.06,113.51,4.78,24.57,11.44,106.94,26.77,109.43,1.05,108.53,5.22
T3,86.558,27.18,10.94,113.19,25.51,108.88,1.08,116.09,4.99,27.32,10.74,113.72,25.22,111.7,0.94,113.43,5.33
T7,88.626,23.42,9.72,106.43,26.8,100.77,1.03,108.16,5.49,23.16,10.66,108.78,24.33,104.54,1.05,108.87,5.39
T7,89.413,23.43,9.96,105.03,23.9,102.09,0.96,103.33,5.4,23.3,9.6,103.93,26.32,97.17,1.11,105.14,5.32
T1,89.997,25.13,11.25,97.77,25.19,115.31,1.0,95.41,5.15,25.57,10.02,103.77,28.04,102.26,1.06,104.56,5.42
T9,90.29,25.17,9.82,108.66,28.51,96.61,1.15,101.65,5.45,25.56,10.42,93.75,25.24,109.43,1.15,104.01,5.35
T8,92.416,25.45,10.42,96.96,24.78,97.22,1.01,101.73,5.46,26.84,9.35,106.44,27.27,95.7,1.12,109.6,4.98
T2,92.985,24.39,10.85,108.78,26.16,99.19,1.07,103.65,5.27,26.47,11.12,105.73,29.31,94.91,1.07,109.39,4.91
T9,94.111,27.71,11.19,108.36,24.56,110.77,1.06,116.84,5.43,25.04,10.73,104.32,27.87,105.64,1.08,109.58,5.21
T9,94.439,27.88,10.29,95.84,28.57,99.1,1.04,107.48,4.68,27.51,10.3,99.84,28.45,97.78,1.1,113.32,4.95
T8,95.989,25.99,10.37,100.02,24.13,99.52,1.12,113.6,5.0,23.98,9.35,95.34,26.16,101.76,1.03,107.28,5.22
T8,99.958,25.25,9.66,101.07,24.11,110.24,1.04,105.29,4.97,23.16,9.87,98.78,26.28,99.14,1.12,109.3,5.84
T5,100.031,23.87,10.43,106.54,26.79,108.55,0.96,112.2,5.32,26.83,10.78,91.67,26.94,103.35,1.01,107.9,5.06
T10,100.316,26.67,11.06,110.67,29.65,110.41,1.09,97.18,5.12,24.66,10.24,110.85,28.61,104.6,0.99,99.05,5.77
T2,101.219,27.47,11.1,99.37,27.55,105.85,1.06,100.77,5.12,26.68,10.28,94.5,25.9,97.73,1.13,109.96,4.88
T4,102.11,25.59,11.31,100.69,27.22,100.52,1.11,112.54,5.69,23.32,10.02,99.72,29.12,95.19,0.97,115.92,5.76
T6,104.514,29.62,10.04,115.26,24.07,92.6,0.97,101.51,5.23,28.26,10.25,102.9,27.61,94.78,1.04,105.87,4.86
T2,104.595,26.15,11.27,103.82,26.1,103.79,0.98,107.03,4.88,25.08,9.92,101.48,28.06,109.34,1.08,96.97,4.77
T1,105.76,24.11,11.49,101.75,26.31,118.61,1.05,97.0,4.68,23.14,10.91,109.64,25.6,100.75,0.97,109.84,4.85
T5,106.191,27.14,10.19,105.73,27.16,107.57,0.99,113.35,4.95,26.9,10.07,100.72,24.36,102.69,1.0,100.74,4.74
T5,107.768,26.09,10.55,107.27,27.83,97.51,1.06,109.7,4.92,27.05,10.91,99.41,24.1,101.87,0.96,102.68,5.12
T10,107.905,25.74,10.96,110.19,26.71,98.7,1.02,110.92,5.12,27.37,10.62,112.09,26.58,109.29,1.08,108.4,5.29
T1,108.536,26.98,10.68,105.88,26.08,108.0,1.07,106.52,5.18,23.12,10.02,105.81,27.41,108.17,1.06,101.52,5.05
T8,110.059,25.11,10.31,108.47,27.71,112.69,1.09,104.96,5.53,24.44,9.29,95.79,25.64,99.34,1.01,111.02,5.61
T10,111.013,26.07,11.14,118.48,29.18,107.63,1.06,104.96,5.08,27.85,10.5,109.97,27.91,101.97,0.97,101.37,5.57
T4,112.368,27.15,10.34,111.49,29.15,108.5,0.95,114.58,5.1,23.47,11.4,100.85,25.66,103.08,1.04,108.92,5.05
T6,114.13,25.81,10.42,106.71,23.52,97.5,0.94,109.28,4.99,26.64,10.26,100.72,24.89,95.88,0.96,94.62,5.15
T4,114.272,26.62,10.96,101.78,26.46,105.95,1.11,113.15,5.09,25.78,11.04,96.72,24.92,104.51,0.98,118.31,5.26
T4,115.086,26.29,10.96,102.34,26.54,97.96,0.97,104.12,4.98,25.71,10.28,109.66,27.34,109.68,1.08,100.58,5.63
T9,115.148,26.22,11.0,98.53,27.58,114.34,1.05,104.6,5.19,26.95,10.42,101.21,28.09,101.15,1.09,106.1,5.42
T1,115.941,25.25,10.32,95.98,27.77,118.01,1.07,104.38,5.52,25.69,10.18,94.65,29.25,118.44,1.05,105.61,5.49
T8,120.495,24.32,10.82,104.41,24.62,97.55,1.14,113.18,5.27,24.9,10.61,99.42,26.59,105.17,1.0,104.1,5.22
T7,121.093,27.2,11.11,108.58,25.64,101.17,0.99,110.22,5.34,23.86,9.62,102.62,25.61,96.51,1.01,108.1,5.84
T2,124.066,23.67,10.18,105.27,28.68,108.23,1.02,102.29,5.58,23.72,10.78,108.02,27.18,101.54,1.07,108.43,5.24
T10,124.475,27.9,11.6,102.47,28.96,109.09,1.08,104.87,5.87,25.09,11.44,104.86,28.36,100.14,0.97,102.81,5.77
T6,124.87,28.12,10.89,115.19,24.71,99.51,1.1,95.19,4.97,27.82,9.63,98.96,27.52,100.19,1.09,101.64,4.72
T6,125.081,26.8,9.65,112.12,24.0,103.03,1.06,99.99,4.75,25.37,9.43,100.23,25.41,104.27,1.06,104.89,5.37
T1,126.788,27.2,11.31,105.91,28.17,107.04,1.08,98.8,5.4,24.48,10.88,108.78,27.16,104.38,0.99,102.86,5.23
T2,127.891,26.32,10.04,100.79,29.44,94.38,1.08,100.29,4.87,24.53,9.69,100.91,28.16,107.19,1.03,97.64,5.49
T9,131.165,25.87,11.15,103.81,27.04,101.58,1.07,106.78,4.74,24.74,10.81,109.42,28.67,110.08,1.17,107.52,4.75
T4,133.449,26.24,10.17,95.59,25.53,101.45,0.97,113.74,5.21,26.79,10.69,105.46,28.31,102.38,0.95,109.79,5.56
T5,133.509,26.29,10.16,107.65,28.13,99.5,1.05,110.46,4.95,27.63,9.8,93.04,24.42,97.46,0.99,102.22,4.71
T4,136.477,23.79,11.4,109.9,24.54,95.26,1.04,100.97,5.69,24.62,11.25,100.7,24.79,108.13,0.96,100.8,5.0
T1,137.063,25.0,11.29,110.29,28.28,112.94,1.12,102.1,5.36,26.39,10.5,106.93,29.41,116.66,1.12,99.28,4.98
T5,137.536,26.7,9.6,101.3,28.07,97.15,0.93,101.84,5.33,25.92,10.01,103.19,26.62,114.66,1.06,96.89,4.78
T8,141.332,26.17,9.72,104.24,25.36,112.49,1.0,106.41,5.88,26.5,10.17,98.51,25.26,97.11,1.1,106.12,5.23
T8,142.652,24.2,10.38,99.93,25.84,99.57,1.14,101.31,5.52,27.47,10.02,93.12,26.36,108.84,1.12,101.08,5.64
T4,142.88,23.49,10.07,106.77,27.26,96.95,1.04,112.82,5.31,25.53,10.98,108.73,24.94,109.04,0.97,107.62,5.34
T6,144.485,29.65,10.89,116.71,25.06,93.06,1.0,102.64,5.47,29.62,9.62,98.51,27.59,107.53,0.98,102.71,4.97
T10,146.656,27.31,11.66,116.18,27.67,104.81,1.08,104.66,5.69,26.75,9.88,111.7,28.8,95.54,1.12,99.88,5.12
T8,147.326,27.3,9.89,97.66,28.16,112.06,0.98,106.38,5.75,26.04,9.81,95.07,24.75,97.22,1.09,104.18,5.16
T10,150.34,24.22,10.69,105.44,29.37,102.44,1.07,93.76,5.0,25.15,11.38,105.22,25.06,102.35,1.09,95.59,5.81
T3,152.948,28.47,10.5,116.08,27.1,104.54,0.96,100.42,5.11,27.26,9.39,106.86,25.61,107.26,0.96,101.92,5.32
T1,153.739,24.53,10.42,94.5,28.83,111.27,1.01,105.76,5.27,23.42,11.19,107.62,27.03,108.12,0.96,96.28,4.72
T4,153.821,23.41,10.66,111.24,27.59,94.77,0.98,100.32,5.0,24.89,10.38,95.63,27.42,101.83,1.04,109.35,5.64
T4,155.123,24.91,10.11,110.94,27.22,104.73,1.01,111.54,5.02,24.78,11.52,102.92,24.75,96.41,0.96,113.62,5.16
T4,155.247,23.9,10.31,106.56,29.08,102.12,1.01,111.11,5.35,25.39,10.82,109.5,24.51,107.02,1.07,108.0,5.2
T2,155.495,25.87,9.67,103.01,26.7,102.18,1.09,101.31,4.84,23.23,9.75,101.91,29.26,96.53,0.96,97.48,5.15
T3,155.668,26.42,9.51,99.67,23.4,102.3,1.05,116.11,5.49,27.5,10.5,111.11,25.09,115.15,1.09,101.03,5.69
T3,156.875,25.26,9.93,116.94,23.92,99.77,1.08,116.76,5.78,26.73,10.48,111.87,26.2,113.3,0.99,113.8,5.17
T5,157.491,27.21,9.88,99.43,24.46,103.03,1.01,97.68,5.46,27.36,9.5,108.35,26.32,110.94,1.06,109.57,5.39
T9,157.549,26.81,10.58,109.58,26.44,106.12,1.07,103.44,4.74,24.93,10.45,104.52,26.54,104.39,1.0,106.19,4.64
T6,158.919,28.09,10.98,106.89,27.36,96.76,1.08,106.72,5.0,25.07,10.73,100.27,24.6,99.48,1.05,105.68,5.04
T8,159.426,24.9,10.04,96.48,26.2,97.32,1.16,104.86,5.34,26.24,9.58,92.64,25.04,111.62,1.0,104.47,5.26
T4,159.878,25.41,9.81,102.01,27.54,99.64,1.12,105.92,5.33,24.8,10.5,98.21,27.34,100.43,1.0,102.02,5.54
T6,160.203,29.1,9.51,114.78,23.58,99.53,1.07,100.1,5.16,28.92,10.87,99.08,25.73,98.24,1.03,99.85,5.12
T6,160.628,28.64,9.34,108.81,24.51,98.17,0.98,96.8,5.0,26.66,10.99,100.63,24.53,106.07,0.97,109.08,5.45
T10,161.715,25.33,10.71,116.95,25.19,100.02,1.12,95.27,5.51,24.71,11.31,106.52,25.65,102.16,1.06,99.12,5.84
T8,162.685,26.2,9.41,104.56,26.29,107.94,1.14,106.5,5.47,23.19,10.61,96.16,25.91,101.98,0.99,100.64,5.7
T2,164.34,26.39,10.47,99.91,26.68,97.72,1.05,95.26,4.8,24.04,9.98,101.09,26.06,107.94,1.02,103.65,5.54
T10,164.647,25.43,11.14,101.37,25.33,105.4,1.03,103.72,5.12,24.14,11.52,107.18,26.36,104.96,1.11,94.09,5.53
T2,164.912,26.05,10.62,93.3,25.84,106.88,1.07,106.36,5.14,23.25,11.06,105.82,28.84,96.69,0.99,95.58,4.97
T8,165.265,23.63,10.4,104.83,26.72,108.95,1.04,106.38,5.25,23.32,9.53,106.93,25.31,99.11,1.01,110.89,5.49
T3,166.29,28.38,10.15,103.72,23.39,115.36,0.98,118.01,5.85,25.21,9.94,108.79,23.21,101.04,0.97,115.7,5.13
T10,167.447,25.34,11.03,101.68,27.53,96.74,1.05,101.0,5.13,28.64,10.71,110.28,28.32,111.78,1.0,109.48,5.6
T7,169.19,23.2,9.59,101.19,25.12,114.39,0.97,101.91,5.8,26.61,10.56,118.55,25.98,109.54,0.95,103.28,5.88
T5,170.102,27.24,9.68,93.96,26.67,107.57,1.04,113.31,5.28,26.14,10.6,108.17,27.32,99.69,0.96,109.73,5.24
T3,172.788,25.23,10.79,113.13,23.5,101.04,0.99,113.9,5.11,27.09,10.48,117.91,26.94,103.82,1.02,102.92,5.64
T10,173.104,27.43,11.27,114.89,29.15,97.61,0.97,97.45,5.04,25.2,10.34,107.48,26.84,112.63,1.11,105.43,5.08
T8,174.26,23.19,9.79,106.63,27.26,99.11,1.01,118.37,5.2,24.53,10.24,101.68,27.33,109.9,1.0,107.01,5.5
T7,174.691,26.09,10.5,102.11,27.71,105.33,1.01,103.05,5.76,25.66,9.81,117.49,26.89,109.03,1.07,102.62,5.15
T3,175.724,26.9,9.79,102.17,23.82,112.27,1.04,106.19,5.8,24.24,10.13,106.58,25.63,104.45,1.06,106.22,5.47
