task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.097,2.104,1.582,4.365,0.9,2.318,1.747,4.695,0.827
1,0.197,2.27,1.803,4.231,0.631,2.324,1.48,4.936,0.695
2,0.484,2.577,1.992,4.894,0.823,2.209,1.651,4.209,0.895
1,0.542,2.312,1.823,4.726,0.829,2.542,1.403,4.84,0.689
2,0.673,2.262,1.781,4.695,0.837,2.052,1.847,3.731,0.9
1,1.141,2.512,1.691,4.282,0.627,1.906,1.88,4.749,0.611
1,1.203,1.949,1.86,4.955,0.692,2.391,1.562,4.946,0.808
1,1.319,1.986,1.754,4.231,0.707,2.59,1.962,4.08,0.843
1,1.385,2.467,1.582,3.748,0.841,2.312,1.916,4.857,0.659
2,1.571,2.024,2.109,3.674,1.006,2.086,1.839,4.283,0.758
1,1.815,2.171,1.651,4.389,0.693,2.567,1.613,4.698,0.666
2,1.952,2.221,1.52,5.085,0.744,2.639,1.576,4.731,0.959
1,2.056,1.878,1.882,3.76,0.811,2.034,1.609,4.93,0.789
2,2.557,1.943,2.057,4.972,0.83,2.36,1.982,4.739,0.735
2,2.645,2.645,1.584,4.841,0.908,2.128,1.59,4.582,0.969
1,3.185,1.9,1.515,3.851,0.667,1.889,1.854,4.687,0.66
1,3.765,1.899,1.532,5.095,0.689,2.474,1.846,3.839,0.832
1,3.965,1.886,1.847,4.454,0.707,2.206,1.773,4.836,0.764
1,4.665,2.476,1.753,5.008,0.726,2.219,1.75,4.186,0.62
2,4.925,2.164,1.74,4.388,0.93,2.238,1.586,3.904,0.813
2,5.61,2.36,1.886,4.999,0.739,2.601,1.543,3.97,0.989
2,5.743,2.056,1.609,3.876,0.749,1.866,1.933,3.984,0.981
1,5.934,1.909,1.93,4.5,0.815,2.108,1.802,4.491,0.662
2,6.002,2.181,1.512,4.626,0.951,2.276,1.545,4.408,0.732
1,6.361,1.897,1.609,4.816,0.64,2.41,1.901,4.53,0.64
2,7.435,2.523,1.701,5.005,0.932,2.14,1.889,4.144,0.934
2,7.522,2.27,1.654,4.995,0.908,1.912,1.794,3.751,0.988
1,7.644,2.482,1.945,3.848,0.834,2.209,1.418,5.099,0.748
1,7.854,2.41,1.972,3.761,0.855,2.19,1.779,4.438,0.684
2,8.233,2.361,1.902,4.841,0.872,2.622,1.991,4.062,0.815
1,8.466,2.555,1.549,4.267,0.625,2.082,1.59,4.789,0.806
2,9.004,2.202,1.872,4.292,0.98,2.371,1.802,3.626,0.964
2,9.155,2.479,1.655,4.764,0.843,2.629,2.095,4.451,0.989
1,9.46,2.576,1.736,3.756,0.622,2.27,1.956,4.001,0.631
2,9.599,2.185,1.533,3.984,1.002,2.155,1.992,4.604,0.753
1,9.669,2.566,1.831,4.104,0.716,2.286,1.631,4.492,0.754
1,9.744,1.897,1.891,4.352,0.739,2.562,1.619,4.915,0.797
2,10.014,1.968,1.802,4.383,0.926,2.508,2.02,3.954,0.75
2,10.462,1.904,2.06,4.978,0.944,1.877,2.022,3.953,0.829
2,10.599,2.188,1.734,4.156,0.8,2.446,1.702,4.325,0.97
1,10.638,1.879,1.518,4.068,0.648,2.03,1.735,4.412,0.728
2,10.656,2.281,1.861,3.803,0.915,2.016,2.132,4.446,0.997
1,10.904,1.993,1.406,4.253,0.788,2.556,1.774,4.966,0.803
1,11.258,2.568,1.771,4.833,0.86,2.493,1.87,4.632,0.742
2,11.903,2.076,1.846,4.658,0.759,2.386,1.92,4.005,0.802
2,12.148,2.074,2.073,4.419,0.772,2.565,1.936,5.111,0.883
1,12.181,2.226,1.42,4.347,0.667,2.27,1.48,4.401,0.677
1,13.475,2.269,1.975,3.984,0.788,1.905,1.504,4.373,0.692
2,13.496,2.062,2.046,3.66,1.017,1.959,2.025,4.658,0.806
2,13.753,2.479,1.73,4.826,0.985,2.476,1.815,4.727,0.851
2,13.792,1.911,1.699,3.705,0.884,2.099,2.071,5.011,0.975
1,14.39,2.158,1.714,4.495,0.782,2.01,1.464,4.986,0.678
1,14.441,2.6,1.792,5.032,0.861,2.557,1.456,3.881,0.702
2,14.458,2.186,1.916,4.536,0.876,2.36,1.831,4.465,0.816
2,14.557,2.279,1.674,4.731,0.775,2.253,2.01,4.209,1.012
1,15.249,2.274,1.835,3.896,0.752,2.123,1.72,4.216,0.774
1,15.648,2.402,1.801,4.549,0.667,1.935,1.962,4.829,0.804
2,16.275,2.455,1.673,4.344,0.765,2.258,1.743,5.096,0.814
