task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T10,0.21,5.04,108.51,97.47,5.38,5.6,1.04,5.25,9.87,4.82,102.7,101.14,4.74,5.45,1.04,5.48,9.74
T5,1.598,4.93,101.52,107.77,5.16,5.16,1.06,4.91,9.92,5.19,116.21,105.3,5.65,5.09,1.14,5.18,9.83
T3,2.971,5.06,98.82,115.32,4.72,5.01,1.0,5.4,10.95,4.73,97.17,103.2,4.73,5.08,1.13,5.25,11.03
T10,6.441,4.74,101.75,106.73,5.54,5.5,1.08,5.25,10.41,4.8,98.26,111.52,5.09,5.71,1.08,5.24,10.71
T8,7.837,5.49,100.64,100.63,5.88,5.75,1.04,4.82,11.1,4.96,93.96,103.58,5.56,4.87,1.09,5.51,10.88
T2,8.073,4.83,102.46,103.24,4.97,4.93,0.95,5.08,10.91,5.47,109.14,110.93,4.76,5.37,1.01,5.0,9.72
T7,8.516,5.35,96.28,94.98,4.78,5.04,1.01,5.83,9.93,5.18,101.8,107.44,4.89,4.99,1.1,5.24,10.43
T5,9.131,5.19,116.85,100.68,5.77,5.3,1.09,5.07,9.98,5.43,102.13,101.45,4.94,5.85,1.0,4.91,9.91
T9,10.694,4.89,97.97,108.54,5.15,4.97,0.98,5.11,9.49,4.81,101.04,111.94,5.29,5.29,1.07,5.71,10.6
T2,13.119,5.48,108.31,101.88,5.01,5.42,1.11,5.23,9.96,4.9,104.27,103.29,5.13,4.94,1.05,4.86,9.64
T2,13.612,5.41,105.6,101.16,5.42,5.5,0.93,5.14,10.31,4.86,106.08,103.93,4.99,5.18,0.96,5.17,10.27
T3,14.485,4.89,106.99,107.71,5.28,5.07,1.1,5.33,10.29,5.52,96.4,115.27,5.01,5.57,1.06,5.69,11.1
T9,15.556,4.9,105.42,102.75,5.38,5.36,0.98,5.32,9.7,5.43,109.36,116.79,5.15,5.07,1.08,5.78,9.92
T10,15.691,4.82,105.66,110.23,5.04,5.03,0.96,4.98,10.74,4.97,98.9,111.34,4.97,5.66,1.12,4.89,10.85
T5,15.937,4.7,102.13,112.72,4.99,5.06,1.12,5.43,10.69,5.32,105.27,111.71,5.65,5.29,1.06,5.46,11.12
T9,16.368,5.2,100.64,107.39,4.88,4.72,0.99,5.01,9.58,4.94,109.96,100.13,5.3,5.41,1.05,5.04,10.16
T5,16.507,5.06,106.25,95.62,5.06,5.18,1.12,4.73,11.27,4.7,101.95,112.31,5.63,5.81,1.05,4.84,10.51
T1,18.751,5.22,102.1,100.15,5.39,5.36,1.14,5.57,10.31,5.05,97.12,110.4,4.86,5.43,1.06,5.12,10.57
T6,18.832,5.34,108.74,105.27,5.35,5.43,1.05,5.11,10.1,5.8,114.14,100.12,4.94,4.84,1.08,5.32,10.67
T4,19.104,5.0,114.7,106.92,5.2,5.64,1.08,5.89,10.0,5.23,98.81,102.13,5.42,5.43,1.04,5.77,10.97
T4,19.872,5.57,101.1,109.58,5.14,5.07,0.96,5.81,9.9,5.38,104.35,100.49,5.34,5.12,1.06,5.76,10.63
T8,20.892,5.61,95.12,101.29,5.66,5.62,1.08,4.73,10.28,5.45,97.1,105.55,5.71,4.98,0.97,4.84,10.97
T6,20.926,5.2,116.64,92.61,5.45,5.09,1.07,5.59,10.08,4.95,118.59,107.92,4.89,4.71,1.08,5.69,10.76
T8,21.062,4.92,106.46,114.35,5.48,5.43,1.01,5.42,10.38,5.48,100.57,103.58,5.6,5.44,1.05,5.3,10.48
T2,21.071,4.99,103.76,115.49,5.48,5.49,1.1,4.87,11.22,5.55,106.58,109.74,4.88,4.9,1.09,5.62,11.12
T7,22.699,4.94,98.89,97.92,5.01,5.04,1.1,4.95,11.09,5.51,111.63,103.62,4.65,5.77,1.03,5.86,11.26
T2,22.732,4.9,109.32,110.52,5.26,5.27,0.96,4.84,9.71,5.22,102.67,113.98,4.83,5.48,1.04,5.18,10.16
T5,23.364,5.4,104.82,112.95,5.71,5.11,1.02,4.95,11.3,5.23,113.82,107.15,5.24,5.44,1.13,4.95,10.08
T8,25.072,5.5,100.38,112.8,5.78,5.23,0.96,5.47,10.99,5.18,98.02,110.11,5.53,4.95,1.02,4.92,10.49
T9,25.184,4.9,105.85,112.13,4.62,5.27,1.06,5.76,9.75,5.27,101.85,100.46,4.92,5.07,1.07,5.18,10.47
T3,25.38,5.1,99.9,110.9,5.39,4.97,1.1,5.6,10.26,5.13,110.1,109.2,5.0,5.26,1.06,5.76,11.11
