task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1
2,0.119,1.996,1.519,4.767,0.809,1.912,1.873,4.647,0.934
1,0.369,2.456,1.679,4.352,0.617,2.363,1.455,4.495,0.701
1,0.609,2.512,1.654,4.606,0.611,2.277,1.76,3.968,0.738
2,1.17,2.592,1.788,4.331,0.73,2.404,2.123,4.372,0.726
2,1.286,2.166,1.595,4.798,0.933,2.132,1.698,3.659,0.871
2,1.536,2.438,1.953,4.287,0.807,2.014,1.908,3.823,0.778
2,1.791,2.644,1.827,4.004,0.749,1.897,2.089,5.124,0.871
2,2.413,2.409,1.957,4.014,0.837,2.063,1.963,3.713,0.852
2,3.792,2.143,1.628,4.418,0.829,2.313,1.97,4.987,0.959
1,4.443,1.965,1.982,4.052,0.837,1.981,1.873,5.097,0.612
2,4.857,2.643,1.569,5.111,1.007,1.98,2.07,3.69,0.967
2,5.084,1.897,1.658,3.8,0.758,2.398,1.61,3.751,1.003
2,5.124,2.011,1.619,4.956,0.77,2.52,1.58,4.344,0.79
2,5.158,2.577,1.516,4.873,0.801,2.639,1.739,3.834,0.895
2,5.917,2.166,1.571,4.338,0.889,2.547,1.962,3.859,0.937
2,5.986,2.293,1.608,4.005,0.892,2.097,1.907,4.75,0.969
2,6.437,2.119,2.053,4.251,0.947,2.619,1.929,3.785,0.998
1,6.958,2.233,1.422,4.666,0.775,2.095,1.651,3.605,0.611
1,7.869,2.509,1.924,4.345,0.784,1.905,1.794,4.986,0.696
2,7.969,2.403,1.628,5.056,0.977,2.534,2.132,3.869,0.818
2,8.541,2.209,1.943,4.388,0.998,2.258,2.065,4.929,0.822
2,8.605,2.255,2.071,3.778,0.727,2.364,1.774,4.98,0.753
2,9.404,2.12,2.058,4.039,0.757,2.327,2.03,3.95,0.737
2,10.248,2.195,1.665,4.815,0.946,2.061,1.651,4.79,0.778
2,10.823,2.207,1.644,4.592,1.014,2.134,2.002,3.812,0.776
2,11.422,2.566,1.567,3.951,0.747,2.046,1.673,3.831,1.017
2,11.737,2.224,1.538,4.652,0.993,2.426,1.6,4.529,0.866
2,12.069,2.061,2.054,4.61,0.956,2.523,2.082,4.956,0.837
2,12.849,2.342,2.143,3.777,0.954,2.187,1.858,4.602,0.933
2,13.01,2.007,1.739,4.961,0.788,2.617,1.859,4.612,0.845
2,14.584,2.319,1.538,4.894,0.852,1.912,1.794,4.383,0.914
2,14.588,2.093,1.869,4.581,0.861,2.343,2.07,4.881,0.805
2,16.211,2.421,1.698,3.649,0.869,2.256,1.72,3.774,0.909
2,18.002,2.612,1.83,4.848,1.003,2.074,1.716,4.474,0.77
2,18.57,2.143,1.924,4.181,0.721,2.195,1.58,4.304,0.77
2,18.606,2.283,1.556,4.394,0.792,2.004,1.52,4.95,0.987
2,18.785,1.994,1.8,4.146,0.972,2.417,1.892,4.767,0.839
1,19.284,1.919,1.534,4.07,0.801,1.864,1.512,4.492,0.744
2,19.433,2.341,1.736,3.878,0.719,2.552,1.565,4.123,1.0
1,20.416,1.948,1.857,4.771,0.632,2.467,1.901,4.541,0.821
2,20.459,2.117,1.847,4.151,0.833,2.361,2.081,3.671,0.83
2,21.128,2.075,1.721,4.23,0.736,1.881,1.746,5.116,0.754
2,22.142,2.2,1.612,4.861,0.78,2.151,1.592,4.936,0.869
2,22.437,2.27,1.705,3.95,0.972,2.247,1.61,4.122,0.766
1,22.841,2.316,1.876,4.373,0.815,2.049,1.51,4.076,0.744
2,23.2,2.265,1.918,3.847,0.89,2.334,1.681,3.893,0.863
2,23.218,2.544,2.036,5.06,0.98,2.329,2.025,4.84,0.814
2,24.387,2.279,1.941,3.94,0.99,2.319,1.78,5.101,1.003
1,25.035,2.301,1.848,4.965,0.773,2.103,1.605,4.483,0.693
1,25.069,2.346,1.716,4.675,0.859,2.104,1.844,3.902,0.801
2,25.099,2.625,2.03,4.706,0.982,2.017,1.779,4.869,0.829
1,25.263,2.362,1.699,4.896,0.751,2.52,1.479,4.136,0.86
1,25.315,2.458,1.865,4.585,0.642,2.491,1.672,3.763,0.846
2,25.425,2.457,1.695,4.841,0.911,2.334,2.064,3.852,0.856
2,25.808,2.295,1.935,4.222,0.982,2.523,1.912,4.674,0.962
2,26.164,2.314,1.833,4.119,0.734,2.268,1.934,4.307,0.83
2,26.35,2.075,1.606,4.7,0.805,2.255,1.94,3.95,0.814
2,26.495,2.187,2.011,3.827,0.967,2.442,2.064,4.962,0.98
2,26.822,2.552,1.716,4.703,0.848,2.136,1.985,3.807,0.969
2,27.375,2.404,1.804,5.092,0.986,2.295,1.994,3.738,0.886
2,27.486,2.072,1.734,4.401,0.964,2.008,1.895,3.834,0.881
2,27.818,2.558,2.04,4.1,1.006,2.459,1.735,3.725,0.882
2,28.68,2.309,1.599,3.703,0.964,1.98,1.799,4.666,0.781
2,29.193,2.246,1.536,4.365,0.797,2.213,2.057,4.568,0.909
2,30.105,1.898,1.769,4.584,0.808,2.22,2.101,4.152,0.778
1,30.123,2.171,1.974,4.352,0.772,2.166,1.815,3.791,0.631
2,31.211,2.514,1.519,4.82,0.91,2.14,1.596,5.098,0.958
