task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T1,0.122,110.17,95.54,1.08,0.96,98.91,111.78,97.84,1.02,106.01,103.42,1.1,0.96,107.73,98.13,107.17,1.05
T1,0.226,100.39,98.9,1.11,0.93,105.46,98.66,96.49,1.08,108.11,108.98,0.98,0.97,111.97,109.35,92.94,0.96
T3,0.284,117.72,100.03,1.08,1.02,105.17,108.87,110.7,0.95,114.33,97.67,1.0,1.1,111.76,109.96,112.46,0.94
T3,0.468,99.97,100.86,0.98,1.14,110.04,97.7,108.01,0.99,106.58,111.21,1.09,1.02,102.1,103.51,108.67,0.96
T3,1.088,114.66,97.18,1.12,1.0,105.33,101.92,112.22,1.03,106.51,110.09,1.08,1.01,98.13,102.54,107.86,0.94
T3,1.232,104.54,109.19,1.01,1.17,101.59,107.24,102.74,1.05,102.15,98.74,1.06,1.16,96.67,106.78,108.18,1.01
T1,1.327,105.9,102.52,1.14,0.93,109.01,105.76,105.68,0.96,95.64,102.03,1.08,0.93,104.76,102.18,104.29,1.11
T3,1.65,108.72,110.28,0.98,1.17,102.15,103.79,113.5,0.96,114.97,98.48,1.14,1.03,98.46,93.89,100.79,1.07
T3,2.193,104.21,98.57,1.14,1.02,102.04,109.33,100.72,1.03,113.23,102.82,1.06,1.02,109.19,107.12,112.16,0.96
T4,2.454,96.86,106.33,0.95,1.1,102.25,102.75,108.48,1.06,110.78,106.43,0.94,0.96,108.71,100.32,101.94,1.03
T2,2.612,115.83,106.29,1.08,1.1,103.33,103.96,109.96,1.03,98.87,92.12,1.01,0.99,110.0,102.82,103.28,1.11
T1,2.982,98.81,110.97,1.16,1.01,101.97,109.65,99.41,1.12,102.2,107.26,1.0,0.96,107.77,106.95,107.56,1.03
T1,3.048,105.98,105.75,1.09,0.95,109.56,109.63,98.31,1.02,105.6,104.01,1.11,1.05,104.35,112.61,106.31,1.09
T2,3.184,98.59,103.84,1.04,1.02,107.06,104.13,111.85,1.13,109.02,94.74,1.11,1.1,110.42,98.86,102.54,1.11
T1,3.213,106.74,99.5,1.08,1.05,108.75,108.34,102.57,1.09,107.37,104.76,0.99,0.94,101.46,106.55,107.22,1.02
T3,3.223,117.46,103.25,1.03,1.12,111.12,111.01,99.32,1.07,115.26,104.81,1.16,1.11,104.14,106.39,101.48,1.03
T4,3.449,94.61,110.81,1.04,1.04,108.76,105.28,98.23,1.08,103.19,102.45,1.08,1.0,106.29,107.73,105.13,1.05
T2,3.768,110.06,95.65,1.17,1.04,112.02,106.92,112.2,1.14,109.9,93.88,1.09,0.98,101.12,109.81,104.03,1.07
T2,4.159,105.44,109.32,1.16,1.02,105.18,104.54,104.88,1.08,99.35,99.49,1.11,1.15,111.77,102.94,110.82,1.04
