task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
2,0.034,1.07,100.07,1.02,113.51,101.02,98.95,117.32,1.1,0.98,104.76,1.09,108.41,103.52,95.66,111.31,1.03
1,0.469,1.04,105.66,0.99,108.25,95.5,101.18,99.19,1.09,1.01,102.36,0.93,98.74,102.66,97.08,99.47,1.05
2,0.706,1.06,106.39,1.06,103.73,94.78,99.62,116.42,1.09,1.13,98.03,1.17,96.69,105.49,97.83,115.6,1.0
4,1.518,1.06,107.32,1.1,106.84,95.43,99.1,116.29,1.12,1.1,112.07,1.0,97.5,100.11,98.9,104.28,1.12
4,1.998,0.93,105.86,0.96,99.06,110.1,95.1,116.29,1.1,0.96,96.04,1.02,96.98,102.76,99.87,118.83,1.08
3,2.171,0.96,97.38,1.03,112.89,111.04,101.78,112.33,1.1,1.05,108.27,0.98,111.91,105.11,110.21,109.31,1.04
2,2.577,1.01,101.66,1.02,112.74,103.9,99.76,118.54,1.16,0.97,96.71,1.04,110.74,95.84,107.18,111.46,1.02
2,3.107,1.12,102.7,1.06,109.08,98.34,105.5,111.19,1.02,1.1,106.84,1.12,108.41,99.92,99.29,111.34,1.09
1,3.479,1.06,102.07,1.02,102.85,94.1,100.5,103.43,1.04,0.96,107.78,1.03,115.4,107.98,107.54,109.2,1.1
3,3.724,0.98,94.91,1.03,102.45,104.64,100.92,106.53,1.12,1.08,95.2,0.92,111.73,107.39,104.48,105.93,1.1
4,3.762,1.03,101.41,0.95,111.96,103.83,101.44,108.66,1.07,1.03,105.61,1.09,106.71,105.51,96.58,107.38,1.08
2,4.105,0.99,95.18,1.08,97.85,103.88,98.73,106.09,1.08,1.0,109.68,1.07,113.53,107.76,110.38,103.78,1.08
3,4.277,1.02,106.17,0.96,112.5,101.9,98.4,110.3,1.09,1.06,106.47,1.0,108.87,114.29,108.53,112.51,1.09
2,4.449,0.99,97.73,1.04,99.68,105.77,95.58,113.44,1.09,0.97,98.38,1.01,106.84,103.04,108.9,111.67,1.03
1,4.796,1.11,108.63,1.03,116.76,101.45,104.11,97.98,1.13,1.12,111.06,0.93,108.03,96.14,102.05,104.86,1.16
3,4.929,0.97,104.39,1.04,107.73,112.23,93.74,112.16,1.05,1.07,98.64,0.98,100.93,111.52,96.19,116.02,1.0
3,4.929,1.03,112.25,1.03,115.62,98.15,100.77,115.35,0.98,0.93,110.45,1.03,110.21,106.63,95.13,116.55,1.06
2,5.232,1.12,112.38,1.13,98.2,98.55,102.1,114.5,1.02,1.01,100.36,1.05,109.06,104.09,106.99,118.75,1.01
4,5.284,0.99,108.71,0.99,100.91,109.88,107.57,112.72,1.12,1.08,107.62,0.97,98.27,97.46,106.3,108.74,0.96
2,5.491,1.1,112.21,1.01,101.63,94.43,102.44,105.87,1.0,1.01,96.51,1.02,104.62,92.2,98.86,114.58,1.02
1,5.709,1.01,95.66,1.07,114.61,93.11,100.77,97.11,1.15,1.07,101.09,0.99,114.28,109.33,108.35,101.47,1.1
2,5.766,1.06,111.72,1.05,110.51,94.3,105.4,103.65,1.17,1.13,95.06,1.09,110.75,104.86,98.87,110.26,1.03
1,5.879,1.0,100.41,0.98,102.65,99.15,101.98,112.5,1.09,0.98,99.81,0.99,101.36,93.92,107.73,96.42,1.01
1,6.048,0.95,102.16,1.06,102.91,98.29,96.24,108.56,1.13,1.07,101.67,1.06,102.64,99.47,100.84,107.45,1.11
1,6.108,1.07,95.36,0.97,104.49,100.82,97.48,96.34,1.15,1.09,108.18,1.07,99.91,96.9,103.98,96.63,1.09
3,6.87,0.97,107.62,1.0,112.63,110.24,100.54,108.22,1.04,1.01,107.93,1.01,105.26,105.2,102.87,111.03,1.12
4,6.901,1.05,105.38,0.97,112.04,96.16,109.95,118.62,1.07,1.07,98.43,0.98,110.58,99.68,104.71,101.55,0.99
3,7.306,1.02,106.47,0.99,100.78,101.49,97.72,117.82,1.02,0.93,97.07,0.98,100.85,110.63,105.65,107.72,1.04
4,7.343,1.03,108.26,1.06,99.21,104.97,97.21,114.96,1.01,1.06,97.58,1.05,98.44,103.07,99.52,106.59,0.96
3,7.973,1.06,105.27,1.05,108.84,97.51,104.48,111.26,1.12,1.0,105.22,0.93,105.88,104.62,95.58,118.09,1.1
1,8.119,1.09,94.7,0.98,104.49,104.26,99.76,108.13,1.17,1.08,98.71,1.08,106.01,99.84,96.94,96.95,1.1
3,8.555,1.08,95.67,1.08,98.92,97.23,97.91,102.68,1.08,0.97,102.94,0.93,108.64,110.9,108.1,113.03,1.1
2,8.833,0.99,102.4,1.18,106.76,103.18,106.28,104.96,1.15,0.99,108.05,1.03,99.03,92.33,96.23,107.42,1.03
1,9.038,1.04,107.33,0.98,113.41,100.36,109.47,108.03,1.08,1.04,98.77,0.97,111.7,98.29,102.7,107.48,0.99
2,9.871,0.98,103.67,1.09,98.2,108.32,113.23,114.26,1.13,1.01,95.29,1.17,104.42,104.67,109.44,109.94,1.07
