task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T4,0.015,27.89,109.59,1.12,109.04,99.7,25.74,102.08,113.91,24.26,101.68,1.05,108.36,95.09,25.67,109.8,107.35
T1,0.51,25.8,107.24,1.13,100.06,108.62,26.99,111.56,106.19,26.72,117.17,1.08,108.76,104.2,25.3,109.9,108.08
T1,0.585,24.12,104.2,1.1,103.67,95.17,23.64,112.07,99.36,26.72,117.0,1.03,97.4,108.29,27.06,97.62,114.17
T10,0.659,27.04,116.96,1.02,101.67,104.73,24.24,108.2,106.19,25.9,103.96,0.96,102.06,110.18,28.02,102.72,93.4
T7,0.717,27.59,93.66,1.12,107.38,98.26,25.95,107.64,99.55,24.81,98.83,1.08,107.69,99.39,26.5,110.21,100.83
T3,0.738,24.58,106.43,1.01,112.31,101.69,25.77,109.37,108.61,26.44,95.99,1.04,97.21,107.44,25.54,103.99,103.13
T8,0.883,24.24,103.04,1.0,109.71,103.43,25.61,115.4,99.96,23.42,112.19,1.01,105.9,98.55,26.79,106.87,98.6
T9,0.952,27.97,107.7,1.01,100.95,103.44,23.91,110.04,100.06,27.17,98.81,1.04,96.31,104.89,23.98,111.06,102.76
T10,0.972,26.86,109.1,1.0,101.39,106.88,26.98,106.27,97.36,25.27,111.4,1.08,108.16,98.76,26.76,98.91,98.8
T2,1.069,24.75,103.49,1.04,99.07,102.89,28.18,100.35,100.67,24.9,111.31,1.02,103.15,107.07,26.03,98.56,117.69
T6,1.086,25.92,96.04,1.03,106.57,108.36,28.46,96.43,101.73,24.35,95.47,1.01,106.02,111.97,27.64,101.31,97.19
T7,1.299,25.17,94.23,1.05,102.82,102.68,27.11,100.21,100.1,25.34,108.15,0.98,96.54,107.07,25.38,104.31,100.05
T7,1.405,25.33,107.1,1.08,111.08,98.64,23.78,103.08,102.52,28.33,104.51,1.08,103.55,107.92,24.28,101.04,103.9
