task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1
4,0.109,105.021,105.019,102.904,103.853,94.902,102.016,113.609,107.913,100.483,109.596,101.943,99.804,104.498,102.412
1,0.545,94.278,100.057,102.886,10.275,108.298,1.011,105.189,93.541,100.051,102.356,10.813,102.444,1.042,112.621
3,0.699,1.124,11.212,114.738,1.04,98.319,104.567,111.547,1.095,10.738,115.918,1.073,108.167,102.091,105.629
3,1.155,1.059,9.808,104.988,1.059,103.323,106.0,98.585,1.16,9.814,117.054,1.084,97.802,108.98,102.321
1,1.343,106.498,95.2,100.716,10.202,108.524,0.942,105.772,98.767,96.505,95.658,11.094,96.731,1.06,109.946
1,1.417,104.614,95.575,104.724,11.778,93.987,0.949,105.073,98.198,93.281,99.908,11.314,110.558,0.992,104.229
4,1.686,115.29,108.213,99.47,114.116,96.789,106.348,104.215,105.206,100.03,111.727,113.831,95.939,97.838,112.507
3,1.748,1.079,10.71,101.922,0.917,103.195,100.616,100.563,1.131,9.796,110.686,1.02,97.074,109.27,99.947
4,2.003,106.964,108.801,103.662,97.876,95.34,97.97,117.785,103.098,97.108,99.075,102.956,95.535,114.794,103.836
2,2.024,112.551,112.499,111.39,100.569,100.328,96.455,96.066,112.005,104.665,101.51,94.981,99.241,95.403,105.714
3,2.197,1.124,9.817,105.278,1.075,102.757,106.521,95.347,1.021,9.941,115.549,1.06,108.087,98.779,100.621
1,2.636,106.939,96.82,103.94,11.728,97.778,0.959,111.836,99.451,102.96,100.068,9.977,110.509,1.041,110.001
4,2.939,102.794,100.002,100.952,97.878,100.467,99.897,100.887,107.038,107.949,99.069,106.713,108.205,111.369,113.504
3,3.207,1.104,9.54,108.339,1.047,112.246,112.756,112.233,1.168,10.998,112.775,1.08,106.14,98.393,109.14
2,3.56,102.466,101.956,104.047,103.851,104.499,94.444,98.566,103.768,98.414,95.313,110.201,104.38,98.346,105.33
4,3.703,110.269,113.691,110.403,107.225,94.401,100.175,108.659,106.886,107.78,104.651,97.47,102.224,109.03,113.44
1,3.844,100.16,106.133,110.995,10.789,97.435,1.013,99.821,105.537,107.429,99.365,11.512,106.382,1.108,102.979
3,3.983,1.081,10.049,103.645,1.012,112.294,112.293,100.505,1.037,10.587,103.099,1.037,96.612,113.212,95.67
3,4.411,1.11,10.866,113.844,1.067,107.139,105.942,106.925,1.172,11.302,99.69,0.936,106.408,107.432,111.143
3,4.428,1.051,9.638,111.431,0.976,102.316,104.279,99.811,1.112,10.144,108.772,0.976,106.364,99.942,106.481
4,4.73,115.054,103.353,110.826,98.16,92.713,111.74,107.552,110.876,113.384,114.113,111.085,105.657,106.042,108.378
3,5.208,1.16,10.538,103.037,0.962,104.684,113.376,112.016,1.06,9.928,117.318,0.995,111.182,102.209,108.84
3,5.234,1.02,9.684,113.185,1.062,105.258,116.511,96.364,1.183,11.219,107.772,1.021,108.087,111.146,112.231
