task_type_id,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
4,0.036,112.16,111.64,104.15,106.4,111.31,102.28,10.12,9.3,108.1,104.51,107.76,106.0,95.54,109.93,10.06,10.33
1,0.111,113.88,92.46,107.28,101.78,107.69,113.09,10.13,10.64,105.78,102.88,116.28,98.73,104.21,101.08,11.08,10.56
1,0.248,107.49,97.84,117.72,105.07,101.61,110.51,10.77,11.38,111.8,107.49,117.84,98.19,108.05,99.51,10.63,11.24
1,0.34,107.98,105.61,110.89,106.27,105.96,99.98,10.12,11.35,115.41,103.82,111.26,109.21,107.56,112.02,11.04,10.7
3,0.442,112.01,107.59,112.75,109.33,102.4,100.29,10.05,11.46,100.0,101.27,109.22,102.28,92.68,107.77,9.79,11.35
1,0.462,113.38,98.4,108.0,97.18,113.53,102.3,9.6,10.95,105.16,108.28,105.55,108.0,107.62,98.63,10.21,11.01
3,0.681,113.88,100.26,98.7,108.67,109.66,104.44,10.41,10.4,114.48,107.92,109.19,109.08,94.61,108.41,9.66,10.62
2,0.689,95.88,111.7,100.39,113.24,109.49,102.16,10.07,9.63,103.75,96.92,116.47,113.34,107.28,110.2,10.07,10.48
3,1.09,115.9,100.86,104.8,98.34,104.17,108.28,9.64,10.36,116.2,109.44,98.1,104.25,97.52,115.76,10.62,10.52
4,1.549,98.41,100.02,103.12,110.39,105.38,103.72,10.66,10.63,109.79,109.05,103.54,108.24,102.6,108.46,10.33,9.66
2,1.654,109.44,104.6,102.32,110.06,98.56,106.53,10.77,10.87,94.66,97.92,109.66,104.87,103.24,110.76,10.08,10.96
1,1.84,105.52,108.17,103.69,111.56,102.42,106.26,9.58,10.74,112.49,105.19,111.72,100.18,105.26,112.73,9.92,10.71
2,2.011,100.34,106.88,109.89,109.62,111.56,103.88,11.37,9.65,107.11,105.44,104.39,114.32,98.31,112.98,10.81,10.4
2,2.313,96.58,110.77,105.18,104.89,107.94,109.06,11.33,10.65,109.09,100.73,101.44,117.85,113.54,100.65,11.2,10.27
1,2.323,114.04,104.1,114.07,106.58,109.64,114.63,10.09,9.93,108.41,96.86,115.37,109.45,107.91,96.68,10.62,11.65
3,2.634,115.33,105.07,114.0,101.21,106.04,116.95,10.91,11.46,104.75,103.13,107.85,106.18,102.82,99.19,10.21,11.4
4,2.706,100.86,98.51,104.68,107.57,108.42,109.58,10.11,10.96,107.64,113.36,104.68,104.5,108.07,99.02,10.47,9.43
2,2.719,110.91,101.96,104.57,102.6,109.83,111.33,10.18,10.14,100.71,103.54,102.76,110.27,98.19,109.87,11.39,9.39
4,2.943,113.38,98.51,97.28,95.58,96.28,107.83,11.22,10.85,111.68,95.9,97.62,95.88,104.76,102.84,10.25,10.4
1,3.19,110.45,93.84,116.94,107.6,109.42,114.28,10.87,10.61,117.97,107.36,110.14,97.37,113.73,105.04,11.05,10.34
4,3.22,113.18,100.9,91.62,102.07,108.29,110.18,10.28,10.71,105.24,107.68,95.7,104.01,110.12,107.15,10.77,10.33
1,3.242,108.61,98.39,111.44,106.92,100.04,101.55,10.71,9.95,100.81,104.75,99.8,111.52,108.77,98.47,10.88,10.37
1,3.807,103.66,107.81,108.83,108.42,111.13,107.56,11.09,11.38,105.41,106.35,118.16,98.46,108.32,100.36,10.77,11.12
1,4.504,106.4,102.13,110.04,111.37,115.92,111.08,9.41,11.15,118.16,108.01,116.5,102.62,110.12,111.69,9.66,10.72
3,4.763,98.79,108.88,100.55,109.33,106.82,116.12,10.57,10.09,104.19,100.01,108.46,95.17,95.61,104.04,9.72,9.71
2,5.045,109.59,97.16,105.16,114.0,107.04,115.78,10.99,10.88,111.65,106.0,111.38,114.08,98.53,114.46,9.78,10.25
2,5.496,107.82,96.08,117.15,116.82,96.47,102.28,11.19,9.51,104.96,101.46,110.74,116.56,97.58,111.28,11.04,10.23
2,5.502,95.9,99.28,111.6,102.3,113.13,100.13,10.04,9.31,104.96,113.05,105.41,106.91,108.79,108.09,9.97,9.88
4,6.111,107.5,112.92,102.12,106.77,98.72,102.33,10.31,10.41,107.28,112.05,100.52,103.62,105.55,95.71,10.65,10.3
1,6.144,113.56,103.17,102.47,106.58,114.13,100.78,10.46,10.13,109.75,107.71,100.74,100.72,98.15,109.36,10.78,10.18
4,6.646,99.92,105.96,98.15,104.67,112.08,95.71,10.43,10.12,112.58,103.4,104.22,111.03,96.69,95.94,10.16,10.39
3,6.756,108.73,109.16,102.97,110.91,99.98,107.58,10.2,10.19,112.56,107.28,105.89,107.88,99.2,101.39,9.79,10.47
3,7.274,106.72,97.65,99.06,96.46,109.61,113.54,10.0,11.15,110.46,103.88,107.45,103.1,96.4,100.94,10.15,10.26
1,7.826,110.38,100.04,109.06,100.44,112.29,101.26,10.57,10.99,103.0,94.76,102.37,97.86,106.28,113.16,9.93,11.08
4,8.014,106.62,98.21,91.46,101.93,104.28,98.95,10.71,10.52,102.45,111.25,107.34,98.08,107.02,95.11,10.66,9.71
4,8.158,106.03,102.76,97.89,94.74,104.05,109.77,11.24,10.77,108.01,99.98,92.58,108.18,103.31,96.97,11.08,9.86
1,8.229,102.06,101.54,108.49,108.0,106.94,96.79,10.12,10.59,111.82,105.14,105.04,114.02,110.7,96.67,10.48,9.93
3,8.233,109.34,108.08,112.13,105.15,107.76,107.51,10.12,10.87,103.77,102.18,110.3,110.89,108.04,117.67,10.63,10.48
2,8.399,102.81,97.26,100.3,115.96,110.13,110.71,11.31,10.36,96.94,107.76,114.82,116.58,113.77,106.71,9.88,9.51
3,8.683,100.18,95.44,115.68,96.8,105.72,100.4,9.97,9.9,107.47,101.02,113.9,98.68,106.17,116.16,10.34,10.56
4,8.709,107.53,108.64,104.21,99.5,99.44,99.17,11.21,10.12,103.0,97.06,100.36,110.56,98.04,106.32,10.86,10.38
3,8.903,102.74,100.26,103.75,103.73,99.36,113.65,10.42,9.72,99.52,100.78,98.95,107.79,107.5,102.15,10.64,11.26
3,9.154,104.48,93.77,110.43,107.76,103.85,107.53,10.63,10.96,107.19,101.67,114.66,95.73,107.88,107.24,10.34,11.27
4,9.301,110.3,104.66,108.36,99.28,99.32,108.09,11.85,9.49,107.4,104.51,96.2,103.6,111.39,93.12,11.81,9.84
2,9.83,95.98,107.57,117.4,108.47,108.78,113.52,10.7,9.71,101.71,111.1,112.16,117.38,97.35,110.25,11.18,10.8
2,10.754,95.45,108.23,99.57,112.92,103.83,108.91,10.88,10.95,107.9,101.28,104.85,109.31,109.56,106.68,11.35,10.38
2,11.075,110.91,110.17,115.88,113.52,96.85,111.38,9.76,9.67,105.42,107.93,105.41,102.4,112.58,102.89,10.07,10.74
4,11.348,111.43,102.4,104.66,109.69,111.46,108.51,10.56,10.52,112.65,107.65,98.69,111.91,98.26,96.32,10.26,10.43
1,11.578,114.84,92.74,115.19,103.74,111.14,113.21,10.95,10.69,110.4,107.1,116.74,108.66,105.48,100.99,11.16,11.16
1,11.636,112.56,95.2,114.87,112.17,99.05,96.63,10.07,11.08,119.0,103.81,115.82,105.95,115.7,100.5,9.53,10.49
1,11.76,115.3,93.62,100.55,114.76,99.0,100.44,9.41,10.85,104.74,92.24,99.61,107.49,112.71,107.91,10.56,10.29
4,12.063,105.05,113.62,94.52,106.83,105.49,104.96,10.77,10.74,112.23,110.9,96.84,98.41,103.68,110.14,10.04,10.0
1,12.287,119.28,93.35,118.04,100.22,113.73,98.08,10.4,10.89,116.77,101.39,103.16,108.73,112.36,109.36,10.35,10.74
4,12.481,102.78,108.96,101.54,102.12,108.06,100.42,10.44,9.51,98.8,98.22,105.08,96.98,105.0,107.2,11.65,9.52
4,12.833,107.59,102.64,96.2,105.15,100.55,108.46,11.64,10.63,102.71,97.45,104.98,107.27,110.86,95.94,11.34,9.44
1,13.125,101.36,97.51,113.57,111.79,112.3,102.09,10.23,11.17,112.07,94.18,104.07,96.92,105.34,107.93,9.85,10.58
3,13.566,111.06,96.95,101.43,98.09,102.97,100.79,10.89,10.31,101.87,93.06,104.5,111.36,93.42,108.36,10.22,10.79
1,13.808,102.63,106.14,108.86,105.82,112.64,96.82,10.45,10.49,104.74,95.7,114.29,114.38,112.25,104.31,10.88,10.01
3,13.991,112.79,92.7,108.56,109.25,93.55,107.08,9.33,10.88,111.88,107.85,101.05,105.08,102.24,116.62,10.58,10.19
3,14.346,104.22,103.22,104.62,101.92,100.87,107.58,10.72,11.32,109.82,94.28,114.56,94.61,104.64,106.89,10.2,10.32
4,14.446,107.14,102.99,96.4,102.88,95.96,99.38,11.83,10.63,113.2,103.16,104.56,101.57,107.02,100.42,11.88,10.05
3,14.747,111.87,108.05,115.28,100.5,109.0,107.35,9.68,9.74,113.24,93.38,108.66,100.72,108.02,117.36,10.29,10.22
3,14.927,100.6,106.74,97.57,109.49,105.56,108.38,9.62,9.81,100.17,94.82,107.54,98.83,99.66,113.59,10.56,11.26
1,15.333,107.21,99.26,99.81,101.42,98.5,111.56,10.55,10.86,115.71,98.85,102.18,112.49,98.12,103.57,9.55,10.25
4,15.555,111.48,99.16,93.74,100.35,108.3,109.64,11.32,10.21,113.4,98.24,105.46,107.45,102.39,103.74,11.52,10.19
2,15.578,107.53,113.34,106.25,103.74,99.78,114.66,11.17,10.23,96.61,107.95,101.96,103.12,99.19,107.7,9.7,9.75
4,15.665,105.97,107.03,96.74,96.6,95.9,106.37,10.62,9.4,100.19,100.3,108.15,101.53,100.7,109.92,11.77,10.15
2,16.133,95.32,99.28,114.78,112.61,103.69,110.71,9.86,9.44,102.21,110.25,100.57,117.96,96.49,98.02,10.75,9.32
4,16.319,107.01,113.41,93.64,109.48,98.88,105.56,11.03,10.96,111.21,102.67,99.32,102.54,95.72,97.94,10.22,9.78
1,16.601,106.31,108.41,102.67,111.92,109.23,111.77,9.75,9.92,107.9,94.22,113.73,97.68,102.16,98.85,10.48,11.54
1,17.096,107.42,92.85,118.12,111.52,104.26,103.28,10.64,10.05,112.28,105.72,109.55,110.18,104.86,104.91,10.66,10.91
2,17.487,101.95,96.7,108.44,111.68,96.83,104.34,11.44,10.89,99.03,101.78,117.52,108.71,107.44,97.88,9.91,9.79
4,17.704,103.18,105.55,107.4,98.81,103.51,107.29,10.0,9.75,101.18,106.09,103.4,109.31,111.93,105.67,11.43,9.74
2,17.812,96.2,98.02,116.22,114.05,96.47,100.08,9.88,9.68,108.81,98.9,106.56,106.73,112.25,99.49,10.72,10.53
3,18.088,108.18,98.85,109.9,107.95,103.89,102.92,9.73,11.44,101.82,99.72,110.32,105.38,100.68,115.99,9.8,11.15
3,18.405,103.24,109.44,114.36,102.53,101.69,100.06,10.73,9.82,103.86,101.61,112.87,100.69,107.05,103.27,9.55,10.49
1,18.438,113.6,99.46,109.1,102.23,111.69,106.73,11.14,11.42,101.28,92.22,117.07,103.46,108.41,112.76,10.2,11.45
2,18.883,95.21,111.84,116.51,105.11,100.54,99.2,10.65,10.94,99.27,106.87,117.63,110.27,110.3,107.68,10.5,9.48
4,18.912,106.08,112.85,95.19,102.99,107.28,99.31,10.47,9.34,106.14,109.38,99.64,104.69,112.08,106.05,10.76,9.68
2,19.033,101.96,104.19,105.3,100.13,103.44,101.16,10.57,10.87,101.26,113.12,109.9,118.0,110.55,101.08,9.8,9.69
4,19.753,104.93,103.35,107.28,100.9,106.3,94.76,11.87,10.59,111.15,110.96,93.15,97.94,100.06,102.16,11.31,9.88
2,20.24,98.7,110.57,117.26,105.83,112.94,107.96,9.78,9.85,111.02,105.42,112.15,115.38,99.73,110.51,10.94,11.02
2,20.676,108.81,110.63,113.14,99.93,113.53,114.12,10.59,9.86,101.0,111.81,102.37,102.36,97.59,114.5,10.7,10.77
4,20.977,102.8,103.53,95.23,112.09,103.53,98.74,11.49,9.47,110.93,107.39,103.2,105.42,109.48,109.88,10.22,9.55
3,21.056,106.08,108.96,106.82,100.69,101.19,109.89,9.41,11.3,103.07,106.14,106.13,104.36,108.69,103.84,10.63,11.22
1,21.79,110.27,108.66,107.63,99.11,111.7,108.97,10.36,10.21,106.11,98.2,104.16,98.5,110.23,105.81,9.74,10.24
4,21.924,98.85,99.75,95.67,111.58,105.72,103.56,11.81,11.0,103.73,104.08,100.47,99.91,98.28,109.38,11.47,10.14
2,21.937,102.47,107.73,110.63,111.92,110.13,98.78,11.1,10.48,97.6,112.69,103.59,101.3,112.52,101.84,10.5,10.98
1,22.926,110.08,102.29,115.66,97.9,109.58,106.77,10.38,11.02,105.34,101.75,112.86,108.59,113.24,106.73,11.05,11.65
2,23.011,108.71,111.3,110.74,112.75,96.78,112.58,9.74,9.53,106.15,105.21,106.56,116.06,113.99,114.91,11.17,9.55
2,23.797,108.41,102.99,112.6,115.39,100.49,112.63,9.83,9.87,110.12,102.18,103.86,104.55,108.19,108.28,9.75,10.26
3,23.82,113.61,109.08,108.3,100.73,100.04,108.97,10.04,9.95,107.24,98.13,110.43,100.68,92.25,108.99,11.06,10.93
3,24.173,114.1,99.69,111.56,102.84,99.17,105.97,10.37,9.9,101.67,106.14,104.24,107.16,97.59,101.06,10.12,11.16
1,24.336,117.96,95.33,107.24,111.5,102.62,111.45,11.02,10.49,112.04,108.41,99.69,107.35,114.66,107.45,10.7,10.64
2,24.487,98.26,111.63,109.22,108.17,103.63,102.08,9.7,9.46,94.9,113.11,115.79,108.49,101.51,98.17,10.05,10.68
3,24.676,115.46,92.78,105.17,100.42,105.86,114.44,9.68,10.17,116.98,108.6,111.16,109.76,94.29,107.96,9.57,11.09
