task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.002,110.36,104.3,10.45,25.15,114.47,10.63,98.83,1.04,95.55,100.42,10.9,27.12,100.69,9.29,110.43,1.04
T4,0.005,105.01,96.45,11.27,25.59,106.53,10.17,98.54,0.94,111.56,93.88,11.78,25.79,113.67,9.45,103.01,1.08
T10,0.011,106.19,113.8,10.71,27.06,96.27,10.72,94.38,1.05,113.16,105.1,11.1,27.74,111.93,9.86,95.62,1.08
T7,0.055,113.34,101.89,10.42,25.78,103.24,11.09,106.58,1.04,106.71,108.91,10.44,27.3,105.4,10.06,95.99,1.0
T10,0.09,98.38,104.14,10.66,26.35,108.5,10.62,108.2,1.01,103.3,97.92,9.93,24.8,101.12,10.61,104.52,1.14
T9,0.09,97.2,112.78,10.39,26.95,102.99,9.85,96.68,1.13,92.56,108.67,10.86,29.35,111.05,10.82,95.61,1.05
T6,0.091,112.16,106.86,11.79,29.06,92.4,9.9,117.66,0.99,103.29,100.94,11.01,26.2,94.05,11.19,112.2,1.02
T9,0.095,109.01,102.21,10.04,26.72,101.07,10.42,99.69,1.0,102.46,108.06,10.32,25.11,109.27,10.52,107.84,1.0
T9,0.101,108.88,97.7,11.26,26.08,97.39,9.57,105.61,1.08,103.42,115.38,10.03,25.68,96.9,10.2,93.51,0.98
T1,0.105,105.31,115.04,10.46,24.04,98.3,10.72,106.2,1.04,95.31,111.06,9.92,25.91,94.95,10.72,108.21,1.12
T8,0.116,96.98,109.28,9.83,24.07,101.77,9.47,94.37,1.12,104.56,95.14,9.76,25.63,113.48,10.48,101.79,1.06
T4,0.119,110.66,95.1,10.81,28.06,111.48,9.64,93.19,1.0,112.92,92.04,9.94,26.91,113.15,11.1,104.75,1.03
T2,0.131,102.16,115.56,9.39,25.2,108.92,10.57,111.95,1.01,109.33,116.77,9.58,25.29,99.05,10.03,98.18,1.1
T7,0.133,104.01,107.43,10.08,25.72,101.09,11.04,111.27,1.04,114.97,112.71,11.56,27.98,109.12,11.1,111.6,1.02
T6,0.165,112.12,107.48,10.93,27.18,101.76,10.47,109.11,1.03,107.43,94.69,11.12,27.21,105.62,10.65,102.0,1.11
