task_type,arrival_time,est_m1,est_m2,est_m3,est_m4,est_m5,est_m6,est_m7,est_m8,ext_m1-1,ext_m2-1,ext_m3-1,ext_m4-1,ext_m5-1,ext_m6-1,ext_m7-1,ext_m8-1
T3,0.438,105.0,5.56,5.06,10.66,101.28,5.57,95.57,9.84,107.28,5.67,5.07,9.62,102.94,5.41,104.34,10.88
T9,0.937,116.56,5.06,5.16,11.02,95.65,5.53,99.62,10.88,115.65,5.73,5.03,9.82,93.44,5.26,100.63,9.77
T3,1.213,108.78,4.86,5.52,9.97,104.39,5.01,106.35,10.6,111.08,5.08,5.45,9.8,106.73,5.49,97.18,10.41
T2,1.502,115.42,5.25,4.68,10.78,108.04,5.03,99.77,9.8,115.95,5.54,4.96,10.27,109.26,5.14,106.06,11.02
T7,1.838,109.41,5.07,5.45,11.15,92.57,5.09,102.11,10.85,107.56,5.11,4.87,10.58,98.76,5.63,101.19,10.24
T9,2.163,103.38,5.25,5.16,11.04,105.34,5.31,97.52,11.4,101.1,5.47,4.68,11.12,93.27,5.28,103.14,10.34
T2,2.448,101.43,4.89,4.88,10.74,100.4,5.14,100.65,10.36,113.13,5.02,5.54,10.2,110.48,5.33,95.95,10.24
T5,6.311,111.26,5.66,5.41,10.79,104.56,5.32,108.22,11.32,101.33,5.7,5.49,10.69,101.97,5.07,116.24,10.95
T5,6.431,100.4,4.92,5.24,11.29,97.49,5.19,106.01,11.73,101.27,5.36,5.34,9.74,111.66,5.35,100.36,10.04
T10,6.458,103.06,5.54,5.56,11.2,109.01,5.37,112.16,10.94,103.99,5.06,4.82,10.0,112.9,5.09,107.03,10.78
T5,6.687,95.82,5.78,5.42,11.11,98.92,5.2,114.52,10.48,98.83,5.31,5.86,10.27,111.63,4.94,101.18,10.4
T1,6.972,103.22,5.08,4.78,9.56,106.4,5.14,104.53,10.95,106.83,5.52,5.15,9.45,111.74,5.08,96.46,11.17
T10,7.555,110.95,4.92,5.17,10.48,105.42,5.77,97.92,10.34,111.22,5.43,5.51,10.84,101.92,5.04,109.68,10.38
T2,8.743,113.32,5.2,5.39,9.44,99.87,4.69,101.56,10.48,106.71,5.36,5.28,10.23,113.44,5.46,99.19,11.08
T9,9.476,106.55,4.97,5.26,9.87,105.12,5.57,95.63,9.74,106.3,5.04,5.4,10.54,109.5,5.18,93.07,10.59
T5,14.771,100.23,5.21,5.42,10.68,106.14,4.96,114.9,11.3,105.74,5.52,5.25,10.71,105.54,5.41,112.91,10.4
T6,14.929,108.92,5.02,5.89,10.34,104.75,5.3,109.61,11.22,111.58,4.92,5.21,10.89,102.1,4.73,106.93,11.61
T2,15.459,104.59,5.59,5.51,10.79,104.95,4.77,98.58,11.19,105.02,4.9,5.12,10.07,104.07,5.35,103.02,9.79
T9,16.028,102.76,5.57,4.88,11.31,102.86,5.49,109.01,10.76,111.83,5.41,5.12,11.01,104.81,5.12,104.75,9.93
T2,17.896,104.66,5.12,5.55,10.9,99.21,4.66,104.19,10.87,106.57,5.25,5.52,11.14,110.71,4.78,107.23,9.7
T2,18.991,102.21,4.82,5.0,9.59,112.4,4.81,110.92,10.53,108.58,4.82,5.07,10.57,113.8,4.79,105.64,10.45
T2,20.458,102.96,5.52,5.02,9.58,109.97,4.72,97.22,9.8,113.54,5.15,5.08,10.58,104.86,4.97,98.9,11.19
T5,20.569,105.77,5.73,5.73,10.48,99.84,4.84,112.6,9.96,106.27,5.45,5.11,9.67,108.98,5.04,100.58,10.61
T4,22.405,99.6,4.79,5.3,9.82,110.99,5.64,107.04,11.08,108.28,5.37,5.48,10.62,105.39,5.66,97.84,10.54
T10,24.373,106.34,5.44,4.86,10.12,114.47,5.66,97.15,9.33,105.24,5.24,4.78,10.21,110.91,5.46,112.98,10.62
T6,25.631,104.74,5.14,5.04,10.57,99.96,5.06,101.4,10.05,100.94,5.52,5.92,9.85,111.36,5.16,101.67,11.08
T8,25.792,109.17,4.89,4.91,9.88,115.96,4.86,104.8,9.41,110.88,5.44,5.67,10.12,110.3,4.96,110.48,9.93
T2,25.936,99.46,5.5,4.76,10.4,103.18,4.81,105.88,9.82,104.23,5.31,4.84,9.57,96.07,4.79,104.93,11.39
T1,28.52,105.42,4.81,4.83,10.07,112.12,5.53,105.37,10.28,103.13,4.73,5.09,9.47,101.29,5.24,102.08,10.75
T6,32.184,108.67,4.65,5.62,10.28,99.4,5.48,105.88,10.89,98.3,5.17,5.04,9.98,98.65,4.84,98.27,10.65
T6,32.826,107.65,5.13,5.85,10.3,107.56,4.94,112.78,11.52,109.51,5.38,5.21,9.79,98.61,5.14,100.03,10.15
T3,32.911,115.07,4.78,5.14,9.61,106.66,5.3,107.1,10.59,111.54,5.24,4.96,11.21,97.82,5.49,93.99,10.26
T6,33.846,95.41,4.99,5.24,10.8,108.41,5.27,115.7,11.16,112.45,4.69,5.54,9.61,98.08,4.93,110.23,10.32
T3,35.745,116.08,5.0,4.99,10.56,107.3,4.72,96.12,10.73,110.28,5.59,4.91,10.39,98.62,5.6,105.67,9.98
T10,35.886,103.1,4.74,5.3,11.6,109.02,5.23,103.77,10.78,102.4,5.26,4.77,10.51,113.1,5.4,104.23,10.22
T10,36.767,106.42,5.55,4.83,10.58,101.8,5.21,102.76,9.36,97.32,5.58,5.57,11.14,112.48,5.18,112.2,9.32
T9,37.229,111.35,5.53,5.08,10.63,96.52,5.75,106.98,10.49,117.96,5.67,4.94,10.64,96.49,5.19,103.56,10.95
T4,38.985,103.33,5.4,5.48,11.13,109.69,5.23,112.88,9.37,105.99,4.94,5.26,11.26,108.41,5.74,107.52,9.93
T6,39.048,109.77,5.49,5.31,9.58,93.78,4.67,111.44,11.65,95.84,5.52,5.64,9.66,105.18,5.06,98.43,11.3
T3,39.248,107.57,5.32,4.78,9.92,106.13,4.83,94.68,10.03,100.03,5.57,5.01,9.91,105.55,5.35,101.5,9.72
T3,41.468,106.37,5.23,4.79,10.18,99.12,5.27,103.81,10.17,101.42,4.89,4.7,9.46,106.83,5.04,107.92,9.9
T3,44.064,116.28,4.8,4.68,10.43,106.01,5.27,106.01,10.8,102.92,5.33,5.4,9.51,95.86,4.74,102.49,9.72
T4,44.612,106.33,5.49,4.7,10.03,101.99,5.46,111.69,9.88,107.02,5.5,4.72,9.88,105.39,5.92,96.82,9.99
T3,44.636,101.42,5.15,5.06,9.9,108.05,5.26,104.11,10.24,101.9,5.01,4.9,10.12,109.43,5.34,96.31,9.91
T4,47.177,99.27,4.97,5.25,10.56,108.4,5.34,108.49,10.13,103.73,5.45,5.18,10.89,110.72,5.84,114.36,10.0
